# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CMB_model
# start_datetime = 2023-07-24 11:39:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpd5wvro_r/spscid6m.json
# init = /tmp/tmpd5wvro_r/9xvngoso.json
# random
#   seed = 24453
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CMB/CMB-20230724123932.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Ob,Oc,wr,Or,OL,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-0.408264,0.99808,0.0367366,5,59,0,1.39029,0.685276,0.0475066,0.250901,4.15e-05,8.83724e-05,0.701504,0.685276,0.0475066,0.250901,8.83724e-05,0.701504,0.0610578,0.548144,1091.75,0,0,3.18556,3.18556,0.0331846,301.578,1.74017,0.0223093,0.00819677,-0.000532463,2.9274e-05
-0.519235,0.995282,0.0367366,6,95,0,0.664832,0.681286,0.0479064,0.255682,4.15e-05,8.94106e-05,0.696322,0.681286,0.0479064,0.255682,8.94106e-05,0.696322,0.0612112,0.548213,1091.92,0,0,3.16367,3.16367,0.0329534,301.606,1.74314,0.0222358,0.0359958,0.00244362,-4.42245e-05
-1.08054,0.795678,0.0367366,2,7,0,2.85575,0.681447,0.0481585,0.25614,4.15e-05,8.93684e-05,0.695612,0.681447,0.0481585,0.25614,8.93684e-05,0.695612,0.0609455,0.548093,1091.77,0,0,3.16073,3.16073,0.0329233,301.602,1.74356,0.0223634,0.031589,0.00285978,8.33621e-05
-0.866594,0.98429,0.0367366,6,75,0,2.16621,0.685181,0.0476962,0.251245,4.15e-05,8.83969e-05,0.700971,0.685181,0.0476962,0.251245,8.83969e-05,0.700971,0.060886,0.548066,1091.65,0,0,3.18329,3.18329,0.0331578,301.606,1.74048,0.0223921,0.036159,-0.000218745,0.000112098
-2.84104,0.738537,0.0367366,5,59,0,5.82728,0.67956,0.0481849,0.259314,4.15e-05,8.98653e-05,0.692412,0.67956,0.0481849,0.259314,8.98653e-05,0.692412,0.0611775,0.548198,1091.99,0,0,3.14752,3.14752,0.0328037,301.437,1.74538,0.0222519,-0.133416,0.00468081,-2.81047e-05
-1.19125,0.840641,0.0367366,2,3,0,4.55456,0.679041,0.048371,0.258858,4.15e-05,9.00029e-05,0.692681,0.679041,0.048371,0.258858,9.00029e-05,0.692681,0.0610695,0.548149,1091.89,0,0,3.1486,3.1486,0.0327929,301.639,1.74521,0.0223037,0.0690392,0.00450989,2.36657e-05
-2.50402,0.913272,0.0367366,5,47,0,3.44474,0.676279,0.0484049,0.260972,4.15e-05,9.07396e-05,0.690532,0.676279,0.0484049,0.260972,9.07396e-05,0.690532,0.0614162,0.548305,1092.11,0,0,3.13976,3.13976,0.0326879,301.759,1.74639,0.0221381,0.188993,0.00568814,-0.000141884
-2.61983,0.910514,0.0367366,6,79,0,6.00616,0.688792,0.0467623,0.246803,4.15e-05,8.74726e-05,0.706347,0.688792,0.0467623,0.246803,8.74726e-05,0.706347,0.0613162,0.54826,1091.85,0,0,3.2065,3.2065,0.0334207,301.415,1.73733,0.0221856,-0.15507,-0.0033665,-9.43665e-05
-3.09816,0.947722,0.0367366,4,23,0,6.21112,0.690116,0.0466933,0.245613,4.15e-05,8.71373e-05,0.707606,0.690116,0.0466933,0.245613,8.71373e-05,0.707606,0.0612062,0.548211,1091.77,0,0,3.21203,3.21203,0.0334828,301.375,1.7366,0.0222381,-0.194815,-0.00410497,-4.1862e-05
-4.53298,0.891232,0.0367366,2,3,0,5.70162,0.688636,0.0469415,0.245008,4.15e-05,8.75122e-05,0.707963,0.688636,0.0469415,0.245008,8.75122e-05,0.707963,0.0611594,0.54819,1091.67,0,0,3.21352,3.21352,0.0334549,301.766,1.73634,0.0222606,0.196003,-0.00436085,-1.94435e-05
-2.5634,0.990953,0.0367366,3,7,0,5.77439,0.688452,0.0466873,0.246651,4.15e-05,8.75589e-05,0.706575,0.688452,0.0466873,0.246651,8.75589e-05,0.706575,0.061437,0.548314,1091.91,0,0,3.20747,3.20747,0.0334257,301.462,1.73719,0.0221282,-0.108328,-0.00351164,-0.000151775
-1.55782,0.962936,0.0367366,5,55,0,4.35307,0.683372,0.0472845,0.252447,4.15e-05,8.88656e-05,0.70018,0.683372,0.0472845,0.252447,8.88656e-05,0.70018,0.0615351,0.548357,1092.06,0,0,3.17989,3.17989,0.0331278,301.557,1.74092,0.0220818,-0.0125292,0.000219071,-0.000198243
-3.33823,0.98438,0.0367366,5,63,0,4.11518,0.679549,0.0485996,0.259814,4.15e-05,8.98684e-05,0.691497,0.679549,0.0485996,0.259814,8.98684e-05,0.691497,0.0607816,0.548018,1091.75,0,0,3.14379,3.14379,0.0327572,301.507,1.7459,0.0224426,-0.0632243,0.0052024,0.000162631
-1.7018,0.940342,0.0367366,3,7,0,4.40713,0.678845,0.0482124,0.258115,4.15e-05,9.00549e-05,0.693583,0.678845,0.0482124,0.258115,9.00549e-05,0.693583,0.0612489,0.54823,1091.97,0,0,3.15228,3.15228,0.0328224,301.72,1.74468,0.0222177,0.150123,0.00398491,-6.22628e-05
-1.26814,0.983564,0.0367366,6,79,0,2.99088,0.68653,0.0471758,0.249672,4.15e-05,8.80499e-05,0.703065,0.68653,0.0471758,0.249672,8.80499e-05,0.703065,0.0612126,0.548214,1091.83,0,0,3.19227,3.19227,0.0332671,301.463,1.73926,0.0222351,-0.10722,-0.00143569,-4.49308e-05
-1.1898,0.907511,0.0367366,3,15,0,2.70173,0.68662,0.0470701,0.249113,4.15e-05,8.80269e-05,0.703729,0.68662,0.0470701,0.249113,8.80269e-05,0.703729,0.0613049,0.548255,1091.87,0,0,3.19511,3.19511,0.0332931,301.496,1.73887,0.022191,-0.0742625,-0.00183215,-8.89626e-05
-2.58836,0.937694,0.0367366,5,59,0,4.16842,0.680298,0.0477694,0.255413,4.15e-05,8.96705e-05,0.696728,0.680298,0.0477694,0.255413,8.96705e-05,0.696728,0.0614798,0.548333,1092.06,0,0,3.16531,3.16531,0.0329555,301.744,1.74289,0.0221079,0.174086,0.00218549,-0.00017207
-2.46663,0.996551,0.0367366,5,51,0,3.79483,0.685234,0.0470636,0.250724,4.15e-05,8.83834e-05,0.702124,0.685234,0.0470636,0.250724,8.83834e-05,0.702124,0.0614998,0.548342,1092.03,0,0,3.18821,3.18821,0.0332251,301.461,1.7398,0.0220985,-0.109401,-0.000897754,-0.000181511
-2.09894,0.991109,0.0367366,3,7,0,2.8054,0.685313,0.0476728,0.250406,4.15e-05,8.83629e-05,0.701832,0.685313,0.0476728,0.250406,8.83629e-05,0.701832,0.0608909,0.548068,1091.62,0,0,3.18695,3.18695,0.0331855,301.701,1.73997,0.0223897,0.131151,-0.000730962,0.000109727
-1.82457,0.998566,0.0367366,3,15,0,2.55561,0.686415,0.047395,0.25058,4.15e-05,8.80795e-05,0.701937,0.686415,0.047395,0.25058,8.80795e-05,0.701937,0.0610129,0.548124,1091.74,0,0,3.18745,3.18745,0.0332215,301.421,1.73994,0.0223309,-0.148725,-0.000764433,5.08853e-05
-2.47992,0.839156,0.0367366,4,31,0,4.74608,0.684898,0.0475897,0.250408,4.15e-05,8.847e-05,0.701914,0.684898,0.0475897,0.250408,8.847e-05,0.701914,0.0610279,0.548131,1091.7,0,0,3.18728,3.18728,0.0331854,301.733,1.73991,0.0223236,0.163385,-0.000787692,4.36348e-05
-0.997214,0.997834,0.0367366,2,7,0,2.34797,0.685159,0.0473716,0.251366,4.15e-05,8.84026e-05,0.701174,0.685159,0.0473716,0.251366,8.84026e-05,0.701174,0.0612059,0.548211,1091.86,0,0,3.18416,3.18416,0.0331806,301.482,1.74036,0.0222383,-0.0880441,-0.000335621,-4.17323e-05
-1.4631,0.962623,0.0367366,5,51,0,2.74872,0.678741,0.0482255,0.259708,4.15e-05,9.00823e-05,0.691977,0.678741,0.0482255,0.259708,9.00823e-05,0.691977,0.0612504,0.548231,1092.03,0,0,3.14572,3.14572,0.0327764,301.515,1.74561,0.022217,-0.0553501,0.00491352,-6.29868e-05
-0.87313,0.928524,0.0367366,2,7,0,2.27412,0.67843,0.0482595,0.259258,4.15e-05,9.0165e-05,0.692392,0.67843,0.0482595,0.259258,9.0165e-05,0.692392,0.0612603,0.548235,1092.01,0,0,3.14739,3.14739,0.0327808,301.635,1.74537,0.0222123,0.0649507,0.00466571,-6.77136e-05
-1.37032,0.911359,0.0367366,3,7,0,1.89604,0.678572,0.048342,0.260005,4.15e-05,9.01273e-05,0.691563,0.678572,0.048342,0.260005,9.01273e-05,0.691563,0.0611615,0.548191,1091.98,0,0,3.14403,3.14403,0.0327564,301.536,1.74585,0.0222596,-0.0335083,0.00514694,-2.04495e-05
-1.72369,0.983936,0.0367366,4,15,0,2.24705,0.677201,0.04803,0.260073,4.15e-05,9.04925e-05,0.691806,0.677201,0.04803,0.260073,9.04925e-05,0.691806,0.061652,0.548409,1092.26,0,0,3.14497,3.14497,0.0327566,301.625,1.74568,0.0220266,0.0552081,0.00498051,-0.000253395
-2.06262,0.870171,0.0367366,5,55,0,6.10171,0.686159,0.0476914,0.251321,4.15e-05,8.81453e-05,0.700899,0.686159,0.0476914,0.251321,8.81453e-05,0.700899,0.0607587,0.548008,1091.6,0,0,3.18303,3.18303,0.0331721,301.451,1.74055,0.0224537,-0.118541,-0.000154204,0.000173738
-0.682308,0.987807,0.0367366,2,3,0,2.21875,0.685447,0.0475624,0.250603,4.15e-05,8.83283e-05,0.701746,0.685447,0.0475624,0.250603,8.83283e-05,0.701746,0.0609802,0.548109,1091.69,0,0,3.1866,3.1866,0.0331912,301.616,1.74003,0.0223466,0.045603,-0.000674644,6.66375e-05
-1.3239,0.999922,0.0367366,6,103,0,2.05445,0.675695,0.048439,0.262629,4.15e-05,9.08964e-05,0.688841,0.675695,0.048439,0.262629,9.08964e-05,0.688841,0.0614638,0.548326,1092.19,0,0,3.13293,3.13293,0.0326312,301.625,1.74734,0.0221155,0.0546401,0.00664429,-0.000164496
-1.45134,0.978791,0.0367366,3,11,0,1.73929,0.675826,0.0483328,0.26218,4.15e-05,9.08612e-05,0.689396,0.675826,0.0483328,0.26218,9.08612e-05,0.689396,0.0615482,0.548363,1092.23,0,0,3.13517,3.13517,0.0326537,301.633,1.74703,0.0220756,0.0629488,0.0063312,-0.000204414
-2.43753,0.941199,0.0367366,3,7,0,2.99249,0.675397,0.0481542,0.262239,4.15e-05,9.09767e-05,0.689516,0.675397,0.0481542,0.262239,9.09767e-05,0.689516,0.0617809,0.548465,1092.38,0,0,3.13564,3.13564,0.0326589,301.629,1.74696,0.0219661,0.0594499,0.00625598,-0.000313938
-1.87063,0.969252,0.0367366,3,7,0,2.88117,0.675598,0.0482859,0.262668,4.15e-05,9.09226e-05,0.688955,0.675598,0.0482859,0.262668,9.09226e-05,0.688955,0.0616252,0.548397,1092.3,0,0,3.13339,3.13339,0.0326405,301.583,1.74728,0.0220392,0.0130814,0.00657948,-0.000240762
-2.1207,0.992931,0.0367366,4,19,0,2.41023,0.674283,0.0485126,0.264696,4.15e-05,9.12775e-05,0.6867,0.674283,0.0485126,0.264696,9.12775e-05,0.6867,0.0615884,0.548381,1092.31,0,0,3.12433,3.12433,0.0325475,301.571,1.74853,0.0220566,0.000705285,0.0078303,-0.000223403
-2.49494,0.984967,0.0367366,3,11,0,2.65609,0.673961,0.0486965,0.265722,4.15e-05,9.13646e-05,0.68549,0.673961,0.0486965,0.265722,9.13646e-05,0.68549,0.0614562,0.548323,1092.26,0,0,3.11951,3.11951,0.0325009,301.537,1.74921,0.0221191,-0.0328275,0.00850507,-0.000160897
-2.04576,0.928058,0.0367366,3,7,0,5.764,0.67347,0.0486071,0.265007,4.15e-05,9.1498e-05,0.686295,0.67347,0.0486071,0.265007,9.1498e-05,0.686295,0.0616102,0.548391,1092.31,0,0,3.12268,3.12268,0.0325186,301.679,1.74874,0.0220463,0.109156,0.00804052,-0.000233664
-4.01896,0.865018,0.0367366,5,39,0,4.66054,0.671105,0.0487348,0.268832,4.15e-05,9.21441e-05,0.682341,0.671105,0.0487348,0.268832,9.21441e-05,0.682341,0.0618167,0.548481,1092.53,0,0,3.10704,3.10704,0.0323699,301.547,1.75091,0.0219493,-0.0228977,0.0102093,-0.000330727
-0.620274,0.994836,0.0367366,6,79,0,6.19822,0.688108,0.0472627,0.247603,4.15e-05,8.76466e-05,0.705047,0.688108,0.0472627,0.247603,8.76466e-05,0.705047,0.0609141,0.548079,1091.6,0,0,3.20083,3.20083,0.0333449,301.567,1.7381,0.0223785,-0.00335396,-0.00259939,9.85216e-05
-0.537582,0.996964,0.0367366,5,59,0,1.71619,0.686189,0.047338,0.249454,4.15e-05,8.81375e-05,0.70312,0.686189,0.047338,0.249454,8.81375e-05,0.70312,0.0610993,0.548163,1091.74,0,0,3.19248,3.19248,0.0332543,301.599,1.73922,0.0222893,0.0294007,-0.00147919,9.33316e-06
-0.502266,0.9992,0.0367366,4,31,0,0.628131,0.686618,0.0473296,0.249523,4.15e-05,8.80273e-05,0.70306,0.686618,0.0473296,0.249523,8.80273e-05,0.70306,0.0610494,0.54814,1091.72,0,0,3.19224,3.19224,0.0332601,301.524,1.73927,0.0223133,-0.0460467,-0.00143333,3.32949e-05
-1.28672,0.978862,0.0367366,5,39,0,2.19464,0.691091,0.0469958,0.244751,4.15e-05,8.68916e-05,0.708166,0.691091,0.0469958,0.244751,8.68916e-05,0.708166,0.0607757,0.548016,1091.48,0,0,3.2145,3.2145,0.0334985,301.466,1.73627,0.0224455,-0.10404,-0.00443144,0.000165502
-2.41387,0.872023,0.0367366,4,31,0,3.48755,0.690919,0.046883,0.245224,4.15e-05,8.69349e-05,0.707806,0.690919,0.046883,0.245224,8.69349e-05,0.707806,0.06091,0.548077,1091.58,0,0,3.21292,3.21292,0.0334914,301.382,1.73649,0.0223805,-0.188371,-0.00421245,0.000100486
-0.819317,0.986835,0.0367366,2,7,0,3.90442,0.690393,0.0468455,0.244738,4.15e-05,8.70674e-05,0.70833,0.690393,0.0468455,0.244738,8.70674e-05,0.70833,0.0610178,0.548126,1091.62,0,0,3.21519,3.21519,0.0335,301.518,1.73616,0.0223285,-0.0524442,-0.00454497,4.85254e-05
-2.25015,0.754295,0.0367366,6,79,0,4.04923,0.67844,0.0479963,0.259661,4.15e-05,9.01623e-05,0.692252,0.67844,0.0479963,0.259661,9.01623e-05,0.692252,0.0615139,0.548348,1092.19,0,0,3.14683,3.14683,0.0327908,301.489,1.74545,0.0220918,-0.0808106,0.00475104,-0.00018821
-2.33532,0.947598,0.0367366,4,19,0,3.37028,0.680102,0.0480144,0.258264,4.15e-05,8.97221e-05,0.693632,0.680102,0.0480144,0.258264,8.97221e-05,0.693632,0.0612681,0.548239,1092.03,0,0,3.15253,3.15253,0.0328546,301.448,1.74469,0.0222086,-0.121668,0.00398772,-7.14398e-05
-2.64524,0.975976,0.0367366,2,3,0,2.79831,0.679362,0.0482863,0.257492,4.15e-05,8.99177e-05,0.694131,0.679362,0.0482863,0.257492,8.99177e-05,0.694131,0.0611069,0.548166,1091.87,0,0,3.15454,3.15454,0.032842,301.757,1.74438,0.0222857,0.186964,0.00367599,5.72172e-06
-1.28848,0.996622,0.0367366,4,23,0,3.12584,0.678621,0.0482501,0.259777,4.15e-05,9.01144e-05,0.691883,0.678621,0.0482501,0.259777,9.01144e-05,0.691883,0.0612433,0.548228,1092.03,0,0,3.14533,3.14533,0.0327706,301.531,1.74566,0.0222204,-0.0391471,0.00496449,-5.95653e-05
-1.06339,0.927259,0.0367366,4,23,0,5.98535,0.678323,0.0480557,0.258899,4.15e-05,9.01935e-05,0.692955,0.678323,0.0480557,0.258899,9.01935e-05,0.692955,0.0614723,0.54833,1092.13,0,0,3.14969,3.14969,0.0328048,301.634,1.74504,0.0221115,0.0638062,0.00434041,-0.000168518
-1.76643,0.999279,0.0367366,6,71,0,2.40242,0.694732,0.0466449,0.240249,4.15e-05,8.59833e-05,0.71302,0.694732,0.0466449,0.240249,8.59833e-05,0.71302,0.0606364,0.547951,1091.31,0,0,3.23613,3.23613,0.0337204,301.497,1.73335,0.0225133,-0.0730186,-0.00735067,0.000233275
-4.37428,0.969707,0.0367366,5,39,0,5.89361,0.702627,0.0456374,0.230526,4.15e-05,8.40617e-05,0.723753,0.702627,0.0456374,0.230526,8.40617e-05,0.723753,0.060601,0.547935,1091.1,0,0,3.28573,3.28573,0.0342348,301.519,1.72669,0.0225305,-0.0514726,-0.0140091,0.000250513
-1.15938,1,0.0367366,6,103,0,5.0083,0.691286,0.046713,0.243836,4.15e-05,8.68424e-05,0.709364,0.691286,0.046713,0.243836,8.68424e-05,0.709364,0.0610291,0.548131,1091.61,0,0,3.21977,3.21977,0.0335521,301.477,1.73554,0.0223231,-0.0926511,-0.0051592,4.30605e-05
-3.01921,0.784143,0.0367366,2,7,0,3.13746,0.690975,0.0470215,0.243424,4.15e-05,8.69207e-05,0.709468,0.690975,0.0470215,0.243424,8.69207e-05,0.709468,0.0607659,0.548011,1091.42,0,0,3.22021,3.22021,0.033533,301.69,1.73546,0.0224503,0.120187,-0.00523517,0.000170274
-1.21156,1,0.0367366,2,7,0,2.70462,0.691337,0.0467182,0.243856,4.15e-05,8.68297e-05,0.709339,0.691337,0.0467182,0.243856,8.68297e-05,0.709339,0.0610172,0.548126,1091.61,0,0,3.21966,3.21966,0.033552,301.469,1.73556,0.0223288,-0.101241,-0.00514266,4.88054e-05
-1.55282,0.997916,0.0367366,4,31,0,2.08621,0.693522,0.0467792,0.241734,4.15e-05,8.62835e-05,0.711401,0.693522,0.0467792,0.241734,8.62835e-05,0.711401,0.0606646,0.547964,1091.36,0,0,3.22886,3.22886,0.0336451,301.493,1.73433,0.0224995,-0.0770133,-0.00637075,0.000219529
-1.57425,0.954437,0.0367366,2,7,0,2.25712,0.693409,0.0465229,0.241533,4.15e-05,8.63116e-05,0.711857,0.693409,0.0465229,0.241533,8.63116e-05,0.711857,0.0609339,0.548088,1091.52,0,0,3.23089,3.23089,0.0336709,301.451,1.73405,0.0223689,-0.118957,-0.00665296,8.89416e-05
-1.29758,0.994899,0.0367366,3,15,0,2.04921,0.693084,0.0465272,0.241441,4.15e-05,8.63926e-05,0.711945,0.693084,0.0465272,0.241441,8.63926e-05,0.711945,0.0609731,0.548106,1091.53,0,0,3.23127,3.23127,0.0336679,301.514,1.73399,0.02235,-0.0564542,-0.00671482,7.00314e-05
-1.08562,0.803204,0.0367366,5,39,0,5.12391,0.690952,0.0467942,0.243662,4.15e-05,8.69265e-05,0.709457,0.690952,0.0467942,0.243662,8.69265e-05,0.709457,0.0609934,0.548115,1091.57,0,0,3.22017,3.22017,0.0335448,301.58,1.73547,0.0223403,0.00993902,-0.00522546,6.02501e-05
-2.092,0.977181,0.0367366,5,39,0,2.90018,0.696255,0.0464288,0.238581,4.15e-05,8.56074e-05,0.714904,0.696255,0.0464288,0.238581,8.56074e-05,0.714904,0.0606486,0.547957,1091.29,0,0,3.24466,3.24466,0.0338138,301.457,1.7322,0.0225073,-0.113276,-0.00849514,0.000227333
-1.39334,0.971124,0.0367366,5,47,0,2.70745,0.690583,0.0467968,0.243809,4.15e-05,8.70195e-05,0.709307,0.690583,0.0467968,0.243809,8.70195e-05,0.709307,0.0610404,0.548136,1091.6,0,0,3.21949,3.21949,0.0335342,301.612,1.73556,0.0223176,0.0424491,-0.00514143,3.76309e-05
-2.31458,0.982472,0.0367366,4,15,0,3.18925,0.690279,0.0473037,0.246367,4.15e-05,8.70961e-05,0.706242,0.690279,0.0473037,0.246367,8.70961e-05,0.706242,0.0605826,0.547926,1091.4,0,0,3.20608,3.20608,0.0334126,301.449,1.73742,0.0225395,-0.121035,-0.00327813,0.00025953
-1.89529,0.957635,0.0367366,3,15,0,4.04647,0.689979,0.046581,0.244367,4.15e-05,8.71719e-05,0.708965,0.689979,0.046581,0.244367,8.71719e-05,0.708965,0.0613368,0.548269,1091.8,0,0,3.21797,3.21797,0.0335261,301.543,1.73576,0.0221759,-0.0268566,-0.00494067,-0.000104134
-0.619229,0.9998,0.0367366,5,39,0,2.40766,0.686369,0.0471935,0.249132,4.15e-05,8.80912e-05,0.703587,0.686369,0.0471935,0.249132,8.80912e-05,0.703587,0.061217,0.548216,1091.81,0,0,3.19449,3.19449,0.0332783,301.572,1.73895,0.022233,0.00152226,-0.00175433,-4.70244e-05
-0.620494,0.992612,0.0367366,2,3,0,0.679056,0.68634,0.0472336,0.249103,4.15e-05,8.80988e-05,0.703576,0.68634,0.0472336,0.249103,8.80988e-05,0.703576,0.0611814,0.5482,1091.79,0,0,3.19444,3.19444,0.0332754,301.594,1.73895,0.02225,0.0236142,-0.0017488,-3.00124e-05
-0.639533,0.99984,0.0367366,5,55,0,1.01696,0.688401,0.0470754,0.24683,4.15e-05,8.7572e-05,0.706007,0.688401,0.0470754,0.24683,8.7572e-05,0.706007,0.0610588,0.548145,1091.67,0,0,3.205,3.205,0.0333874,301.575,1.73753,0.0223088,0.00460114,-0.00317356,2.88097e-05
-1.55818,0.91107,0.0367366,2,7,0,2.69027,0.68882,0.0474321,0.247251,4.15e-05,8.74654e-05,0.705229,0.68882,0.0474321,0.247251,8.74654e-05,0.705229,0.0606528,0.547959,1091.44,0,0,3.20164,3.20164,0.0333526,301.573,1.738,0.0225053,0.00307369,-0.00269704,0.00022527
-0.732046,0.999767,0.0367366,6,79,0,1.73654,0.683974,0.0478178,0.252875,4.15e-05,8.87093e-05,0.699218,0.683974,0.0478178,0.252875,8.87093e-05,0.699218,0.0609314,0.548087,1091.71,0,0,3.17586,3.17586,0.0330825,301.587,1.7415,0.0223701,0.0168397,0.000795667,9.01425e-05
-1.52478,0.941132,0.0367366,3,7,0,1.95545,0.68302,0.047352,0.253119,4.15e-05,8.89572e-05,0.69944,0.68302,0.047352,0.253119,8.89572e-05,0.69944,0.0615167,0.548349,1092.07,0,0,3.17676,3.17676,0.0330977,301.534,1.74135,0.0220905,-0.0355467,0.000650109,-0.000189519
-1.97112,0.950544,0.0367366,5,47,0,3.39583,0.678664,0.0481595,0.25985,4.15e-05,9.01027e-05,0.691901,0.678664,0.0481595,0.25985,9.01027e-05,0.691901,0.0613248,0.548264,1092.08,0,0,3.14541,3.14541,0.0327765,301.484,1.74566,0.0221815,-0.0860186,0.00495666,-9.84545e-05
-3.54334,0.971988,0.0367366,3,15,0,4.52424,0.67781,0.0478749,0.25816,4.15e-05,9.033e-05,0.693875,0.67781,0.0478749,0.25816,9.033e-05,0.693875,0.0617192,0.548438,1092.25,0,0,3.15344,3.15344,0.0328307,301.755,1.7445,0.021995,0.184564,0.00379733,-0.000285004
-2.81827,0.884385,0.0367366,2,3,0,5.45248,0.677725,0.0480663,0.258659,4.15e-05,9.03527e-05,0.693184,0.677725,0.0480663,0.258659,9.03527e-05,0.693184,0.0615444,0.548362,1092.15,0,0,3.15061,3.15061,0.0328007,301.76,1.74489,0.0220774,0.189681,0.00419356,-0.000202613
-3.27915,0.942814,0.0367366,3,7,0,5.1109,0.67827,0.0488011,0.260978,4.15e-05,9.02076e-05,0.690131,0.67827,0.0488011,0.260978,9.02076e-05,0.690131,0.0607644,0.54801,1091.75,0,0,3.13821,3.13821,0.0326892,301.598,1.74666,0.022451,0.0275104,0.00595704,0.000170969
-2.56572,0.851398,0.0367366,5,63,0,6.35554,0.68462,0.0471533,0.251624,4.15e-05,8.8542e-05,0.701134,0.68462,0.0471533,0.251624,8.8542e-05,0.701134,0.0614946,0.54834,1092.04,0,0,3.18398,3.18398,0.0331822,301.45,1.74038,0.0221009,-0.120331,-0.000320157,-0.000179071
-2.11487,1,0.0367366,4,31,0,2.97533,0.682929,0.0479703,0.253436,4.15e-05,8.8981e-05,0.698505,0.682929,0.0479703,0.253436,8.8981e-05,0.698505,0.0609256,0.548084,1091.69,0,0,3.17282,3.17282,0.0330374,301.71,1.74189,0.0223729,0.139764,0.0011926,9.29414e-05
-0.938474,0.974538,0.0367366,2,3,0,2.82665,0.682991,0.0479722,0.25415,4.15e-05,8.89648e-05,0.697789,0.682991,0.0479722,0.25415,8.89648e-05,0.697789,0.0609154,0.548079,1091.72,0,0,3.16983,3.16983,0.0330185,301.599,1.74232,0.0223779,0.0285238,0.00161706,9.79027e-05
-0.807983,0.999545,0.0367366,3,7,0,1.01362,0.683105,0.0479225,0.254188,4.15e-05,8.89352e-05,0.6978,0.683105,0.0479225,0.254188,8.89352e-05,0.6978,0.060948,0.548094,1091.74,0,0,3.16988,3.16988,0.0330233,301.56,1.74231,0.0223621,-0.0103207,0.00161392,8.21468e-05
-2.13632,0.80272,0.0367366,2,3,0,2.35441,0.682812,0.0480848,0.253994,4.15e-05,8.90114e-05,0.697832,0.682812,0.0480848,0.253994,8.90114e-05,0.697832,0.060831,0.548041,1091.65,0,0,3.17,3.17,0.0330108,301.685,1.74229,0.0224187,0.114913,0.00158599,0.000138674
-0.471448,1,0.0367366,2,7,0,2.3963,0.682674,0.0476952,0.254073,4.15e-05,8.90474e-05,0.698142,0.682674,0.0476952,0.254073,8.90474e-05,0.698142,0.0612273,0.54822,1091.91,0,0,3.1713,3.1713,0.0330377,301.563,1.74211,0.0222281,-0.00733687,0.00140586,-5.19398e-05
-0.560112,0.961883,0.0367366,5,63,0,0.915696,0.683801,0.0476819,0.252503,4.15e-05,8.87541e-05,0.699726,0.683801,0.0476819,0.252503,8.87541e-05,0.699726,0.0610869,0.548157,1091.79,0,0,3.17799,3.17799,0.0331011,301.62,1.74119,0.0222953,0.0499837,0.000492357,1.52982e-05
-1.88111,0.972939,0.0367366,2,7,0,2.05185,0.684505,0.0479268,0.253225,4.15e-05,8.85717e-05,0.69876,0.684505,0.0479268,0.253225,8.85717e-05,0.69876,0.0607542,0.548006,1091.62,0,0,3.17395,3.17395,0.0330726,301.496,1.74178,0.022456,-0.0739522,0.00107772,0.000175963
-1.66067,0.976394,0.0367366,4,15,0,2.8389,0.684578,0.0472497,0.250439,4.15e-05,8.85527e-05,0.702223,0.684578,0.0472497,0.250439,8.85527e-05,0.702223,0.061405,0.5483,1091.93,0,0,3.1886,3.1886,0.033207,301.661,1.73973,0.0221434,0.0911174,-0.000974574,-0.000136573
-1.81711,0.922488,0.0367366,3,15,0,3.23736,0.684395,0.0471667,0.251451,4.15e-05,8.86002e-05,0.701294,0.684395,0.0471667,0.251451,8.86002e-05,0.701294,0.061512,0.548347,1092.04,0,0,3.18465,3.18465,0.0331823,301.512,1.74028,0.0220927,-0.0575962,-0.000420877,-0.000187322
