# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 11:02:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpk70t8efj/6y26nmip.json
# init = /tmp/tmpk70t8efj/bsoyusr0.json
# random
#   seed = 66295
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CC/CC-20230724120204.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,lambda,theta.1,theta.2,theta.3,E,guess.1,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-9.10609,0.858275,0.384541,2,5,0,11.3587,0.68662,0.318786,0.392334,0.68662,0.318786,0.392334,2.95447,2.99845,70.4847,71.0532,71.9469,73.5476,73.8507,74.5406,74.5757,77.175,77.5693,80.5775,81.8271,82.7466,82.7652,83.9274,84.8968,86.1393,86.5592,86.6457,92.7302,97.8444,102.21,104.211,110.517,110.862,112.251,122.153,142.829,148.071,153.758,162.451,182.386,202.86
-8.76333,0.99283,0.384541,2,7,0,10.0986,0.681447,0.354014,0.378807,0.681447,0.354014,0.378807,3.10313,3.14225,70.1955,70.8343,71.8375,73.6311,73.9702,74.7417,74.7809,77.6789,78.1174,81.4534,82.8341,83.8484,83.869,85.1487,86.2144,87.578,88.0383,88.133,94.7718,100.314,105.023,107.175,113.936,114.305,115.791,126.346,148.262,153.8,159.802,168.967,189.947,211.462
-9.15944,0.752013,0.384541,2,3,0,10.7277,0.668042,0.391112,0.364127,0.668042,0.391112,0.364127,3.25239,3.28688,69.0731,69.7785,70.885,72.8588,73.2313,74.0779,74.1209,77.291,77.7694,81.3966,82.8921,83.9887,84.0109,85.392,86.5402,88.0067,88.5011,88.6028,95.702,101.591,106.572,108.842,115.957,116.344,117.904,128.956,151.792,157.546,163.778,173.284,195.017,217.273
-9.76851,0.965894,0.384541,2,5,0,10.5722,0.65788,0.42293,0.351155,0.65788,0.42293,0.351155,3.37517,3.40605,68.2476,69.0109,70.2065,72.3347,72.7356,73.646,73.6923,77.0913,77.6029,81.4712,83.0609,84.2247,84.2482,85.7118,86.9269,88.4766,88.9986,89.106,96.5742,102.738,107.935,110.3,117.694,118.096,119.714,131.16,154.729,160.657,167.072,176.852,199.191,222.046
-11.386,0.883506,0.384541,3,15,0,11.5491,0.761461,0.255959,0.415535,0.761461,0.255959,0.415535,2.66925,2.72321,77.7089,78.1971,78.9654,80.3447,80.6064,81.2027,81.2331,83.4884,83.8318,86.4637,87.5633,88.3749,88.3913,89.4201,90.2807,91.3871,91.7618,91.8391,97.3169,101.984,106.008,107.864,113.752,114.076,115.382,124.755,144.605,149.68,155.2,163.662,183.151,203.253
-11.322,0.994913,0.384541,3,7,0,12.149,0.757132,0.22968,0.424915,0.757132,0.22968,0.424915,2.54072,2.59945,77.0853,77.5141,78.1891,79.4015,79.6316,80.1562,80.1829,82.1695,82.4723,84.7969,85.7701,86.4892,86.5038,87.4164,88.1807,89.1643,89.4978,89.5666,94.4593,98.6526,102.286,103.966,109.317,109.612,110.803,119.381,137.695,142.399,147.525,155.396,173.571,192.366
-13.0008,0.914509,0.384541,2,3,0,13.4566,0.767827,0.203314,0.434145,0.767827,0.203314,0.434145,2.40514,2.46906,77.9946,78.3733,78.9696,80.0411,80.2445,80.7084,80.732,82.4903,82.7586,84.8208,85.6857,86.3254,86.3384,87.1509,87.8322,88.71,89.0079,89.0693,93.4544,97.2354,100.528,102.055,106.939,107.209,108.299,116.193,133.207,137.605,142.405,149.793,166.911,184.673
-13.0424,0.994166,0.384541,1,1,0,13.1437,0.766886,0.202483,0.434433,0.766886,0.202483,0.434433,2.40074,2.46484,77.8934,78.2699,78.8627,79.9279,80.1302,80.5914,80.6149,82.363,82.6298,84.6802,85.5402,86.1763,86.1892,86.9972,87.6746,88.5476,88.8438,88.9049,93.2663,97.0275,100.303,101.823,106.683,106.952,108.037,115.895,132.837,137.217,141.998,149.357,166.411,184.11
-12.8548,0.991785,0.384541,2,3,0,14.0249,0.773625,0.209526,0.431986,0.773625,0.209526,0.431986,2.43773,2.5004,78.6257,79.0204,79.6419,80.7586,80.9706,81.4541,81.4787,83.3107,83.5902,85.7378,86.6381,87.3039,87.3174,88.1629,88.8716,89.7846,90.0943,90.1582,94.7144,98.6373,102.049,103.631,108.683,108.962,110.09,118.239,135.762,140.285,145.218,152.807,170.376,188.589
-10.0083,0.998291,0.384541,3,11,0,13.3663,0.646786,0.436147,0.345657,0.646786,0.436147,0.345657,3.42488,3.45434,67.1904,67.9692,69.1885,71.3566,71.7647,72.6912,72.7382,76.1927,76.712,80.6345,82.2443,83.422,83.4458,84.926,86.1542,87.7199,88.247,88.3554,95.8869,102.091,107.315,109.691,117.114,117.517,119.14,130.615,154.213,160.144,166.561,176.342,198.675,221.516
-10.3947,0.739719,0.384541,2,3,0,11.4753,0.648243,0.449745,0.339931,0.648243,0.449745,0.339931,3.47528,3.50333,67.4395,68.2496,69.5171,71.7684,72.192,73.1528,73.2016,76.7797,77.317,81.3704,83.0316,84.2462,84.2707,85.7963,87.0615,88.6734,89.2159,89.3274,97.0675,103.431,108.784,111.216,118.81,119.223,120.883,132.607,156.69,162.739,169.282,179.254,202.013,225.282
-9.25707,0.999134,0.384541,3,11,0,10.6658,0.668108,0.354374,0.378667,0.668108,0.354374,0.378667,3.10461,3.14368,68.8239,69.451,70.4358,72.1963,72.5292,73.2864,73.3249,76.1693,76.5997,79.8739,81.229,82.2245,82.2447,83.5006,84.5465,85.8846,86.3363,86.4293,92.944,98.3823,103.003,105.114,111.747,112.11,113.567,123.923,145.424,150.857,156.744,165.735,186.317,207.421
-8.77135,0.967673,0.384541,3,9,0,9.54077,0.705407,0.310182,0.395579,0.705407,0.310182,0.395579,2.91703,2.96227,72.3534,72.919,73.8083,75.4016,75.7033,76.3905,76.4254,79.0156,79.4087,82.4102,83.658,84.5766,84.5952,85.7567,86.726,87.9687,88.3889,88.4754,94.5705,99.7025,104.089,106.101,112.447,112.794,114.193,124.173,145.047,150.344,156.093,164.882,185.048,205.77
-8.77135,0.46393,0.384541,2,3,0,12.5746,0.705407,0.310182,0.395579,0.705407,0.310182,0.395579,2.91703,2.96227,72.3534,72.919,73.8083,75.4016,75.7033,76.3905,76.4254,79.0156,79.4087,82.4102,83.658,84.5766,84.5952,85.7567,86.726,87.9687,88.3889,88.4754,94.5705,99.7025,104.089,106.101,112.447,112.794,114.193,124.173,145.047,150.344,156.093,164.882,185.048,205.77
-8.76377,0.975812,0.384541,3,11,0,8.94082,0.694333,0.344008,0.382689,0.694333,0.344008,0.382689,3.06163,3.10208,71.452,72.0811,73.0694,74.8372,75.1715,75.9324,75.9711,78.8316,79.2647,82.5628,83.9293,84.9336,84.9539,86.2216,87.2779,88.6299,89.0865,89.1805,95.7739,101.289,105.98,108.126,114.872,115.241,116.725,127.274,149.21,154.758,160.772,169.958,190.996,212.579
-8.75785,0.822179,0.384541,2,3,0,9.85885,0.697199,0.317343,0.392879,0.697199,0.317343,0.392879,2.94823,2.99241,71.5607,72.1349,73.0376,74.6544,74.9606,75.6576,75.693,78.319,78.7174,81.7572,83.0201,83.9495,83.9683,85.143,86.123,87.379,87.8035,87.8909,94.0435,99.2163,103.633,105.658,112.039,112.388,113.794,123.816,144.751,150.059,155.818,164.622,184.812,205.55
-9.59784,0.974933,0.384541,2,7,0,9.9266,0.734602,0.274984,0.408628,0.734602,0.274984,0.408628,2.75867,2.8094,75.0987,75.6105,76.4156,77.86,78.1339,78.7579,78.7897,81.1473,81.5059,84.2509,85.3958,86.2402,86.2573,87.3266,88.2204,89.3684,89.757,89.8371,95.5021,100.308,104.439,106.34,112.358,112.688,114.02,123.555,143.65,148.772,154.338,162.863,182.465,202.652
-9.54785,0.739777,0.384541,3,7,0,11.2241,0.720791,0.269279,0.41071,0.720791,0.269279,0.41071,2.73216,2.78384,73.6481,74.1382,74.9092,76.2929,76.5552,77.1531,77.1836,79.4432,79.7871,82.4198,83.5185,84.329,84.3454,85.3721,86.2305,87.3332,87.7066,87.7836,93.2309,97.858,101.839,103.672,109.479,109.798,111.084,120.297,139.741,144.701,150.093,158.352,177.354,196.932
-9.26468,0.98467,0.384541,3,11,0,11.2308,0.680198,0.384066,0.366951,0.680198,0.384066,0.366951,3.22456,3.25991,70.2793,70.9821,72.0847,74.0525,74.424,75.2684,75.3113,78.4755,78.9532,82.5779,84.0735,85.1705,85.1927,86.5748,87.7241,89.1926,89.6879,89.7898,96.9061,102.816,107.819,110.1,117.252,117.642,119.211,130.331,153.328,159.126,165.405,174.985,196.894,219.334
-9.26468,0.399397,0.384541,1,1,0,11.0983,0.680198,0.384066,0.366951,0.680198,0.384066,0.366951,3.22456,3.25991,70.2793,70.9821,72.0847,74.0525,74.424,75.2684,75.3113,78.4755,78.9532,82.5779,84.0735,85.1705,85.1927,86.5748,87.7241,89.1926,89.6879,89.7898,96.9061,102.816,107.819,110.1,117.252,117.642,119.211,130.331,153.328,159.126,165.405,174.985,196.894,219.334
-8.77558,0.928016,0.384541,3,11,0,9.73597,0.705692,0.309689,0.395764,0.705692,0.309689,0.395764,2.91487,2.96018,72.3792,72.944,73.832,75.423,75.7243,76.4105,76.4454,79.032,79.4246,82.4222,83.6684,84.586,84.6045,85.7646,86.7328,87.9741,88.3938,88.4802,94.5687,99.6958,104.078,106.089,112.429,112.776,114.175,124.148,145.009,150.303,156.048,164.833,184.989,205.7
-9.12765,0.912799,0.384541,2,5,0,9.38594,0.707047,0.336846,0.385448,0.707047,0.336846,0.385448,3.03158,3.07301,72.7091,73.334,74.3157,76.0725,76.4049,77.1614,77.1999,80.0456,80.4767,83.7613,85.1232,86.1245,86.1448,87.4092,88.463,89.8124,90.2681,90.362,96.9502,102.468,107.167,109.317,116.082,116.452,117.94,128.53,150.576,156.155,162.204,171.446,192.619,214.347
-8.75375,0.957773,0.384541,2,7,0,9.61038,0.689074,0.330449,0.387898,0.689074,0.330449,0.387898,3.00449,3.04681,70.8166,71.4119,72.3474,74.022,74.3389,75.0602,75.0969,77.8118,78.2233,81.36,82.6615,83.6186,83.638,84.847,85.8549,87.146,87.5822,87.672,93.9822,99.2738,103.784,105.849,112.349,112.704,114.135,124.321,145.549,150.925,156.754,165.662,186.077,207.032
-11.0048,0.60613,0.384541,2,3,0,11.5122,0.679333,0.295396,0.401104,0.679333,0.295396,0.401104,2.85156,2.89903,69.5812,70.0956,70.9046,72.355,72.6298,73.2558,73.2876,75.6497,76.0085,78.7513,79.8932,80.7344,80.7515,81.8159,82.7048,83.8453,84.2311,84.3105,89.9184,94.6549,98.7126,100.576,106.463,106.785,108.085,117.37,136.849,141.8,147.176,155.402,174.29,193.716
-8.9546,0.953338,0.384541,2,3,0,10.6012,0.696773,0.349511,0.380558,0.696773,0.349511,0.380558,3.08452,3.12423,71.7421,72.3854,73.3959,75.2028,75.5445,76.3219,76.3614,79.2829,79.7251,83.0905,84.4841,85.5081,85.5288,86.821,87.8974,89.2748,89.7399,89.8356,96.5468,102.154,106.921,109.1,115.949,116.323,117.829,128.529,150.761,156.381,162.472,171.775,193.075,214.921
-9.44167,0.957045,0.384541,2,3,0,9.52265,0.687163,0.308878,0.396069,0.687163,0.308878,0.396069,2.91132,2.95674,70.4733,71.0215,71.8836,73.4281,73.7207,74.3869,74.4208,76.9321,77.3133,80.2239,81.4341,82.3252,82.3432,83.4699,84.4101,85.6157,86.0233,86.1073,92.0215,97.0027,101.261,103.215,109.376,109.714,111.072,120.766,141.045,146.192,151.777,160.319,179.916,200.055
-9.46591,0.899068,0.384541,3,15,0,11.2811,0.71286,0.276525,0.408064,0.71286,0.276525,0.408064,2.76579,2.81627,72.8865,73.3863,74.1726,75.5833,75.8508,76.4602,76.4912,78.7934,79.1436,81.8235,82.9411,83.7653,83.782,84.8257,85.698,86.8183,87.1976,87.2757,92.8025,97.4896,101.517,103.37,109.236,109.558,110.856,120.147,139.72,144.707,150.127,158.427,177.511,197.162
-8.91889,0.999992,0.384541,2,3,0,9.42407,0.714826,0.300274,0.399289,0.714826,0.300274,0.399289,2.87332,2.92005,73.2504,73.8021,74.6698,76.225,76.5197,77.1908,77.2249,79.7562,80.1407,83.0781,84.3004,85.2008,85.219,86.3579,87.3088,88.5285,88.941,89.0259,95.0183,100.074,104.402,106.389,112.662,113.006,114.39,124.275,144.99,150.253,155.966,164.705,184.767,205.393
-8.9355,0.99915,0.384541,1,1,0,8.93775,0.715564,0.299447,0.399597,0.715564,0.299447,0.399597,2.86964,2.91649,73.3202,73.8707,74.7365,76.2884,76.5825,77.2521,77.2862,79.8123,80.196,83.1277,84.3478,85.2465,85.2647,86.4016,87.3508,88.5684,88.9803,89.0651,95.0481,100.097,104.42,106.404,112.67,113.014,114.397,124.272,144.972,150.231,155.94,164.674,184.725,205.341
-8.75481,0.980059,0.384541,2,7,0,9.70407,0.688078,0.332368,0.387164,0.688078,0.332368,0.387164,3.01265,3.05469,70.7275,71.326,72.2665,73.9499,74.2685,74.9935,75.0304,77.7589,78.1724,81.3239,82.6312,83.5926,83.612,84.8263,85.8385,87.1349,87.5728,87.663,93.9973,99.3072,103.831,105.903,112.421,112.777,114.212,124.424,145.699,151.085,156.926,165.851,186.302,207.294
-9.82992,0.853225,0.384541,2,7,0,11.2352,0.692667,0.29255,0.402161,0.692667,0.29255,0.402161,2.83879,2.8867,70.9279,71.4465,72.2621,73.7245,74.0017,74.633,74.6651,77.0476,77.4096,80.1771,81.3297,82.1789,82.1961,83.2707,84.1682,85.32,85.7096,85.7899,91.4559,96.2443,100.348,102.234,108.191,108.518,109.833,119.236,138.972,143.99,149.44,157.779,176.932,196.633
-8.82778,0.915274,0.384541,2,7,0,10.6286,0.702669,0.332827,0.386989,0.702669,0.332827,0.386989,3.01459,3.05657,72.2305,72.8427,73.8048,75.5266,75.8524,76.594,76.6317,79.4224,79.8453,83.0683,84.4052,85.3883,85.4082,86.6499,87.685,89.0106,89.4585,89.5507,96.0274,101.456,106.081,108.199,114.862,115.227,116.693,127.132,148.876,154.381,160.351,169.472,190.374,211.826
-8.77057,0.97311,0.384541,2,5,0,9.0656,0.706731,0.316509,0.393195,0.706731,0.316509,0.393195,2.94461,2.98891,72.5333,73.1135,74.0258,75.6597,75.9691,76.6736,76.7094,79.3635,79.7661,82.8389,84.1155,85.0551,85.0742,86.2618,87.2525,88.5224,88.9517,89.0401,95.2617,100.493,104.961,107.009,113.464,113.818,115.24,125.381,146.566,151.938,157.767,166.678,187.113,208.105
-8.83612,0.970844,0.384541,2,3,0,8.96338,0.70856,0.31938,0.392108,0.70856,0.31938,0.392108,2.95704,3.00093,72.741,73.329,74.2533,75.9087,76.2221,76.9357,76.972,79.6598,80.0675,83.1781,84.4701,85.4208,85.4401,86.6416,87.6439,88.9283,89.3624,89.4518,95.7416,101.028,105.54,107.608,114.124,114.48,115.916,126.147,147.509,152.925,158.8,167.781,188.374,209.524
-9.94677,0.967389,0.384541,4,15,0,11.6222,0.652099,0.432705,0.347095,0.652099,0.432705,0.347095,3.412,3.44183,67.7177,68.4954,69.7132,71.8791,72.287,73.2128,73.2598,76.7131,77.2324,81.1558,82.7666,83.9452,83.969,85.4506,86.6801,88.2477,88.7755,88.8841,96.428,102.646,107.883,110.265,117.708,118.113,119.741,131.252,154.933,160.886,167.327,177.145,199.565,222.496
-9.57936,1,0.384541,2,3,0,9.98492,0.652245,0.410947,0.356083,0.652245,0.410947,0.356083,3.32946,3.36167,67.5782,68.3092,69.4548,71.4956,71.8804,72.7543,72.7987,76.0654,76.5575,80.2826,81.8154,82.9382,82.9609,84.3737,85.5471,87.0446,87.5492,87.653,94.8815,100.858,105.904,108.201,115.389,115.78,117.354,128.496,151.465,157.246,163.504,173.046,194.849,217.162
-8.83089,0.928742,0.384541,3,7,0,10.0282,0.694128,0.317184,0.392939,0.694128,0.317184,0.392939,2.94754,2.99175,71.2444,71.8157,72.7139,74.3227,74.6273,75.3209,75.3561,77.9691,78.3655,81.3903,82.647,83.5718,83.5906,84.7595,85.7347,86.9845,87.407,87.494,93.6166,98.7645,103.16,105.175,111.525,111.873,113.272,123.247,144.083,149.366,155.098,163.86,183.956,204.597
-10.3959,0.974044,0.384541,3,11,0,11.8537,0.64611,0.451288,0.339277,0.64611,0.451288,0.339277,3.48095,3.50884,67.2288,68.0396,69.308,71.5609,71.9846,72.946,72.9948,76.5742,77.1116,81.1654,82.8265,84.0409,84.0655,85.5908,86.8556,88.467,89.0093,89.1208,96.8569,103.216,108.564,110.994,118.58,118.993,120.651,132.362,156.414,162.454,168.989,178.946,201.673,224.908
-10.8661,0.775792,0.384541,3,11,0,12.4524,0.75125,0.276586,0.408042,0.75125,0.276586,0.408042,2.76607,2.81654,76.8121,77.3389,78.1678,79.6548,79.9368,80.5792,80.6119,83.0387,83.4078,86.2326,87.4108,88.2795,88.2971,89.3973,90.3168,91.4977,91.8974,91.9798,97.8055,102.746,106.991,108.945,115.128,115.467,116.835,126.627,147.257,152.514,158.227,166.975,187.089,207.801
-9.1761,1,0.384541,3,7,0,11.0237,0.681313,0.326438,0.389428,0.681313,0.326438,0.389428,2.98739,3.03026,69.9917,70.5719,71.4837,73.1162,73.4252,74.1285,74.1643,76.8124,77.214,80.2753,81.546,82.4808,82.4997,83.6806,84.6653,85.9268,86.3531,86.4409,92.611,97.7893,102.205,104.228,110.596,110.945,112.347,122.334,143.162,148.438,154.161,162.906,182.953,203.535
-10.0328,0.810651,0.384541,1,1,0,10.0475,0.675457,0.317486,0.392825,0.675457,0.317486,0.392825,2.94885,2.99301,69.33,69.8866,70.7616,72.3289,72.6256,73.3012,73.3356,75.881,76.2671,79.2136,80.4376,81.3385,81.3567,82.4953,83.4451,84.6625,85.074,85.1587,91.1219,96.1354,100.416,102.378,108.562,108.901,110.263,119.976,140.264,145.408,150.988,159.52,179.085,199.182
-9.03725,0.99661,0.384541,2,7,0,10.1308,0.689555,0.316038,0.393372,0.689555,0.316038,0.393372,2.94257,2.98694,70.7673,71.3324,72.2209,73.8124,74.1138,74.8,74.8349,77.4201,77.8124,80.8057,82.0494,82.9648,82.9833,84.1403,85.1056,86.3428,86.7611,86.8472,92.9092,98.0074,102.361,104.357,110.648,110.993,112.379,122.264,142.914,148.151,153.833,162.519,182.442,202.906
-9.23553,0.974022,0.384541,2,7,0,9.41024,0.683482,0.320532,0.391672,0.683482,0.320532,0.391672,2.96202,3.00574,70.1744,70.744,71.6393,73.2428,73.5463,74.2374,74.2726,76.8757,77.2706,80.2826,81.5335,82.454,82.4726,83.6358,84.606,85.8494,86.2696,86.3561,92.4433,97.558,101.923,103.923,110.226,110.571,111.959,121.853,142.506,147.742,153.421,162.102,182.007,202.448
-8.74777,0.964821,0.384541,2,7,0,9.85286,0.703408,0.324498,0.390166,0.703408,0.324498,0.390166,2.97908,3.02223,72.2479,72.8427,73.7775,75.4513,75.7682,76.4894,76.5261,79.2421,79.6539,82.7946,84.0985,85.0577,85.0771,86.2891,87.2998,88.5947,89.0323,89.1224,95.4581,100.777,105.314,107.393,113.939,114.297,115.739,126.008,147.43,152.858,158.745,167.743,188.371,209.551
-8.73919,0.99868,0.384541,3,7,0,8.80284,0.704387,0.315672,0.393511,0.704387,0.315672,0.393511,2.94098,2.9854,72.2868,72.8634,73.7697,75.3933,75.7008,76.4007,76.4364,79.0738,79.474,82.5279,83.7968,84.7308,84.7497,85.9302,86.9151,88.1775,88.6043,88.6922,94.878,100.081,104.524,106.561,112.982,113.333,114.749,124.837,145.916,151.262,157.062,165.93,186.267,207.159
-8.88323,0.976837,0.384541,3,11,0,9.43288,0.674224,0.365817,0.374187,0.674224,0.365817,0.374187,3.15137,3.18897,69.5335,70.1907,71.2225,73.0658,73.4142,74.2063,74.2466,77.2196,77.669,81.0849,82.497,83.5337,83.5547,84.8619,85.95,87.3413,87.8108,87.9074,94.6687,100.301,105.08,107.262,114.111,114.484,115.988,126.663,148.79,154.376,160.428,169.666,190.806,212.473
-9.03127,0.896917,0.384541,2,7,0,9.74589,0.684539,0.325124,0.389928,0.684539,0.325124,0.389928,2.98176,3.02482,70.3141,70.8942,71.806,73.4386,73.7476,74.4511,74.4869,77.1356,77.5373,80.6,81.8714,82.8067,82.8257,84.0074,84.9928,86.2554,86.6821,86.7699,92.9465,98.1314,102.554,104.579,110.959,111.308,112.713,122.72,143.593,148.881,154.617,163.384,183.48,204.113
-9.02942,1,0.384541,2,7,0,9.08891,0.707208,0.333031,0.386911,0.707208,0.333031,0.386911,3.01546,3.05741,72.6985,73.3151,74.284,76.0182,76.3464,77.0933,77.1313,79.9419,80.3678,83.6137,84.9601,85.9502,85.9703,87.2207,88.2631,89.5981,90.0491,90.1419,96.6641,102.131,106.788,108.92,115.63,115.997,117.473,127.984,149.877,155.42,161.43,170.614,191.657,213.255
-9.6208,0.955423,0.384541,3,11,0,10.7374,0.663032,0.35484,0.378485,0.663032,0.35484,0.378485,3.10653,3.14554,68.3042,68.9275,69.9063,71.6561,71.987,72.7395,72.7778,75.6047,76.0325,79.2862,80.6329,81.6221,81.6421,82.8901,83.9294,85.259,85.7078,85.8002,92.2729,97.6758,102.266,104.363,110.952,111.312,112.76,123.046,144.401,149.797,155.644,164.573,185.013,205.973
-9.04563,0.826826,0.384541,2,7,0,11.9398,0.718461,0.30521,0.397444,0.718461,0.30521,0.397444,2.89518,2.94116,73.6574,74.2227,75.1115,76.7043,77.006,77.6931,77.7281,80.319,80.7124,83.7169,84.9666,85.8868,85.9055,87.0693,88.0407,89.2865,89.7078,89.7945,95.9098,101.064,105.473,107.496,113.88,114.23,115.638,125.688,146.729,152.071,157.87,166.738,187.089,208.008
-10.0833,0.97023,0.384541,2,7,0,10.6434,0.732158,0.252378,0.416824,0.732158,0.252378,0.416824,2.6521,2.70668,74.6942,75.1561,75.883,77.188,77.4356,77.9999,78.0286,80.1633,80.4884,82.9804,84.0218,84.7906,84.8062,85.7809,86.5964,87.645,88.0002,88.0734,93.2682,97.6976,101.52,103.283,108.88,109.188,110.43,119.346,138.251,143.087,148.348,156.415,175,194.175
-13.3714,0.519375,0.384541,2,3,0,14.1697,0.705492,0.235459,0.422868,0.705492,0.235459,0.422868,2.56952,2.62717,71.8645,72.2756,72.9226,74.0845,74.3051,74.8078,74.8334,76.7366,77.0267,79.2525,80.184,80.8721,80.886,81.759,82.49,83.4305,83.7494,83.8151,88.4887,92.489,95.9512,97.5513,102.643,102.924,104.056,112.205,129.569,134.025,138.877,146.325,163.514,181.278
-15.0795,0.933588,0.384541,2,3,0,15.5954,0.70615,0.221641,0.427748,0.70615,0.221641,0.427748,2.50013,2.5604,71.8438,72.2279,72.8324,73.9184,74.1246,74.5947,74.6186,76.3991,76.6706,78.7556,79.629,80.2746,80.2877,81.1071,81.7937,82.6777,82.9775,83.0393,87.442,91.2223,94.5025,96.021,100.863,101.13,102.208,109.988,126.643,130.929,135.601,142.779,159.372,176.547
-10.0981,1,0.384541,2,3,0,14.6394,0.737826,0.252066,0.416936,0.737826,0.252066,0.416936,2.65059,2.70523,75.2703,75.7351,76.4666,77.7799,78.029,78.5969,78.6258,80.774,81.1011,83.609,84.6572,85.4309,85.4466,86.4275,87.2483,88.3036,88.6612,88.7348,93.9635,98.4221,102.269,104.044,109.679,109.989,111.239,120.217,139.251,144.121,149.418,157.542,176.257,195.567
-10.1035,0.914209,0.384541,2,3,0,10.6304,0.741791,0.281311,0.406309,0.741791,0.281311,0.406309,2.78779,2.83749,75.8783,76.4088,77.2435,78.7407,79.0245,79.6711,79.704,82.1461,82.5175,85.3584,86.5428,87.4159,87.4336,88.5391,89.4629,90.6489,91.0503,91.133,96.9794,101.932,106.185,108.141,114.328,114.668,116.036,125.825,146.424,151.67,157.37,166.095,186.151,206.796
-10.252,1,0.384541,3,7,0,10.4242,0.724001,0.252789,0.416676,0.724001,0.252789,0.416676,2.65407,2.70858,73.8648,74.3224,75.0425,76.3354,76.5807,77.1398,77.1682,79.2829,79.605,82.0736,83.1052,83.8668,83.8822,84.8477,85.6555,86.6941,87.0459,87.1184,92.2636,96.6502,100.435,102.181,107.723,108.028,109.257,118.086,136.8,141.587,146.795,154.78,173.176,192.155
-11.3821,0.918648,0.384541,2,3,0,11.4836,0.752767,0.284751,0.405043,0.752767,0.284751,0.405043,2.80349,2.85264,77.0257,77.5718,78.4309,79.9716,80.2636,80.9289,80.9628,83.4749,83.8568,86.778,87.9954,88.8927,88.9109,90.0469,90.996,92.2143,92.6266,92.7115,98.7135,103.794,108.155,110.159,116.498,116.846,118.247,128.269,149.341,154.705,160.532,169.451,189.945,211.038
-10.4554,0.955591,0.384541,3,11,0,12.0335,0.654935,0.444814,0.342016,0.654935,0.444814,0.342016,3.45709,3.48564,68.0998,68.9074,70.1713,72.4171,72.8397,73.7987,73.8474,77.42,77.9567,82.0074,83.6683,84.8829,84.9074,86.4335,87.6992,89.3122,89.8551,89.9668,97.7169,104.093,109.459,111.898,119.514,119.928,121.592,133.356,157.531,163.604,170.174,180.187,203.044,226.417
-10.429,0.725644,0.384541,2,3,0,12.0903,0.636418,0.452002,0.338974,0.636418,0.452002,0.338974,3.48357,3.51139,66.2254,67.0255,68.2773,70.5004,70.9185,71.8671,71.9153,75.4469,75.9771,79.9764,81.615,82.813,82.8372,84.3418,85.5894,87.1787,87.7136,87.8236,95.4534,101.725,106.998,109.395,116.875,117.281,118.916,130.463,154.176,160.131,166.573,176.39,198.795,221.701
-10.1211,0.984993,0.384541,3,11,0,11.4253,0.744095,0.258881,0.414481,0.744095,0.258881,0.414481,2.68318,2.73662,75.9569,76.4403,77.2009,78.5664,78.8254,79.4156,79.4457,81.6778,82.0176,84.6215,85.7091,86.5118,86.528,87.5453,88.3963,89.49,89.8605,89.9368,95.3494,99.9577,103.929,105.76,111.568,111.887,113.175,122.412,141.959,146.954,152.387,160.713,179.885,199.654
-9.58169,0.991519,0.384541,3,11,0,10.6632,0.654422,0.415047,0.354403,0.654422,0.415047,0.354403,3.34517,3.37692,67.8328,68.575,69.7381,71.8095,72.1999,73.0866,73.1316,76.4446,76.9436,80.719,82.2718,83.4091,83.432,84.8627,86.0508,87.5668,88.0775,88.1826,95.4958,101.539,106.638,108.959,116.221,116.616,118.206,129.456,152.639,158.472,164.786,174.414,196.408,218.915
-9.53828,0.923173,0.384541,2,3,0,9.91057,0.659826,0.412902,0.355283,0.659826,0.412902,0.355283,3.33696,3.36895,68.3776,69.1212,70.2867,72.3627,72.754,73.6429,73.688,77.0097,77.51,81.2967,82.8544,83.9954,84.0185,85.454,86.6463,88.1677,88.6803,88.7857,96.1274,102.196,107.318,109.65,116.945,117.342,118.939,130.245,153.547,159.411,165.759,175.438,197.551,220.181
