# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 11:02:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpk70t8efj/6y26nmip.json
# init = /tmp/tmpk70t8efj/bsoyusr0.json
# random
#   seed = 66295
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CC/CC-20230724120204.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,lambda,theta.1,theta.2,theta.3,E,guess.1,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
# Adaptation terminated
# Step size = 0.376193
# Diagonal elements of inverse mass matrix:
# 0.00179757, 0.0246724
-9.84323,1,0.376193,2,3,0,9.92629,0.646296,0.423438,0.350945,0.646296,0.423438,0.350945,3.37709,3.40791,67.0494,67.8003,68.9766,71.0701,71.4646,72.3602,72.4056,75.7492,76.2524,80.0572,81.6207,82.7653,82.7884,84.2278,85.4228,86.9469,87.4602,87.5658,94.9098,100.971,106.081,108.406,115.676,116.071,117.662,128.915,152.085,157.912,164.219,173.834,195.793,218.26
-10.8051,0.989654,0.376193,2,5,0,11.0578,0.628673,0.463118,0.334229,0.628673,0.463118,0.334229,3.52414,3.55085,65.4979,66.3118,67.5846,69.843,70.2675,71.2302,71.279,74.8592,75.3962,79.4426,81.0987,82.3088,82.3332,83.8524,85.1115,86.7148,87.2542,87.3651,95.0511,101.36,106.659,109.066,116.575,116.983,118.624,130.204,153.965,159.928,166.379,176.207,198.632,221.553
-9.50885,0.912087,0.376193,2,5,0,11.3573,0.65392,0.407197,0.357615,0.65392,0.407197,0.357615,3.31502,3.34765,67.7253,68.45,69.5862,71.6106,71.9924,72.8596,72.9036,76.1462,76.6348,80.3349,81.8579,82.9737,82.9963,84.4006,85.5672,87.0562,87.558,87.6612,94.8525,100.802,105.826,108.114,115.276,115.666,117.234,128.338,151.241,157.006,163.247,172.765,194.514,216.776
-9.8912,0.958012,0.376193,2,3,0,9.99971,0.645683,0.406239,0.358005,0.645683,0.406239,0.358005,3.31133,3.34407,66.8656,67.5792,68.6979,70.6914,71.0673,71.9213,71.9647,75.1583,75.6395,79.2842,80.7846,81.8839,81.9062,83.2897,84.4391,85.9063,86.4007,86.5024,93.589,99.4529,104.405,106.661,113.72,114.105,115.651,126.599,149.181,154.866,161.02,170.406,191.854,213.807
-10.6185,0.972346,0.376193,3,7,0,10.9782,0.630947,0.443672,0.342498,0.630947,0.443672,0.342498,3.45286,3.48153,65.5976,66.3732,67.5871,69.7442,70.1502,71.0714,71.1181,74.5504,75.0661,78.9584,80.5546,81.722,81.7455,83.2123,84.4288,85.9792,86.5011,86.6085,94.0591,100.19,105.35,107.695,115.019,115.417,117.019,128.333,151.587,157.429,163.75,173.382,195.372,217.857
-10.744,0.997328,0.376193,2,3,0,10.9644,0.634287,0.46711,0.332513,0.634287,0.46711,0.332513,3.53859,3.56491,66.1113,66.9411,68.2385,70.5397,70.9721,71.9527,72.0024,75.6476,76.1941,80.3112,81.9956,83.2261,83.251,84.7955,86.0754,87.705,88.2532,88.3659,96.1741,102.579,107.959,110.401,118.021,118.435,120.099,131.845,155.938,161.985,168.524,178.487,201.217,224.448
-11.7995,0.746126,0.376193,2,5,0,12.7345,0.631595,0.392606,0.363526,0.631595,0.392606,0.363526,3.25825,3.29258,65.3146,65.9847,67.0355,68.9099,69.2636,70.0674,70.1082,73.118,73.572,77.0148,78.4341,79.4747,79.4957,80.8062,81.8956,83.2869,83.756,83.8525,90.5863,96.1704,100.893,103.046,109.79,110.158,111.636,122.111,143.751,149.203,155.108,164.115,184.705,205.79
-9.75841,0.986323,0.376193,3,7,0,11.9899,0.673902,0.405396,0.358349,0.673902,0.405396,0.358349,3.30807,3.3409,69.7817,70.5247,71.6894,73.765,74.1565,75.0457,75.0909,78.4165,78.9177,82.7136,84.2764,85.4215,85.4446,86.8858,88.0832,89.6116,90.1267,90.2326,97.616,103.726,108.887,111.238,118.595,118.996,120.607,132.018,155.558,161.484,167.9,177.685,200.044,222.931
-8.81707,0.999787,0.376193,3,11,0,10.024,0.698394,0.312194,0.394822,0.698394,0.312194,0.394822,2.92583,2.97076,71.648,72.2122,73.0993,74.6886,74.9896,75.6749,75.7098,78.2927,78.6847,81.677,82.9207,83.8363,83.8548,85.0123,85.9781,87.2163,87.6349,87.7211,93.7918,98.9013,103.267,105.269,111.583,111.928,113.32,123.246,143.998,149.263,154.976,163.712,183.75,204.338
-9.49071,0.938181,0.376193,3,11,0,9.9301,0.696882,0.364687,0.374631,0.696882,0.364687,0.374631,3.14679,3.18453,71.862,72.5389,73.6014,75.4999,75.8587,76.6746,76.7161,79.7785,80.2416,83.7608,85.2159,86.2841,86.3057,87.6529,88.7742,90.2081,90.692,90.7916,97.7612,103.568,108.496,110.746,117.809,118.195,119.746,130.757,153.584,159.347,165.591,175.123,196.936,219.294
-8.89094,1,0.376193,2,7,0,9.63747,0.693866,0.314777,0.393848,0.693866,0.314777,0.393848,2.93709,2.98164,71.201,71.7671,72.657,74.2511,74.5529,75.2402,75.2752,77.8651,78.258,81.2572,82.5035,83.4208,83.4394,84.599,85.5665,86.8066,87.2258,87.3121,93.3896,98.502,102.869,104.871,111.183,111.528,112.919,122.838,143.564,148.821,154.525,163.246,183.247,203.795
-9.43957,0.917845,0.376193,2,7,0,10.0175,0.680263,0.3211,0.391457,0.680263,0.3211,0.391457,2.96447,3.0081,69.8477,70.4158,71.3088,72.908,73.2108,73.9,73.9351,76.531,76.9248,79.9283,81.1756,82.0934,82.1119,83.2717,84.2391,85.4787,85.8977,85.9839,92.0523,97.1506,101.501,103.495,109.776,110.12,111.504,121.363,141.942,147.158,152.817,161.466,181.296,201.662
-9.57851,0.912055,0.376193,2,7,0,12.0836,0.654306,0.385483,0.366385,0.654306,0.385483,0.366385,3.23018,3.26535,67.6139,68.2929,69.3582,71.2591,71.618,72.4337,72.4751,75.5312,75.9925,79.4925,80.9365,81.9955,82.0169,83.3511,84.4605,85.8779,86.3559,86.4542,93.3214,99.0228,103.849,106.049,112.947,113.323,114.836,125.559,147.729,153.318,159.371,168.606,189.724,211.353
-9.64928,0.918863,0.376193,2,3,0,10.576,0.659142,0.417775,0.353282,0.659142,0.417775,0.353282,3.35558,3.38703,68.3416,69.0951,70.2757,72.3779,72.774,73.6737,73.7194,77.0801,77.5861,81.4141,82.9881,84.1407,84.1639,85.6138,86.8176,88.3535,88.8709,88.9773,96.3838,102.501,107.662,110.011,117.358,117.757,119.366,130.744,154.186,160.084,166.467,176.199,198.432,221.181
-9.27574,0.740835,0.376193,2,3,0,11.658,0.66605,0.359569,0.376638,0.66605,0.359569,0.376638,3.12593,3.16432,68.6475,69.2835,70.2823,72.0673,72.4047,73.1721,73.2111,76.0928,76.5286,79.8429,81.2139,82.2207,82.2411,83.5111,84.5684,85.9208,86.3773,86.4712,93.0501,98.5368,103.195,105.323,112.006,112.371,113.839,124.264,145.892,151.354,157.274,166.311,186.996,208.202
-9.46931,0.958881,0.376193,1,1,0,9.50876,0.664445,0.356151,0.377974,0.664445,0.356151,0.377974,3.11192,3.15076,68.4587,69.0861,70.0712,71.8323,72.1653,72.9226,72.9611,75.8056,76.236,79.5094,80.8639,81.8589,81.879,83.1342,84.1793,85.5164,85.9678,86.0606,92.5684,97.9993,102.612,104.72,111.341,111.702,113.157,123.491,144.94,150.359,156.231,165.198,185.724,206.77
-10.0805,0.964921,0.376193,4,15,0,10.5376,0.656423,0.359415,0.376699,0.656423,0.359415,0.376699,3.1253,3.16371,67.6542,68.2808,69.2646,71.0229,71.3553,72.1113,72.1497,74.9883,75.4177,78.6826,80.0332,81.0251,81.0451,82.2962,83.3378,84.6702,85.1199,85.2124,91.6937,97.0992,101.689,103.785,110.369,110.729,112.175,122.447,143.756,149.139,154.971,163.876,184.257,205.152
-9.10365,1,0.376193,2,3,0,9.97522,0.667174,0.386903,0.365816,0.667174,0.386903,0.365816,3.23579,3.27079,68.9536,69.6491,70.7401,72.6867,73.0542,73.8893,73.9318,77.0605,77.5328,81.1152,82.5929,83.6766,83.6985,85.0637,86.1988,87.649,88.138,88.2386,95.263,101.094,106.028,108.278,115.329,115.714,117.26,128.22,150.877,156.589,162.773,172.21,193.786,215.884
-11.6723,0.566442,0.376193,2,3,0,12.0668,0.679592,0.428635,0.34879,0.679592,0.428635,0.34879,3.39672,3.42698,70.5423,71.3436,72.5986,74.8313,75.2518,76.2065,76.2549,79.8174,80.3532,84.4035,86.067,87.2845,87.3091,88.8398,90.1102,91.7303,92.2759,92.3881,100.189,106.622,112.043,114.509,122.217,122.636,124.323,136.247,160.788,166.959,173.636,183.815,207.06,230.838
-8.71946,0.96032,0.376193,2,7,0,12.6951,0.685837,0.348371,0.381,0.685837,0.348371,0.381,3.07979,3.11966,70.6081,71.2389,72.2296,74.0015,74.3366,75.0989,75.1377,78.0029,78.4367,81.7379,83.1051,84.1097,84.1301,85.3979,86.454,87.8056,88.262,88.3559,94.9425,100.447,105.127,107.267,113.992,114.36,115.838,126.348,148.186,153.707,159.691,168.831,189.759,211.223
-8.7135,0.999772,0.376193,2,3,0,8.72127,0.685991,0.345396,0.382152,0.685991,0.345396,0.382152,3.06742,3.10768,70.6032,71.2277,72.2087,73.9634,74.2953,75.0504,75.0888,77.9276,78.3575,81.6298,82.9854,83.9816,84.0018,85.2593,86.3069,87.6478,88.1006,88.1938,94.7316,100.198,104.848,106.975,113.66,114.025,115.495,125.946,147.673,153.167,159.123,168.219,189.052,210.422
-10.1767,0.924478,0.376193,3,11,0,12.2906,0.741979,0.251843,0.417016,0.741979,0.251843,0.417016,2.64952,2.7042,75.6925,76.1594,76.8943,78.2136,78.4639,79.0344,79.0635,81.2216,81.5503,84.0699,85.1229,85.9003,85.916,86.9016,87.7262,88.7865,89.1458,89.2198,94.4733,98.9533,102.819,104.603,110.265,110.577,111.833,120.855,139.985,144.88,150.204,158.369,177.179,196.589
-10.137,0.995161,0.376193,3,7,0,10.3303,0.735958,0.250726,0.417418,0.735958,0.250726,0.417418,2.64414,2.69902,75.0707,75.5315,76.2567,77.5587,77.8057,78.3687,78.3974,80.5274,80.8518,83.3388,84.3784,85.1458,85.1614,86.1344,86.9486,87.9955,88.3502,88.4233,93.6115,98.0369,101.856,103.619,109.215,109.523,110.765,119.683,138.601,143.442,148.708,156.785,175.394,194.598
-9.16045,0.815018,0.376193,3,15,0,12.1609,0.681783,0.378702,0.369089,0.681783,0.378702,0.369089,3.20323,3.23922,70.4046,71.0972,72.1842,74.1246,74.4911,75.3241,75.3664,78.4895,78.9611,82.5418,84.0201,85.1047,85.1266,86.4934,87.6303,89.0832,89.5733,89.6742,96.7209,102.578,107.539,109.803,116.901,117.288,118.845,129.89,152.743,158.507,164.75,174.278,196.067,218.39
-9.67121,0.870538,0.376193,1,1,0,9.71059,0.686979,0.384582,0.366745,0.686979,0.384582,0.366745,3.22661,3.26189,70.9837,71.6946,72.81,74.8005,75.1763,76.0304,76.0738,79.2743,79.7574,83.4233,84.9359,86.0453,86.0677,87.4653,88.6276,90.1126,90.6133,90.7164,97.912,103.887,108.945,111.252,118.482,118.876,120.461,131.703,154.948,160.808,167.154,176.838,198.981,221.661
-10.1342,0.97557,0.376193,3,11,0,10.8822,0.706746,0.269736,0.410543,0.706746,0.269736,0.410543,2.73429,2.78589,72.2161,72.6975,73.455,74.8143,75.0721,75.6595,75.6894,77.9092,78.247,80.8332,81.9124,82.7085,82.7246,83.7331,84.5762,85.6594,86.0261,86.1017,91.4516,95.9955,99.9045,101.704,107.406,107.719,108.982,118.026,137.113,141.982,147.274,155.381,174.031,193.245
-10.1075,0.993967,0.376193,3,11,0,11.2186,0.684225,0.397461,0.361567,0.684225,0.397461,0.361567,3.27725,3.31101,70.7925,71.5292,72.6843,74.744,75.1326,76.0156,76.0604,79.365,79.8633,83.6404,85.1967,86.3374,86.3605,87.7967,88.9905,90.5147,91.0285,91.1342,98.5061,104.614,109.778,112.131,119.5,119.901,121.516,132.955,156.572,162.521,168.963,178.788,201.245,224.238
-8.80179,1,0.376193,2,3,0,10.1137,0.678723,0.357867,0.377304,0.678723,0.357867,0.377304,3.11896,3.15758,69.9417,70.5862,71.5983,73.4073,73.7493,74.5271,74.5666,77.4878,77.9297,81.2902,82.6806,83.7018,83.7225,85.0106,86.0832,87.4552,87.9183,88.0136,94.6896,100.259,104.989,107.15,113.936,114.307,115.797,126.387,148.362,153.913,159.929,169.114,190.137,211.691
-9.19629,0.894923,0.376193,1,3,0,9.43016,0.688969,0.369798,0.372618,0.688969,0.369798,0.372618,3.16748,3.20458,71.0826,71.7629,72.8308,74.7383,75.0987,75.9181,75.9598,79.0342,79.4989,83.029,84.4878,85.5585,85.5802,86.9301,88.0534,89.4896,89.9742,90.0739,97.0489,102.855,107.779,110.027,117.08,117.464,119.013,129.999,152.761,158.505,164.728,174.227,195.959,218.23
-8.9476,0.87538,0.376193,2,7,0,10.262,0.682565,0.332458,0.38713,0.682565,0.332458,0.38713,3.01303,3.05506,70.1615,70.7554,71.6886,73.3591,73.6752,74.3947,74.4312,77.1387,77.549,80.6762,81.9734,82.9273,82.9466,84.1514,85.1558,86.4421,86.8767,86.9662,93.2513,98.5198,103.009,105.064,111.531,111.885,113.309,123.441,144.549,149.893,155.688,164.542,184.833,205.659
-8.89639,1,0.376193,1,1,0,8.97183,0.683829,0.332263,0.387205,0.683829,0.332263,0.387205,3.0122,3.05426,70.29,70.8846,71.8189,73.4913,73.8078,74.5281,74.5648,77.2755,77.6863,80.8172,82.116,83.0712,83.0905,84.2969,85.3025,86.5905,87.0256,87.1152,93.4086,98.6842,103.179,105.237,111.714,112.068,113.494,123.641,144.78,150.132,155.935,164.803,185.125,205.983
-9.08236,0.997566,0.376193,2,7,0,9.1514,0.681282,0.376563,0.36994,0.681282,0.376563,0.36994,3.19468,3.23093,70.3376,71.0251,72.104,74.0303,74.3941,75.2212,75.2633,78.3647,78.8331,82.3903,83.8591,84.9369,84.9587,86.3171,87.4471,88.8914,89.3786,89.4788,96.4859,102.312,107.249,109.501,116.566,116.951,118.501,129.496,152.254,157.995,164.213,173.703,195.409,217.648
-10.5972,0.572095,0.376193,1,3,0,12.613,0.665923,0.326417,0.389436,0.665923,0.326417,0.389436,2.98729,3.03017,68.4106,68.9776,69.8687,71.4642,71.7662,72.4536,72.4886,75.0767,75.4691,78.4612,79.7031,80.6166,80.6351,81.7893,82.7517,83.9847,84.4013,84.4871,90.5175,95.5785,99.8942,101.871,108.096,108.436,109.807,119.568,139.924,145.081,150.674,159.222,178.815,198.931
-10.5972,0.810162,0.376193,1,1,0,11.7661,0.665923,0.326417,0.389436,0.665923,0.326417,0.389436,2.98729,3.03017,68.4106,68.9776,69.8687,71.4642,71.7662,72.4536,72.4886,75.0767,75.4691,78.4612,79.7031,80.6166,80.6351,81.7893,82.7517,83.9847,84.4013,84.4871,90.5175,95.5785,99.8942,101.871,108.096,108.436,109.807,119.568,139.924,145.081,150.674,159.222,178.815,198.931
-9.80825,1,0.376193,1,1,0,10.5115,0.67077,0.33151,0.387493,0.67077,0.33151,0.387493,3.009,3.05117,68.9427,69.5243,70.4384,72.0746,72.3842,73.0889,73.1248,75.777,76.179,79.2428,80.5138,81.4486,81.4675,82.6481,83.6324,84.893,85.3189,85.4066,91.5671,96.7322,101.133,103.149,109.491,109.838,111.234,121.171,141.877,147.12,152.805,161.493,181.401,201.835
-8.80752,0.98946,0.376193,1,3,0,9.76216,0.679357,0.35079,0.380062,0.679357,0.35079,0.380062,3.08981,3.12936,69.9578,70.5877,71.5771,73.3464,73.6809,74.442,74.4807,77.3407,77.7736,81.0675,82.4314,83.4334,83.4537,84.7181,85.7712,87.1189,87.5739,87.6675,94.2323,99.7161,104.377,106.508,113.203,113.569,115.041,125.499,147.225,152.716,158.667,167.756,188.567,209.909
-8.82796,0.99265,0.376193,2,7,0,9.00865,0.682268,0.339912,0.384269,0.682268,0.339912,0.384269,3.04448,3.08549,70.1821,70.7915,71.749,73.4622,73.7863,74.5238,74.5613,77.335,77.7552,80.9552,82.2816,83.2567,83.2764,84.5075,85.5333,86.8468,87.2904,87.3817,93.7912,99.1563,103.723,105.812,112.384,112.743,114.188,124.47,145.864,151.277,157.146,166.11,186.645,207.715
-8.87813,0.998023,0.376193,2,7,0,9.14076,0.708866,0.321877,0.391162,0.708866,0.321877,0.391162,2.96781,3.01134,72.79,73.3837,74.3168,75.9879,76.3043,77.0245,77.0611,79.7735,80.1849,83.3227,84.6258,85.5845,85.6039,86.8154,87.8258,89.1206,89.5582,89.6483,95.9858,101.309,105.852,107.933,114.49,114.849,116.294,126.585,148.062,153.505,159.41,168.435,189.128,210.378
-9.46069,0.963785,0.376193,2,7,0,10.9238,0.726777,0.302708,0.39838,0.726777,0.302708,0.39838,2.88412,2.93047,74.4923,75.0585,75.9491,77.5451,77.8474,78.536,78.5711,81.168,81.5624,84.5749,85.8282,86.7513,86.77,87.9374,88.9121,90.1621,90.5848,90.6719,96.8106,101.987,106.417,108.451,114.868,115.219,116.635,126.743,147.914,153.292,159.128,168.056,188.547,209.611
-8.83104,1,0.376193,2,7,0,9.89491,0.695795,0.314803,0.393838,0.695795,0.314803,0.393838,2.9372,2.98175,71.3992,71.9668,72.8593,74.458,74.7607,75.45,75.485,78.0824,78.4765,81.4842,82.7341,83.6541,83.6727,84.8356,85.8058,87.0495,87.4699,87.5565,93.6513,98.7783,103.158,105.165,111.495,111.841,113.237,123.183,143.968,149.24,154.96,163.705,183.763,204.369
-8.7614,0.847665,0.376193,2,7,0,10.2721,0.681758,0.35447,0.378629,0.681758,0.35447,0.378629,3.105,3.14407,70.2307,70.8708,71.876,73.6731,74.0128,74.7857,74.825,77.7285,78.1678,81.5098,82.893,83.9091,83.9297,85.2116,86.2791,87.6449,88.106,88.2009,94.8503,100.401,105.117,107.272,114.042,114.412,115.899,126.469,148.412,153.957,159.966,169.142,190.147,211.686
-8.89603,0.969357,0.376193,3,15,0,9.6389,0.706126,0.329339,0.388322,0.706126,0.329339,0.388322,2.99977,3.04224,72.5612,73.1688,74.1237,75.8331,76.1566,76.8929,76.9304,79.7021,80.1223,83.3251,84.6542,85.6317,85.6514,86.8862,87.9157,89.2344,89.68,89.7717,96.2183,101.626,106.235,108.345,114.989,115.353,116.816,127.23,148.937,154.434,160.396,169.507,190.387,211.822
-11.9786,0.882021,0.376193,3,15,0,12.0763,0.737605,0.221284,0.427873,0.737605,0.221284,0.427873,2.49832,2.55865,75.0417,75.4421,76.0724,77.2047,77.4197,77.9098,77.9348,79.7912,80.0743,82.2483,83.1591,83.8322,83.8459,84.7004,85.4163,86.3381,86.6507,86.7152,91.3065,95.2491,98.6704,100.254,105.305,105.583,106.708,114.824,132.201,136.673,141.548,149.039,166.354,184.277
-10.6126,0.863485,0.376193,3,7,0,13.8976,0.750183,0.244826,0.419531,0.750183,0.244826,0.419531,2.61555,2.67148,76.481,76.938,77.6573,78.949,79.1941,79.7527,79.7812,81.8952,82.2173,84.6873,85.7202,86.483,86.4984,87.4657,88.2754,89.3167,89.6695,89.7423,94.9081,99.3203,103.132,104.892,110.486,110.794,112.036,120.964,139.935,144.794,150.083,158.196,176.901,196.214
-9.98329,0.98976,0.376193,2,3,0,10.7662,0.742189,0.265642,0.412032,0.742189,0.265642,0.412032,2.71512,2.76741,75.8091,76.3058,77.0874,78.4901,78.7561,79.3623,79.3932,81.6848,82.0335,84.7046,85.8197,86.6424,86.659,87.7014,88.573,89.6929,90.0722,90.1503,95.6861,100.392,104.443,106.309,112.224,112.549,113.859,123.251,143.09,148.154,153.66,162.096,181.507,201.513
-9.91629,1,0.376193,2,3,0,10.1809,0.730992,0.256591,0.415307,0.730992,0.256591,0.415307,2.67227,2.72612,74.6037,75.0737,75.8134,77.1413,77.3931,77.9672,77.9964,80.1675,80.4981,83.0315,84.0898,84.871,84.8868,85.877,86.7053,87.77,88.1307,88.2051,93.4764,97.9667,101.838,103.623,109.288,109.599,110.855,119.87,138.958,143.837,149.144,157.28,176.016,195.341
-9.78129,0.990921,0.376193,2,3,0,10.0354,0.738282,0.275294,0.408515,0.738282,0.275294,0.408515,2.76011,2.81079,75.4772,75.9921,76.8023,78.2559,78.5315,79.1594,79.1914,81.5638,81.9247,84.6868,85.8388,86.6884,86.7056,87.7816,88.6809,89.836,90.227,90.3075,96.007,100.842,104.997,106.909,112.963,113.296,114.635,124.226,144.437,149.588,155.186,163.759,183.472,203.774
-9.35834,1,0.376193,2,3,0,9.78006,0.717116,0.276429,0.408099,0.717116,0.276429,0.408099,2.76535,2.81584,73.321,73.8236,74.6143,76.0329,76.3018,76.9146,76.9458,79.2609,79.613,82.3079,83.4318,84.2606,84.2774,85.3269,86.2042,87.3308,87.7121,87.7907,93.3487,98.0623,102.113,103.976,109.876,110.2,111.505,120.849,140.534,145.55,151.001,159.349,178.543,198.308
-9.00892,0.999216,0.376193,2,7,0,9.73682,0.711296,0.292066,0.40234,0.711296,0.292066,0.40234,2.83661,2.8846,72.8322,73.3637,74.1996,75.6986,75.9826,76.6297,76.6626,79.1046,79.4757,82.3126,83.4941,84.3646,84.3823,85.4839,86.4041,87.5848,87.9843,88.0666,93.8759,98.786,102.995,104.928,111.038,111.373,112.722,122.366,142.611,147.759,153.35,161.905,181.554,201.767
-8.67994,1,0.376193,3,7,0,9.00742,0.693546,0.334197,0.386464,0.693546,0.334197,0.386464,3.0204,3.06219,71.3023,71.9095,72.8636,74.5712,74.8943,75.6297,75.6671,78.4341,78.8534,82.0485,83.3736,84.348,84.3677,85.5983,86.6241,87.9377,88.3814,88.4728,94.8893,100.266,104.846,106.943,113.54,113.9,115.352,125.684,147.202,152.649,158.555,167.58,188.257,209.478
-8.90271,0.945636,0.376193,1,3,0,8.9979,0.688646,0.322724,0.390841,0.688646,0.322724,0.390841,2.97146,3.01486,70.7196,71.2981,72.2074,73.8358,74.1441,74.8458,74.8815,77.5243,77.9251,80.9819,82.2512,83.1851,83.204,84.384,85.3682,86.6293,87.0554,87.1432,93.3148,98.4981,102.921,104.947,111.329,111.678,113.084,123.1,144,149.296,155.041,163.823,183.955,204.628
-8.69962,0.999302,0.376193,2,3,0,8.95587,0.697887,0.322625,0.390878,0.697887,0.322625,0.390878,2.97103,3.01445,71.6679,72.254,73.1752,74.8248,75.1371,75.848,75.8842,78.5615,78.9675,82.0644,83.3503,84.2964,84.3156,85.5111,86.5081,87.7857,88.2175,88.3064,94.5591,99.8106,104.291,106.344,112.811,113.165,114.589,124.737,145.913,151.279,157.101,165.998,186.397,207.344
-8.69962,0.582548,0.376193,2,3,0,11.8187,0.697887,0.322625,0.390878,0.697887,0.322625,0.390878,2.97103,3.01445,71.6679,72.254,73.1752,74.8248,75.1371,75.848,75.8842,78.5615,78.9675,82.0644,83.3503,84.2964,84.3156,85.5111,86.5081,87.7857,88.2175,88.3064,94.5591,99.8106,104.291,106.344,112.811,113.165,114.589,124.737,145.913,151.279,157.101,165.998,186.397,207.344
-9.04551,0.968953,0.376193,3,9,0,9.17713,0.714307,0.317736,0.392731,0.714307,0.317736,0.392731,2.94993,2.99405,73.3195,73.9086,74.8348,76.4937,76.8078,77.5229,77.5593,80.2534,80.6621,83.7807,85.0762,86.0296,86.0489,87.254,88.2592,89.5476,89.9831,90.0727,96.3834,101.689,106.219,108.295,114.838,115.196,116.639,126.916,148.381,153.823,159.728,168.754,189.454,210.716
-9.46963,0.797654,0.376193,1,3,0,10.5992,0.69843,0.291763,0.402452,0.69843,0.291763,0.402452,2.83524,2.88328,71.5127,72.034,72.8538,74.3239,74.6025,75.2371,75.2694,77.6644,78.0284,80.8109,81.9697,82.8236,82.8409,83.9215,84.824,85.9822,86.3741,86.4548,92.1534,96.9703,101.099,102.996,108.99,109.319,110.643,120.105,139.97,145.023,150.509,158.904,178.186,198.022
-9.37548,0.998482,0.376193,3,7,0,9.55363,0.706563,0.344861,0.382359,0.706563,0.344861,0.382359,3.06519,3.10552,72.7166,73.3587,74.3673,76.1714,76.5126,77.289,77.3285,80.2474,80.6894,84.0543,85.4484,86.4729,86.4936,87.7869,88.8643,90.2434,90.7091,90.8049,97.5294,103.153,107.936,110.124,117.002,117.377,118.89,129.643,152,157.654,163.782,173.144,194.582,216.575
-9.9181,0.604487,0.376193,2,7,0,12.8138,0.690571,0.294044,0.401606,0.690571,0.294044,0.401606,2.8455,2.89318,70.7233,71.2434,72.0614,73.528,73.8059,74.4389,74.4712,76.86,77.2229,79.9973,81.1525,82.0037,82.0209,83.0979,83.9973,85.1514,85.5418,85.6222,91.2983,96.0937,100.203,102.09,108.053,108.38,109.697,119.105,138.846,143.865,149.315,157.655,176.805,196.502
-9.08086,0.836306,0.376193,2,7,0,11.4215,0.713698,0.320897,0.391534,0.713698,0.320897,0.391534,2.96359,3.00726,73.2792,73.8748,74.811,76.4875,76.8049,77.5275,77.5643,80.286,80.6988,83.8477,85.1555,86.1178,86.1373,87.3533,88.3675,89.6673,90.1066,90.197,96.56,101.906,106.468,108.559,115.146,115.506,116.957,127.296,148.878,154.349,160.283,169.354,190.152,211.511
-9.04701,0.984838,0.376193,2,3,0,9.31897,0.705512,0.29488,0.401296,0.705512,0.29488,0.401296,2.84925,2.8968,72.2591,72.7922,73.6306,75.1339,75.4187,76.0676,76.1006,78.5488,78.9208,81.7639,82.9476,83.8197,83.8374,84.9408,85.8624,87.0447,87.4447,87.5271,93.3415,98.253,102.461,104.394,110.499,110.833,112.182,121.812,142.019,147.155,152.733,161.267,180.863,201.018
-8.78368,0.994672,0.376193,2,7,0,10.7856,0.692062,0.323024,0.390727,0.692062,0.323024,0.390727,2.97275,3.01611,71.0724,71.6545,72.5693,74.2075,74.5176,75.2236,75.2595,77.9181,78.3213,81.3964,82.6732,83.6126,83.6316,84.8186,85.8086,87.077,87.5057,87.594,93.8015,99.0147,103.462,105.5,111.919,112.27,113.684,123.755,144.771,150.097,155.874,164.703,184.946,205.733
-9.33521,0.953331,0.376193,3,11,0,10.1301,0.696542,0.297318,0.40039,0.696542,0.297318,0.40039,2.86015,2.90733,71.3568,71.8882,72.724,74.2223,74.5062,75.1528,75.1857,77.6251,77.9957,80.8277,82.0065,82.8748,82.8924,83.9911,84.9084,86.0854,86.4835,86.5654,92.3506,97.2347,101.418,103.338,109.404,109.737,111.076,120.64,140.697,145.794,151.328,159.794,179.233,199.222
