                Mean      MCSE    StdDev          5%         50%         95%     N_Eff   N_Eff/s     R_hat
lp__     -542.336000  0.030700  1.038960 -544.451000 -542.023000 -541.351000  1145.340  1.046060  1.001910
dL[165]     5.025130  0.000333  0.021598    4.988920    5.025280    5.061230  4203.920  3.839520  0.999427
dL[166]     5.048290  0.000335  0.021731    5.011830    5.048450    5.084640  4201.060  3.836920  0.999429
dL[167]     5.061620  0.000337  0.021807    5.024990    5.061820    5.097980  4199.270  3.835270  0.999430
dL[168]     5.075100  0.000338  0.021885    5.038400    5.075310    5.111670  4197.200  3.833390  0.999431
dL[169]     5.083830  0.000339  0.021936    5.047060    5.084000    5.120550  4195.830  3.832140  0.999433
dL[170]     5.099980  0.000340  0.022030    5.062950    5.100080    5.136820  4193.130  3.829670  0.999435
dL[171]     5.138340  0.000344  0.022255    5.100820    5.138430    5.175520  4185.860  3.823040  0.999441
dL[172]     5.141260  0.000344  0.022273    5.103730    5.141340    5.178460  4185.260  3.822480  0.999442
dL[173]     5.156190  0.000346  0.022361    5.118630    5.156250    5.193510  4182.080  3.819580  0.999445
dL[174]     5.156530  0.000346  0.022363    5.118970    5.156580    5.193850  4181.940  3.819450  0.999445
dL[175]     5.177130  0.000348  0.022486    5.139330    5.177160    5.214610  4177.280  3.815200  0.999449
dL[176]     5.187210  0.000349  0.022547    5.149260    5.187260    5.224740  4174.830  3.812960  0.999451
dL[177]     5.218150  0.000352  0.022734    5.179960    5.218270    5.255990  4165.790  3.804700  0.999459
dL[178]     5.227650  0.000353  0.022791    5.189390    5.227790    5.265600  4162.640  3.801820  0.999462
dL[179]     5.229200  0.000353  0.022801    5.190930    5.229350    5.267160  4162.080  3.801310  0.999462
dL[180]     5.233530  0.000354  0.022827    5.195240    5.233680    5.271520  4160.600  3.799960  0.999463
dL[181]     5.242620  0.000355  0.022883    5.204250    5.242780    5.280660  4157.440  3.797070  0.999466
dL[182]     5.249020  0.000356  0.022922    5.210540    5.249190    5.287090  4155.190  3.795020  0.999468
dL[183]     5.274880  0.000358  0.023081    5.235980    5.275070    5.313120  4145.620  3.786280  0.999475
dL[184]     5.278840  0.000359  0.023106    5.239910    5.279010    5.317100  4144.100  3.784890  0.999477
dL[185]     5.293270  0.000361  0.023195    5.254260    5.293410    5.331650  4138.480  3.779760  0.999481
dL[186]     5.309810  0.000362  0.023298    5.270720    5.309970    5.348350  4131.830  3.773690  0.999487
dL[187]     5.311280  0.000363  0.023307    5.272180    5.311450    5.349850  4131.200  3.773110  0.999488
dL[188]     5.317100  0.000363  0.023344    5.277950    5.317300    5.355730  4128.840  3.770960  0.999490
dL[189]     5.321560  0.000364  0.023372    5.282380    5.321790    5.360220  4126.970  3.769250  0.999491
dL[190]     5.352970  0.000367  0.023569    5.313370    5.353300    5.391840  4113.530  3.756970  0.999503
dL[191]     5.362000  0.000369  0.023627    5.322320    5.362340    5.400920  4109.520  3.753310  0.999506
dL[192]     5.365240  0.000369  0.023647    5.325520    5.365590    5.404180  4108.100  3.752010  0.999508
dL[193]     5.379200  0.000371  0.023736    5.339350    5.379580    5.418230  4101.730  3.746190  0.999513
dL[194]     5.382590  0.000371  0.023758    5.342700    5.382980    5.421620  4100.140  3.744740  0.999515
dL[195]     5.413330  0.000375  0.023955    5.373220    5.413700    5.452650  4085.680  3.731540  0.999527
dL[196]     5.440320  0.000378  0.024129    5.399760    5.440630    5.479850  4072.480  3.719480  0.999539
dL[197]     5.468450  0.000382  0.024313    5.427450    5.468830    5.508170  4058.300  3.706520  0.999552
dL[198]     5.477400  0.000383  0.024371    5.436330    5.477760    5.517150  4053.680  3.702310  0.999556
dL[199]     5.484120  0.000384  0.024415    5.442990    5.484520    5.523970  4050.180  3.699110  0.999560
dL[200]     5.486370  0.000384  0.024430    5.445200    5.486760    5.526240  4048.990  3.698030  0.999561
dL[201]     5.495270  0.000385  0.024489    5.454060    5.495660    5.535220  4044.360  3.693790  0.999565
dL[202]     5.505640  0.000386  0.024557    5.464340    5.506020    5.545720  4038.820  3.688740  0.999570
dL[203]     5.507750  0.000387  0.024571    5.466420    5.508130    5.547840  4037.720  3.687730  0.999571
dL[204]     5.508210  0.000387  0.024574    5.466870    5.508590    5.548310  4037.480  3.687510  0.999572
dL[205]     5.527030  0.000389  0.024699    5.485450    5.527460    5.567510  4027.330  3.678240  0.999581
dL[206]     5.575360  0.000396  0.025023    5.533220    5.575800    5.616320  4000.630  3.653860  0.999606
dL[207]     5.604730  0.000400  0.025221    5.562380    5.605220    5.646090  3983.860  3.638550  0.999623
dL[208]     5.610200  0.000400  0.025259    5.567810    5.610680    5.651640  3980.720  3.635680  0.999626
dL[209]     5.613570  0.000401  0.025281    5.571150    5.614070    5.655050  3978.780  3.633910  0.999628
dL[210]     5.618360  0.000401  0.025314    5.575860    5.618860    5.659900  3975.990  3.631350  0.999630
dL[211]     5.627790  0.000403  0.025378    5.585260    5.628270    5.669460  3970.520  3.626360  0.999636
dL[212]     5.649030  0.000406  0.025524    5.606280    5.649490    5.690950  3958.050  3.614970  0.999648
dL[213]     5.675040  0.000409  0.025703    5.631920    5.675550    5.717300  3942.570  3.600830  0.999663
dL[214]     5.686440  0.000411  0.025782    5.643220    5.686910    5.728780  3935.730  3.594580  0.999670
