# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SS_model
# start_datetime = 2023-07-24 10:35:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 3500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmp_w4uihzl/36zmzd50.json
# init = /tmp/tmp_w4uihzl/tnokppxg.json
# random
#   seed = 30913
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/SS/LISA/SS-20230724113517.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15
-10.2069,0.871809,0.41364,3,7,0,12.722,0.720038,0.264225,0.720038,0.264225,0.97874,2.38872,11.3359,12.4783,12.5439,12.7691,16.005,25.1172,25.1594,25.5012,25.9615,35.3031,44.8847,54.8765,60.3744
-10.1701,0.999462,0.41364,3,7,0,10.3368,0.715529,0.254445,0.715529,0.254445,0.986386,2.41135,11.5014,12.6649,12.7316,12.961,16.258,25.5486,25.5916,25.9403,26.4097,35.9396,45.7168,55.9143,61.5258
-9.84526,0.968414,0.41364,3,11,0,11.0692,0.71041,0.300461,0.71041,0.300461,0.986568,2.39363,11.1628,12.2739,12.3377,12.5566,15.6987,24.5265,24.5674,24.8982,25.3436,34.3774,43.6356,53.2852,58.5932
-12.4334,0.761021,0.41364,2,3,0,12.6867,0.712804,0.319121,0.712804,0.319121,0.980509,2.37197,10.9709,12.0567,12.119,12.3328,15.4011,24.0128,24.0526,24.3751,24.8094,33.6151,42.6361,52.0364,57.2065
-9.551,0.957852,0.41364,1,3,0,12.6373,0.705831,0.30553,0.705831,0.30553,0.992212,2.40539,11.192,12.3043,12.3681,12.5872,15.7319,24.5644,24.6053,24.9362,25.3818,34.4184,43.6785,53.3295,58.638
-11.06,0.878515,0.41364,4,15,0,13.1982,0.724284,0.25739,0.724284,0.25739,0.974023,2.37994,11.3341,12.4793,12.545,12.7708,16.0156,25.1574,25.1997,25.5427,26.0046,35.3802,44.9983,55.0293,60.5491
-10.552,0.988283,0.41364,3,7,0,11.2659,0.721656,0.248294,0.721656,0.248294,0.978938,2.39566,11.4641,12.6265,12.6932,12.9225,16.2176,25.5077,25.5508,25.8995,26.3691,35.902,45.684,55.8875,61.5027
-10.7468,0.998229,0.41364,3,7,0,10.7984,0.722868,0.246367,0.722868,0.246367,0.977587,2.39314,11.4639,12.6272,12.694,12.9234,16.2215,25.521,25.5641,25.9132,26.3832,35.927,45.7205,55.9365,61.5587
-11.0753,0.900598,0.41364,4,15,0,12.3312,0.722505,0.269168,0.722505,0.269168,0.974662,2.3768,11.2512,12.383,12.448,12.6711,15.8763,24.8988,24.9406,25.279,25.7347,34.9819,44.4654,54.3543,59.7953
-10.0464,0.919573,0.41364,2,3,0,11.753,0.717448,0.255453,0.717448,0.255453,0.983595,2.40412,11.4609,12.6197,12.6863,12.9147,16.1986,25.4516,25.4945,25.8418,26.3093,35.8001,45.537,55.6922,61.2804
-9.77597,0.988955,0.41364,3,7,0,10.196,0.714544,0.262289,0.714544,0.262289,0.986558,2.40858,11.4414,12.5954,12.6616,12.8891,16.1578,25.3636,25.4062,25.7516,26.2166,35.6553,45.3368,55.4332,60.9886
-9.70929,0.968388,0.41364,3,11,0,11.8151,0.707873,0.305094,0.707873,0.305094,0.989414,2.39877,11.1634,12.273,12.3366,12.5552,15.6923,24.5038,24.5446,24.8748,25.3193,34.3346,43.5729,53.2012,58.4973
-9.4304,0.98616,0.41364,2,7,0,12.0059,0.712144,0.283431,0.712144,0.283431,0.9867,2.40052,11.2843,12.4138,12.4786,12.7012,15.8977,24.8873,24.9289,25.2659,25.7197,34.9265,44.3653,54.2055,59.619
-9.8131,0.933689,0.41364,2,3,0,10.0731,0.712358,0.293476,0.712358,0.293476,0.984906,2.39227,11.1923,12.3089,12.3729,12.593,15.7514,24.6286,24.6697,25.0025,25.4505,34.5377,43.8521,53.5611,58.902
-10.7762,0.92859,0.41364,4,15,0,11.1952,0.70066,0.2873,0.70066,0.2873,1.00228,2.4369,11.4342,12.5772,12.6428,12.8681,16.1022,25.1957,25.2378,25.5787,26.0376,35.3489,44.8942,54.8447,60.3188
-10.0557,0.980863,0.41364,2,5,0,11.7473,0.698729,0.319306,0.698729,0.319306,1.00023,2.41962,11.1904,12.2978,12.3613,12.5795,15.7089,24.4922,24.5329,24.8618,25.3048,34.2859,43.4867,53.0742,58.3473
-9.86971,0.985352,0.41364,2,3,0,10.2217,0.701726,0.318329,0.701726,0.318329,0.996106,2.41,11.1506,12.2544,12.3177,12.5352,15.6545,24.4099,24.4504,24.7783,25.2198,34.1727,43.3448,52.9025,58.1592
-9.73634,0.997816,0.41364,2,3,0,9.89477,0.702058,0.313733,0.702058,0.313733,0.996319,2.41224,11.1833,12.2918,12.3554,12.5738,15.7071,24.5038,24.5445,24.8741,25.3177,34.3146,43.5325,53.1385,58.4219
-9.53038,0.996015,0.41364,2,7,0,10.0456,0.703665,0.304076,0.703665,0.304076,0.995483,2.41388,11.2388,12.3562,12.4203,12.6405,15.7999,24.6747,24.7157,25.0483,25.496,34.5764,43.8816,53.5797,58.9143
-9.51719,0.97894,0.41364,4,15,0,9.91059,0.710656,0.29268,0.710656,0.29268,0.987383,2.39859,11.226,12.3463,12.4105,12.6313,15.8002,24.7072,24.7485,25.0823,25.5318,34.6499,43.9961,53.7383,59.0976
-10.4005,0.839863,0.41364,2,3,0,11.0152,0.715437,0.291206,0.715437,0.291206,0.981003,2.38366,11.1638,12.2784,12.3423,12.562,15.715,24.5783,24.6194,24.9516,25.3989,34.4729,43.774,53.4696,58.8032
-10.3848,0.999737,0.41364,2,7,0,10.5718,0.70331,0.281732,0.70331,0.281732,0.999351,2.43197,11.4414,12.5874,12.6531,12.879,16.1221,25.2438,25.2861,25.6281,26.0886,35.4314,45.0102,54.9966,60.4905
-9.33577,0.974812,0.41364,2,7,0,10.8041,0.708871,0.286073,0.708871,0.286073,0.990859,2.4096,11.3127,12.444,12.509,12.7319,15.9332,24.9349,24.9765,25.314,25.7684,34.9862,44.436,54.2871,59.7065
-9.65715,0.970489,0.41364,2,5,0,9.99368,0.715353,0.265909,0.715353,0.265909,0.984897,2.40307,11.3942,12.5418,12.6077,12.8339,16.0842,25.2358,25.2782,25.6215,26.0837,35.4648,45.0865,55.1199,60.6406
-9.90181,0.958511,0.41364,2,3,0,10.15,0.71816,0.263844,0.71816,0.263844,0.981357,2.39526,11.3691,12.5151,12.5809,12.8068,16.0527,25.1933,25.2356,25.5785,26.0403,35.4112,45.0229,55.0463,60.5615
-10.0959,0.993146,0.41364,3,11,0,10.7567,0.699715,0.324438,0.699715,0.324438,0.99806,2.41245,11.1329,12.2329,12.296,12.5127,15.6208,24.3419,24.3822,24.7088,25.1486,34.0643,43.1972,52.7134,57.9471
-9.43092,0.996347,0.41364,2,7,0,10.6421,0.705176,0.297431,0.705176,0.297431,0.994344,2.41366,11.2718,12.3948,12.4593,12.6806,15.8568,24.7822,24.8235,25.158,25.6083,34.7432,44.1054,53.864,59.2319
-9.66788,0.90892,0.41364,2,7,0,10.8303,0.71106,0.295036,0.71106,0.295036,0.986472,2.39547,11.1992,12.3159,12.38,12.6,15.7586,24.6354,24.6765,25.0092,25.4571,34.5433,43.8562,53.5635,58.9035
-9.49929,0.948948,0.41364,3,9,0,11.3676,0.711856,0.272285,0.711856,0.272285,0.988773,2.40997,11.3904,12.535,12.6007,12.8263,16.0671,25.1878,25.23,25.5721,26.0327,35.3789,44.9634,54.957,60.4554
-9.47931,0.997846,0.41364,3,7,0,9.61722,0.713665,0.27639,0.713665,0.27639,0.985651,2.40073,11.3238,12.4601,12.5253,12.7492,15.9657,25.0158,25.0577,25.397,25.854,35.1259,44.6331,54.5455,59.9991
-9.95127,0.942415,0.41364,2,3,0,10.1122,0.716839,0.277448,0.716839,0.277448,0.981128,2.3893,11.2641,12.3939,12.4587,12.6814,15.8796,24.8775,24.9192,25.2566,25.7109,34.9289,44.3805,54.235,59.6566
-10.2195,0.943338,0.41364,1,1,0,10.2627,0.717374,0.280456,0.717374,0.280456,0.979948,2.38525,11.2285,12.3536,12.4182,12.64,15.8243,24.7815,24.823,25.1588,25.6111,34.7859,44.1928,54.0001,59.3956
-9.65872,0.983823,0.41364,1,3,0,10.5196,0.715816,0.26731,0.715816,0.26731,0.98405,2.40044,11.3737,12.5187,12.5844,12.8101,16.0526,25.1815,25.2238,25.5662,26.0273,35.3845,44.9812,54.9885,60.4946
-9.4805,0.982362,0.41364,3,9,0,10.0391,0.705126,0.292918,0.705126,0.292918,0.99509,2.41722,11.312,12.4407,12.5055,12.7279,15.9207,24.8951,24.9366,25.273,25.7259,34.9127,44.3293,54.1449,59.5445
-9.6542,0.920712,0.41364,2,7,0,10.0825,0.708238,0.303028,0.708238,0.303028,0.989211,2.39907,11.1751,12.2866,12.3504,12.5693,15.712,24.5403,24.5811,24.9119,25.3573,34.3905,43.6476,53.2958,58.6028
-9.35991,0.971748,0.41364,2,7,0,11.2383,0.710043,0.281212,0.710043,0.281212,0.989952,2.40931,11.3376,12.4734,12.5385,12.7624,15.9767,25.0179,25.0597,25.3987,25.8551,35.1157,44.6101,54.5086,59.9543
-9.48337,0.984729,0.41364,4,15,0,9.60127,0.707203,0.300983,0.707203,0.300983,0.990963,2.4041,11.2089,12.3245,12.3885,12.6083,15.7628,24.6252,24.6662,24.9983,25.4454,34.5144,43.8085,53.4955,58.824
-10.0413,0.915071,0.41364,2,3,0,10.3696,0.705981,0.315376,0.705981,0.315376,0.99054,2.39763,11.1076,12.2081,12.2712,12.488,15.5984,24.33,24.3704,24.6974,25.1378,34.0674,43.2162,52.7499,57.9935
-10.5742,0.943627,0.41364,2,3,0,10.7107,0.700087,0.292342,0.700087,0.292342,1.00234,2.43506,11.3985,12.5361,12.6013,12.8255,16.0435,25.0887,25.1306,25.4696,25.9261,35.1858,44.6771,54.5707,60.0132
-10.0884,1,0.41364,2,3,0,10.742,0.710733,0.303222,0.710733,0.303222,0.985711,2.3905,11.1343,12.2416,12.3051,12.5233,15.6543,24.4496,24.4903,24.8198,25.2635,34.2629,43.4853,53.0973,58.3844
-9.78141,0.943332,0.41364,2,5,0,10.9232,0.705574,0.311659,0.705574,0.311659,0.991661,2.40174,11.1447,12.2501,12.3136,12.5313,15.656,24.4296,24.4702,24.7989,25.2414,34.2154,43.4102,52.9924,58.2628
-10.32,0.727918,0.41364,2,7,0,13.2193,0.708891,0.265297,0.708891,0.265297,0.993968,2.42545,11.5039,12.6628,12.7293,12.9578,16.2402,25.4826,25.5254,25.8721,26.339,35.8135,45.5312,55.6648,61.2406
-10.4729,0.969482,0.41364,1,1,0,10.6208,0.708682,0.264215,0.708682,0.264215,0.994426,2.427,11.5176,12.6784,12.745,12.9739,16.2617,25.52,25.5628,25.9102,26.3778,35.8693,45.6045,55.7566,61.3426
-12.462,0.87938,0.41364,2,7,0,13.0151,0.703396,0.263785,0.703396,0.263785,1.00196,2.44558,11.6083,12.7784,12.8456,13.0763,16.3905,25.7237,25.7669,26.1171,26.5885,36.157,45.9713,56.2059,61.8373
-9.45544,1,0.41364,2,3,0,11.9615,0.712599,0.2825,0.712599,0.2825,0.98621,2.39969,11.2854,12.4154,12.4803,12.703,15.9009,24.8952,24.9368,25.274,25.7281,34.94,44.3843,54.2304,59.6472
-10.5367,0.905206,0.41364,2,7,0,10.8962,0.703276,0.280037,0.703276,0.280037,0.999657,2.43339,11.4575,12.6057,12.6716,12.8979,16.1477,25.2893,25.3316,25.6744,26.1359,35.4998,45.1006,55.1101,60.6169
-12.1799,0.900776,0.41364,2,3,0,12.2894,0.702003,0.270085,0.702003,0.270085,1.00299,2.44551,11.5711,12.7347,12.8015,13.0309,16.326,25.601,25.6439,25.9918,26.4602,35.9657,45.7139,55.8787,61.4713
-10.336,0.994606,0.41364,2,7,0,12.1259,0.708862,0.312008,0.708862,0.312008,0.98701,2.39035,11.0901,12.19,12.2531,12.4698,15.5789,24.3083,24.3487,24.6757,25.116,34.0446,43.1929,52.7266,57.9704
-10.0327,0.999743,0.41364,3,11,0,10.4757,0.709531,0.267136,0.709531,0.267136,0.992793,2.42184,11.4761,12.6314,12.6977,12.9255,16.1975,25.4093,25.452,25.7975,26.2628,35.7051,45.3892,55.4875,61.0438
-9.93632,0.952239,0.41364,2,3,0,10.8469,0.71795,0.270069,0.71795,0.270069,0.980711,2.3912,11.3142,12.452,12.5173,12.7416,15.9636,25.0327,25.0747,25.4149,25.8729,35.1675,44.6994,54.6385,60.1071
-9.92099,0.996017,0.41364,3,11,0,10.1773,0.70492,0.315595,0.70492,0.315595,0.991997,2.40108,11.1225,12.2244,12.2876,12.5047,15.619,24.3615,24.402,24.7295,25.1704,34.1112,43.2713,52.8168,58.067
-11.5288,0.724417,0.41364,3,11,0,14.9632,0.719501,0.288021,0.719501,0.288021,0.975931,2.37255,11.1285,12.2407,12.3045,12.5237,15.6705,24.518,24.5589,24.8906,25.3372,34.3963,43.6829,53.3638,58.6894
-10.8287,0.989807,0.41364,2,3,0,11.9722,0.711084,0.255172,0.711084,0.255172,0.992441,2.42585,11.5662,12.7358,12.803,13.0336,16.348,25.6875,25.7307,26.0812,26.5531,36.1327,45.9607,56.211,61.8515
-12.8261,0.696773,0.41364,2,3,0,15.1324,0.710839,0.242208,0.710839,0.242208,0.994768,2.43694,11.7003,12.8896,12.9579,13.1924,16.5649,26.0774,26.1215,26.4787,26.9596,36.7245,46.7463,57.2012,62.955
-13.1628,0.952892,0.41364,1,1,0,13.702,0.711283,0.239447,0.711283,0.239447,0.994572,2.43763,11.7215,12.9142,12.9827,13.218,16.6009,26.145,26.1893,26.5477,27.0303,36.8295,46.8872,57.3802,63.1551
-11.5522,1,0.41364,2,3,0,13.4856,0.718172,0.293398,0.718172,0.293398,0.976944,2.37296,11.1024,12.21,12.2735,12.4918,15.6249,24.4312,24.4719,24.802,25.2464,34.261,43.5009,53.1323,58.4305
-10.52,0.999113,0.41364,3,9,0,11.6867,0.700486,0.29132,0.700486,0.29132,1.00192,2.43445,11.4011,12.5393,12.6046,12.8289,16.0488,25.1001,25.142,25.4812,25.938,35.2043,44.7026,54.6037,60.0504
-10.1209,1,0.41364,3,9,0,10.9816,0.717983,0.275483,0.717983,0.275483,0.979857,2.38698,11.2639,12.3946,12.4594,12.6823,15.8829,24.8889,24.9306,25.2683,25.7231,34.9503,44.4118,54.2768,59.7043
-9.73186,0.986403,0.41364,2,7,0,11.0439,0.70303,0.294486,0.70303,0.294486,0.997822,2.42325,11.3319,12.462,12.5269,12.7496,15.9462,24.9304,24.9719,25.3087,25.762,34.9583,44.3841,54.2092,59.614
-9.9106,0.976063,0.41364,2,7,0,13.081,0.718049,0.261097,0.718049,0.261097,0.981922,2.39774,11.3969,12.5469,12.6129,12.8396,16.0972,25.2726,25.3151,25.6594,26.1229,35.531,45.1815,55.2457,60.7836
-10.2988,0.952476,0.41364,3,7,0,10.391,0.720413,0.264844,0.720413,0.264844,0.978139,2.387,11.3242,12.4652,12.5307,12.7556,15.9873,25.0873,25.1295,25.4709,25.9305,35.2593,44.8276,54.8055,60.2957
-11.0432,0.970058,0.41364,3,7,0,11.5087,0.722127,0.239514,0.722127,0.239514,0.979626,2.40097,11.5448,12.7195,12.787,13.0187,16.3505,25.7504,25.794,26.147,26.6222,36.2733,46.179,56.5133,62.201
-10.9018,1,0.41364,2,3,0,11.3487,0.72401,0.246907,0.72401,0.246907,0.975964,2.38894,11.4405,12.6012,12.6678,12.8967,16.1872,25.465,25.508,25.8563,26.3252,35.8464,45.6167,55.8083,61.4169
-10.8294,1,0.41364,1,1,0,10.9237,0.723688,0.248064,0.723688,0.248064,0.976223,2.3891,11.4341,12.5936,12.6602,12.8889,16.1758,25.4427,25.4857,25.8335,26.3019,35.8113,45.5691,55.7475,61.3488
-9.52037,0.991372,0.41364,3,7,0,11.1737,0.707166,0.28293,0.707166,0.28293,0.99372,2.4178,11.3682,12.5063,12.5716,12.7959,16.0168,25.0753,25.1172,25.4569,25.9142,35.1917,44.7032,54.6192,60.0745
-9.57669,0.995321,0.41364,2,7,0,9.85098,0.7138,0.28181,0.7138,0.28181,0.984652,2.39617,11.2726,12.4016,12.4664,12.6889,15.884,24.8709,24.9125,25.2494,25.7031,34.9077,44.3448,54.1833,59.596
-9.78001,0.959584,0.41364,2,3,0,10.0837,0.71574,0.278537,0.71574,0.278537,0.982472,2.39215,11.2715,12.4016,12.4665,12.6893,15.8882,24.8875,24.9292,25.2666,25.721,34.9399,44.3923,54.2474,59.6692
-9.61484,1,0.41364,2,7,0,10.0241,0.705489,0.286555,0.705489,0.286555,0.995536,2.42079,11.3626,12.4988,12.564,12.7879,16.0027,25.0421,25.084,25.4229,25.8791,35.1355,44.6246,54.5167,59.9586
-11.2179,0.832485,0.41364,2,7,0,11.6742,0.717482,0.292791,0.717482,0.292791,0.977974,2.37569,11.1183,12.2277,12.2914,12.51,15.6483,24.4695,24.5103,24.8409,25.2861,34.3162,43.5721,53.2203,58.5278
-10.4911,0.992087,0.41364,2,7,0,11.7512,0.713426,0.253708,0.713426,0.253708,0.989406,2.41904,11.5426,12.7105,12.7775,13.0078,16.3176,25.645,25.6882,26.0382,26.5096,36.0776,45.8941,56.1327,61.7669
-9.90281,0.98999,0.41364,3,11,0,10.9683,0.700434,0.304902,0.700434,0.304902,0.999952,2.4244,11.2836,12.4052,12.4695,12.6905,15.8616,24.7687,24.8099,25.1437,25.593,34.7062,44.0448,53.7777,59.1313
-9.92559,0.938095,0.41364,1,3,0,10.5205,0.703235,0.318464,0.703235,0.318464,0.993949,2.40473,11.1256,12.2269,12.29,12.507,15.6192,24.3544,24.3948,24.722,25.1626,34.0948,43.2457,52.7814,58.026
-9.8965,0.861838,0.41364,3,11,0,13.1966,0.717425,0.259614,0.717425,0.259614,0.983,2.40097,11.4211,12.5741,12.6403,12.8676,16.1342,25.3357,25.3784,25.7236,26.1885,35.6242,45.3035,55.398,60.9525
-9.60356,0.996247,0.41364,3,9,0,10.2204,0.704307,0.308932,0.704307,0.308932,0.993852,2.40808,11.1876,12.2982,12.3619,12.5807,15.7204,24.5373,24.5781,24.9084,25.3531,34.3725,43.6142,53.2456,58.5432
-9.44095,0.999425,0.41364,2,3,0,9.61346,0.705097,0.296275,0.705097,0.296275,0.994628,2.4148,11.2831,12.4077,12.4722,12.6938,15.8746,24.8132,24.8546,25.1896,25.6407,34.7896,44.1666,53.9405,59.317
-9.37711,0.998769,0.41364,3,11,0,9.56233,0.710701,0.286837,0.710701,0.286837,0.988193,2.40282,11.2767,12.4042,12.4689,12.6911,15.8813,24.8514,24.8929,25.2292,25.6819,34.8671,44.2831,54.099,59.499
-9.59823,0.858656,0.41364,2,3,0,10.534,0.706831,0.282064,0.706831,0.282064,0.994323,2.41961,11.3814,12.5212,12.5866,12.8113,16.037,25.1095,25.1515,25.4917,25.9497,35.242,44.7689,54.7011,60.1653
-9.39979,0.937925,0.41364,2,3,0,10.1748,0.709525,0.292189,0.709525,0.292189,0.989031,2.40278,11.2482,12.3708,12.4353,12.6565,15.8322,24.7588,24.8001,25.1347,25.5852,34.7234,44.0903,53.8543,59.2255
-9.89342,0.970088,0.41364,2,7,0,10.4113,0.699957,0.315286,0.699957,0.315286,0.999077,2.41833,11.2039,12.314,12.3777,12.5964,15.7338,24.5414,24.5822,24.9121,25.3563,34.3637,43.5921,53.2089,58.4983
-9.35526,0.993676,0.41364,3,15,0,9.99785,0.707289,0.290475,0.707289,0.290475,0.992414,2.41167,11.2989,12.4272,12.4919,12.7143,15.9063,24.8797,24.9213,25.2576,25.7105,34.8975,44.3146,54.1312,59.5314
-9.44506,0.960281,0.41364,2,3,0,9.68124,0.707555,0.298923,0.707555,0.298923,0.990778,2.40443,11.221,12.3385,12.4026,12.6228,15.783,24.6626,24.7037,25.0365,25.4845,34.5719,43.8853,53.5927,58.9324
-9.47787,0.997695,0.41364,3,7,0,9.54504,0.707698,0.299772,0.707698,0.299772,0.990451,2.40332,11.2115,12.3277,12.3917,12.6117,15.7683,24.6371,24.6782,25.0105,25.458,34.5341,43.8358,53.5308,58.8637
-9.44748,0.984915,0.41364,3,11,0,10.1075,0.712619,0.281883,0.712619,0.281883,0.986273,2.40009,11.2906,12.4214,12.4863,12.7091,15.9093,24.9102,24.9519,25.2894,25.7438,34.9628,44.4145,54.2684,59.6895
-9.63611,0.975333,0.41364,4,15,0,10.6189,0.709644,0.273199,0.709644,0.273199,0.991716,2.41678,11.4174,12.5644,12.6302,12.8563,16.1035,25.2419,25.2842,25.6269,26.0884,35.4524,45.0547,55.0668,60.5754
-9.65091,0.998254,0.41364,1,1,0,9.70244,0.709786,0.272564,0.709786,0.272564,0.991614,2.41678,11.421,12.5686,12.6345,12.8607,16.1097,25.2538,25.2961,25.6391,26.1008,35.4708,45.0796,55.0985,60.6108
-9.5132,0.983987,0.41364,2,3,0,9.84467,0.71123,0.27279,0.71123,0.27279,0.989566,2.4117,11.3958,12.5407,12.6064,12.8321,16.0737,25.1965,25.2387,25.5809,26.0415,35.3897,44.976,54.9714,60.4708
-9.74742,0.972223,0.41364,2,7,0,9.95721,0.713082,0.264481,0.713082,0.264481,0.988249,2.41182,11.444,12.5973,12.6635,12.8908,16.1572,25.3552,25.3978,25.7428,26.2075,35.6369,45.3084,55.3941,60.9435
-12.5967,0.872451,0.41364,3,11,0,13.0692,0.688891,0.328289,0.688891,0.328289,1.01316,2.44751,11.2763,12.3893,12.4532,12.6724,15.8166,24.6374,24.6782,25.0085,25.4532,34.4695,43.7048,53.3273,58.6193
-12.9056,0.985723,0.41364,2,3,0,13.4125,0.696922,0.365052,0.696922,0.365052,0.996077,2.39306,10.8654,11.9271,11.988,12.1971,15.1932,23.5852,23.624,23.938,24.3607,32.9276,41.6973,50.8312,55.8534
-11.2862,0.873741,0.41364,2,3,0,13.5763,0.692008,0.341139,0.692008,0.341139,1.00668,2.42711,11.1234,12.2174,12.2801,12.4955,15.5846,24.2455,24.2855,24.6097,25.0463,33.8949,42.9564,52.3965,57.5878
-10.7612,0.969791,0.41364,1,3,0,11.8155,0.696568,0.33937,0.696568,0.33937,1.00035,2.4125,11.0644,12.153,12.2155,12.4299,15.5042,24.1245,24.1643,24.4871,24.9215,33.7292,42.7491,52.146,57.3136
-10.0471,1,0.41364,2,3,0,10.7823,0.69902,0.320951,0.69902,0.320951,0.999572,2.4174,11.1723,12.2774,12.3408,12.5584,15.6811,24.4447,24.4852,24.8134,25.2553,34.2157,43.3949,52.9597,58.2203
-9.33333,0.98573,0.41364,3,11,0,10.6863,0.709575,0.285095,0.709575,0.285095,0.990023,2.40795,11.3102,12.4417,12.5066,12.7296,15.9314,24.9349,24.9766,25.3142,25.7687,34.9889,44.4413,54.2954,59.7165
-9.41321,0.940435,0.41364,2,3,0,9.79862,0.711916,0.283506,0.711916,0.283506,0.987005,2.40123,11.2872,12.417,12.4818,12.7045,15.9017,24.8933,24.9349,25.2721,25.726,34.9347,44.3756,54.218,59.6327
-9.3734,0.976539,0.41364,2,7,0,10.1337,0.707584,0.287297,0.707584,0.287297,0.992476,2.41306,11.3223,12.4542,12.5191,12.7422,15.9447,24.9492,24.9909,25.3284,25.7829,35.0031,44.455,54.3082,59.7287
-9.95769,0.913802,0.41364,2,3,0,10.0949,0.704474,0.283513,0.704474,0.283513,0.99743,2.42659,11.4064,12.5481,12.6136,12.8386,16.0696,25.1561,25.1982,25.5389,25.9975,35.3035,44.8441,54.7903,60.2621
-9.46834,0.990366,0.41364,2,5,0,10.1485,0.704518,0.299183,0.704518,0.299183,0.99501,2.41461,11.2672,12.3891,12.4535,12.6746,15.8475,24.7626,24.8039,25.138,25.5878,34.7115,44.062,53.808,59.169
-10.3502,0.785113,0.41364,2,3,0,10.9131,0.708828,0.312281,0.708828,0.312281,0.987017,2.39026,11.0884,12.1881,12.2511,12.4678,15.576,24.3032,24.3435,24.6705,25.1106,34.0368,43.1826,52.7136,57.9558
-10.1581,0.994989,0.41364,2,3,0,10.611,0.701012,0.294721,0.701012,0.294721,1.00066,2.43004,11.3625,12.4955,12.5606,12.7838,15.9888,24.9963,25.038,25.3755,25.8301,35.0501,44.5002,54.3507,59.7693
-9.48977,0.99901,0.41364,2,7,0,10.9461,0.705991,0.288338,0.705991,0.288338,0.99456,2.41772,11.3386,12.4717,12.5367,12.76,15.9659,24.9792,25.0209,25.3588,25.8137,35.0425,44.503,54.365,59.7903
-10.616,0.97716,0.41364,3,11,0,12.6317,0.697078,0.336382,0.697078,0.336382,1.00006,2.41289,11.0797,12.1707,12.2333,12.4482,15.5296,24.171,24.211,24.5345,24.9701,33.8003,42.8437,52.2655,57.4469
-9.78596,0.680192,0.41364,2,7,0,14.633,0.709032,0.271997,0.709032,0.271997,0.992754,2.41979,11.4385,12.588,12.654,12.8806,16.1354,25.2958,25.3382,25.6818,26.1444,35.5315,45.1578,55.1952,60.7177
-9.57166,0.995716,0.41364,2,7,0,9.88366,0.711274,0.292056,0.711274,0.292056,0.986619,2.39697,11.2217,12.3418,12.406,12.6267,15.7951,24.7012,24.7424,25.0762,25.5257,34.643,43.9885,53.7301,59.089
-10.4228,0.94821,0.41364,2,7,0,11.2153,0.697175,0.311779,0.697175,0.311779,1.00359,2.43059,11.278,12.3966,12.4608,12.6811,15.8431,24.7211,24.7622,25.0948,25.5426,34.6234,43.9276,53.6238,58.957
-9.53981,0.982933,0.41364,3,11,0,11.1543,0.714547,0.273919,0.714547,0.273919,0.984804,2.39965,11.3325,12.4706,12.5359,12.7602,15.9824,25.0497,25.0917,25.4317,25.8896,35.1804,44.7076,54.6412,60.1066
-9.77891,0.973876,0.41364,2,3,0,9.86449,0.71664,0.272916,0.71664,0.272916,0.982077,2.3934,11.3086,12.4447,12.5099,12.7338,15.9505,25.0029,25.0449,25.3844,25.8415,35.1176,44.6298,54.5481,60.005
-12.3879,0.927743,0.41364,2,7,0,12.9559,0.725042,0.225188,0.725042,0.225188,0.97786,2.40267,11.6476,12.84,12.9085,13.1438,16.5287,26.0907,26.1351,26.4943,26.9781,36.8053,46.8964,57.4269,63.2235
-9.45752,0.942146,0.41364,2,7,0,13.9733,0.712582,0.282708,0.712582,0.282708,0.986201,2.39959,11.2838,12.4135,12.4784,12.701,15.8983,24.8904,24.932,25.2692,25.7231,34.9328,44.3747,54.2183,59.6337
-10.163,0.873495,0.41364,2,7,0,11.8567,0.71242,0.259256,0.71242,0.259256,0.989959,2.41812,11.5047,12.6664,12.733,12.9621,16.2531,25.5237,25.5667,25.9145,26.3829,35.8897,45.6419,55.8125,61.409
-11.0042,0.887344,0.41364,3,11,0,13.328,0.704398,0.331088,0.704398,0.331088,0.990445,2.39161,11.0059,12.0914,12.1536,12.3674,15.4334,24.0339,24.0736,24.3957,24.8293,33.6193,42.6225,52.0028,57.1615
