# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SS_model
# start_datetime = 2023-07-24 10:35:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 3500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmp_w4uihzl/36zmzd50.json
# init = /tmp/tmp_w4uihzl/tnokppxg.json
# random
#   seed = 30913
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/SS/LISA/SS-20230724113517.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15
-10.9806,0.906698,0.459244,3,9,0,11.447,0.708676,0.25956,0.708676,0.25956,0.995143,2.43065,11.5626,12.7299,12.7969,13.0271,16.3342,25.65,25.6932,26.0427,26.5134,36.0663,45.8658,56.0857,61.7092
-10.797,0.995397,0.459244,2,7,0,11.6497,0.712118,0.307318,0.712118,0.307318,0.983188,2.38284,11.0783,12.1786,12.2417,12.4585,15.5693,24.3057,24.3461,24.6734,25.1141,34.0517,43.2101,52.7547,58.0047
-12.7571,0.838735,0.459244,2,7,0,14.1746,0.711461,0.241233,0.711461,0.241233,0.994048,2.43559,11.7001,12.8898,12.9581,13.1928,16.5667,26.0841,26.1283,26.4856,26.9668,36.7374,46.7653,57.2267,62.9842
-10.0586,1,0.459244,2,3,0,12.2497,0.716363,0.255477,0.716363,0.255477,0.985081,2.40774,11.478,12.6386,12.7052,12.934,16.2227,25.4895,25.5324,25.8802,26.3484,35.8533,45.6045,55.7748,61.3712
-9.74738,0.923523,0.459244,4,15,0,10.8925,0.715464,0.279006,0.715464,0.279006,0.982781,2.39272,11.2716,12.4016,12.4664,12.6892,15.8875,24.885,24.9267,25.2641,25.7183,34.9351,44.3853,54.2379,59.6585
-10.7908,0.960272,0.459244,3,7,0,11.1618,0.719918,0.242959,0.719918,0.242959,0.982109,2.40562,11.5452,12.7183,12.7857,13.017,16.3436,25.7262,25.7697,26.1219,26.5963,36.2273,46.1115,56.4227,62.0973
-10.7608,0.993228,0.459244,1,1,0,10.8804,0.719458,0.243529,0.719458,0.243529,0.982651,2.40671,11.5468,12.7198,12.7872,13.0185,16.3447,25.7257,25.7692,26.1214,26.5956,36.2247,46.1067,56.4155,62.0888
-12.1339,0.764435,0.459244,2,3,0,12.3203,0.726289,0.26376,0.726289,0.26376,0.970386,2.36851,11.2426,12.3759,12.4409,12.6644,15.8743,24.9135,24.9554,25.2945,25.7511,35.0183,44.5235,54.4359,59.8901
-11.1177,0.979552,0.459244,3,11,0,12.7941,0.704151,0.271324,0.704151,0.271324,0.999739,2.43708,11.5241,12.6825,12.749,12.9774,16.2574,25.4893,25.5321,25.8783,26.3445,35.8053,45.5073,55.6236,61.1896
-11.8281,0.982361,0.459244,2,7,0,12.0386,0.705551,0.335893,0.705551,0.335893,0.988123,2.38426,10.9504,12.0289,12.0907,12.3031,15.349,23.8911,23.9306,24.2505,24.6811,33.4099,42.3497,51.6634,56.7854
-9.5355,1,0.459244,2,5,0,11.819,0.704841,0.291895,0.704841,0.291895,0.995647,2.41897,11.3256,12.456,12.5209,12.7436,15.9416,24.9306,24.9722,25.3091,25.7628,34.9652,44.3979,54.2304,59.6394
-9.39486,0.907082,0.459244,2,3,0,10.1608,0.709029,0.293387,0.709029,0.293387,0.989543,2.40357,11.2456,12.3675,12.4319,12.653,15.8266,24.7465,24.7877,25.1221,25.5722,34.7032,44.0623,53.818,59.1846
-10.4903,0.855131,0.459244,2,5,0,11.259,0.712038,0.256345,0.712038,0.256345,0.990933,2.42169,11.5392,12.7056,12.7726,13.0025,16.3075,25.6196,25.6628,26.0122,26.4827,36.0336,45.8318,56.0509,61.6741
-12.02,0.875056,0.459244,3,7,0,14.4729,0.720549,0.23092,0.720549,0.23092,0.983081,2.41306,11.6592,12.8499,12.9183,13.1532,16.5319,26.0712,26.1155,26.4738,26.9563,36.7563,46.8174,57.3156,63.094
-12.6804,0.843021,0.459244,1,3,0,14.8593,0.731016,0.237296,0.731016,0.237296,0.968047,2.3735,11.4268,12.5906,12.6575,12.887,16.1882,25.5036,25.5468,25.8966,26.3677,35.9333,45.752,55.996,61.634
-11.4812,0.937431,0.459244,2,3,0,13.2644,0.726696,0.243836,0.726696,0.243836,0.972817,2.3825,11.4287,12.5896,12.6563,12.8852,16.1769,25.4604,25.5035,25.852,26.3213,35.8502,45.6292,55.8305,61.4447
-12.1926,0.96884,0.459244,1,3,0,12.805,0.72775,0.228661,0.72775,0.228661,0.973696,2.39097,11.5675,12.75,12.8179,13.0512,16.407,25.8838,25.9278,26.2838,26.7632,36.5004,46.4978,56.9301,62.6722
-11.3822,0.810141,0.459244,2,3,0,13.8937,0.725567,0.238444,0.725567,0.238444,0.975143,2.39043,11.5009,12.6717,12.7389,12.9699,16.2907,25.6605,25.7039,26.0558,26.5295,36.1504,46.0253,56.3277,61.9978
-11.9066,0.792057,0.459244,2,3,0,12.6184,0.719176,0.233252,0.719176,0.233252,0.984601,2.4158,11.657,12.8462,12.9145,13.1491,16.5233,26.0481,26.0923,26.45,26.9317,36.7151,46.7585,57.2377,63.0054
-12.3192,0.910643,0.459244,1,1,0,12.5269,0.71872,0.231013,0.71872,0.231013,0.985568,2.41912,11.6879,12.8815,12.95,13.1855,16.5723,26.1346,26.179,26.5382,27.0218,36.8453,46.9306,57.4539,63.2461
-11.5829,1,0.459244,4,15,0,12.5036,0.724052,0.268382,0.724052,0.268382,0.972696,2.37232,11.2344,12.3649,12.4298,12.6526,15.854,24.8665,24.9082,25.2463,25.7015,34.9387,44.4123,54.2908,59.7261
-11.1455,0.973904,0.459244,2,5,0,13.1709,0.719517,0.283953,0.719517,0.283953,0.976511,2.37553,11.164,12.2813,12.3454,12.5656,15.7274,24.6191,24.6603,24.9936,25.4425,34.5487,43.8844,53.617,58.9713
-11.8092,0.843202,0.459244,2,7,0,13.6901,0.696196,0.295617,0.696196,0.295617,1.00744,2.44617,11.4332,12.573,12.6384,12.863,16.0868,25.1469,25.1888,25.5283,25.9855,35.259,44.7637,54.671,60.1208
-9.53384,0.997544,0.459244,2,7,0,12.7195,0.712571,0.28599,0.712571,0.28599,0.985726,2.39715,11.2547,12.3803,12.4449,12.6667,15.8516,24.8075,24.8489,25.1847,25.6367,34.8077,44.2094,54.0105,59.4024
-9.53873,0.959854,0.459244,2,7,0,9.98279,0.711373,0.271837,0.711373,0.271837,0.989511,2.41195,11.4023,12.5483,12.6141,12.84,16.0847,25.2168,25.2591,25.6016,26.0628,35.421,45.0178,55.0243,60.5299
-9.69249,0.9835,0.459244,2,7,0,9.92755,0.715092,0.264317,0.715092,0.264317,0.985496,2.40517,11.4134,12.5636,12.6297,12.8564,16.1143,25.2884,25.3309,25.6751,26.1385,35.5435,45.1901,55.2497,60.7849
-9.65922,0.988338,0.459244,2,3,0,9.76666,0.715723,0.273452,0.715723,0.273452,0.983255,2.39606,11.3181,12.455,12.5202,12.7443,15.963,25.0208,25.0628,25.4025,25.8599,35.1412,44.6587,54.5824,60.0422
-9.52879,0.973269,0.459244,3,7,0,10.1335,0.711017,0.27273,0.711017,0.27273,0.989872,2.41247,11.3997,12.5451,12.6108,12.8366,16.0794,25.2056,25.2479,25.5902,26.051,35.4028,44.9927,54.992,60.4935
-10.8481,0.763831,0.459244,2,3,0,11.8796,0.712629,0.251795,0.712629,0.251795,0.990804,2.42324,11.5744,12.7464,12.8137,13.0448,16.3665,25.7288,25.7722,26.1235,26.5967,36.2017,46.0566,56.3356,61.9921
-10.0922,1,0.459244,2,3,0,10.705,0.718858,0.269376,0.718858,0.269376,0.979576,2.38871,11.3063,12.4437,12.5089,12.7331,15.9537,25.0196,25.0616,25.4016,25.8595,35.151,44.6799,54.6161,60.0831
-10.4372,0.944293,0.459244,2,3,0,10.5075,0.713528,0.254099,0.713528,0.254099,0.989205,2.41838,11.5371,12.7043,12.7713,13.0014,16.3091,25.6301,25.6733,26.0231,26.4941,36.0554,45.8649,56.0962,61.7263
-9.67146,1,0.459244,2,3,0,10.3624,0.714484,0.264976,0.714484,0.264976,0.986236,2.40671,11.4169,12.5672,12.6332,12.86,16.118,25.2919,25.3344,25.6786,26.1419,35.5465,45.1924,55.2512,60.7859
-9.34183,0.983235,0.459244,4,15,0,11.5255,0.709987,0.28658,0.709987,0.28658,0.989225,2.40543,11.2904,12.4193,12.4841,12.7066,15.9009,24.8828,24.9244,25.2611,25.7145,34.9119,44.3405,54.1697,59.5769
-9.64978,0.755257,0.459244,3,9,0,11.1436,0.703096,0.310857,0.703096,0.310857,0.995276,2.4108,11.1907,12.301,12.3646,12.5834,15.7218,24.5344,24.5752,24.9054,25.3499,34.364,43.6001,53.2255,58.5197
-10.1108,0.89135,0.459244,3,9,0,10.5228,0.71786,0.275905,0.71786,0.275905,0.979963,2.38707,11.262,12.3923,12.4572,12.6799,15.8795,24.8822,24.9239,25.2615,25.716,34.9396,44.3974,54.2585,59.6838
-9.41071,0.996295,0.459244,2,7,0,11.0835,0.705779,0.293992,0.705779,0.293992,0.99401,2.41418,11.2921,12.4184,12.4831,12.705,15.891,24.8454,24.8869,25.2225,25.6744,34.8405,44.2355,54.0285,59.4156
-10.2763,0.934238,0.459244,2,7,0,12.6942,0.718934,0.251063,0.718934,0.251063,0.982225,2.40256,11.4801,12.6428,12.7096,12.9389,16.2346,25.5241,25.5672,25.9158,26.3853,35.9161,45.695,55.895,61.508
-10.4836,0.975042,0.459244,2,3,0,10.6109,0.721884,0.25242,0.721884,0.25242,0.978007,2.39169,11.4199,12.576,12.6423,12.8703,16.1467,25.3811,25.4239,25.7704,26.2371,35.7104,45.4301,55.568,61.1468
-9.83835,0.934913,0.459244,4,15,0,11.4782,0.703485,0.28969,0.703485,0.28969,0.997898,2.4253,11.3669,12.5023,12.5675,12.7912,16.0035,25.034,25.0758,25.4143,25.8701,35.1159,44.5935,54.4732,59.9082
-11.7229,0.687228,0.459244,1,3,0,12.0286,0.702267,0.272554,0.702267,0.272554,1.00223,2.44267,11.5434,12.7033,12.7699,12.9985,16.2824,25.5244,25.5672,25.9139,26.3806,35.8511,45.5628,55.6891,61.2605
-11.973,0.978577,0.459244,2,3,0,12.6047,0.701225,0.274205,0.701225,0.274205,1.00347,2.44501,11.5451,12.7044,12.771,12.9995,16.2817,25.5179,25.5607,25.907,26.3734,35.8371,45.5415,55.6599,61.2269
-12.527,0.960264,0.459244,3,15,0,14.684,0.724504,0.276462,0.724504,0.276462,0.970894,2.36476,11.1537,12.2729,12.3371,12.5577,15.7258,24.6396,24.6809,25.0152,25.4653,34.5976,43.9616,53.7248,59.0963
-11.3532,0.996581,0.459244,2,5,0,13.6714,0.719136,0.287726,0.719136,0.287726,0.97647,2.37398,11.1367,12.2498,12.3137,12.5331,15.6826,24.5378,24.5788,24.9107,25.3577,34.4248,43.7197,53.4092,58.7396
-10.2135,0.956387,0.459244,2,7,0,14.7693,0.697663,0.316911,0.697663,0.316911,1.00212,2.42508,11.2273,12.3391,12.4029,12.6219,15.7642,24.5846,24.6254,24.9558,25.4006,34.4205,43.6615,53.2911,58.5875
-10.1162,0.577289,0.459244,3,7,0,13.0412,0.698529,0.32254,0.698529,0.32254,1.00004,2.41794,11.1672,12.2712,12.3346,12.552,15.6716,24.4259,24.4664,24.7943,25.2357,34.186,43.3546,52.9083,58.1626
-9.88892,0.982475,0.459244,1,3,0,10.3615,0.701727,0.318885,0.701727,0.318885,0.996022,2.40959,11.146,12.2492,12.3125,12.5298,15.6472,24.3972,24.4376,24.7654,25.2066,34.1537,43.3197,52.8711,58.1243
-9.93484,0.991306,0.459244,1,1,0,9.95417,0.701779,0.320092,0.701779,0.320092,0.99577,2.40853,11.1354,12.2371,12.3003,12.5173,15.6305,24.368,24.4084,24.7357,25.1763,34.1102,43.2626,52.7995,58.0448
-9.81412,0.977264,0.459244,1,3,0,10.2819,0.704626,0.314046,0.704626,0.314046,0.992641,2.40322,11.1399,12.2441,12.3074,12.5249,15.6457,24.4073,24.4478,24.7761,25.2179,34.1787,43.3596,52.927,58.1892
-13.5908,0.906028,0.459244,3,11,0,14.0439,0.730559,0.216003,0.730559,0.216003,0.97187,2.39187,11.6587,12.8572,12.9261,13.1626,16.5669,26.1919,26.2366,26.5984,27.0856,36.9846,47.1524,57.7653,63.6078
-13.017,0.8885,0.459244,2,3,0,14.6826,0.725369,0.220238,0.725369,0.220238,0.978175,2.40556,11.6957,12.8957,12.9646,13.2014,16.6089,26.2392,26.2839,26.6458,27.1332,37.0342,47.2027,57.8153,63.6573
-11.6902,0.881067,0.459244,2,3,0,14.3194,0.721093,0.233045,0.721093,0.233045,0.982015,2.40954,11.6281,12.8146,12.8827,13.1167,16.4829,25.9853,26.0293,26.3862,26.8668,36.6273,46.6472,57.102,62.8563
-11.4497,0.844321,0.459244,2,3,0,12.5284,0.726561,0.245617,0.726561,0.245617,0.972731,2.38156,11.4131,12.5716,12.6381,12.8666,16.1511,25.4131,25.456,25.8037,26.2719,35.7776,45.5323,55.7079,61.3079
-9.87438,0.948308,0.459244,3,7,0,12.4715,0.714921,0.259937,0.714921,0.259937,0.986394,2.40913,11.4579,12.6145,12.6809,12.909,16.1857,25.4155,25.4582,25.8045,26.2708,35.7353,45.444,55.5691,61.1405
-10.0908,0.901255,0.459244,3,7,0,11.0742,0.71914,0.267104,0.71914,0.267104,0.979532,2.3895,11.323,12.463,12.5284,12.7531,15.9815,25.0706,25.1128,25.4537,25.9128,35.2293,44.7844,54.7483,60.2306
-10.2816,0.953354,0.459244,1,3,0,10.8866,0.717787,0.251009,0.717787,0.251009,0.983803,2.40644,11.4989,12.6637,12.7305,12.9602,16.2614,25.5665,25.6096,25.9589,26.4291,35.9759,45.7712,55.9883,61.6108
-9.94659,0.981928,0.459244,3,11,0,11.3167,0.699465,0.314362,0.699465,0.314362,0.999918,2.42072,11.2195,12.3314,12.3952,12.6142,15.757,24.5801,24.6209,24.9514,25.3964,34.4199,43.665,53.2993,58.5983
-9.68661,0.935155,0.459244,3,7,0,10.4308,0.707329,0.278568,0.707329,0.278568,0.99415,2.42057,11.4052,12.5488,12.6144,12.8398,16.0767,25.1826,25.2248,25.5663,26.026,35.3542,44.9186,54.8904,60.3766
-9.87669,1,0.459244,2,7,0,9.95965,0.716533,0.277094,0.716533,0.277094,0.981601,2.39059,11.2721,12.4029,12.4678,12.6907,15.8916,24.8973,24.939,25.2768,25.7315,34.9577,44.4179,54.2812,59.7078
-9.75942,1,0.459244,2,3,0,9.87953,0.710477,0.268994,0.710477,0.268994,0.99119,2.41718,11.4433,12.5946,12.6606,12.8876,16.1477,25.325,25.3676,25.7118,26.1753,35.5813,45.2277,55.2864,60.8208
-11.1808,0.871901,0.459244,2,5,0,11.7949,0.711396,0.251589,0.711396,0.251589,0.992552,2.4276,11.5965,12.7708,12.8382,13.0698,16.3981,25.7793,25.8228,26.1749,26.649,36.2735,46.1484,56.4485,62.1165
-10.0042,1,0.459244,1,3,0,11.1299,0.716239,0.256543,0.716239,0.256543,0.985092,2.40733,11.4696,12.6289,12.6954,12.924,16.2088,25.4638,25.5067,25.854,26.3216,35.8138,45.5517,55.708,61.2966
-10.1537,0.922437,0.459244,3,7,0,10.7542,0.719983,0.259971,0.719983,0.259971,0.979453,2.39217,11.3771,12.5255,12.5914,12.8178,16.0713,25.2358,25.2783,25.6221,26.0851,35.4826,45.1226,55.176,60.708
-9.87829,0.906672,0.459244,2,3,0,10.8647,0.716042,0.259251,0.716042,0.259251,0.984953,2.40589,11.4466,12.6024,12.6687,12.8966,16.171,25.3948,25.4375,25.7836,26.2496,35.7084,45.4113,55.5306,61.0987
-11.3153,0.708373,0.459244,1,3,0,11.5671,0.711124,0.251151,0.711124,0.251151,0.992999,2.42888,11.6053,12.7807,12.8482,13.08,16.4115,25.8019,25.8454,26.1979,26.6724,36.3067,46.1917,56.5024,62.1763
-10.1614,0.999697,0.459244,1,3,0,11.5496,0.717004,0.253345,0.717004,0.253345,0.984524,2.40725,11.4885,12.6511,12.7179,12.9471,16.2419,25.5274,25.5704,25.9189,26.3881,35.9133,45.686,55.8789,61.488
-12.4605,0.723191,0.459244,3,7,0,14.1585,0.730175,0.232638,0.730175,0.232638,0.969862,2.37989,11.4877,12.66,12.7273,12.9586,16.2848,25.6745,25.7181,26.0708,26.5457,36.1908,46.0924,56.4238,62.1102
-13.0515,0.93022,0.459244,2,3,0,13.677,0.732174,0.229807,0.732174,0.229807,0.96764,2.37562,11.4856,12.6592,12.7266,12.9581,16.2883,25.6917,25.7353,26.0886,26.5642,36.2253,46.1442,56.4942,62.1911
-12.2341,0.995945,0.459244,3,11,0,13.8636,0.692373,0.364116,0.692373,0.364116,1.00276,2.40944,10.9436,12.0133,12.0746,12.2852,15.3038,23.7587,23.7978,24.1142,24.5401,33.1715,42.0075,51.2104,56.2706
-13.2484,0.927216,0.459244,2,3,0,13.47,0.685968,0.341282,0.685968,0.341282,1.01552,2.44838,11.2203,12.3237,12.387,12.6043,15.72,24.4559,24.4963,24.8233,25.2636,34.1887,43.3286,52.8503,58.0865
-12.7685,1,0.459244,3,7,0,13.3123,0.686564,0.348133,0.686564,0.348133,1.01362,2.44128,11.1571,12.2523,12.3151,12.5307,15.6225,24.2885,24.3286,24.6529,25.0897,33.9413,43.0048,52.4464,57.6383
-10.3083,0.993655,0.459244,2,7,0,13.0651,0.698093,0.329185,0.698093,0.329185,0.999674,2.41459,11.1205,12.2179,12.2808,12.4969,15.5968,24.2928,24.3331,24.6587,25.0971,33.9856,43.0898,52.5756,57.7924
-10.8201,0.696128,0.459244,2,3,0,11.9021,0.70399,0.330032,0.70399,0.330032,0.991176,2.39376,11.0207,12.1079,12.1702,12.3844,15.4555,24.0708,24.1107,24.4333,24.8676,33.6732,42.6924,52.0896,57.2576
-9.54239,0.991193,0.459244,2,7,0,13.2063,0.708805,0.29891,0.708805,0.29891,0.989032,2.4002,11.2014,12.3169,12.3809,12.6007,15.7554,24.6194,24.6605,24.9926,25.4399,34.5114,43.8085,53.4989,58.8293
-10.5236,0.85234,0.459244,2,7,0,12.0671,0.699958,0.333333,0.699958,0.333333,0.996396,2.40515,11.058,12.1479,12.2104,12.425,15.5034,24.1374,24.1773,24.5006,24.9358,33.7595,42.7967,52.2123,57.3903
-10.6764,0.956532,0.459244,1,1,0,10.7615,0.700433,0.335036,0.700433,0.335036,0.99547,2.4023,11.0371,12.1244,12.1868,12.4009,15.4718,24.0842,24.124,24.4465,24.8806,33.6816,42.6954,52.0864,57.2508
-10.5361,1,0.459244,2,3,0,10.8178,0.697937,0.334833,0.697937,0.334833,0.99906,2.41104,11.0782,12.1696,12.2322,12.4471,15.5296,24.1747,24.2147,24.5384,24.9742,33.8087,42.8567,52.2835,57.4676
-10.6785,0.992135,0.459244,2,3,0,10.7041,0.697922,0.337637,0.697922,0.337637,0.998667,2.40906,11.0564,12.1448,12.2072,12.4216,15.4953,24.1148,24.1546,24.4773,24.9118,33.7191,42.7389,52.136,57.3037
-11.4784,0.713824,0.459244,1,3,0,12.5822,0.694184,0.310066,0.694184,0.310066,1.00817,2.44234,11.3411,12.4665,12.5311,12.7528,15.9343,24.8682,24.9095,25.2442,25.6948,34.8333,44.1969,53.9553,59.3226
-10.406,1,0.459244,2,3,0,11.4119,0.697636,0.308786,0.697636,0.308786,1.00338,2.43121,11.2958,12.4172,12.4815,12.7024,15.8727,24.7754,24.8165,25.1501,25.5992,34.7063,44.038,53.7633,59.1125
-10.6129,0.996291,0.459244,2,3,0,10.7885,0.696261,0.313326,0.696261,0.313326,1.00468,2.43263,11.2798,12.398,12.4622,12.6825,15.8433,24.7174,24.7584,25.0908,25.5384,34.6145,43.9137,53.6045,58.9346
-10.1084,0.892124,0.459244,3,7,0,11.3927,0.70203,0.323632,0.70203,0.323632,0.994888,2.40508,11.1026,12.2,12.2629,12.4791,15.5795,24.2796,24.3198,24.6457,25.0844,33.9788,43.0901,52.5839,57.8054
-11.7866,0.683589,0.459244,2,7,0,13.3064,0.702561,0.271092,0.702561,0.271092,1.00204,2.44278,11.5524,12.7137,12.7804,13.0093,16.2977,25.5533,25.5962,25.9433,26.4107,35.8958,45.6229,55.7654,61.3458
-9.9279,0.683016,0.459244,2,3,0,13.4726,0.709082,0.305723,0.709082,0.305723,0.987634,2.39422,11.1391,12.246,12.3095,12.5276,15.6572,24.4473,24.4879,24.8173,25.2607,34.2538,43.4693,53.0737,58.3566
-9.77776,0.863979,0.459244,2,3,0,11.0364,0.706372,0.309948,0.706372,0.309948,0.990795,2.40029,11.1464,12.2525,12.316,12.5339,15.6609,24.4418,24.4824,24.8114,25.2543,34.2364,43.4397,53.0311,58.3066
-9.36789,0.990822,0.459244,2,3,0,9.84368,0.706781,0.294959,0.706781,0.294959,0.992455,2.41003,11.2677,12.3912,12.4557,12.6771,15.855,24.7864,24.8277,25.1625,25.6132,34.7553,44.1254,53.8925,59.2653
-9.87598,0.9154,0.459244,2,3,0,10.0554,0.707578,0.308892,0.707578,0.308892,0.989263,2.39697,11.1362,12.2417,12.3051,12.5229,15.6482,24.4248,24.4654,24.7942,25.2369,34.2149,43.4144,53.0018,58.2752
-10.2753,0.704381,0.459244,2,3,0,12.1413,0.711986,0.301747,0.711986,0.301747,0.984193,2.38738,11.1272,12.2343,12.2978,12.5159,15.6466,24.4415,24.4822,24.8118,25.2555,34.2552,43.4781,53.0909,58.3785
-9.58473,0.891602,0.459244,2,3,0,11.2876,0.707989,0.302069,0.707989,0.302069,0.989702,2.40062,11.1872,12.3002,12.3641,12.5834,15.7305,24.5718,24.6127,24.944,25.3901,34.437,43.7083,53.3714,58.6867
-9.83199,0.94381,0.459244,2,3,0,10.1329,0.702014,0.297025,0.702014,0.297025,0.998884,2.42484,11.3261,12.4547,12.5195,12.7419,15.9339,24.9038,24.9453,25.2814,25.7341,34.9146,44.3239,54.1314,59.5264
-10.2684,0.903195,0.459244,2,3,0,11.4409,0.703184,0.324555,0.703184,0.324555,0.993119,2.40046,11.077,12.1715,12.2343,12.4499,15.5422,24.2192,24.2593,24.5843,25.0218,33.8923,42.9789,52.4469,57.6541
-10.7465,0.92617,0.459244,2,3,0,11.11,0.696092,0.311174,0.696092,0.311174,1.00524,2.43482,11.3006,12.4217,12.486,12.7068,15.8758,24.7738,24.815,25.1484,25.5972,34.6986,44.0241,53.7425,59.0879
-12.8867,0.849895,0.459244,2,3,0,12.9393,0.702921,0.351156,0.702921,0.351156,0.989589,2.38234,10.8748,11.9413,12.0025,12.2125,15.2234,23.6613,23.7004,24.0162,24.4414,33.0592,41.8829,51.0744,56.1286
-11.5908,0.781459,0.459244,2,3,0,15.514,0.693639,0.31167,0.693639,0.31167,1.00872,2.44306,11.3364,12.4608,12.5253,12.7468,15.9253,24.8497,24.891,25.2253,25.6755,34.8037,44.1566,53.9035,59.2646
-10.2689,1,0.459244,2,3,0,11.3582,0.703341,0.324276,0.703341,0.324276,0.992938,2.40013,11.0768,12.1713,12.2341,12.4497,15.5423,24.22,24.2601,24.5851,25.0227,33.894,42.9816,52.4505,57.6582
-10.1379,0.998484,0.459244,3,11,0,10.6269,0.719251,0.268104,0.719251,0.268104,0.97923,2.38837,11.3119,12.4504,12.5157,12.7401,15.964,25.0399,25.0819,25.4224,25.8808,35.1832,44.7236,54.672,60.1457
-9.50479,0.983228,0.459244,3,9,0,10.462,0.705519,0.304289,0.705519,0.304289,0.992836,2.40738,11.2075,12.3217,12.3856,12.6052,15.7555,24.6048,24.6457,24.9773,25.4237,34.4779,43.7562,53.4263,58.7454
-10.8643,0.674738,0.459244,1,3,0,11.4357,0.701206,0.284126,0.701206,0.284126,1.00199,2.43743,11.4539,12.6002,12.666,12.8919,16.1355,25.2575,25.2997,25.6417,26.1022,35.4441,45.0215,55.006,60.4988
-9.79215,1,0.459244,1,3,0,10.8387,0.701861,0.299189,0.701861,0.299189,0.998775,2.42374,11.3098,12.436,12.5006,12.7225,15.9074,24.8562,24.8976,25.233,25.6845,34.8426,44.2284,54.0112,59.3925
-10.2289,0.797575,0.459244,2,7,0,11.6201,0.709903,0.307638,0.709903,0.307638,0.986208,2.39004,11.1102,12.2135,12.2768,12.4942,15.6136,24.374,24.4146,24.7428,25.1847,34.1468,43.3301,52.9008,58.165
-9.65293,0.914483,0.459244,1,3,0,10.8843,0.704364,0.290289,0.704364,0.290289,0.996564,2.42183,11.3474,12.4807,12.5457,12.769,15.975,24.9877,25.0294,25.3673,25.8221,35.0494,44.5079,54.3677,59.7916
-10.6456,0.987011,0.459244,3,11,0,11.4701,0.722684,0.257339,0.722684,0.257339,0.976186,2.38525,11.3597,12.5075,12.5734,12.7997,16.0519,25.2144,25.2569,25.6007,26.0637,35.4606,45.1007,55.1547,60.6871
-10.5854,0.880143,0.459244,1,3,0,11.7177,0.716003,0.248736,0.716003,0.248736,0.986599,2.41422,11.5502,12.7211,12.7883,13.0192,16.3385,25.6962,25.7396,26.0908,26.5638,36.1658,46.0185,56.2958,61.9516
-10.0482,0.894129,0.459244,3,11,0,11.7915,0.711509,0.300182,0.711509,0.300182,0.985085,2.39014,11.1479,12.2577,12.3213,12.54,15.6782,24.4953,24.5361,24.8665,25.3114,34.3343,43.5814,53.2195,58.5211
-10.1596,1,0.459244,2,7,0,10.2622,0.710228,0.263887,0.710228,0.263887,0.992311,2.42198,11.4957,12.6544,12.7209,12.9493,16.2313,25.4735,25.5163,25.863,26.3298,35.8049,45.5234,55.6581,61.2346
-10.0413,1,0.459244,1,1,0,10.2596,0.710882,0.263909,0.710882,0.263909,0.991394,2.41973,11.4849,12.6425,12.7089,12.9372,16.216,25.4494,25.4922,25.8386,26.305,35.771,45.4803,55.6054,61.1765
-10.5024,0.937336,0.459244,2,7,0,11.0115,0.712392,0.303194,0.712392,0.303194,0.983419,2.38496,11.1086,12.2133,12.2767,12.4944,15.6182,24.3933,24.4339,24.7627,25.2054,34.1841,43.3853,52.9752,58.2502
-9.37471,1,0.459244,2,3,0,10.5854,0.70686,0.295988,0.70686,0.295988,0.992191,2.40899,11.2575,12.3796,12.444,12.6651,15.839,24.7584,24.7997,25.134,25.584,34.7134,44.0704,53.8236,59.1886
-10.7604,0.716746,0.459244,2,7,0,12.4807,0.706906,0.266225,0.706906,0.266225,0.996618,2.43154,11.5273,12.6882,12.7549,12.9837,16.2716,25.5286,25.5715,25.9188,26.3863,35.8755,45.6078,55.7566,61.3407
-9.53047,1,0.459244,2,7,0,11.0439,0.706956,0.302943,0.706956,0.302943,0.991018,2.40348,11.1961,12.3097,12.3736,12.593,15.7417,24.5868,24.6278,24.9592,25.4054,34.456,43.7308,53.3975,58.7147
