# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SS_model
# start_datetime = 2023-07-24 10:35:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 3500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmp_w4uihzl/36zmzd50.json
# init = /tmp/tmp_w4uihzl/tnokppxg.json
# random
#   seed = 30913
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/SS/LISA/SS-20230724113517.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15
# Adaptation terminated
# Step size = 0.44766
# Diagonal elements of inverse mass matrix:
# 0.000143152, 0.00997403
-9.88352,0.92519,0.44766,2,3,0,10.0111,0.715916,0.280421,0.715916,0.280421,0.98195,2.39014,11.2517,12.3792,12.4439,12.6661,15.8571,24.8329,24.8745,25.211,25.6642,34.8582,44.2847,54.1124,59.5191
-10.9112,0.986665,0.44766,2,7,0,12.2806,0.694107,0.323338,0.694107,0.323338,1.00629,2.43275,11.2318,12.342,12.4056,12.6243,15.7611,24.5634,24.6041,24.9338,25.3776,34.3766,43.5951,53.2006,58.4834
-10.7707,1,0.44766,2,3,0,11.0886,0.694711,0.335638,0.694711,0.335638,1.00358,2.42165,11.1233,12.2189,12.2817,12.4975,15.5917,24.2695,24.3096,24.6345,25.0719,33.9395,43.0214,52.4832,57.6866
-9.86351,0.977804,0.44766,2,5,0,11.0855,0.70018,0.310527,0.70018,0.310527,0.99947,2.42108,11.2401,12.3553,12.4193,12.639,15.7917,24.6444,24.6853,25.017,25.4635,34.5187,43.797,53.4663,58.7847
-9.9231,1,0.44766,3,7,0,9.96851,0.701178,0.319892,0.701178,0.319892,0.996652,2.41074,11.1465,12.2494,12.3127,12.5299,15.6465,24.3934,24.4338,24.7615,25.2026,34.1462,43.3086,52.856,58.107
-9.54354,0.985752,0.44766,3,9,0,10.1378,0.713881,0.269609,0.713881,0.269609,0.98637,2.40518,11.383,12.5279,12.5936,12.8193,16.0615,25.1877,25.23,25.5723,26.0332,35.3866,44.9789,54.9811,60.4843
-10.6006,0.796313,0.44766,2,7,0,11.4111,0.713053,0.302125,0.713053,0.302125,0.982665,2.38353,11.1073,12.2123,12.2757,12.4934,15.6181,24.396,24.4366,24.7655,25.2084,34.1905,43.3953,52.9892,58.2663
-9.39902,0.931505,0.44766,2,3,0,11.0154,0.706468,0.298113,0.706468,0.298113,0.992424,2.40874,11.2453,12.3655,12.4297,12.6505,15.8185,24.7203,24.7615,25.0951,25.5442,34.6547,43.9919,53.7241,59.0776
-9.92872,0.944655,0.44766,2,7,0,11.6292,0.718352,0.264789,0.718352,0.264789,0.980953,2.39389,11.3572,12.5015,12.5672,12.7928,16.034,25.1608,25.2031,25.5454,26.0065,35.3627,44.9592,54.9665,60.4728
-9.59624,0.956792,0.44766,3,9,0,10.2487,0.703752,0.308783,0.703752,0.308783,0.994657,2.41009,11.1976,12.3093,12.3731,12.5921,15.7348,24.5601,24.6009,24.9316,25.3768,34.4048,43.6555,53.2962,58.599
-9.42922,0.852183,0.44766,4,15,0,10.6595,0.708299,0.282194,0.708299,0.282194,0.992242,2.41449,11.3567,12.4939,12.5592,12.7833,16.0018,25.0541,25.096,25.4354,25.8924,35.1639,44.6694,54.5793,60.0312
-9.88804,0.784321,0.44766,2,5,0,11.1455,0.717608,0.270581,0.717608,0.270581,0.981102,2.39195,11.3148,12.4525,12.5178,12.7421,15.9636,25.031,25.073,25.4131,25.871,35.1636,44.6934,54.6302,60.0975
-10.9582,0.82968,0.44766,3,11,0,12.9775,0.700564,0.285641,0.700564,0.285641,1.00267,2.43851,11.4507,12.5961,12.6618,12.8875,16.1284,25.2416,25.2838,25.6255,26.0855,35.4178,44.985,54.9586,60.4454
-9.58488,0.997767,0.44766,2,7,0,11.678,0.714332,0.279258,0.714332,0.279258,0.984301,2.39632,11.2872,12.4186,12.4836,12.7066,15.909,24.9179,24.9596,25.2975,25.7523,34.9807,44.4426,54.3075,59.7348
-9.89857,0.973408,0.44766,3,9,0,11.6036,0.700418,0.305226,0.700418,0.305226,0.999926,2.42421,11.2811,12.4023,12.4666,12.6875,15.8576,24.7615,24.8027,25.1363,25.5855,34.6953,44.0305,53.7597,59.1113
-9.83074,0.964861,0.44766,2,7,0,10.581,0.710613,0.299583,0.710613,0.299583,0.986417,2.3936,11.1671,12.279,12.3428,12.5618,15.7061,24.5406,24.5815,24.9126,25.3583,34.3993,43.665,53.3225,58.6348
-10.7721,0.905462,0.44766,2,5,0,11.1951,0.709577,0.314888,0.709577,0.314888,0.985592,2.38584,11.0553,12.1508,12.2136,12.4294,15.5257,24.2178,24.258,24.5836,25.022,33.9115,43.0191,52.5101,57.7303
-9.98533,0.853587,0.44766,2,7,0,12.2174,0.700697,0.300283,0.700697,0.300283,1.00027,2.42694,11.3191,12.4458,12.5104,12.7324,15.9187,24.8708,24.9122,25.2477,25.6994,34.8604,44.249,54.0346,59.4173
-10.2446,0.914039,0.44766,2,3,0,11.1729,0.697547,0.316087,0.697547,0.316087,1.00241,2.4261,11.236,12.349,12.4128,12.6321,15.7776,24.6077,24.6485,24.9793,25.4246,34.4547,43.7062,53.347,58.6495
-10.2446,0.820244,0.44766,2,3,0,10.9549,0.697547,0.316087,0.697547,0.316087,1.00241,2.4261,11.236,12.349,12.4128,12.6321,15.7776,24.6077,24.6485,24.9793,25.4246,34.4547,43.7062,53.347,58.6495
-9.39059,0.963345,0.44766,3,9,0,11.0404,0.706371,0.291961,0.706371,0.291961,0.993481,2.41368,11.3005,12.4284,12.4931,12.7154,15.9061,24.875,24.9165,25.2527,25.7053,34.887,44.2985,54.1089,59.5057
-9.41314,0.983114,0.44766,3,15,0,9.65196,0.712477,0.279332,0.712477,0.279332,0.986853,2.4025,11.3159,12.4502,12.5153,12.7389,15.9494,24.9809,25.0227,25.3614,25.8173,35.0689,44.5546,54.4441,59.885
-9.55264,0.932532,0.44766,2,7,0,9.89277,0.710657,0.29365,0.710657,0.29365,0.987238,2.39786,11.2176,12.3366,12.4008,12.6213,15.7867,24.6833,24.7245,25.058,25.5069,34.614,43.9486,53.6787,59.0312
-10.086,0.796495,0.44766,2,3,0,11.1879,0.715997,0.284184,0.715997,0.284184,0.981277,2.38704,11.2168,12.3393,12.4037,12.6249,15.8014,24.7343,24.7756,25.1105,25.5614,34.7097,44.0885,53.866,59.2449
-9.82761,0.992456,0.44766,4,15,0,11.9897,0.700496,0.313387,0.700496,0.313387,0.998592,2.41787,11.2111,12.3225,12.3863,12.6052,15.7467,24.5665,24.6073,24.9377,25.3825,34.4031,43.6454,53.2769,58.5743
-10.9393,0.829043,0.44766,2,3,0,11.1191,0.700296,0.338767,0.700296,0.338767,0.995115,2.40009,11.0102,12.0937,12.1558,12.3692,15.429,24.0089,24.0486,24.3698,24.8022,33.5688,42.5467,51.9,57.0436
-10.8001,1,0.44766,1,1,0,11.0527,0.700258,0.337012,0.700258,0.337012,0.995427,2.40148,11.0244,12.1098,12.1721,12.3859,15.4513,24.0477,24.0875,24.4093,24.8426,33.6266,42.6226,51.9949,57.149
-11.4656,0.926365,0.44766,3,7,0,11.5476,0.701424,0.342513,0.701424,0.342513,0.992965,2.39355,10.9636,12.0414,12.1032,12.3154,15.3588,23.8911,23.9305,24.2499,24.6799,33.3967,42.323,51.6222,56.7359
-11.2772,0.991575,0.44766,2,3,0,11.9387,0.692152,0.331944,0.692152,0.331944,1.00784,2.4333,11.1938,12.2975,12.3608,12.5782,15.6957,24.4402,24.4806,24.8081,25.2489,34.1859,43.3394,52.8764,58.1212
-11.133,0.984106,0.44766,3,9,0,13.8155,0.725211,0.247423,0.725211,0.247423,0.974269,2.38458,11.4164,12.5744,12.6409,12.8693,16.1521,25.4078,25.4507,25.7982,26.266,35.7642,45.5108,55.6776,61.2726
-13.606,0.635829,0.44766,3,11,0,15.5759,0.707285,0.34409,0.707285,0.34409,0.984507,2.3726,10.8607,11.928,11.9892,12.1993,15.2127,23.6603,23.6993,24.0156,24.4413,33.0711,41.9081,51.114,56.1764
-13.8907,1,0.44766,3,7,0,14.3141,0.689938,0.307314,0.689938,0.307314,1.0148,2.45945,11.4344,12.5701,12.6353,12.8591,16.0698,25.0872,25.1289,25.4667,25.9216,35.1466,44.5994,54.451,59.8698
-10.9845,1,0.44766,2,3,0,13.116,0.693801,0.323801,0.693801,0.323801,1.00666,2.43348,11.233,12.3431,12.4068,12.6254,15.7621,24.5638,24.6045,24.9341,25.3779,34.3761,43.5937,53.1982,58.4805
-11.0358,0.998517,0.44766,3,7,0,11.1952,0.693222,0.329149,0.693222,0.329149,1.0067,2.43158,11.1989,12.304,12.3674,12.5851,15.7068,24.4643,24.5048,24.8327,25.2743,34.2255,43.3941,52.947,58.2006
-10.8996,0.813189,0.44766,2,3,0,12.5194,0.700839,0.337343,0.700839,0.337343,0.994553,2.39925,11.0127,12.0969,12.1591,12.3726,15.4344,24.0207,24.0604,24.3818,24.8146,33.5882,42.5734,51.9344,57.0823
-9.7165,0.670992,0.44766,2,3,0,13.7116,0.701957,0.301767,0.701957,0.301767,0.998251,2.42148,11.286,12.4089,12.4733,12.6945,15.8698,24.7902,24.8315,25.1658,25.6158,34.7439,44.0983,53.8482,59.2112
-10.2941,0.992092,0.44766,2,3,0,10.3549,0.699334,0.329446,0.699334,0.329446,0.997861,2.41012,11.0987,12.1938,12.2566,12.4723,15.5658,24.244,24.2841,24.6091,25.0466,33.9166,43.002,52.4681,57.6741
-10.1748,0.90437,0.44766,1,3,0,11.1869,0.698883,0.306605,0.698883,0.306605,1.00191,2.4285,11.2941,12.4161,12.4805,12.7016,15.8737,24.783,24.8242,25.158,25.6074,34.7221,44.062,53.796,59.1501
-9.5808,0.996441,0.44766,4,15,0,11.5349,0.711034,0.293112,0.711034,0.293112,0.986794,2.39699,11.2163,12.3354,12.3996,12.6201,15.7858,24.6835,24.7246,25.0581,25.5072,34.6155,43.9515,53.6832,59.0366
-9.97542,0.842947,0.44766,2,7,0,10.8999,0.704431,0.283384,0.704431,0.283384,0.997511,2.42684,11.4082,12.5502,12.6157,12.8408,16.0724,25.161,25.2031,25.5438,26.0026,35.3107,44.8535,54.802,60.2751
-9.47279,0.996983,0.44766,3,7,0,10.4087,0.704581,0.30191,0.704581,0.30191,0.994513,2.41235,11.2427,12.3613,12.4254,12.6458,15.8088,24.6945,24.7356,25.0686,25.5169,34.6093,43.9273,53.6391,58.9812
-9.41545,0.994546,0.44766,2,3,0,9.5044,0.706645,0.299053,0.706645,0.299053,0.992035,2.40743,11.2344,12.3531,12.4173,12.6377,15.8016,24.6912,24.7324,25.0655,25.5141,34.6117,43.9356,53.6538,58.9996
-9.34549,0.860347,0.44766,2,3,0,10.2844,0.707658,0.292365,0.707658,0.292365,0.991614,2.40899,11.2764,12.4017,12.4663,12.6881,15.8715,24.8197,24.8611,25.1965,25.6481,34.8085,44.198,53.9855,59.3696
-9.34642,0.987022,0.44766,4,15,0,10.3773,0.707502,0.292162,0.707502,0.292162,0.991862,2.40967,11.2806,12.4065,12.4711,12.693,15.8779,24.8302,24.8717,25.2072,25.659,34.8237,44.2177,54.0099,59.3967
-9.37526,0.993754,0.44766,3,7,0,9.40574,0.711582,0.280029,0.711582,0.280029,0.987989,2.40499,11.3238,12.4586,12.5238,12.7474,15.9593,24.9943,25.0361,25.3749,25.831,35.0857,44.5745,54.4673,59.9099
-9.45371,0.9664,0.44766,4,15,0,9.67719,0.705253,0.293814,0.705253,0.293814,0.994777,2.41611,11.3021,12.4295,12.4942,12.7163,15.9053,24.8684,24.9099,25.2458,25.6981,34.8731,44.2772,54.0798,59.4722
-9.55675,0.992116,0.44766,2,7,0,10.3792,0.714625,0.27537,0.714625,0.27537,0.984479,2.39828,11.3179,12.454,12.5192,12.7431,15.9592,25.0088,25.0507,25.3901,25.8471,35.119,44.6265,54.5393,59.9932
-10.7205,0.933908,0.44766,2,7,0,11.4482,0.723241,0.252953,0.723241,0.252953,0.976092,2.38679,11.3933,12.5464,12.6126,12.84,16.108,25.3183,25.361,25.7067,26.1721,35.6205,45.3144,55.4253,60.9892
-9.76838,0.957529,0.44766,3,7,0,11.5108,0.714399,0.262572,0.714399,0.262572,0.986715,2.40885,11.4411,12.5948,12.6611,12.8885,16.1567,25.3609,25.4035,25.7488,26.2138,35.6506,45.3302,55.4246,60.979
-9.76838,0.82924,0.44766,2,7,0,12.4864,0.714399,0.262572,0.714399,0.262572,0.986715,2.40885,11.4411,12.5948,12.6611,12.8885,16.1567,25.3609,25.4035,25.7488,26.2138,35.6506,45.3302,55.4246,60.979
-9.95192,0.993868,0.44766,2,3,0,9.97004,0.718313,0.267608,0.718313,0.267608,0.980583,2.39186,11.3313,12.4719,12.5374,12.7622,15.9923,25.0859,25.128,25.4691,25.9284,35.2493,44.8087,54.777,60.2617
-10.242,0.99845,0.44766,3,7,0,10.3372,0.717482,0.25178,0.717482,0.25178,0.984104,2.40686,11.4962,12.6603,12.7272,12.9567,16.256,25.5552,25.5983,25.9473,26.4172,35.9574,45.7459,55.9557,61.574
-10.2261,0.981218,0.44766,2,3,0,10.4364,0.720278,0.255492,0.720278,0.255492,0.979725,2.39464,11.4154,12.5697,12.636,12.8636,16.1343,25.3505,25.3932,25.7391,26.2048,35.6578,45.3558,55.4705,61.0364
-10.8883,0.854611,0.44766,2,3,0,11.1205,0.722298,0.26712,0.722298,0.26712,0.975247,2.37904,11.2734,12.4083,12.4735,12.6972,15.9114,24.9606,25.0025,25.342,25.799,35.0746,44.5878,54.5078,59.966
-9.55996,1,0.44766,3,7,0,10.8233,0.71412,0.269004,0.71412,0.269004,0.986132,2.40484,11.3848,12.5302,12.596,12.8217,16.0652,25.1956,25.2379,25.5804,26.0415,35.3994,44.9964,55.0037,60.5098
-9.46799,0.99368,0.44766,2,3,0,9.60921,0.713287,0.278942,0.713287,0.278942,0.98579,2.40007,11.3066,12.4401,12.5051,12.7286,15.9369,24.9626,25.0044,25.3428,25.7985,35.0442,44.5241,54.4076,59.8452
-10.4775,0.761802,0.44766,2,3,0,10.9909,0.710056,0.260793,0.710056,0.260793,0.993021,2.42497,11.5282,12.6915,12.7583,12.9876,16.2832,25.5656,25.6086,25.9569,26.4258,35.9438,45.7071,55.8891,61.4917
-10.9226,0.953758,0.44766,2,3,0,11.2676,0.714814,0.299536,0.714814,0.299536,0.980626,2.37957,11.1019,12.2072,12.2707,12.4885,15.6145,24.3975,24.4382,24.7673,25.2104,34.1988,43.4106,53.0119,58.2933
-9.43377,0.940047,0.44766,2,7,0,11.5459,0.70542,0.300278,0.70542,0.300278,0.993574,2.4107,11.2433,12.3625,12.4267,12.6473,15.8122,24.7044,24.7456,25.0788,25.5275,34.6272,43.953,53.6731,59.0199
-9.38259,0.997235,0.44766,4,15,0,9.72097,0.706603,0.296688,0.706603,0.296688,0.992446,2.40934,11.2555,12.3772,12.4415,12.6625,15.8351,24.7503,24.7915,25.1256,25.5755,34.7003,44.0524,53.8004,59.1626
-10.2,0.802139,0.44766,2,3,0,10.5544,0.706802,0.31573,0.706802,0.31573,0.989336,2.39459,11.0918,12.1906,12.2536,12.4701,15.5757,24.2936,24.3339,24.6605,25.1002,34.0157,43.15,52.6686,57.9039
-10.1812,0.98945,0.44766,2,7,0,10.8322,0.709417,0.265562,0.709417,0.265562,0.99319,2.42344,11.4928,12.6505,12.717,12.9452,16.2241,25.4564,25.4992,25.8455,26.3119,35.776,45.4828,55.6051,61.1747
-9.53587,0.990179,0.44766,2,7,0,10.8147,0.706606,0.303772,0.706606,0.303772,0.991385,2.40405,11.1946,12.3077,12.3716,12.5909,15.7383,24.5792,24.6201,24.9514,25.3974,34.4433,43.7132,53.3747,58.689
-10.4176,0.98056,0.44766,2,7,0,11.3776,0.719288,0.248531,0.719288,0.248531,0.982125,2.40335,11.4994,12.6653,12.7323,12.9622,16.2672,25.5848,25.628,25.9777,26.4487,36.0097,45.8204,56.0539,61.6855
-11.6765,0.95552,0.44766,2,3,0,11.9225,0.725415,0.232863,0.725415,0.232863,0.976192,2.39533,11.5607,12.7404,12.8081,13.0408,16.3878,25.8361,25.8799,26.2348,26.7126,36.4176,46.3807,56.7762,62.4979
-11.0168,0.944333,0.44766,2,3,0,12.1799,0.720128,0.240185,0.720128,0.240185,0.982244,2.40711,11.57,12.747,12.8145,13.0467,16.3847,25.8017,25.8454,26.1989,26.6751,36.3432,46.2663,56.6185,62.3159
-9.95639,0.983581,0.44766,3,11,0,12.1777,0.699411,0.315955,0.699411,0.315955,0.999758,2.41973,11.2071,12.3173,12.381,12.5997,15.7373,24.5451,24.5859,24.9158,25.36,34.3674,43.5957,53.2123,58.5015
-10.6759,0.960612,0.44766,2,3,0,10.884,0.695619,0.335799,0.695619,0.335799,1.00225,2.41837,11.1075,12.2015,12.2642,12.4797,15.5694,24.2343,24.2744,24.5988,25.0356,33.89,42.9584,52.4061,57.6018
-10.761,0.86167,0.44766,2,3,0,11.8213,0.694425,0.330283,0.694425,0.330283,1.00479,2.42654,11.1704,12.2723,12.3355,12.5526,15.6652,24.3968,24.4372,24.7641,25.2043,34.1287,43.2695,52.7934,58.0311
-11.0198,0.94064,0.44766,3,7,0,11.8366,0.698743,0.342143,0.698743,0.342143,0.99683,2.403,11.0085,12.0908,12.1529,12.366,15.4222,23.9905,24.0301,24.3509,24.7828,33.5365,42.5007,51.8394,56.9748
-11.0198,0.782712,0.44766,1,1,0,11.8326,0.698743,0.342143,0.698743,0.342143,0.99683,2.403,11.0085,12.0908,12.1529,12.366,15.4222,23.9905,24.0301,24.3509,24.7828,33.5365,42.5007,51.8394,56.9748
-11.4647,0.983714,0.44766,2,3,0,11.629,0.697476,0.349535,0.697476,0.349535,0.997552,2.40208,10.9719,12.0485,12.1102,12.3222,15.3614,23.8795,23.9189,24.2377,24.6669,33.367,42.2752,51.5548,56.6576
-11.4922,0.998688,0.44766,3,11,0,12.0225,0.726076,0.237548,0.726076,0.237548,0.974595,2.38945,11.502,12.6733,12.7406,12.9716,16.2942,25.6695,25.713,26.065,26.5391,36.1662,46.0479,56.3574,62.0316
-10.2816,0.951578,0.44766,2,7,0,13.9712,0.720659,0.261406,0.720659,0.261406,0.978319,2.38882,11.3527,12.4981,12.5638,12.7896,16.0342,25.1726,25.2149,25.5578,26.0194,35.3894,45.0007,55.0241,60.5394
-10.0786,0.949628,0.44766,3,11,0,10.9093,0.704419,0.281834,0.704419,0.281834,0.997762,2.42807,11.4225,12.5665,12.6321,12.8576,16.0952,25.2015,25.2436,25.585,26.0448,35.3717,44.9341,54.9033,60.3879
-10.6251,0.988843,0.44766,3,7,0,11.0544,0.70496,0.325547,0.70496,0.325547,0.990471,2.3937,11.0411,12.1318,12.1943,12.4092,15.4905,24.1362,24.1762,24.4999,24.9359,33.774,42.8273,52.2605,57.4485
-12.1772,0.994937,0.44766,3,7,0,12.8095,0.694683,0.361489,0.694683,0.361489,0.999807,2.40327,10.9265,11.9953,12.0566,12.267,15.2831,23.732,23.7711,24.0872,24.5129,33.1389,41.9697,51.1676,56.225
-11.0796,0.974169,0.44766,2,3,0,12.5179,0.69524,0.310103,0.69524,0.310103,1.00664,2.43861,11.3235,12.4472,12.5117,12.7331,15.9096,24.8295,24.8708,25.205,25.6549,34.7791,44.1281,53.8712,59.2301
-11.7829,0.808671,0.44766,1,1,0,11.9847,0.694459,0.304471,0.694459,0.304471,1.00862,2.44558,11.3844,12.5161,12.5811,12.804,16.004,24.9922,25.0338,25.3706,25.824,35.0204,44.4444,54.2663,59.6688
-11.0275,0.97373,0.44766,2,3,0,12.2797,0.696327,0.344412,0.696327,0.344412,0.999953,2.40971,11.0292,12.1128,12.175,12.3884,15.4482,24.0258,24.0655,24.3866,24.8189,33.5814,42.5543,51.9017,57.0419
-14.4521,0.369403,0.44766,2,3,0,15.4116,0.688869,0.308283,0.688869,0.308283,1.01622,2.46253,11.4438,12.5801,12.6453,12.8692,16.0815,25.1027,25.1445,25.4825,25.9375,35.1661,44.6224,54.4775,59.8982
-13.3342,1,0.44766,2,3,0,14.3965,0.705502,0.347398,0.705502,0.347398,0.986515,2.37626,10.8632,11.9297,11.9908,12.2008,15.2119,23.6517,23.6907,24.0066,24.4319,33.0527,41.8801,51.0756,56.1322
-9.85069,1,0.44766,2,3,0,12.9289,0.701771,0.29785,0.701771,0.29785,0.999105,2.42506,11.3228,12.4508,12.5156,12.7378,15.928,24.8921,24.9336,25.2696,25.7219,34.8963,44.2991,54.0997,59.4909
-9.8001,0.814963,0.44766,2,7,0,11.759,0.709074,0.271658,0.709074,0.271658,0.992747,2.41991,11.441,12.5909,12.6569,12.8836,16.1395,25.3034,25.3458,25.6895,26.1523,35.5431,45.1734,55.2148,60.7396
-9.37309,0.968906,0.44766,2,7,0,10.2672,0.709863,0.289744,0.709863,0.289744,0.988925,2.40347,11.2643,12.3895,12.454,12.6758,15.8589,24.8077,24.8492,25.1846,25.6363,34.7984,44.1902,53.9805,59.3662
-9.39592,0.990197,0.44766,2,7,0,9.96371,0.705908,0.295748,0.705908,0.295748,0.993564,2.41242,11.2747,12.3987,12.4632,12.6846,15.8637,24.7977,24.839,25.1738,25.6247,34.769,44.1415,53.9108,59.2847
-9.38737,0.960116,0.44766,3,9,0,9.60894,0.711918,0.279341,0.711918,0.279341,0.987626,2.40438,11.3247,12.4599,12.525,12.7488,15.9618,25.0003,25.0421,25.381,25.8373,35.096,44.589,54.4862,59.9313
-9.37935,0.996236,0.44766,2,3,0,9.40897,0.710931,0.278762,0.710931,0.278762,0.989084,2.40816,11.3457,12.4832,12.5485,12.7727,15.9924,25.05,25.0919,25.4316,25.8889,35.1674,44.6809,54.5996,60.0565
-9.57055,0.97579,0.44766,2,3,0,9.58979,0.713458,0.283264,0.713458,0.283264,0.984907,2.39622,11.265,12.3926,12.4573,12.6796,15.8708,24.8457,24.8872,25.2237,25.6768,34.8685,44.292,54.1163,59.521
-9.72747,0.892197,0.44766,2,3,0,10.4549,0.712224,0.292275,0.712224,0.292275,0.985269,2.39361,11.2048,12.3231,12.3873,12.6076,15.771,24.6628,24.704,25.0372,25.486,34.5886,43.919,53.6449,58.9951
-9.43172,0.966352,0.44766,1,3,0,10.0027,0.709775,0.278229,0.709775,0.278229,0.990776,2.41249,11.369,12.5091,12.5745,12.7992,16.0262,25.1047,25.1468,25.4872,25.9455,35.2457,44.7815,54.7235,60.1932
-9.33692,0.69756,0.44766,2,3,0,11.7477,0.708654,0.290231,0.708654,0.290231,0.990539,2.40721,11.2793,12.4057,12.4704,12.6923,15.8791,24.8379,24.8794,25.2152,25.6673,34.8394,44.2414,54.0421,59.4337
-9.35925,0.722023,0.44766,2,3,0,11.3314,0.710476,0.28639,0.710476,0.28639,0.988574,2.40392,11.2843,12.4127,12.4775,12.6998,15.8927,24.8705,24.9121,25.2487,25.7018,34.8952,44.3197,54.1445,59.5494
-9.56637,0.983065,0.44766,2,7,0,9.90385,0.703655,0.297382,0.703655,0.297382,0.9965,2.41892,11.2966,12.4221,12.4867,12.7085,15.8918,24.8369,24.8783,25.2136,25.6649,34.8201,44.2032,53.9834,59.3633
-10.2648,0.991531,0.44766,2,7,0,10.6279,0.69927,0.328773,0.69927,0.328773,0.998051,2.41083,11.1051,12.201,12.2639,12.4797,15.5757,24.261,24.3012,24.6264,25.0643,33.9419,43.035,52.5094,57.7199
-10.5956,0.971064,0.44766,2,3,0,10.9353,0.695402,0.330374,0.695402,0.330374,1.00336,2.42307,11.154,12.2543,12.3174,12.5341,15.6421,24.3605,24.4008,24.7273,25.1668,34.0777,43.2048,52.7143,57.944
-11.0371,0.943015,0.44766,2,3,0,11.4611,0.695193,0.34452,0.695193,0.34452,1.00157,2.41356,11.0463,12.1316,12.1939,12.4076,15.4721,24.0627,24.1024,24.424,24.857,33.6327,42.6192,51.9808,57.1288
-13.6727,0.946586,0.44766,2,3,0,13.8201,0.683788,0.375248,0.683788,0.375248,1.0137,2.43181,10.9993,12.0715,12.133,12.344,15.3685,23.8365,23.8756,24.1924,24.6189,33.2606,42.1057,51.3172,56.3817
-14.1057,0.940786,0.44766,1,1,0,14.1282,0.682185,0.373762,0.682185,0.373762,1.0163,2.43857,11.036,12.1121,12.1738,12.3856,15.4215,23.9216,23.9609,24.2789,24.707,33.382,42.2612,51.5084,56.5926
-13.2823,1,0.44766,2,3,0,14.2766,0.685886,0.375693,0.685886,0.375693,1.01053,2.42406,10.9625,12.0309,12.0922,12.3025,15.3165,23.755,23.794,24.1096,24.5346,33.1461,41.9601,51.1392,56.186
-12.1891,0.984238,0.44766,1,3,0,13.7872,0.688455,0.354638,0.688455,0.354638,1.00987,2.4299,11.0768,12.1622,12.2244,12.4381,15.5018,24.0864,24.1261,24.4474,24.8799,33.6464,42.622,51.9713,57.1122
-10.6235,0.856323,0.44766,2,3,0,13.1456,0.699264,0.335697,0.699264,0.335697,0.997037,2.40584,11.0504,12.1388,12.2012,12.4155,15.4895,24.1102,24.1501,24.4728,24.9074,33.7167,42.7388,52.1384,57.3075
-10.0098,0.687605,0.44766,2,3,0,13.0775,0.699084,0.318501,0.699084,0.318501,0.999845,2.41898,11.1913,12.2991,12.3627,12.5809,15.7114,24.4982,24.5388,24.8679,25.311,34.296,43.5008,53.0927,58.3682
-10.3947,0.997216,0.44766,4,15,0,10.4801,0.720821,0.25072,0.720821,0.25072,0.979706,2.39654,11.4534,12.6136,12.6802,12.909,16.1976,25.4672,25.5102,25.8581,26.3266,35.8371,45.5954,55.7738,61.375
-10.1048,0.679906,0.44766,3,11,0,13.0962,0.701516,0.324125,0.701516,0.324125,0.995544,2.40649,11.1068,12.2044,12.2673,12.4835,15.5846,24.2864,24.3266,24.6525,25.0913,33.9873,43.1,52.5953,57.8175
-10.2879,0.986003,0.44766,3,7,0,10.3185,0.70161,0.327382,0.70161,0.327382,0.994929,2.4038,11.0792,12.173,12.2357,12.4511,15.5413,24.2108,24.2509,24.5755,25.0126,33.8745,42.9519,52.4099,57.6114
-9.79332,0.973993,0.44766,3,7,0,10.5631,0.706244,0.280071,0.706244,0.280071,0.99545,2.42314,11.409,12.5524,12.618,12.8433,16.0793,25.1821,25.2243,25.5656,26.0251,35.3493,44.9093,54.8763,60.3597
-10.0549,0.977937,0.44766,2,3,0,10.2212,0.706822,0.274229,0.706822,0.274229,0.99552,2.42563,11.4534,12.6036,12.6696,12.8963,16.1524,25.3152,25.3576,25.7013,26.164,35.5524,45.1797,55.2176,60.7403
-9.75928,0.980806,0.44766,2,7,0,10.9993,0.716541,0.263531,0.716541,0.263531,0.983622,2.40091,11.3978,12.5468,12.6127,12.8392,16.0937,25.2588,25.3012,25.6451,26.108,35.5042,45.1419,55.1924,60.7225
