# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SS_model
# start_datetime = 2023-07-24 10:35:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 3500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmp_w4uihzl/36zmzd50.json
# init = /tmp/tmp_w4uihzl/tnokppxg.json
# random
#   seed = 30913
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/SS/LISA/SS-20230724113517.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15
-10.4038,1,0.492734,2,3,0,10.9766,0.696511,0.319813,0.696511,0.319813,1.00334,2.42695,11.2219,12.3322,12.3959,12.6146,15.7523,24.5587,24.5994,24.9292,25.3733,34.3777,43.6023,53.2146,58.5013
-10.4476,0.902274,0.492734,3,7,0,11.2638,0.700022,0.294513,0.700022,0.294513,1.00211,2.43364,11.3804,12.5153,12.5805,12.8041,16.0144,25.0368,25.0786,25.4167,25.872,35.1075,44.5735,54.4405,59.8683
-9.93126,1,0.492734,1,3,0,10.4621,0.700191,0.305603,0.700191,0.305603,1.00019,2.42471,11.2815,12.4027,12.467,12.6879,15.8576,24.7605,24.8017,25.1353,25.5844,34.693,44.0269,53.7547,59.1055
-10.4992,0.888953,0.492734,3,7,0,11.65,0.700096,0.293378,0.700096,0.293378,1.00217,2.43424,11.3892,12.5254,12.5906,12.8145,16.0286,25.0624,25.1042,25.4428,25.8987,35.1463,44.6249,54.5053,59.9404
-12.333,0.892332,0.492734,3,7,0,12.5906,0.701481,0.350327,0.701481,0.350327,0.991741,2.38781,10.9033,11.9729,12.0343,12.2449,15.2644,23.7269,23.766,24.0828,24.5092,33.1523,42.0021,51.2207,56.2899
-12.4168,0.994164,0.492734,1,1,0,13.0651,0.701056,0.352022,0.701056,0.352022,0.992095,2.38806,10.8972,11.9657,12.027,12.2374,15.2537,23.7066,23.7457,24.062,24.488,33.1208,41.9597,51.167,56.2299
-10.6809,0.72167,0.492734,4,15,0,14.6191,0.719371,0.244588,0.719371,0.244588,0.982609,2.40617,11.5375,12.7091,12.7764,13.0074,16.3293,25.6974,25.7408,26.0925,26.5661,36.1813,46.0488,56.3422,62.007
-10.7386,0.967489,0.492734,3,7,0,11.0394,0.701315,0.334459,0.701315,0.334459,0.994302,2.39969,11.0278,12.1143,12.1766,12.3906,15.4594,24.0663,24.1061,24.4284,24.8623,33.6578,42.6661,52.0514,57.2127
-10.4883,0.99055,0.492734,2,3,0,11.0233,0.696345,0.331054,0.696345,0.331054,1.0019,2.41929,11.1335,12.2315,12.2945,12.5107,15.6123,24.3125,24.3528,24.6786,25.1172,34.0092,43.1168,52.606,57.8246
-9.35459,0.98181,0.492734,2,5,0,10.7992,0.707897,0.287497,0.707897,0.287497,0.992008,2.41184,11.3155,12.4466,12.5116,12.7345,15.9348,24.9331,24.9748,25.3121,25.7663,34.9801,44.4253,54.2716,59.6883
-9.4299,0.976697,0.492734,2,3,0,9.48231,0.710812,0.289161,0.710812,0.289161,0.987691,2.4007,11.2544,12.3788,12.4433,12.6649,15.846,24.7891,24.8305,25.1658,25.6172,34.7738,44.1601,53.9447,59.3274
-9.34276,0.97201,0.492734,2,3,0,9.59201,0.708652,0.29097,0.708652,0.29097,0.990431,2.40666,11.2728,12.3983,12.4629,12.6847,15.8688,24.8195,24.861,25.1965,25.6482,34.8118,44.2048,53.9963,59.3826
-9.35863,0.980378,0.492734,2,3,0,9.42805,0.708762,0.292063,0.708762,0.292063,0.990115,2.40547,11.2614,12.3854,12.4499,12.6714,15.851,24.7885,24.8299,25.1649,25.616,34.7655,44.144,53.9201,59.2979
-9.45819,0.983091,0.492734,2,7,0,9.60315,0.713165,0.274169,0.713165,0.274169,0.986674,2.40411,11.3521,12.4921,12.5575,12.7822,16.0096,25.0916,25.1337,25.4743,25.9329,35.2386,44.781,54.7305,60.2046
-9.45819,0.939346,0.492734,2,5,0,12.147,0.713165,0.274169,0.713165,0.274169,0.986674,2.40411,11.3521,12.4921,12.5575,12.7822,16.0096,25.0916,25.1337,25.4743,25.9329,35.2386,44.781,54.7305,60.2046
-9.50988,0.996015,0.492734,2,3,0,9.52309,0.714112,0.272884,0.714112,0.272884,0.985559,2.4019,11.3489,12.4891,12.5545,12.7793,16.0074,25.0923,25.1344,25.4751,25.9339,35.2432,44.7896,54.7434,60.2199
-9.46559,0.93066,0.492734,2,7,0,13.0628,0.706383,0.301719,0.706383,0.301719,0.992004,2.40634,11.2157,12.3316,12.3956,12.6155,15.7711,24.6361,24.6771,25.0093,25.4565,34.5279,43.8243,53.5136,58.8434
-9.68051,0.986569,0.492734,2,7,0,10.032,0.713741,0.265183,0.713741,0.265183,0.987232,2.40906,11.4268,12.578,12.6441,12.8711,16.1316,25.3126,25.3551,25.6995,26.1633,35.5749,45.2281,55.2945,60.8333
-9.5648,0.947351,0.492734,2,7,0,10.5055,0.703407,0.306496,0.703407,0.306496,0.995486,2.41296,11.2224,12.3373,12.4013,12.6209,15.7731,24.6261,24.6671,24.9988,25.4454,34.5026,43.7836,53.4563,58.7767
-9.5648,0.685634,0.492734,2,7,0,11.9622,0.703407,0.306496,0.703407,0.306496,0.995486,2.41296,11.2224,12.3373,12.4013,12.6209,15.7731,24.6261,24.6671,24.9988,25.4454,34.5026,43.7836,53.4563,58.7767
-10.0425,0.845066,0.492734,1,3,0,10.3817,0.70249,0.290045,0.70249,0.290045,0.999258,2.42847,11.3799,12.5164,12.5817,12.8056,16.0211,25.0605,25.1023,25.4412,25.8974,35.1522,44.6389,54.528,59.9682
-9.5548,0.976816,0.492734,2,7,0,10.2006,0.712763,0.285863,0.712763,0.285863,0.98548,2.39661,11.2528,12.3782,12.4428,12.6646,15.8492,24.804,24.8455,25.1812,25.6332,34.8032,44.2039,54.004,59.3953
-10.804,0.67917,0.492734,2,5,0,12.6836,0.723262,0.258167,0.723262,0.258167,0.975283,2.3827,11.3427,12.4884,12.5542,12.7801,16.0262,25.1713,25.2137,25.5568,26.0189,35.3974,45.0184,55.0523,60.5736
-9.85718,0.990782,0.492734,2,5,0,12.1723,0.716882,0.274457,0.716882,0.274457,0.981516,2.39142,11.2906,12.4243,12.4894,12.7129,15.9224,24.954,24.9958,25.3345,25.7906,35.0445,44.5337,54.4278,59.8713
-9.89109,0.946604,0.492734,2,3,0,10.186,0.707969,0.273211,0.707969,0.273211,0.994062,2.42249,11.4443,12.594,12.66,12.8866,16.1414,25.3013,25.3437,25.6873,26.1498,35.5358,45.1607,55.1964,60.7179
-9.57602,0.960666,0.492734,3,7,0,10.4764,0.714757,0.275823,0.714757,0.275823,0.984229,2.39749,11.3117,12.4469,12.5121,12.7359,15.9496,24.9923,25.0342,25.3733,25.8299,35.0946,44.5945,54.4994,59.9489
-10.9846,0.75443,0.492734,2,3,0,11.4949,0.709975,0.256361,0.709975,0.256361,0.99381,2.42871,11.5726,12.7423,12.8095,13.0401,16.3547,25.6936,25.7369,26.0874,26.5592,36.1376,45.9641,56.2126,61.8521
-9.65903,0.883878,0.492734,2,3,0,11.5626,0.712634,0.289244,0.712634,0.289244,0.985154,2.3945,11.2249,12.3463,12.4107,12.6317,15.8043,24.7237,24.765,25.0994,25.5495,34.6818,44.0431,53.8017,59.17
-9.98177,0.991927,0.492734,2,7,0,10.6803,0.700235,0.303344,0.700235,0.303344,1.00047,2.42625,11.3002,12.4239,12.4884,12.7098,15.8873,24.8132,24.8545,25.1889,25.6392,34.7722,44.1314,53.886,59.2515
-10.0565,0.988618,0.492734,3,7,0,10.1768,0.699397,0.306817,0.699397,0.306817,1.00115,2.42656,11.284,12.4049,12.4693,12.6901,15.8592,24.7597,24.8008,25.1343,25.5833,34.6889,44.0195,53.7438,59.0926
-11.1134,0.96446,0.492734,2,3,0,11.1797,0.698829,0.343253,0.698829,0.343253,0.996543,2.40191,10.9986,12.0796,12.1416,12.3545,15.4068,23.9642,24.0037,24.3241,24.7553,33.4974,42.4496,51.7756,56.904
-9.4027,0.749162,0.492734,2,5,0,13.3428,0.709219,0.293213,0.709219,0.293213,0.989304,2.40305,11.2441,12.366,12.4303,12.6514,15.8248,24.7441,24.7854,25.1197,25.5698,34.7003,44.059,53.8143,59.1807
-9.53349,0.969705,0.492734,2,5,0,9.59847,0.708988,0.277147,0.708988,0.277147,0.992037,2.41599,11.3915,12.5343,12.5999,12.8251,16.0599,25.1609,25.203,25.5443,26.0038,35.3275,44.8877,54.8553,60.3392
-9.5451,0.999296,0.492734,2,7,0,9.66326,0.707228,0.302796,0.707228,0.302796,0.990658,2.40266,11.1931,12.3064,12.3703,12.5896,15.7376,24.5809,24.6218,24.9531,25.3993,34.448,43.7209,53.3856,58.7018
-9.6348,0.976738,0.492734,3,7,0,9.75338,0.708369,0.302267,0.708369,0.302267,0.989141,2.39919,11.1795,12.2917,12.3555,12.5746,15.7194,24.5539,24.5948,24.9258,25.3715,34.4114,43.6755,53.331,58.6421
-9.33154,0.970146,0.492734,2,7,0,9.79558,0.708893,0.286869,0.708893,0.286869,0.990709,2.40893,11.3052,12.4355,12.5004,12.7232,15.9214,24.9139,24.9556,25.2927,25.7466,34.9548,44.3945,54.235,59.6486
-9.52934,0.944207,0.492734,2,3,0,9.59453,0.709864,0.29554,0.709864,0.29554,0.988059,2.39913,11.2137,12.3316,12.3958,12.6161,15.7781,24.6646,24.7057,25.0387,25.4872,34.583,43.9056,53.623,58.9685
-10.7688,0.739586,0.492734,2,7,0,11.7786,0.700659,0.287392,0.700659,0.287392,1.00227,2.43684,11.4334,12.5763,12.6419,12.8671,16.1009,25.1934,25.2355,25.5763,26.0352,35.3455,44.8896,54.8389,60.3123
-9.87207,1,0.492734,2,3,0,10.6876,0.711836,0.296323,0.711836,0.296323,0.985204,2.3919,11.1759,12.2898,12.3537,12.5732,15.7237,24.5772,24.6181,24.9499,25.3967,34.4585,43.7461,53.4269,58.7522
-11.0263,0.688745,0.492734,1,1,0,11.1179,0.713166,0.3062,0.713166,0.3062,0.981908,2.38016,11.0713,12.1713,12.2344,12.4512,15.5612,24.2961,24.3365,24.6638,25.1044,34.0409,43.1982,52.742,57.9916
-9.64751,1,0.492734,1,3,0,10.6381,0.711358,0.293588,0.711358,0.293588,0.986273,2.39555,11.207,12.325,12.3892,12.6095,15.772,24.6605,24.7016,25.0348,25.4833,34.5821,43.9082,53.6295,58.9772
-10.5273,0.814476,0.492734,2,3,0,10.9728,0.709705,0.261129,0.709705,0.261129,0.993462,2.42591,11.5306,12.6941,12.7608,12.9902,16.286,25.5689,25.6119,25.9602,26.4291,35.9474,45.7109,55.893,61.4957
-9.59893,0.985593,0.492734,2,3,0,10.673,0.715246,0.272772,0.715246,0.272772,0.984013,2.39817,11.3319,12.4705,12.5358,12.7602,15.9837,25.0555,25.0975,25.4377,25.8958,35.1918,44.7244,54.664,60.1327
-10.7944,0.819225,0.492734,2,3,0,11.1323,0.713599,0.250449,0.713599,0.250449,0.989662,2.42101,11.572,12.7444,12.8117,13.0429,16.3659,25.7328,25.7762,26.1278,26.6012,36.2117,46.0727,56.3583,62.0185
-9.95627,1,0.492734,2,5,0,11.1363,0.711508,0.263764,0.711508,0.263764,0.990544,2.41771,11.4762,12.633,12.6994,12.9274,16.204,25.431,25.4738,25.8199,26.286,35.7456,45.4483,55.5666,61.134
-9.47307,0.779704,0.492734,2,3,0,11.2989,0.713215,0.272997,0.713215,0.272997,0.986781,2.40483,11.3621,12.5036,12.5691,12.7941,16.0259,25.1208,25.163,25.5041,25.9633,35.2829,44.8398,54.8046,60.2871
-9.77927,0.896507,0.492734,2,3,0,10.0706,0.714876,0.282765,0.714876,0.282765,0.983028,2.39185,11.2471,12.3731,12.4378,12.6597,15.8464,24.8091,24.8506,25.1866,25.6391,34.8185,44.2295,54.0407,59.4383
-9.51179,0.807284,0.492734,2,3,0,10.9814,0.714103,0.272475,0.714103,0.272475,0.985633,2.40224,11.3528,12.4936,12.5591,12.7839,16.0137,25.1035,25.1456,25.4865,25.9455,35.26,44.8118,54.7714,60.251
-9.64605,0.98202,0.492734,4,15,0,9.66561,0.70514,0.30929,0.70514,0.30929,0.992625,2.40497,11.1713,12.2802,12.3439,12.5623,15.6971,24.4999,24.5407,24.8704,25.3145,34.3193,43.5461,53.162,58.451
-10.1165,0.852087,0.492734,2,3,0,10.5136,0.701678,0.292349,0.701678,0.292349,1.00007,2.42953,11.3726,12.5076,12.5727,12.7964,16.007,25.0317,25.0734,25.4117,25.8671,35.1058,44.5755,54.4466,59.8767
-9.6781,1,0.492734,1,1,0,10.0011,0.702948,0.296732,0.702948,0.296732,0.9976,2.42184,11.3136,12.4411,12.5058,12.7279,15.9168,24.8779,24.9193,25.2552,25.7073,34.879,44.2793,54.0774,59.4672
-9.95789,0.918967,0.492734,1,1,0,9.9969,0.701695,0.295485,0.701695,0.295485,0.99957,2.4271,11.3447,12.4757,12.5406,12.7635,15.9626,24.953,24.9947,25.3316,25.7853,34.9876,44.4194,54.2507,59.6587
-10.1583,0.979114,0.492734,2,3,0,10.1862,0.707156,0.314265,0.707156,0.314265,0.989058,2.39446,11.0982,12.1982,12.2613,12.478,15.5869,24.315,24.3553,24.6823,25.1225,34.0489,43.1945,52.7252,57.9671
-9.64268,1,0.492734,2,7,0,10.132,0.705645,0.285259,0.705645,0.285259,0.995511,2.42124,11.3717,12.5093,12.5746,12.7987,16.0177,25.0696,25.1115,25.4509,25.9078,35.1775,44.6805,54.5873,60.0374
-9.37738,0.982325,0.492734,2,7,0,9.80678,0.711493,0.282655,0.711493,0.282655,0.987719,2.4033,11.3015,12.4331,12.498,12.7211,15.9234,24.9299,24.9716,25.3093,25.7639,34.9883,44.4454,54.3048,59.7288
-9.80392,0.922897,0.492734,2,7,0,10.3672,0.712187,0.264854,0.712187,0.264854,0.989434,2.41456,11.4548,12.609,12.6753,12.9028,16.1718,25.3768,25.4194,25.7648,26.2297,35.6662,45.3448,55.4378,60.9913
-9.82984,0.965946,0.492734,2,3,0,10.0287,0.713591,0.289241,0.713591,0.289241,0.983834,2.39129,11.2099,12.3298,12.3941,12.6148,15.7831,24.6907,24.7319,25.0658,25.5154,34.6354,43.9842,53.7297,59.0909
-9.85338,0.984851,0.492734,2,7,0,11.1088,0.700297,0.309654,0.700297,0.309654,0.999435,2.42133,11.2455,12.3617,12.4257,12.6456,15.8007,24.6608,24.7018,25.0337,25.4806,34.5438,43.8303,53.5083,58.8316
-10.1702,0.915231,0.492734,1,1,0,10.1797,0.698732,0.307877,0.698732,0.307877,1.00194,2.42808,11.2857,12.4065,12.4708,12.6916,15.86,24.758,24.7992,25.1326,25.5814,34.6842,44.0116,53.7324,59.0793
-9.78701,0.991945,0.492734,3,7,0,11.4893,0.700929,0.307213,0.700929,0.307213,0.998899,2.42096,11.256,12.374,12.4382,12.6584,15.8192,24.6962,24.7373,25.0699,25.5177,34.5991,43.9048,53.6031,58.9376
-10.3531,0.83332,0.492734,3,11,0,11.1361,0.716409,0.251009,0.716409,0.251009,0.985695,2.41107,11.5211,12.688,12.755,12.9851,16.2927,25.6157,25.6589,26.0088,26.48,36.0451,45.8593,56.096,61.7293
-9.3566,0.763687,0.492734,2,5,0,11.9819,0.707311,0.290126,0.707311,0.290126,0.992435,2.41185,11.3016,12.4303,12.4951,12.7175,15.9108,24.8876,24.9292,25.2657,25.7188,34.9095,44.3305,54.1512,59.5537
-10.6394,0.546404,0.492734,2,5,0,12.4108,0.711184,0.256673,0.711184,0.256673,0.992073,2.42434,11.5499,12.7172,12.7842,13.0143,16.3219,25.6411,25.6842,26.0339,26.5048,36.0627,45.868,56.0945,61.7218
-10.5212,0.980138,0.492734,1,3,0,11.2948,0.715345,0.250326,0.715345,0.250326,0.987265,2.41519,11.545,12.7147,12.7818,13.0125,16.3279,25.6735,25.7169,26.0676,26.54,36.1287,45.9674,56.2298,61.8772
-10.9482,0.946678,0.492734,2,3,0,11.1831,0.713055,0.250105,0.713055,0.250105,0.990469,2.42312,11.5842,12.758,12.8254,13.0569,16.3839,25.7624,25.8059,26.1579,26.6319,36.2545,46.128,56.4267,62.0941
-10.2631,0.992707,0.492734,3,11,0,11.0803,0.697252,0.321052,0.697252,0.321052,1.00209,2.42346,11.1998,12.3075,12.3711,12.5893,15.7195,24.5043,24.545,24.874,25.317,34.299,43.5004,53.0884,58.3616
-9.55297,0.894443,0.492734,3,11,0,13.2237,0.713107,0.269302,0.713107,0.269302,0.987488,2.40803,11.3982,12.5448,12.6106,12.8367,16.0835,25.2234,25.2657,25.6085,26.0701,35.4375,45.0443,55.0616,60.5732
-9.94895,0.87992,0.492734,1,3,0,10.2075,0.709081,0.269395,0.709081,0.269395,0.99308,2.42163,11.462,12.615,12.6812,12.9085,16.1734,25.364,25.4066,25.7513,26.2155,35.6349,45.2949,55.3678,60.91
-10.8302,0.913562,0.492734,2,3,0,10.9716,0.71428,0.300436,0.71428,0.300436,0.981226,2.38068,11.1025,12.2076,12.271,12.4888,15.614,24.3942,24.4349,24.7639,25.2069,34.192,43.4003,52.998,58.2773
-9.36654,0.981375,0.492734,1,3,0,10.6776,0.710573,0.280029,0.710573,0.280029,0.989391,2.40841,11.3399,12.4763,12.5415,12.7655,15.982,25.0298,25.0716,25.4109,25.8677,35.1356,44.6378,54.5446,59.9949
-10.7872,0.756663,0.492734,4,15,0,11.9151,0.704133,0.329334,0.704133,0.329334,0.991076,2.39377,11.0239,12.1117,12.1741,12.3883,15.4611,24.0812,24.121,24.4438,24.8784,33.6891,42.7137,52.1166,57.2877
-10.3397,0.966514,0.492734,1,3,0,11.4218,0.696875,0.325551,0.696875,0.325551,1.00196,2.42147,11.1692,12.2725,12.3358,12.5531,15.6702,24.4161,24.4566,24.7841,25.2251,34.1658,43.3241,52.8667,58.1149
-10.0445,1,0.492734,2,3,0,10.374,0.699068,0.321039,0.699068,0.321039,0.999489,2.41717,11.1708,12.2757,12.3391,12.5567,15.6789,24.441,24.4815,24.8097,25.2515,34.2103,43.388,52.9512,58.2108
-9.99539,0.797964,0.492734,2,5,0,11.2061,0.707572,0.310829,0.707572,0.310829,0.988985,2.39557,11.1201,12.2234,12.2867,12.5041,15.6228,24.3799,24.4204,24.7485,25.1902,34.1476,43.3257,52.8904,58.1513
-10.916,0.98729,0.492734,2,7,0,11.248,0.694722,0.317298,0.694722,0.317298,1.0063,2.43506,11.2716,12.3877,12.4517,12.6716,15.8258,24.6797,24.7207,25.0523,25.4988,34.5528,43.8286,53.4946,58.8109
-11.2673,1,0.492734,2,3,0,11.5626,0.698113,0.346217,0.698113,0.346217,0.99713,2.40226,10.9871,12.0662,12.128,12.3405,15.387,23.9266,23.9661,24.2857,24.7161,33.4392,42.3715,51.6764,56.7932
-10.46,1,0.492734,2,3,0,11.3078,0.696061,0.324831,0.696061,0.324831,1.00324,2.42483,11.1881,12.2935,12.3569,12.5746,15.6977,24.4608,24.5013,24.8295,25.2714,34.2298,43.4065,52.9683,58.227
-10.46,0.823302,0.492734,1,3,0,11.5134,0.696061,0.324831,0.696061,0.324831,1.00324,2.42483,11.1881,12.2935,12.3569,12.5746,15.6977,24.4608,24.5013,24.8295,25.2714,34.2298,43.4065,52.9683,58.227
-10.8022,0.824145,0.492734,2,7,0,13.2829,0.699328,0.292702,0.699328,0.292702,1.00337,2.43743,11.4077,12.546,12.6114,12.8357,16.0558,25.1069,25.1488,25.488,25.9448,35.2104,44.7076,54.6074,60.0533
-10.9527,0.972505,0.492734,2,7,0,11.3806,0.716643,0.293205,0.716643,0.293205,0.979057,2.37816,11.1277,12.2379,12.3016,12.5204,15.6609,24.488,24.5288,24.8597,25.3052,34.3412,43.603,53.2573,58.5682
-11.8223,0.97822,0.492734,2,7,0,13.9991,0.693203,0.310978,0.693203,0.310978,1.00946,2.44511,11.3494,12.4753,12.5399,12.7618,15.9446,24.8817,24.9231,25.2579,25.7087,34.8501,44.2167,53.978,59.3469
-10.7196,0.955932,0.492734,2,3,0,12.0656,0.696353,0.338318,0.696353,0.338318,1.00082,2.414,11.076,12.1661,12.2286,12.4433,15.5219,24.1545,24.1944,24.5176,24.9527,33.7732,42.8065,52.2175,57.3928
-10.7957,0.980108,0.492734,1,1,0,10.8416,0.69661,0.340095,0.69661,0.340095,1.00018,2.41183,11.0581,12.1459,12.2083,12.4225,15.4944,24.1075,24.1474,24.4698,24.9039,33.7041,42.7162,52.1049,57.268
-10.5852,0.668922,0.492734,2,7,0,14.6223,0.706109,0.270236,0.706109,0.270236,0.997132,2.43117,11.5024,12.6591,12.7254,12.9535,16.2288,25.448,25.4907,25.8365,26.3021,35.7504,45.4399,55.5434,61.1024
-14.5865,0.620756,0.492734,2,7,0,16.2943,0.707511,0.241404,0.707511,0.241404,0.999571,2.44905,11.7636,12.9597,13.0284,13.2643,16.6563,26.2245,26.2689,26.6281,27.1119,36.9345,47.0158,57.5328,63.3209
-10.763,1,0.492734,2,3,0,14.1109,0.7212,0.270985,0.7212,0.270985,0.976155,2.37973,11.2548,12.3863,12.4512,12.6742,15.8781,24.8957,24.9374,25.2756,25.731,34.9723,44.4494,54.3312,59.7682
-9.36425,0.939237,0.492734,3,15,0,11.3306,0.709246,0.282557,0.709246,0.282557,0.990862,2.41099,11.3382,12.4735,12.5386,12.7624,15.9752,25.0114,25.0532,25.392,25.8481,35.1029,44.5912,54.4831,59.925
-9.75163,0.788609,0.492734,2,7,0,10.5121,0.704369,0.287822,0.704369,0.287822,0.996928,2.42368,11.3693,12.5057,12.5709,12.7948,16.01,25.0497,25.0916,25.4305,25.8867,35.1428,44.6314,54.5228,59.9643
-9.66258,0.874426,0.492734,2,7,0,10.6466,0.70203,0.307927,0.70203,0.307927,0.997225,2.41663,11.2323,12.3477,12.4117,12.6315,15.7848,24.6406,24.6815,25.0133,25.46,34.5195,43.8025,53.4771,58.7985
-9.52727,0.928936,0.492734,2,7,0,12.4214,0.708071,0.279873,0.708071,0.279873,0.992911,2.41704,11.3814,12.522,12.5875,12.8123,16.0407,25.1222,25.1643,25.5048,25.9633,35.2658,44.8036,54.7475,60.2182
-12.5125,0.348115,0.492734,2,3,0,13.7395,0.719205,0.297575,0.719205,0.297575,0.974926,2.36647,11.0507,12.1517,12.2148,12.4318,15.5456,24.2953,24.3358,24.6637,25.1052,34.0603,43.2383,52.8047,58.067
-10.8498,1,0.492734,2,3,0,12.3813,0.715488,0.296363,0.715488,0.296363,0.980171,2.37967,11.1185,12.2266,12.2902,12.5086,15.6429,24.4508,24.4915,24.8216,25.2661,34.2812,43.5209,53.1519,58.4497
-9.57384,0.912295,0.492734,1,3,0,11.0772,0.708887,0.276449,0.708887,0.276449,0.992285,2.41687,11.3996,12.5434,12.6091,12.8345,16.0725,25.1828,25.225,25.5666,26.0266,35.3603,44.9308,54.9092,60.3991
-9.37014,1,0.492734,1,3,0,9.55179,0.711283,0.279741,0.711283,0.279741,0.988448,2.40622,11.3312,12.4669,12.532,12.7559,15.9702,25.0122,25.0541,25.3931,25.8496,35.1117,44.6082,54.5089,59.9559
-10.2595,0.733698,0.492734,2,7,0,11.4673,0.707292,0.315286,0.707292,0.315286,0.988717,2.39326,11.0877,12.1863,12.2493,12.4657,15.5706,24.2869,24.3272,24.6538,25.0933,34.0074,43.1401,52.6572,57.8917
-9.92736,0.63006,0.492734,2,3,0,12.3092,0.703045,0.318748,0.703045,0.318748,0.994176,2.40517,11.1263,12.2275,12.2907,12.5076,15.6197,24.3546,24.395,24.7221,25.1626,34.0944,43.2447,52.7797,58.0239
-9.86808,0.925726,0.492734,2,7,0,10.5803,0.707,0.276406,0.707,0.276406,0.994939,2.42335,11.4304,12.5774,12.6432,12.8692,16.116,25.2511,25.2934,25.636,26.0973,35.4563,45.053,55.0586,60.5635
-9.50039,0.961498,0.492734,2,7,0,10.8107,0.707045,0.301849,0.707045,0.301849,0.991056,2.40399,11.2041,12.3188,12.3827,12.6024,15.7545,24.6099,24.6509,24.9827,25.4295,34.4909,43.7772,53.4558,58.7797
-9.68385,0.9883,0.492734,2,5,0,9.87974,0.705223,0.310124,0.705223,0.310124,0.992384,2.40407,11.1631,12.2708,12.3344,12.5526,15.6841,24.4775,24.5182,24.8477,25.2912,34.286,43.5024,53.1073,58.3903
-9.77438,0.995097,0.492734,2,3,0,9.83502,0.701552,0.302016,0.701552,0.302016,0.998791,2.42269,11.2903,12.4136,12.478,12.6994,15.8756,24.7985,24.8398,25.1742,25.6244,34.7549,44.1119,53.8643,59.2287
-11.2027,0.797695,0.492734,3,7,0,11.619,0.712743,0.248639,0.712743,0.248639,0.991127,2.42534,11.604,12.7804,12.848,13.0799,16.4148,25.8166,25.8602,26.2131,26.6882,36.3355,46.2348,56.5606,62.243
-10.7551,0.999603,0.492734,1,3,0,11.9045,0.718687,0.244073,0.718687,0.244073,0.983621,2.40886,11.5537,12.7272,12.7945,13.026,16.3533,25.7371,25.7806,26.1329,26.6073,36.239,46.1234,56.4347,62.1094
-13.0288,0.804882,0.492734,2,3,0,13.6852,0.731966,0.238184,0.731966,0.238184,0.966658,2.36973,11.403,12.564,12.6306,12.8596,16.1526,25.4439,25.487,25.8359,26.3058,35.8462,45.6388,55.8553,61.4781
-12.6056,0.980861,0.492734,2,3,0,13.4419,0.72124,0.226175,0.72124,0.226175,0.982865,2.41455,11.6984,12.8956,12.9643,13.2005,16.5985,26.1966,26.2411,26.6017,27.0873,36.9509,47.079,57.648,63.4657
-13.1213,0.973349,0.492734,3,7,0,14.3054,0.732405,0.234654,0.732405,0.234654,0.966606,2.37106,11.432,12.5977,12.6646,12.8945,16.2014,25.5349,25.5782,25.9287,26.4008,35.9867,45.8271,56.0942,61.7451
-13.1058,0.983053,0.492734,4,15,0,13.7745,0.723427,0.220948,0.723427,0.220948,0.980693,2.41145,11.7194,12.9214,12.9905,13.2277,16.6408,26.2864,26.3311,26.6936,27.1817,37.098,47.2819,57.9103,63.761
-11.5654,1,0.492734,2,3,0,13.2485,0.726038,0.256225,0.726038,0.256225,0.971843,2.37508,11.3178,12.4619,12.5276,12.7532,15.995,25.129,25.1713,25.514,25.9756,35.3439,44.9548,54.9786,60.4944
-12.3708,0.985469,0.492734,2,3,0,12.8623,0.729398,0.247185,0.729398,0.247185,0.968712,2.37108,11.3532,12.5049,12.5711,12.7982,16.0632,25.2688,25.3115,25.6571,26.1224,35.5694,45.2634,55.3755,60.9404
-12.6681,0.762976,0.492734,2,3,0,14.6294,0.7194,0.227945,0.7194,0.227945,0.985107,2.4193,11.7094,12.9067,12.9755,13.2117,16.6099,26.207,26.2515,26.612,27.0975,36.9588,47.0839,57.6494,63.4651
-10.1126,1,0.492734,2,7,0,13.244,0.716193,0.283814,0.716193,0.283814,0.981064,2.38666,11.217,12.3397,12.4041,12.6254,15.8023,24.7369,24.7782,25.1132,25.5642,34.7143,44.0951,53.8747,59.2548
