# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 10:28:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpkinjnhmz/iqxe1fbv.json
# init = /tmp/tmpkinjnhmz/_tnyecvh.json
# random
#   seed = 33388
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/SnIa/SnIa-20230724112805.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,Delta,dLhat,A,B,C
-26.4627,0.960284,0.887796,2,3,0,26.8665,0.285144,23.6766,2.81758,3.26197e+07,1.37039e+06,57571.6
-26.6539,0.975927,0.887796,2,3,0,26.6783,0.292325,23.6891,2.80143,3.2628e+07,1.37056e+06,57571.6
-26.552,1,0.887796,2,3,0,26.6352,0.289847,23.6848,2.80697,3.26252e+07,1.3705e+06,57571.6
-26.831,0.8949,0.887796,2,7,0,27.3818,0.273717,23.6563,2.84404,3.26062e+07,1.37011e+06,57571.6
-26.6345,1,0.887796,1,1,0,26.7952,0.277083,23.6623,2.83615,3.26102e+07,1.37019e+06,57571.6
-26.8335,0.987041,0.887796,2,3,0,26.8367,0.273682,23.6562,2.84413,3.26062e+07,1.3701e+06,57571.6
-26.5034,0.994166,0.887796,2,3,0,26.8897,0.280802,23.6689,2.82752,3.26146e+07,1.37028e+06,57571.6
-28.1852,0.718319,0.887796,2,3,0,29.3749,0.308311,23.7161,2.76672,3.26465e+07,1.37095e+06,57571.6
-26.4613,0.954051,0.887796,1,3,0,28.5954,0.284315,23.6751,2.81947,3.26187e+07,1.37037e+06,57571.6
-26.7459,0.937262,0.887796,1,3,0,26.8671,0.275023,23.6586,2.84097,3.26078e+07,1.37014e+06,57571.6
-26.6628,1,0.887796,2,3,0,26.7501,0.276508,23.6613,2.83749,3.26095e+07,1.37017e+06,57571.6
-26.4684,1,0.887796,2,3,0,26.6252,0.285971,23.678,2.8157,3.26206e+07,1.37041e+06,57571.6
-26.7084,0.954628,0.887796,1,3,0,26.763,0.293376,23.6909,2.7991,3.26293e+07,1.37059e+06,57571.6
-27.0507,0.82045,0.887796,1,3,0,28.1901,0.270932,23.6513,2.85064,3.2603e+07,1.37004e+06,57571.6
-27.0551,0.999744,0.887796,2,7,0,27.0684,0.298341,23.6994,2.78817,3.2635e+07,1.37071e+06,57571.6
-27.5223,0.969585,0.887796,2,3,0,27.5541,0.303091,23.7074,2.77787,3.26405e+07,1.37082e+06,57571.6
-27.2534,1,0.887796,1,1,0,27.5636,0.300523,23.7031,2.78342,3.26375e+07,1.37076e+06,57571.6
-26.4837,0.946874,0.887796,1,3,0,27.6671,0.281783,23.6707,2.82527,3.26157e+07,1.3703e+06,57571.6
-26.5479,0.992544,0.887796,2,7,0,26.5516,0.289721,23.6846,2.80725,3.2625e+07,1.3705e+06,57571.6
-27.049,0.816851,0.887796,2,3,0,28.1165,0.270952,23.6513,2.85059,3.2603e+07,1.37004e+06,57571.6
-26.7751,0.961742,0.887796,2,3,0,27.5054,0.274555,23.6578,2.84207,3.26072e+07,1.37013e+06,57571.6
-26.4628,0.985876,0.887796,1,3,0,26.8874,0.285164,23.6766,2.81754,3.26197e+07,1.37039e+06,57571.6
-26.463,0.999966,0.887796,1,1,0,26.4632,0.285201,23.6767,2.81745,3.26197e+07,1.37039e+06,57571.6
-26.4619,0.995899,0.887796,2,3,0,26.4937,0.28493,23.6762,2.81807,3.26194e+07,1.37038e+06,57571.6
-26.6135,0.982074,0.887796,2,3,0,26.6197,0.277541,23.6631,2.83508,3.26108e+07,1.3702e+06,57571.6
-26.6046,1,0.887796,2,7,0,26.6127,0.291237,23.6872,2.80386,3.26268e+07,1.37054e+06,57571.6
-26.6794,0.926103,0.887796,1,3,0,27.2167,0.276189,23.6607,2.83824,3.26092e+07,1.37017e+06,57571.6
-27.5288,0.870949,0.887796,2,3,0,28.0095,0.26633,23.6429,2.86168,3.25975e+07,1.36992e+06,57571.6
-27.7949,0.949366,0.887796,1,1,0,27.9365,0.264234,23.639,2.86675,3.2595e+07,1.36987e+06,57571.6
-26.5347,0.996026,0.887796,2,3,0,27.837,0.279641,23.6669,2.83021,3.26132e+07,1.37025e+06,57571.6
-26.4702,0.908235,0.887796,2,3,0,27.279,0.28276,23.6724,2.82302,3.26169e+07,1.37033e+06,57571.6
-26.4838,0.992427,0.887796,1,3,0,26.5262,0.28714,23.6801,2.81306,3.2622e+07,1.37044e+06,57571.6
-26.8106,0.943836,0.887796,1,3,0,26.8602,0.295078,23.6938,2.79534,3.26312e+07,1.37063e+06,57571.6
-26.5457,0.956925,0.887796,2,3,0,27.2872,0.279298,23.6663,2.831,3.26128e+07,1.37024e+06,57571.6
-26.5366,1,0.887796,2,7,0,26.5439,0.289366,23.684,2.80804,3.26246e+07,1.37049e+06,57571.6
-26.593,0.955024,0.887796,1,3,0,26.8928,0.278021,23.664,2.83396,3.26113e+07,1.37021e+06,57571.6
-26.6296,0.992711,0.887796,1,1,0,26.6467,0.277188,23.6625,2.83591,3.26103e+07,1.37019e+06,57571.6
-26.4614,0.889832,0.887796,2,3,0,27.5585,0.284211,23.675,2.81971,3.26186e+07,1.37036e+06,57571.6
-26.6399,0.958599,0.887796,1,3,0,26.7267,0.292032,23.6886,2.80208,3.26277e+07,1.37056e+06,57571.6
-26.6007,1,0.887796,1,1,0,26.6503,0.291143,23.687,2.80407,3.26267e+07,1.37053e+06,57571.6
-27.2661,0.782711,0.887796,2,3,0,28.5356,0.268684,23.6472,2.85601,3.26003e+07,1.36998e+06,57571.6
-26.4856,0.944984,0.887796,1,3,0,27.7092,0.287243,23.6803,2.81283,3.26221e+07,1.37044e+06,57571.6
-26.4932,0.998457,0.887796,1,1,0,26.4963,0.28765,23.681,2.81191,3.26226e+07,1.37045e+06,57571.6
-26.52,0.979731,0.887796,1,3,0,26.65,0.280149,23.6678,2.82903,3.26138e+07,1.37026e+06,57571.6
-28.4544,0.59451,0.887796,1,3,0,29.8853,0.310145,23.7192,2.76285,3.26486e+07,1.37099e+06,57571.6
-26.7316,0.786717,0.887796,1,3,0,30.3893,0.275261,23.6591,2.84041,3.26081e+07,1.37014e+06,57571.6
-26.5828,0.941663,0.887796,1,3,0,27.2404,0.290699,23.6863,2.80506,3.26261e+07,1.37052e+06,57571.6
-26.4885,0.999975,0.887796,2,7,0,26.5674,0.281515,23.6702,2.82588,3.26154e+07,1.3703e+06,57571.6
-30.7442,0.634851,0.887796,2,3,0,30.9276,0.322491,23.7394,2.73728,3.26626e+07,1.37129e+06,57571.6
-28.6899,1,0.887796,1,1,0,30.4121,0.311654,23.7217,2.75967,3.26503e+07,1.37103e+06,57571.6
-26.5663,0.973171,0.887796,1,3,0,28.6399,0.290256,23.6855,2.80605,3.26256e+07,1.37051e+06,57571.6
-26.6065,0.991863,0.887796,1,1,0,26.6183,0.291283,23.6873,2.80375,3.26268e+07,1.37054e+06,57571.6
-26.7,0.981153,0.887796,1,1,0,26.7102,0.293223,23.6906,2.79944,3.26291e+07,1.37059e+06,57571.6
-26.508,0.959092,0.887796,2,3,0,27.1036,0.280612,23.6686,2.82796,3.26144e+07,1.37028e+06,57571.6
-26.5163,0.998337,0.887796,1,1,0,26.5234,0.280287,23.668,2.82871,3.2614e+07,1.37027e+06,57571.6
-28.6533,0.794047,0.887796,2,3,0,28.6906,0.311424,23.7213,2.76015,3.265e+07,1.37102e+06,57571.6
-30.9528,0.874313,0.887796,2,3,0,31.018,0.323435,23.7409,2.73536,3.26637e+07,1.37131e+06,57571.6
-31.0222,0.98584,0.887796,1,1,0,31.9244,0.323745,23.7414,2.73473,3.2664e+07,1.37132e+06,57571.6
-26.9911,1,0.887796,2,7,0,30.2218,0.271626,23.6525,2.84899,3.26038e+07,1.37005e+06,57571.6
-26.4686,0.970431,0.887796,1,3,0,27.2254,0.285989,23.6781,2.81566,3.26207e+07,1.37041e+06,57571.6
-26.7579,0.944869,0.887796,1,3,0,26.8275,0.294236,23.6924,2.79719,3.26302e+07,1.37061e+06,57571.6
-27.6114,0.692316,0.887796,1,3,0,29.3743,0.265653,23.6416,2.86331,3.25967e+07,1.3699e+06,57571.6
-26.4623,1,0.887796,2,3,0,27.4406,0.285039,23.6764,2.81782,3.26195e+07,1.37039e+06,57571.6
-28.839,0.56914,0.887796,1,3,0,30.0131,0.257614,23.6267,2.88304,3.25871e+07,1.3697e+06,57571.6
-26.6733,0.974653,0.887796,1,3,0,28.6933,0.276305,23.6609,2.83797,3.26093e+07,1.37017e+06,57571.6
-26.5396,1,0.887796,1,1,0,26.6466,0.279484,23.6666,2.83057,3.2613e+07,1.37025e+06,57571.6
-26.4614,0.953035,0.887796,2,3,0,26.9176,0.284712,23.6758,2.81857,3.26192e+07,1.37038e+06,57571.6
-26.643,0.960498,0.887796,1,3,0,26.7136,0.292098,23.6887,2.80194,3.26278e+07,1.37056e+06,57571.6
-26.8393,0.878856,0.887796,1,3,0,27.6235,0.273599,23.6561,2.84432,3.26061e+07,1.3701e+06,57571.6
-26.7783,1,0.887796,1,1,0,26.8742,0.274506,23.6577,2.84219,3.26072e+07,1.37013e+06,57571.6
-27.2457,0.804926,0.887796,1,3,0,28.7131,0.300444,23.7029,2.7836,3.26374e+07,1.37076e+06,57571.6
-26.534,0.919838,0.887796,1,3,0,27.8864,0.279664,23.6669,2.83015,3.26133e+07,1.37025e+06,57571.6
-27.6335,0.823763,0.887796,1,3,0,27.8174,0.265476,23.6413,2.86374,3.25965e+07,1.3699e+06,57571.6
-28.3442,0.870947,0.887796,1,1,0,28.4237,0.260508,23.6321,2.87588,3.25906e+07,1.36978e+06,57571.6
-28.3442,0.677988,0.887796,1,1,0,30.0209,0.260508,23.6321,2.87588,3.25906e+07,1.36978e+06,57571.6
-26.4762,0.958622,0.887796,1,3,0,28.5947,0.282272,23.6715,2.82414,3.26163e+07,1.37032e+06,57571.6
-26.4743,0.995072,0.887796,1,3,0,26.5196,0.286499,23.679,2.81451,3.26213e+07,1.37042e+06,57571.6
-26.4613,0.999408,0.887796,1,3,0,26.4789,0.284308,23.6751,2.81949,3.26187e+07,1.37037e+06,57571.6
-27.8242,0.731559,0.887796,1,3,0,28.4263,0.30562,23.7117,2.77245,3.26434e+07,1.37089e+06,57571.6
-27.3806,0.892955,0.887796,2,3,0,29.2431,0.301783,23.7052,2.7807,3.2639e+07,1.37079e+06,57571.6
-26.8634,1,0.887796,2,3,0,27.2803,0.29586,23.6951,2.79361,3.26321e+07,1.37065e+06,57571.6
-27.2186,0.929984,0.887796,1,1,0,27.2359,0.300161,23.7025,2.78421,3.26371e+07,1.37075e+06,57571.6
-26.9299,1,0.887796,2,3,0,27.1946,0.296775,23.6967,2.7916,3.26332e+07,1.37067e+06,57571.6
-26.9601,0.993842,0.887796,1,1,0,27.0469,0.29717,23.6974,2.79073,3.26336e+07,1.37068e+06,57571.6
-27.8641,0.831026,0.887796,1,1,0,27.8642,0.305934,23.7122,2.77178,3.26437e+07,1.37089e+06,57571.6
-26.8745,0.938622,0.887796,2,3,0,28.5386,0.296016,23.6954,2.79327,3.26323e+07,1.37065e+06,57571.6
-27.2871,0.973035,0.887796,2,3,0,27.3005,0.300865,23.7037,2.78268,3.26379e+07,1.37077e+06,57571.6
-26.4619,0.972595,0.887796,1,3,0,27.514,0.283994,23.6746,2.8202,3.26183e+07,1.37036e+06,57571.6
-27.6692,0.761232,0.887796,1,3,0,28.1763,0.265195,23.6408,2.86442,3.25961e+07,1.36989e+06,57571.6
-26.4721,0.973412,0.887796,1,3,0,27.8178,0.282598,23.6721,2.8234,3.26167e+07,1.37033e+06,57571.6
-26.4614,0.999315,0.887796,1,3,0,26.4773,0.284716,23.6758,2.81856,3.26192e+07,1.37038e+06,57571.6
-26.9306,0.944078,0.887796,2,3,0,26.9715,0.296784,23.6967,2.79158,3.26332e+07,1.37067e+06,57571.6
-26.4817,0.963006,0.887796,1,3,0,27.2149,0.281904,23.6709,2.82499,3.26159e+07,1.37031e+06,57571.6
-26.5635,0.990705,0.887796,2,7,0,26.5657,0.290177,23.6854,2.80623,3.26255e+07,1.37051e+06,57571.6
-26.536,0.990176,0.887796,2,3,0,26.6758,0.289346,23.6839,2.80809,3.26246e+07,1.37049e+06,57571.6
-26.486,0.988318,0.887796,1,3,0,26.6533,0.281654,23.6704,2.82556,3.26156e+07,1.3703e+06,57571.6
-26.486,0.899382,0.887796,1,3,0,27.1083,0.281654,23.6704,2.82556,3.26156e+07,1.3703e+06,57571.6
-26.486,0.847218,0.887796,1,3,0,27.3757,0.281654,23.6704,2.82556,3.26156e+07,1.3703e+06,57571.6
-26.9882,0.714454,0.887796,2,3,0,29.1538,0.297527,23.698,2.78995,3.26341e+07,1.37069e+06,57571.6
-27.2399,0.949805,0.887796,1,1,0,27.2906,0.300384,23.7028,2.78373,3.26374e+07,1.37076e+06,57571.6
-26.4696,0.984188,0.887796,1,3,0,27.3136,0.286087,23.6782,2.81544,3.26208e+07,1.37041e+06,57571.6
-26.5044,0.986421,0.887796,2,3,0,26.5762,0.280762,23.6689,2.82762,3.26145e+07,1.37028e+06,57571.6
-26.5446,0.974243,0.887796,1,3,0,26.7234,0.289621,23.6844,2.80747,3.26249e+07,1.3705e+06,57571.6
-26.5116,1,0.887796,1,1,0,26.5414,0.288467,23.6824,2.81007,3.26235e+07,1.37047e+06,57571.6
-26.5511,0.971042,0.887796,1,3,0,26.7533,0.279134,23.666,2.83138,3.26126e+07,1.37024e+06,57571.6
-26.5518,0.968353,0.887796,1,3,0,26.8363,0.289839,23.6848,2.80698,3.26251e+07,1.3705e+06,57571.6
-26.7895,0.898798,0.887796,1,3,0,27.3048,0.274334,23.6574,2.84259,3.2607e+07,1.37012e+06,57571.6
-27.2626,0.801149,0.887796,1,3,0,28.772,0.300617,23.7032,2.78322,3.26376e+07,1.37076e+06,57571.6
-26.7449,1,0.887796,1,1,0,27.1569,0.294017,23.692,2.79768,3.263e+07,1.3706e+06,57571.6
-26.7449,0.971418,0.887796,1,1,0,26.8841,0.294017,23.692,2.79768,3.263e+07,1.3706e+06,57571.6
-27.0317,0.94315,0.887796,1,1,0,27.0405,0.298062,23.6989,2.78878,3.26347e+07,1.3707e+06,57571.6
-26.4653,0.973184,0.887796,1,3,0,27.2417,0.283315,23.6734,2.82175,3.26175e+07,1.37034e+06,57571.6
-26.6385,0.966293,0.887796,1,3,0,26.6825,0.276999,23.6622,2.83635,3.26101e+07,1.37019e+06,57571.6
-26.7092,0.985998,0.887796,1,1,0,26.7279,0.275647,23.6598,2.83951,3.26085e+07,1.37015e+06,57571.6
-26.5617,1,0.887796,1,1,0,26.6802,0.278832,23.6654,2.83208,3.26123e+07,1.37023e+06,57571.6
-26.6265,0.978643,0.887796,2,3,0,26.7876,0.277255,23.6626,2.83575,3.26104e+07,1.37019e+06,57571.6
-26.6179,1,0.887796,1,1,0,26.6537,0.277443,23.663,2.83531,3.26106e+07,1.3702e+06,57571.6
-26.5692,0.956483,0.887796,1,3,0,27.0032,0.290336,23.6856,2.80587,3.26257e+07,1.37051e+06,57571.6
-27.1064,0.938951,0.887796,2,7,0,27.1154,0.270315,23.6501,2.85211,3.26022e+07,1.37002e+06,57571.6
-26.8576,1,0.887796,2,3,0,27.084,0.273342,23.6556,2.84493,3.26058e+07,1.3701e+06,57571.6
-26.7787,1,0.887796,1,1,0,26.8849,0.274499,23.6577,2.8422,3.26072e+07,1.37013e+06,57571.6
-26.4613,0.991421,0.887796,1,3,0,26.8474,0.284254,23.675,2.81961,3.26186e+07,1.37037e+06,57571.6
-26.8889,0.907454,0.887796,1,3,0,27.0699,0.272917,23.6548,2.84593,3.26053e+07,1.37009e+06,57571.6
-26.4751,0.992687,0.887796,1,3,0,26.8997,0.282359,23.6717,2.82394,3.26164e+07,1.37032e+06,57571.6
-26.5078,0.996318,0.887796,2,7,0,26.5104,0.28831,23.6821,2.81042,3.26234e+07,1.37047e+06,57571.6
-26.4934,1,0.887796,1,1,0,26.5081,0.287658,23.681,2.81189,3.26226e+07,1.37045e+06,57571.6
-26.9605,0.920751,0.887796,1,3,0,27.0314,0.297176,23.6974,2.79072,3.26337e+07,1.37068e+06,57571.6
-26.6812,1,0.887796,1,1,0,26.9067,0.292868,23.69,2.80023,3.26287e+07,1.37058e+06,57571.6
-26.6182,1,0.887796,1,1,0,26.6854,0.291554,23.6877,2.80315,3.26271e+07,1.37054e+06,57571.6
-26.5961,1,0.887796,1,1,0,26.6351,0.291031,23.6868,2.80432,3.26265e+07,1.37053e+06,57571.6
-28.3955,0.733593,0.887796,1,3,0,28.6496,0.309755,23.7185,2.76367,3.26481e+07,1.37098e+06,57571.6
-27.3056,1,0.887796,1,1,0,28.1834,0.301052,23.704,2.78228,3.26381e+07,1.37078e+06,57571.6
-27.8587,0.892767,0.887796,1,1,0,27.9179,0.305891,23.7121,2.77187,3.26437e+07,1.37089e+06,57571.6
-28.7363,0.944978,0.887796,2,3,0,28.8401,0.311941,23.7222,2.75907,3.26506e+07,1.37104e+06,57571.6
-28.4786,1,0.887796,1,1,0,29.0262,0.310304,23.7195,2.76251,3.26487e+07,1.371e+06,57571.6
-26.5026,0.966386,0.887796,1,3,0,28.5748,0.288091,23.6817,2.81091,3.26231e+07,1.37046e+06,57571.6
-26.4841,1,0.887796,1,1,0,26.5,0.287155,23.6801,2.81302,3.2622e+07,1.37044e+06,57571.6
-26.509,0.984974,0.887796,1,3,0,26.6076,0.28057,23.6685,2.82806,3.26143e+07,1.37028e+06,57571.6
-26.7023,0.97823,0.887796,2,7,0,26.7073,0.293264,23.6907,2.79935,3.26291e+07,1.37059e+06,57571.6
-27.1698,0.906731,0.887796,2,3,0,27.6525,0.29964,23.7016,2.78534,3.26365e+07,1.37074e+06,57571.6
-27.662,0.968016,0.887796,2,3,0,27.7079,0.3043,23.7094,2.77528,3.26419e+07,1.37085e+06,57571.6
-27.0734,1,0.887796,2,3,0,27.5635,0.298557,23.6997,2.7877,3.26352e+07,1.37071e+06,57571.6
-26.5157,0.937645,0.887796,1,3,0,27.5648,0.280307,23.6681,2.82867,3.2614e+07,1.37027e+06,57571.6
-26.5271,0.977652,0.887796,1,3,0,26.7122,0.289043,23.6834,2.80877,3.26242e+07,1.37048e+06,57571.6
-27.791,0.869063,0.887796,2,3,0,27.7945,0.264263,23.6391,2.86668,3.2595e+07,1.36987e+06,57571.6
-27.2181,1,0.887796,1,1,0,27.7164,0.269156,23.648,2.85488,3.26008e+07,1.36999e+06,57571.6
-26.6761,0.87929,0.887796,1,3,0,28.3106,0.29277,23.6898,2.80044,3.26285e+07,1.37057e+06,57571.6
-26.8641,0.962423,0.887796,1,1,0,26.8734,0.295868,23.6952,2.79359,3.26321e+07,1.37065e+06,57571.6
-27.6124,0.686537,0.887796,1,3,0,29.6513,0.265645,23.6416,2.86333,3.25967e+07,1.3699e+06,57571.6
-27.3194,1,0.887796,1,1,0,27.6526,0.268178,23.6463,2.85722,3.25997e+07,1.36997e+06,57571.6
-27.4622,0.972377,0.887796,1,1,0,27.5933,0.266896,23.6439,2.86031,3.25982e+07,1.36994e+06,57571.6
-26.5141,0.985701,0.887796,1,3,0,27.4462,0.28037,23.6682,2.82852,3.26141e+07,1.37027e+06,57571.6
-26.6027,0.954329,0.887796,1,3,0,26.8578,0.291192,23.6871,2.80396,3.26267e+07,1.37054e+06,57571.6
-26.4615,0.994554,0.887796,1,3,0,26.6459,0.284151,23.6748,2.81984,3.26185e+07,1.37036e+06,57571.6
-26.4615,0.690008,0.887796,1,3,0,28.4727,0.284151,23.6748,2.81984,3.26185e+07,1.37036e+06,57571.6
-26.4785,0.99803,0.887796,2,3,0,26.4789,0.2868,23.6795,2.81383,3.26216e+07,1.37043e+06,57571.6
-26.4757,1,0.887796,1,1,0,26.4801,0.2866,23.6791,2.81428,3.26214e+07,1.37042e+06,57571.6
-26.7238,0.956097,0.887796,1,3,0,26.7657,0.293653,23.6914,2.79849,3.26296e+07,1.3706e+06,57571.6
-26.7238,0.763644,0.887796,1,3,0,28.5561,0.293653,23.6914,2.79849,3.26296e+07,1.3706e+06,57571.6
-26.7005,0.914558,0.887796,1,3,0,27.5039,0.275801,23.66,2.83915,3.26087e+07,1.37016e+06,57571.6
-26.8475,0.971194,0.887796,1,1,0,26.8643,0.273483,23.6559,2.8446,3.2606e+07,1.3701e+06,57571.6
-27.1413,0.943521,0.887796,1,1,0,27.1609,0.269943,23.6495,2.853,3.26018e+07,1.37001e+06,57571.6
-28.8292,0.830874,0.887796,2,7,0,28.9508,0.31251,23.7231,2.75788,3.26513e+07,1.37105e+06,57571.6
-27.6655,1,0.887796,1,1,0,28.6336,0.304328,23.7095,2.77521,3.26419e+07,1.37085e+06,57571.6
-26.5546,0.888711,0.887796,1,3,0,28.5739,0.279034,23.6658,2.83161,3.26125e+07,1.37024e+06,57571.6
-26.5378,0.971483,0.887796,1,3,0,26.8122,0.289404,23.684,2.80796,3.26246e+07,1.37049e+06,57571.6
-27.5829,0.833579,0.887796,1,3,0,27.7339,0.303624,23.7083,2.77673,3.26411e+07,1.37084e+06,57571.6
-26.6095,0.975751,0.887796,2,3,0,27.8169,0.291352,23.6874,2.8036,3.26269e+07,1.37054e+06,57571.6
-26.543,1,0.887796,1,1,0,26.6,0.289569,23.6843,2.80759,3.26248e+07,1.3705e+06,57571.6
-27.0597,0.939966,0.887796,2,7,0,27.0636,0.270831,23.6511,2.85088,3.26028e+07,1.37003e+06,57571.6
-27.0281,1,0.887796,1,1,0,27.1571,0.27119,23.6517,2.85003,3.26033e+07,1.37004e+06,57571.6
-26.619,0.978156,0.887796,2,3,0,27.2618,0.277419,23.6629,2.83537,3.26106e+07,1.3702e+06,57571.6
-26.4977,0.994524,0.887796,2,3,0,26.6743,0.281059,23.6694,2.82693,3.26149e+07,1.37029e+06,57571.6
-26.5419,0.975664,0.887796,1,3,0,26.7027,0.289536,23.6842,2.80766,3.26248e+07,1.3705e+06,57571.6
-26.4619,0.948268,0.887796,2,3,0,26.9565,0.283987,23.6746,2.82022,3.26183e+07,1.37036e+06,57571.6
-27.4504,0.800386,0.887796,1,3,0,27.8602,0.266998,23.6441,2.86006,3.25983e+07,1.36994e+06,57571.6
-28.902,0.754005,0.887796,1,1,0,28.9046,0.257269,23.6261,2.8839,3.25867e+07,1.36969e+06,57571.6
-27.2397,0.991667,0.887796,2,7,0,28.7408,0.300381,23.7028,2.78373,3.26374e+07,1.37076e+06,57571.6
-27.1448,0.781197,0.887796,1,3,0,29.499,0.269906,23.6494,2.85309,3.26017e+07,1.37001e+06,57571.6
-27.1436,1,0.887796,1,1,0,27.2799,0.269919,23.6494,2.85306,3.26018e+07,1.37001e+06,57571.6
-26.5094,0.991757,0.887796,1,3,0,27.1125,0.280554,23.6685,2.8281,3.26143e+07,1.37027e+06,57571.6
-26.6436,0.975316,0.887796,2,3,0,26.7438,0.276892,23.662,2.83659,3.261e+07,1.37018e+06,57571.6
-26.5714,1,0.887796,1,1,0,26.6364,0.278567,23.665,2.83269,3.2612e+07,1.37023e+06,57571.6
-26.4634,1,0.887796,2,3,0,26.5516,0.285293,23.6769,2.81724,3.26198e+07,1.37039e+06,57571.6
-26.4654,0.998468,0.887796,2,7,0,26.4746,0.283297,23.6733,2.8218,3.26175e+07,1.37034e+06,57571.6
-27.0966,0.929171,0.887796,2,3,0,27.1219,0.298825,23.7002,2.78712,3.26356e+07,1.37072e+06,57571.6
-27.4322,0.933588,0.887796,1,1,0,27.4883,0.30227,23.706,2.77964,3.26395e+07,1.3708e+06,57571.6
-28.012,0.887822,0.887796,1,1,0,28.088,0.307058,23.7141,2.76938,3.2645e+07,1.37092e+06,57571.6
-27.4027,1,0.887796,1,1,0,27.9541,0.301993,23.7056,2.78024,3.26392e+07,1.3708e+06,57571.6
-26.8755,1,0.887796,1,1,0,27.3008,0.296031,23.6954,2.79324,3.26323e+07,1.37065e+06,57571.6
-26.4854,0.995062,0.887796,1,3,0,26.8598,0.287229,23.6802,2.81286,3.26221e+07,1.37044e+06,57571.6
-26.4738,1,0.887796,1,1,0,26.4835,0.286453,23.6789,2.81461,3.26212e+07,1.37042e+06,57571.6
-26.6277,0.977938,0.887796,2,3,0,26.6745,0.291766,23.6881,2.80268,3.26274e+07,1.37055e+06,57571.6
-27.3185,0.786602,0.887796,2,3,0,28.5477,0.268187,23.6463,2.8572,3.25997e+07,1.36997e+06,57571.6
-27.8601,0.89943,0.887796,1,1,0,27.9161,0.263755,23.6381,2.86792,3.25944e+07,1.36986e+06,57571.6
-27.8601,1,0.887796,1,1,0,28.1361,0.263755,23.6381,2.86792,3.25944e+07,1.36986e+06,57571.6
-26.5001,0.974957,0.887796,1,3,0,27.9216,0.280949,23.6692,2.82719,3.26148e+07,1.37028e+06,57571.6
-26.4655,0.995519,0.887796,1,3,0,26.5346,0.285616,23.6774,2.81651,3.26202e+07,1.3704e+06,57571.6
-26.4613,0.997928,0.887796,2,3,0,26.4818,0.28424,23.675,2.81964,3.26186e+07,1.37037e+06,57571.6
-26.4749,0.988874,0.887796,2,3,0,26.5433,0.286539,23.679,2.81442,3.26213e+07,1.37042e+06,57571.6
-26.4763,0.948692,0.887796,2,3,0,26.8732,0.286645,23.6792,2.81418,3.26214e+07,1.37042e+06,57571.6
-26.8336,0.960558,0.887796,2,3,0,26.8358,0.273681,23.6562,2.84413,3.26062e+07,1.3701e+06,57571.6
-27.3213,0.908064,0.887796,1,1,0,27.3246,0.268161,23.6462,2.85727,3.25997e+07,1.36997e+06,57571.6
-26.9805,0.82273,0.887796,1,3,0,29.2652,0.29743,23.6978,2.79017,3.26339e+07,1.37069e+06,57571.6
-26.4684,0.989778,0.887796,1,3,0,27.0218,0.285967,23.678,2.81571,3.26206e+07,1.37041e+06,57571.6
-26.4643,1,0.887796,1,1,0,26.4676,0.285439,23.6771,2.81691,3.262e+07,1.37039e+06,57571.6
-26.475,0.972052,0.887796,2,3,0,26.6742,0.286551,23.6791,2.81439,3.26213e+07,1.37042e+06,57571.6
-26.4877,0.997442,0.887796,1,1,0,26.4882,0.287359,23.6805,2.81256,3.26223e+07,1.37044e+06,57571.6
-26.5037,0.996752,0.887796,1,1,0,26.5057,0.288138,23.6818,2.8108,3.26232e+07,1.37046e+06,57571.6
-26.5391,0.992856,0.887796,1,1,0,26.5411,0.289446,23.6841,2.80786,3.26247e+07,1.37049e+06,57571.6
-28.1121,0.839702,0.887796,2,3,0,28.1171,0.262002,23.6349,2.8722,3.25923e+07,1.36981e+06,57571.6
-27.6282,1,0.887796,2,3,0,28.1333,0.265519,23.6414,2.86364,3.25965e+07,1.3699e+06,57571.6
-26.4845,0.930525,0.887796,1,3,0,28.1994,0.287181,23.6802,2.81296,3.2622e+07,1.37044e+06,57571.6
-26.5556,0.970076,0.887796,1,3,0,26.6962,0.279003,23.6657,2.83168,3.26125e+07,1.37024e+06,57571.6
