# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 10:20:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpzlq1t49o/1ffs1emt.json
# init = /tmp/tmpzlq1t49o/f88cv5v3.json
# random
#   seed = 89435
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/BAO/BAO-20230724112018.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,theta.1,theta.2,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
# Adaptation terminated
# Step size = 0.32805
# Diagonal elements of inverse mass matrix:
# 0.000548955, 0.00233124
-2.68317,0.998291,0.32805,2,7,0,3.15233,0.728191,0.412568,147.78,299792,0.728191,0.412568,3297.12,1282.01,1669.17,2038.78,2117.38,2431.78,3692.06
-4.77415,0.96269,0.32805,2,7,0,5.44837,0.754699,0.472676,147.78,299792,0.754699,0.472676,3047.34,1282.19,1661.33,2020.18,2096.12,2398.75,3596.69
-4.43957,0.97313,0.32805,2,3,0,5.01988,0.746729,0.475151,147.78,299792,0.746729,0.475151,3074.7,1289.76,1670.82,2031.37,2107.65,2411.62,3614.29
-3.72749,0.81995,0.32805,3,7,0,7.00296,0.729309,0.362246,147.78,299792,0.729309,0.362246,3426.16,1257.68,1644.81,2017.46,2097.06,2416.77,3715
-2.33565,1,0.32805,2,3,0,3.83683,0.723062,0.396532,147.78,299792,0.723062,0.396532,3361.59,1279.47,1668.17,2040.18,2119.39,2436.65,3713.29
-2.52727,0.930863,0.32805,2,3,0,2.77165,0.727019,0.383677,147.78,299792,0.727019,0.383677,3377.36,1270.13,1657.86,2029.73,2109,2426.83,3709.91
-2.77566,0.800559,0.32805,2,3,0,4.75239,0.708516,0.388958,147.78,299792,0.708516,0.388958,3451.05,1288.86,1681.53,2057.8,2137.98,2459.27,3754.62
-2.4677,0.897993,0.32805,3,15,0,4.32566,0.666336,0.265379,147.78,299792,0.666336,0.265379,4104.63,1251.86,1653.34,2047.37,2132.5,2477.73,3929
-2.16719,0.93758,0.32805,3,11,0,7.76802,0.721121,0.386006,147.78,299792,0.721121,0.386006,3398.67,1276.33,1665.61,2038.82,2118.37,2437.22,3723.64
-2.57567,0.944822,0.32805,2,3,0,2.67726,0.726823,0.380198,147.78,299792,0.726823,0.380198,3387.7,1268.65,1656.44,2028.59,2107.95,2426.2,3712.19
-2.1188,0.95405,0.32805,3,11,0,3.17948,0.702516,0.365319,147.78,299792,0.702516,0.365319,3547.75,1282.68,1677.04,2056.43,2137.46,2462.76,3782.62
-2.86474,0.889804,0.32805,3,11,0,3.96521,0.731014,0.387312,147.78,299792,0.731014,0.387312,3349.2,1268.39,1655.06,2025.69,2104.67,2421.24,3698.05
-2.42964,1,0.32805,2,3,0,2.94191,0.711622,0.387775,147.78,299792,0.711622,0.387775,3439.2,1285.53,1677.36,2052.9,2132.93,2453.67,3747.15
-2.30174,0.995578,0.32805,4,15,0,2.62827,0.714208,0.388557,147.78,299792,0.714208,0.388557,3424.63,1283.6,1674.72,2049.54,2129.41,2449.49,3740.05
-2.12847,1,0.32805,2,3,0,2.30731,0.720616,0.382142,147.78,299792,0.720616,0.382142,3411.55,1274.95,1664.38,2037.98,2117.63,2437.02,3726.92
-2.03553,0.999285,0.32805,4,15,0,2.25929,0.718516,0.375715,147.78,299792,0.718516,0.375715,3439.3,1273.69,1663.7,2038.25,2118.16,2438.72,3735.57
-2.3307,0.97416,0.32805,3,7,0,2.49079,0.724924,0.389048,147.78,299792,0.724924,0.389048,3372.7,1274.44,1662.7,2034.74,2114.01,2431.7,3712.44
-2.3307,0.839178,0.32805,1,3,0,3.19031,0.724924,0.389048,147.78,299792,0.724924,0.389048,3372.7,1274.44,1662.7,2034.74,2114.01,2431.7,3712.44
-5.81598,0.504149,0.32805,2,3,0,6.37987,0.699582,0.405198,147.78,299792,0.699582,0.405198,3451.25,1304.37,1699.35,2076.86,2157.18,2478.68,3769.64
-2.80505,0.934434,0.32805,2,7,0,6.2062,0.706925,0.32156,147.78,299792,0.706925,0.32156,3662.29,1254.37,1646.91,2027.6,2109.28,2438.51,3792.48
-3.74347,0.719177,0.32805,1,1,0,4.08917,0.707189,0.312354,147.78,299792,0.707189,0.312354,3692.13,1248.45,1640.65,2021.72,2103.56,2433.75,3796.05
-1.71586,1,0.32805,2,3,0,3.84751,0.696233,0.343763,147.78,299792,0.696233,0.343763,3645.81,1276.81,1672.74,2055.12,2136.96,2466.16,3810.3
-2.27589,0.838312,0.32805,1,3,0,2.75075,0.704038,0.323223,147.78,299792,0.704038,0.323223,3671.75,1257.91,1651.28,2032.67,2114.48,2444.18,3799.35
-1.94287,0.996289,0.32805,3,13,0,2.67567,0.676141,0.284229,147.78,299792,0.676141,0.284229,3967.84,1257.16,1656.94,2047.64,2131.85,2472.57,3893.44
-1.77066,0.962028,0.32805,3,11,0,2.29663,0.700399,0.326269,147.78,299792,0.700399,0.326269,3680.66,1262.96,1657.41,2039.62,2121.58,2451.78,3807.63
-1.68168,0.872004,0.32805,2,7,0,2.9764,0.676516,0.292606,147.78,299792,0.676516,0.292606,3932.96,1262.79,1662.88,2053.19,2137.22,2476.93,3888.83
-3.40917,0.953704,0.32805,3,11,0,4.32071,0.740191,0.436444,147.78,299792,0.740191,0.436444,3186.95,1281.34,1665,2029.95,2107.4,2416.73,3650.08
-3.6961,0.999708,0.32805,2,3,0,3.76045,0.740261,0.450861,147.78,299792,0.740261,0.450861,3154.02,1286.72,1670.04,2033.94,2111.07,2418.87,3642.43
-2.77075,0.976781,0.32805,4,15,0,5.60338,0.728896,0.381454,147.78,299792,0.728896,0.381454,3374.66,1267.46,1654.71,2026.25,2105.48,2423.14,3706.33
-1.55753,0.965736,0.32805,3,13,0,3.18667,0.688146,0.311133,147.78,299792,0.688146,0.311133,3798.63,1264.58,1662.06,2048.34,2131.32,2466.12,3848.04
-2.17665,0.981084,0.32805,3,15,0,2.39625,0.664737,0.268619,147.78,299792,0.664737,0.268619,4100.61,1255.91,1658.1,2052.52,2137.7,2482.99,3932.45
-2.12974,0.995356,0.32805,2,3,0,2.23676,0.663075,0.283242,147.78,299792,0.663075,0.283242,4050.02,1268.59,1672.17,2066.69,2151.73,2495.85,3931.49
-1.99982,0.8671,0.32805,2,5,0,2.94525,0.681562,0.289931,147.78,299792,0.681562,0.289931,3914.1,1256.29,1654.79,2043.77,2127.55,2466.3,3875.75
-1.64988,1,0.32805,1,3,0,1.89839,0.677113,0.295103,147.78,299792,0.677113,0.295103,3919.94,1263.98,1664.01,2054.05,2138,2477.28,3886.05
-1.65612,0.856696,0.32805,2,3,0,2.05415,0.680933,0.297472,147.78,299792,0.680933,0.297472,3889.01,1262.1,1661.13,2050,2133.68,2471.75,3874.25
-1.55935,0.971122,0.32805,2,3,0,1.78145,0.684509,0.306431,147.78,299792,0.684509,0.306431,3835.72,1264.84,1663.19,2050.69,2133.98,2470.18,3860.26
-1.63276,0.982978,0.32805,3,11,0,1.72743,0.688125,0.307809,147.78,299792,0.688125,0.307809,3810.61,1262.46,1659.82,2046.26,2129.3,2464.48,3849.62
-2.09282,0.820426,0.32805,2,7,0,2.76576,0.693991,0.348784,147.78,299792,0.693991,0.348784,3641.77,1281.63,1678.25,2060.94,2142.81,2471.96,3813.85
-2.29341,0.949459,0.32805,3,15,0,3.27264,0.719812,0.394138,147.78,299792,0.719812,0.394138,3383.08,1281.23,1670.81,2043.81,2123.25,2441.48,3722.78
-1.68524,0.991657,0.32805,4,15,0,3.88861,0.679322,0.294643,147.78,299792,0.679322,0.294643,3908.94,1261.63,1661,2050.44,2134.26,2473.05,3880.02
-2.30043,0.870934,0.32805,2,7,0,2.89727,0.66752,0.297354,147.78,299792,0.66752,0.297354,3967.61,1274.46,1677.41,2070.13,2154.63,2496.05,3912.49
-3.25067,0.718421,0.32805,2,5,0,5.09392,0.653644,0.244971,147.78,299792,0.653644,0.244971,4277.46,1246.57,1650.17,2048.18,2134.43,2485.05,3973.28
-1.64227,1,0.32805,3,9,0,3.17035,0.690575,0.311401,147.78,299792,0.690575,0.311401,3784.32,1262.56,1659.35,2044.95,2127.78,2461.97,3841.23
-4.84424,0.927896,0.32805,3,13,0,6.78787,0.620981,0.209889,147.78,299792,0.620981,0.209889,4691.04,1243.66,1653.26,2060.84,2149.64,2512.46,4082.52
-4.62756,0.830566,0.32805,3,7,0,5.42598,0.625944,0.238446,147.78,299792,0.625944,0.238446,4499.52,1267.47,1679.11,2085.71,2173.9,2532.74,4060.9
-4.48177,0.661177,0.32805,1,3,0,5.41576,0.619858,0.215877,147.78,299792,0.619858,0.215877,4665.27,1251.17,1662.01,2070.18,2159.02,2521.67,4085.39
-4.48177,0.215942,0.32805,2,3,0,5.05684,0.619858,0.215877,147.78,299792,0.619858,0.215877,4665.27,1251.17,1662.01,2070.18,2159.02,2521.67,4085.39
-5.22347,0.58828,0.32805,2,3,0,5.31612,0.617179,0.226647,147.78,299792,0.617179,0.226647,4625.81,1264.89,1678.04,2087.34,2176.28,2538.76,4092.15
-2.02482,0.645246,0.32805,2,7,0,6.675,0.665625,0.273051,147.78,299792,0.665625,0.273051,4076.42,1258.52,1660.74,2054.8,2139.86,2484.44,3928.16
-1.56185,0.999849,0.32805,2,7,0,2.26454,0.682178,0.305027,147.78,299792,0.682178,0.305027,3853.95,1266.04,1665.01,2053.23,2136.68,2473.61,3867.39
-1.98616,0.735762,0.32805,2,7,0,3.36418,0.671958,0.2789,147.78,299792,0.671958,0.2789,4013.98,1257.08,1657.79,2049.85,2134.41,2476.76,3907.55
-4.06456,0.21899,0.32805,2,3,0,7.89996,0.647154,0.275663,147.78,299792,0.647154,0.275663,4181.57,1278.13,1686.14,2085.63,2171.83,2520.94,3982
-4.3436,0.931188,0.32805,2,3,0,4.95544,0.645475,0.229573,147.78,299792,0.645475,0.229573,4407.96,1240.08,1644.55,2044.95,2131.91,2486.2,4002.07
-4.26815,1,0.32805,2,3,0,4.48828,0.630777,0.244586,147.78,299792,0.630777,0.244586,4434.42,1268.3,1679.01,2084.07,2171.85,2528.72,4043.77
-3.07347,0.921305,0.32805,3,7,0,4.21873,0.641302,0.249612,147.78,299792,0.641302,0.249612,4337.53,1262.44,1670.29,2072.04,2159.03,2512.49,4009.36
-3.07347,0.322624,0.32805,1,1,0,4.16163,0.641302,0.249612,147.78,299792,0.641302,0.249612,4337.53,1262.44,1670.29,2072.04,2159.03,2512.49,4009.36
-1.53031,0.989776,0.32805,3,15,0,3.24104,0.692918,0.320945,147.78,299792,0.692918,0.320945,3738.43,1266.43,1662.84,2047.34,2129.85,2462.41,3830.37
-1.67088,0.975787,0.32805,2,3,0,1.72433,0.686695,0.324238,147.78,299792,0.686695,0.324238,3761.01,1274.1,1672.36,2058.41,2141.21,2474.88,3845.87
-1.78034,0.965533,0.32805,1,1,0,1.82872,0.686705,0.327503,147.78,299792,0.686705,0.327503,3749.88,1276.06,1674.4,2060.27,2143.01,2476.3,3844.27
-2.57843,0.522894,0.32805,2,3,0,4.69627,0.69061,0.350028,147.78,299792,0.69061,0.350028,3655.7,1285.4,1682.99,2066.53,2148.57,2478.37,3822.42
-2.2153,1,0.32805,2,3,0,2.60904,0.692099,0.347307,147.78,299792,0.692099,0.347307,3656.36,1282.54,1679.68,2062.97,2144.98,2474.74,3819.73
-1.59332,0.964437,0.32805,1,3,0,2.31021,0.700307,0.333586,147.78,299792,0.700307,0.333586,3657.12,1267.36,1661.98,2043.83,2125.64,2455.05,3804.35
-1.66497,0.985362,0.32805,2,7,0,1.8336,0.689936,0.330484,147.78,299792,0.689936,0.330484,3722.36,1274.89,1672.37,2057.19,2139.68,2471.86,3833.94
-1.69741,0.996626,0.32805,2,3,0,1.7423,0.689605,0.3309,147.78,299792,0.689605,0.3309,3722.77,1275.44,1673.02,2057.91,2140.41,2472.63,3834.65
-3.48138,0.665882,0.32805,1,3,0,3.4934,0.682374,0.343563,147.78,299792,0.682374,0.343563,3720.5,1289.42,1689.29,2075.49,2158.15,2490.65,3848.36
-1.50573,0.986525,0.32805,1,3,0,3.05013,0.691218,0.323314,147.78,299792,0.691218,0.323314,3739.54,1269.42,1666.37,2051.22,2133.77,2466.47,3833.89
-2.09782,0.736678,0.32805,2,3,0,2.62574,0.690475,0.341937,147.78,299792,0.690475,0.341937,3682.05,1281.02,1678.55,2062.6,2144.81,2475.57,3826.84
-5.50644,0.601494,0.32805,2,7,0,6.93932,0.726582,0.336629,147.78,299792,0.726582,0.336629,3515.4,1246.28,1633.86,2008.67,2088.95,2412.09,3734.44
-1.81591,1,0.32805,1,3,0,5.06933,0.712329,0.361905,147.78,299792,0.712329,0.361905,3508.83,1272.19,1663.85,2040.87,2121.41,2444.88,3758.56
-1.6902,0.979954,0.32805,3,11,0,2.24141,0.693257,0.314541,147.78,299792,0.693257,0.314541,3758.68,1262.14,1658.28,2042.99,2125.6,2458.8,3832.45
-2.13745,0.981672,0.32805,3,7,0,2.21836,0.671754,0.275838,147.78,299792,0.671754,0.275838,4027.71,1254.97,1655.55,2047.76,2132.39,2475.12,3909.36
-2.13745,0.436372,0.32805,2,3,0,4.1216,0.671754,0.275838,147.78,299792,0.671754,0.275838,4027.71,1254.97,1655.55,2047.76,2132.39,2475.12,3909.36
-1.59815,0.99732,0.32805,3,15,0,3.03016,0.684767,0.317248,147.78,299792,0.684767,0.317248,3795.77,1271.54,1670.17,2057.1,2140.16,2475.08,3854.53
-1.67475,0.861432,0.32805,2,3,0,2.27523,0.679512,0.308685,147.78,299792,0.679512,0.308685,3855.73,1270.89,1670.76,2059.57,2143.11,2480.28,3873.19
-1.79205,0.989236,0.32805,3,15,0,2.23756,0.708686,0.363915,147.78,299792,0.708686,0.363915,3520.96,1276.45,1669.1,2046.95,2127.66,2451.72,3767.06
-1.55995,0.942989,0.32805,2,7,0,2.20955,0.700409,0.338783,147.78,299792,0.700409,0.338783,3639.86,1270.25,1664.94,2046.47,2128.18,2456.97,3801.54
-2.94414,0.888192,0.32805,3,9,0,3.09718,0.668588,0.262649,147.78,299792,0.668588,0.262649,4102.57,1247.59,1648.21,2041.63,2126.67,2471.61,3923.46
-2.19022,0.986555,0.32805,2,7,0,2.97195,0.659108,0.266083,147.78,299792,0.659108,0.266083,4146.58,1259.17,1662.87,2059.01,2144.59,2491.6,3949.92
-3.03552,0.873145,0.32805,2,3,0,3.03577,0.652331,0.2461,147.78,299792,0.652331,0.2461,4280.71,1248.81,1652.91,2051.32,2137.63,2488.49,3976.88
-3.13943,0.991049,0.32805,2,7,0,4.34397,0.639174,0.240977,147.78,299792,0.639174,0.240977,4393.84,1256.8,1664.48,2066.91,2154.16,2509.07,4018.54
-3.13943,0.279236,0.32805,2,7,0,6.14342,0.639174,0.240977,147.78,299792,0.639174,0.240977,4393.84,1256.8,1664.48,2066.91,2154.16,2509.07,4018.54
-3.13943,0.0336277,0.32805,2,3,0,5.51573,0.639174,0.240977,147.78,299792,0.639174,0.240977,4393.84,1256.8,1664.48,2066.91,2154.16,2509.07,4018.54
-1.79997,0.625454,0.32805,3,11,0,4.02418,0.67018,0.288933,147.78,299792,0.67018,0.288933,3984.49,1266.06,1667.83,2060.09,2144.58,2486.27,3908.49
-1.8886,0.984331,0.32805,2,3,0,1.89601,0.668837,0.290142,147.78,299792,0.668837,0.290142,3987.74,1268.17,1670.4,2063,2147.55,2489.45,3911.84
-1.75341,0.624558,0.32805,3,11,0,4.80969,0.689359,0.332067,147.78,299792,0.689359,0.332067,3720.22,1276.35,1674.02,2058.93,2141.41,2473.55,3834.76
-1.85408,0.938618,0.32805,3,15,0,3.31944,0.687051,0.300431,147.78,299792,0.687051,0.300431,3843.42,1258.55,1655.94,2042.99,2126.24,2462.5,3855.9
-1.85408,0.741085,0.32805,1,3,0,2.69484,0.687051,0.300431,147.78,299792,0.687051,0.300431,3843.42,1258.55,1655.94,2042.99,2126.24,2462.5,3855.9
-2.1483,0.983651,0.32805,2,7,0,3.43441,0.661834,0.280501,147.78,299792,0.661834,0.280501,4068.8,1267.73,1671.53,2066.5,2151.66,2496.41,3936.25
-2.28325,0.920557,0.32805,2,3,0,2.53573,0.663271,0.265392,147.78,299792,0.663271,0.265392,4123.54,1254.72,1657.12,2052.04,2137.37,2483.38,3937.93
-3.12308,0.714868,0.32805,3,15,0,4.30998,0.728056,0.368992,147.78,299792,0.728056,0.368992,3412.93,1262.14,1649.62,2022.16,2101.7,2420.92,3714.76
-3.04144,1,0.32805,2,3,0,3.35741,0.729236,0.374777,147.78,299792,0.729236,0.374777,3391.32,1263.97,1651.14,2023.03,2102.37,2420.7,3708.88
-5.6461,0.902445,0.32805,3,15,0,6.3591,0.733467,0.4834,147.78,299792,0.733467,0.4834,3113,1303.98,1688.18,2051.31,2128.09,2433.91,3642.07
-4.87691,1,0.32805,1,1,0,5.54645,0.736136,0.475574,147.78,299792,0.736136,0.475574,3118.06,1299.02,1682.76,2045.83,2122.64,2428.71,3639.62
-4.27194,1,0.32805,2,3,0,4.90898,0.748336,0.466538,147.78,299792,0.748336,0.466538,3086.16,1285.44,1666.33,2027.14,2103.53,2408.05,3614.9
-4.64352,0.964494,0.32805,1,3,0,4.89662,0.745325,0.481152,147.78,299792,0.745325,0.481152,3068.08,1292.97,1674.21,2034.64,2110.87,2414.51,3614.55
-4.37551,0.974054,0.32805,2,3,0,4.89447,0.749788,0.468338,147.78,299792,0.749788,0.468338,3076.38,1284.84,1665.32,2025.64,2101.92,2405.97,3610.52
-4.78599,0.916878,0.32805,2,3,0,5.21523,0.743027,0.483028,147.78,299792,0.743027,0.483028,3073.71,1295.56,1677.32,2038.17,2114.48,2418.38,3619.08
-3.08493,0.932457,0.32805,3,15,0,5.78662,0.725907,0.363105,147.78,299792,0.725907,0.363105,3439.75,1261.02,1649.05,2022.5,2102.27,2422.62,3723.14
-2.32448,0.941701,0.32805,3,11,0,5.04353,0.676741,0.317452,147.78,299792,0.676741,0.317452,3840.07,1279.08,1680.04,2069.22,2152.76,2489.61,3876.91
-1.94194,0.891758,0.32805,2,7,0,2.9624,0.679474,0.28825,147.78,299792,0.679474,0.28825,3932.64,1257,1656.02,2045.65,2129.58,2469.04,3882.33
-3.27398,0.57912,0.32805,3,11,0,4.85245,0.728767,0.36823,147.78,299792,0.728767,0.36823,3411.74,1261.15,1648.45,2020.86,2100.37,2419.53,3713.36
-3.92493,0.713572,0.32805,2,3,0,7.14121,0.729291,0.359398,147.78,299792,0.729291,0.359398,3434.42,1256.24,1643.36,2016.18,2095.85,2415.87,3716.46
-2.4513,0.743391,0.32805,2,3,0,5.51907,0.717149,0.396527,147.78,299792,0.717149,0.396527,3389.32,1284.66,1674.93,2048.45,2127.99,2446.53,3728.35
-1.77392,0.985595,0.32805,3,15,0,3.04226,0.67302,0.296567,147.78,299792,0.67302,0.296567,3938.19,1268.77,1670.07,2061.23,2145.4,2485.53,3897.04
-1.86689,0.98107,0.32805,2,3,0,2.00547,0.668908,0.289285,147.78,299792,0.668908,0.289285,3990.68,1267.49,1669.66,2062.27,2146.84,2488.81,3912
-1.8302,0.999641,0.32805,2,3,0,1.88337,0.671488,0.282887,147.78,299792,0.671488,0.282887,4000.7,1260.47,1661.53,2053.62,2138.13,2480.17,3907.27
-3.09615,0.426718,0.32805,2,5,0,6.11185,0.645318,0.260757,147.78,299792,0.645318,0.260757,4259.04,1268.02,1675.55,2075.93,2162.49,2513.71,3993.26
-2.46634,0.760075,0.32805,3,15,0,4.25598,0.699889,0.312438,147.78,299792,0.699889,0.312438,3730.35,1254.91,1649.12,2032.13,2114.4,2446.27,3815.47
-2.06096,0.992647,0.32805,3,11,0,2.6453,0.697172,0.35425,147.78,299792,0.697172,0.35425,3608.29,1281.71,1677.49,2058.99,2140.56,2468.35,3802.52
-1.66168,0.953393,0.32805,2,7,0,2.41877,0.701618,0.333048,147.78,299792,0.701618,0.333048,3652.03,1265.88,1660.13,2041.65,2123.4,2452.56,3801.1
-1.62208,0.893275,0.32805,3,15,0,2.70841,0.680384,0.298589,147.78,299792,0.680384,0.298589,3887.96,1263.37,1662.6,2051.58,2135.27,2473.36,3875.3
-1.73596,0.989994,0.32805,3,11,0,1.94125,0.70828,0.348988,147.78,299792,0.70828,0.348988,3567.68,1268.93,1661.58,2040.44,2121.48,2447.32,3775.63
-2.10099,0.990643,0.32805,3,15,0,2.75394,0.720033,0.380216,147.78,299792,0.720033,0.380216,3419.59,1274.54,1664.13,2038,2117.73,2437.46,3729.39
-2.87132,0.910516,0.32805,2,7,0,5.30552,0.725083,0.41733,147.78,299792,0.725083,0.41733,3299.42,1286.72,1674.63,2044.69,2123.34,2437.9,3697.37
-3.41905,0.956135,0.32805,2,7,0,3.9878,0.740187,0.437205,147.78,299792,0.740187,0.437205,3185.21,1281.64,1665.28,2030.18,2107.62,2416.86,3649.7
-3.14006,0.966794,0.32805,2,5,0,3.84863,0.725592,0.424713,147.78,299792,0.725592,0.424713,3279.06,1289.31,1676.97,2046.38,2124.85,2438.49,3692.24
-1.84787,0.975456,0.32805,3,11,0,3.43919,0.691753,0.339165,147.78,299792,0.691753,0.339165,3684.17,1278.28,1675.4,2059.26,2141.46,2472.23,3824.73
-1.59625,0.99636,0.32805,2,3,0,1.815,0.699493,0.331221,147.78,299792,0.699493,0.331221,3669.09,1266.7,1661.51,2043.7,2125.61,2455.47,3807.68
-1.93103,0.885987,0.32805,3,11,0,2.35738,0.684209,0.32596,147.78,299792,0.684209,0.32596,3768.81,1277.42,1676.44,2063.09,2146.01,2480.07,3851.93
-2.31126,0.96728,0.32805,2,7,0,2.50276,0.679036,0.282026,147.78,299792,0.679036,0.282026,3959.65,1252.91,1651.73,2041.68,2125.75,2466,3886.16
-1.59777,0.990372,0.32805,3,11,0,2.39681,0.699297,0.343421,147.78,299792,0.699297,0.343421,3630.91,1273.86,1668.93,2050.5,2132.17,2460.69,3802.23
-1.70361,0.925063,0.32805,2,7,0,2.11937,0.694669,0.316728,147.78,299792,0.694669,0.316728,3743.46,1262.25,1658.05,2042.28,2124.76,2457.38,3827.59
-1.70361,0.704766,0.32805,1,1,0,2.39269,0.694669,0.316728,147.78,299792,0.694669,0.316728,3743.46,1262.25,1658.05,2042.28,2124.76,2457.38,3827.59
-1.52322,0.766223,0.32805,2,3,0,2.98003,0.69445,0.32484,147.78,299792,0.69445,0.32484,3716.99,1267.43,1663.5,2047.39,2129.72,2461.48,3824.35
-2.17866,0.892287,0.32805,3,11,0,2.46748,0.672069,0.30508,147.78,299792,0.672069,0.30508,3911.73,1275.43,1677.35,2068.43,2152.5,2491.91,3895.94
-1.70503,0.992175,0.32805,3,15,0,3.44776,0.698886,0.325072,147.78,299792,0.698886,0.325072,3692.62,1263.59,1658.43,2041.11,2123.18,2453.87,3812.26
-1.90567,0.890054,0.32805,3,15,0,5.32706,0.667154,0.278367,147.78,299792,0.667154,0.278367,4045.07,1261.14,1663.23,2056.7,2141.57,2485.19,3921.61
-1.86845,0.989799,0.32805,1,3,0,1.9888,0.670158,0.280696,147.78,299792,0.670158,0.280696,4017.47,1260.08,1661.42,2053.95,2138.59,2481.2,3911.99
-1.75012,0.949026,0.32805,2,7,0,2.2978,0.681755,0.316363,147.78,299792,0.681755,0.316363,3815.66,1273.75,1673.22,2061.04,2144.29,2480.05,3863.33
-1.83696,0.990755,0.32805,3,11,0,2.49795,0.712673,0.359952,147.78,299792,0.712673,0.359952,3512.87,1270.88,1662.43,2039.48,2120.05,2443.66,3758.66
-1.82564,0.991916,0.32805,3,7,0,1.91472,0.708922,0.365883,147.78,299792,0.708922,0.365883,3514.05,1277.25,1669.84,2047.5,2128.15,2451.95,3765.44
-1.86083,0.986511,0.32805,2,7,0,2.08451,0.704311,0.361552,147.78,299792,0.704311,0.361552,3549.82,1279.13,1672.97,2052.12,2133.13,2458.45,3779.78
-2.44221,0.951478,0.32805,2,3,0,2.44998,0.715935,0.347731,147.78,299792,0.715935,0.347731,3533.34,1261.54,1652.11,2029.03,2109.68,2433.93,3756.29
-2.09432,1,0.32805,1,1,0,2.39877,0.7148,0.353586,147.78,299792,0.7148,0.353586,3521.28,1265.68,1656.61,2033.48,2114.07,2437.92,3756.33
-1.80131,0.980911,0.32805,3,15,0,2.60961,0.684016,0.322538,147.78,299792,0.684016,0.322538,3781.58,1275.51,1674.5,2061.38,2144.38,2478.88,3854.11
-1.86658,0.977274,0.32805,3,11,0,2.52734,0.66835,0.280445,147.78,299792,0.66835,0.280445,4029.36,1261.58,1663.43,2056.5,2141.25,2484.34,3917.31
-1.81802,0.74594,0.32805,3,11,0,3.52498,0.712111,0.359083,147.78,299792,0.712111,0.359083,3518.2,1270.92,1662.62,2039.87,2120.49,2444.33,3760.56
-2.51359,0.86511,0.32805,3,15,0,3.66204,0.726334,0.404735,147.78,299792,0.726334,0.404735,3325.31,1280.26,1668,2038.63,2117.49,2433.15,3700.79
-2.45753,0.970658,0.32805,2,3,0,2.78254,0.725235,0.402294,147.78,299792,0.725235,0.402294,3336.6,1280.14,1668.21,2039.27,2118.25,2434.41,3704.81
-2.66655,0.976128,0.32805,2,3,0,2.70782,0.73028,0.394621,147.78,299792,0.73028,0.394621,3333.33,1272.36,1659.17,2029.49,2108.36,2424.28,3696.13
-2.34296,0.999362,0.32805,3,7,0,2.64267,0.723943,0.3962,147.78,299792,0.723943,0.3962,3358.37,1278.55,1667.02,2038.83,2118,2435.11,3711.23
-2.70018,0.91003,0.32805,2,5,0,3.08615,0.725465,0.370471,147.78,299792,0.725465,0.370471,3420.96,1265.09,1653.26,2026.36,2106.01,2425.63,3720.55
-2.91726,0.998909,0.32805,4,15,0,3.22659,0.730664,0.38379,147.78,299792,0.730664,0.38379,3360.21,1267.05,1653.83,2024.77,2103.85,2420.88,3700.72
-2.91329,0.907705,0.32805,3,7,0,3.85746,0.732512,0.392672,147.78,299792,0.732512,0.392672,3328.25,1269.57,1655.81,2025.71,2104.5,2420.16,3691.57
-2.66917,0.970382,0.32805,2,3,0,3.26649,0.730661,0.398036,147.78,299792,0.730661,0.398036,3322.74,1273.56,1660.25,2030.24,2109.02,2424.49,3693.42
-2.79544,1,0.32805,2,3,0,2.84723,0.725629,0.415669,147.78,299792,0.725629,0.415669,3301.04,1285.55,1673.34,2043.38,2122.04,2436.65,3696.87
-2.93709,0.971759,0.32805,1,3,0,3.40852,0.734644,0.417076,147.78,299792,0.734644,0.417076,3257.1,1278.33,1663.75,2031.44,2109.6,2422.15,3673.71
-2.51266,0.868993,0.32805,3,11,0,6.56495,0.671506,0.309196,147.78,299792,0.671506,0.309196,3899.83,1278.67,1680.91,2071.97,2155.99,2495.07,3895.65
-2.05639,1,0.32805,1,1,0,2.45795,0.673445,0.305708,147.78,299792,0.673445,0.305708,3901.41,1274.56,1676.1,2066.76,2150.73,2489.73,3891.72
