# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 10:20:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpzlq1t49o/1ffs1emt.json
# init = /tmp/tmpzlq1t49o/f88cv5v3.json
# random
#   seed = 89435
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/BAO/BAO-20230724112018.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,theta.1,theta.2,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
-2.93818,0.928168,0.179837,2,5,0,3.91062,0.71009,0.394716,147.78,299792,0.71009,0.394716,3427.85,1290.11,1682.31,2057.78,2137.74,2458.05,3747.52
-2.50981,0.978515,0.179837,2,7,0,3.73085,0.704203,0.37612,147.78,299792,0.704203,0.37612,3508.05,1286.59,1680.48,2058.74,2139.44,2463.14,3772.6
-1.85734,0.971697,0.179837,3,13,0,4.89657,0.66796,0.281708,147.78,299792,0.66796,0.281708,4026.59,1262.87,1664.92,2058.06,2142.82,2485.87,3917.92
-1.52865,0.994387,0.179837,3,11,0,2.81221,0.68771,0.312631,147.78,299792,0.68771,0.312631,3795.73,1265.94,1663.58,2049.92,2132.89,2467.63,3848.55
-1.63376,0.988044,0.179837,2,3,0,1.65578,0.686207,0.321883,147.78,299792,0.686207,0.321883,3771.76,1273.1,1671.44,2057.75,2140.63,2474.68,3848.35
-1.62291,0.992551,0.179837,3,15,0,2.06227,0.703697,0.348831,147.78,299792,0.703697,0.348831,3591.4,1272.91,1666.82,2046.9,2128.21,2455.11,3787.81
-1.58489,0.999323,0.179837,2,7,0,1.67171,0.700679,0.343799,147.78,299792,0.700679,0.343799,3622.56,1272.83,1667.52,2048.7,2130.28,2458.44,3798.34
-1.99505,0.957037,0.179837,2,7,0,2.50218,0.707916,0.371006,147.78,299792,0.707916,0.371006,3504.23,1280.72,1673.6,2051.21,2131.81,2455.25,3765.46
-1.77223,0.97674,0.179837,1,3,0,2.33024,0.710832,0.360368,147.78,299792,0.710832,0.360368,3520.74,1272.72,1664.77,2042.28,2122.94,2446.92,3763.24
-1.60959,0.992594,0.179837,4,19,0,1.95298,0.679457,0.299016,147.78,299792,0.679457,0.299016,3891.67,1264.51,1664.02,2053.26,2136.99,2475.26,3877.72
-1.69045,0.997915,0.179837,4,23,0,2.25798,0.707164,0.355508,147.78,299792,0.707164,0.355508,3553.51,1273.42,1666.44,2045.2,2126.17,2451.53,3775.3
-2.72681,0.910245,0.179837,2,3,0,2.781,0.702453,0.376347,147.78,299792,0.702453,0.376347,3516.14,1288.28,1682.66,2061.36,2142.15,2466.23,3777.12
-2.9049,0.995222,0.179837,2,3,0,3.0485,0.70337,0.380928,147.78,299792,0.70337,0.380928,3498.61,1289.68,1683.8,2061.96,2142.6,2465.96,3772.32
-2.38115,0.973817,0.179837,4,23,0,3.94919,0.665242,0.265509,147.78,299792,0.665242,0.265509,4110.82,1252.98,1654.8,2049.14,2134.34,2479.83,3932.13
-3.32823,1,0.179837,4,23,0,3.64227,0.731396,0.435957,147.78,299792,0.731396,0.435957,3226.41,1288.73,1674.66,2041.81,2119.72,2430.93,3671.91
-3.09687,1,0.179837,3,7,0,3.37242,0.737132,0.418364,147.78,299792,0.737132,0.418364,3242.98,1276.73,1661.49,2028.48,2106.48,2418.38,3666.92
-2.36714,0.991576,0.179837,2,7,0,3.53872,0.725609,0.38991,147.78,299792,0.725609,0.38991,3367.22,1274.24,1662.32,2034.13,2113.35,2430.79,3710.27
-1.73473,0.981178,0.179837,4,21,0,2.73339,0.697263,0.346161,147.78,299792,0.697263,0.346161,3632.88,1277.22,1672.89,2054.85,2136.58,2465.26,3806.33
-1.87793,0.96832,0.179837,3,7,0,2.33943,0.710803,0.349384,147.78,299792,0.710803,0.349384,3553.81,1266.92,1658.89,2037.06,2117.96,2443.18,3768.82
-3.16744,0.993551,0.179837,4,19,0,4.18499,0.638818,0.243891,147.78,299792,0.638818,0.243891,4381.99,1259.78,1667.87,2070.41,2157.65,2512.37,4018.8
-2.28582,0.973552,0.179837,3,7,0,3.48137,0.657304,0.27228,147.78,299792,0.657304,0.27228,4131.29,1265.76,1670.43,2066.96,2152.55,2499.37,3952.9
-2.63896,0.926849,0.179837,1,3,0,2.87174,0.65787,0.281744,147.78,299792,0.65787,0.281744,4088.2,1272.41,1677.49,2073.59,2158.98,2504.61,3947.42
-2.24318,0.99648,0.179837,1,3,0,2.63014,0.658397,0.273971,147.78,299792,0.658397,0.273971,4117.27,1266.03,1670.47,2066.64,2152.14,2498.48,3949
-2.4117,0.96375,0.179837,2,3,0,2.69176,0.655212,0.270535,147.78,299792,0.655212,0.270535,4151.95,1266.38,1671.57,2068.77,2154.53,2502.08,3959.79
-1.91066,0.99994,0.179837,4,19,0,2.68181,0.714686,0.36301,147.78,299792,0.714686,0.36301,3494.03,1270.69,1661.71,2038.05,2118.44,2441.26,3751.89
-2.18345,0.969996,0.179837,2,7,0,2.54531,0.71502,0.351465,147.78,299792,0.71502,0.351465,3526.56,1264.35,1655.2,2032.15,2112.76,2436.81,3756.81
-1.80482,0.955015,0.179837,4,23,0,3.82224,0.681963,0.294311,147.78,299792,0.681963,0.294311,3895.06,1258.99,1657.58,2046.29,2129.96,2468.13,3872.75
-1.7003,0.985695,0.179837,2,3,0,1.96368,0.681597,0.296657,147.78,299792,0.681597,0.296657,3888.29,1260.94,1659.74,2048.46,2132.11,2470.11,3872.75
-3.05754,0.789816,0.179837,2,3,0,3.56025,0.682668,0.27917,147.78,299792,0.682668,0.27917,3949.93,1247.52,1645.13,2034.14,2118.04,2457.7,3877.1
-3.13758,0.99736,0.179837,4,19,0,3.72922,0.727669,0.36747,147.78,299792,0.727669,0.36747,3419.03,1261.71,1649.29,2022.03,2101.61,2421.09,3716.5
-2.44954,1,0.179837,2,7,0,3.16562,0.717611,0.397074,147.78,299792,0.717611,0.397074,3385.7,1284.5,1674.64,2048,2127.5,2445.89,3726.88
-2.46093,0.997863,0.179837,3,7,0,2.64403,0.727244,0.39178,147.78,299792,0.727244,0.39178,3354.71,1273.69,1661.32,2032.59,2111.68,2428.56,3705.19
-2.21878,0.977812,0.179837,5,31,0,3.0123,0.684542,0.290754,147.78,299792,0.684542,0.290754,3893.91,1254.17,1651.85,2039.97,2123.55,2461.49,3867.08
-1.65557,1,0.179837,2,3,0,2.21884,0.681833,0.31327,147.78,299792,0.681833,0.31327,3826.17,1271.72,1671.07,2059.01,2142.32,2478.41,3864.57
-1.69896,0.988807,0.179837,3,15,0,2.23408,0.694549,0.316642,147.78,299792,0.694549,0.316642,3744.41,1262.3,1658.14,2042.4,2124.89,2457.55,3827.96
-1.70006,0.955419,0.179837,3,15,0,2.38834,0.705898,0.343091,147.78,299792,0.705898,0.343091,3597.99,1267.79,1661.03,2040.85,2122.15,2449.2,3784.82
-1.6117,0.967473,0.179837,3,15,0,2.19805,0.700281,0.332292,147.78,299792,0.700281,0.332292,3661.46,1266.63,1661.24,2043.16,2125,2454.55,3805.05
-1.59101,0.99946,0.179837,4,19,0,1.77444,0.697985,0.327865,147.78,299792,0.697985,0.327865,3688.09,1266.07,1661.22,2044,2126.06,2456.65,3813.35
-1.63755,0.994285,0.179837,5,31,0,2.00996,0.70523,0.348501,147.78,299792,0.70523,0.348501,3584.61,1271.37,1664.85,2044.54,2125.77,2452.36,3783.91
-2.61251,0.986832,0.179837,3,15,0,3.07052,0.729504,0.405857,147.78,299792,0.729504,0.405857,3308.02,1278,1664.9,2034.65,2113.32,2428.18,3692.27
-2.14514,0.995683,0.179837,3,7,0,2.70418,0.715429,0.385103,147.78,299792,0.715429,0.385103,3428.17,1280.9,1671.71,2046.44,2126.32,2446.51,3738.69
-1.97551,0.999844,0.179837,3,7,0,2.1658,0.716777,0.368813,147.78,299792,0.716777,0.368813,3467.14,1271.8,1662.27,2037.71,2117.86,2439.57,3743.56
-1.7626,0.989022,0.179837,3,11,0,2.96942,0.709069,0.362084,147.78,299792,0.709069,0.362084,3524.43,1275.17,1667.71,2045.57,2126.29,2450.48,3766.98
-2.23737,0.964079,0.179837,2,3,0,2.284,0.707702,0.37696,147.78,299792,0.707702,0.37696,3488.33,1283.86,1676.79,2054.07,2134.55,2457.38,3762.97
-1.69316,0.999394,0.179837,3,11,0,2.41602,0.707804,0.353607,147.78,299792,0.707804,0.353607,3556.02,1271.84,1664.67,2043.38,2124.35,2449.78,3774.57
-2.21283,0.932124,0.179837,4,23,0,3.20485,0.66617,0.292699,147.78,299792,0.66617,0.292699,3993.68,1272.48,1675.63,2068.91,2153.59,2495.87,3918.45
-4.61477,0.952331,0.179837,3,11,0,7.36045,0.619372,0.212806,147.78,299792,0.619372,0.212806,4686.4,1248.4,1658.95,2067.17,2156.07,2519.12,4087.4
-5.73376,0.524568,0.179837,2,3,0,7.14495,0.62576,0.247005,147.78,299792,0.62576,0.247005,4458.02,1275.48,1688.05,2094.7,2182.79,2540.82,4058.97
-6.17558,0.815938,0.179837,1,3,0,6.89458,0.622702,0.244205,147.78,299792,0.622702,0.244205,4493.83,1276.04,1689.33,2096.97,2185.31,2544.49,4069.65
-4.01289,0.947066,0.179837,1,3,0,5.6744,0.625735,0.225088,147.78,299792,0.625735,0.225088,4570.91,1254.79,1664.95,2071.45,2159.8,2519.96,4064.79
-4.88733,0.738311,0.179837,1,3,0,5.28379,0.63227,0.215885,147.78,299792,0.63227,0.215885,4573.64,1239.01,1645.86,2050.05,2138.03,2497.15,4045.66
-2.00864,1,0.179837,4,23,0,5.49423,0.707777,0.371209,147.78,299792,0.707777,0.371209,3504.33,1280.95,1673.87,2051.49,2132.1,2455.55,3765.72
-1.9396,0.999619,0.179837,2,7,0,2.13201,0.712433,0.374112,147.78,299792,0.712433,0.374112,3473.19,1278.25,1669.9,2046.13,2126.41,2448.49,3752.09
-2.2333,0.998506,0.179837,4,19,0,2.98604,0.657317,0.265401,147.78,299792,0.657317,0.265401,4160.85,1260.32,1664.51,2061.19,2146.9,2494.45,3955.47
-2.06398,0.999272,0.179837,4,17,0,2.31775,0.718875,0.380233,147.78,299792,0.718875,0.380233,3425.06,1275.56,1665.46,2039.63,2119.42,2439.4,3732.34
-4.02459,0.848269,0.179837,2,7,0,4.57301,0.699544,0.387106,147.78,299792,0.699544,0.387106,3500.44,1296.11,1691.26,2070.03,2150.75,2474.28,3779.25
-3.60473,1,0.179837,3,7,0,4.08599,0.701445,0.386365,147.78,299792,0.701445,0.386365,3493.01,1294.03,1688.65,2066.96,2147.6,2470.78,3774.59
-1.89272,1,0.179837,2,3,0,3.45181,0.71396,0.371095,147.78,299792,0.71396,0.371095,3474.31,1275.41,1666.65,2042.67,2122.93,2445.01,3749.67
-2.79212,0.967942,0.179837,4,19,0,2.95317,0.662071,0.257312,147.78,299792,0.662071,0.257312,4166.55,1249.26,1651.4,2046.81,2132.34,2479.51,3944.32
-1.76075,0.980607,0.179837,3,11,0,3.69519,0.695922,0.317501,147.78,299792,0.695922,0.317501,3734.07,1261.61,1657.08,2040.93,2123.33,2455.56,3823.83
-3.51405,0.975845,0.179837,3,15,0,6.08543,0.739956,0.443296,147.78,299792,0.739956,0.443296,3172.3,1284.16,1667.73,2032.25,2109.56,2418.22,3647.1
-4.16678,0.903994,0.179837,1,3,0,5.14412,0.733985,0.458534,147.78,299792,0.733985,0.458534,3163.95,1294.93,1679.68,2044.54,2121.83,2430.12,3653.75
-5.17055,0.925012,0.179837,2,3,0,5.63055,0.726496,0.461656,147.78,299792,0.726496,0.461656,3189.64,1302.62,1689.24,2055.71,2133.33,2442.85,3670.63
-3.79355,0.992105,0.179837,2,3,0,5.58928,0.730766,0.446217,147.78,299792,0.730766,0.446217,3205.52,1293.2,1679.08,2045.64,2123.37,2433.61,3668.11
-4.06922,0.94555,0.179837,2,7,0,5.02713,0.746421,0.421544,147.78,299792,0.746421,0.421544,3195.04,1270.17,1652.51,2017.02,2094.47,2404.11,3642.72
-4.29898,0.8587,0.179837,3,15,0,8.03415,0.736344,0.374555,147.78,299792,0.736344,0.374555,3359.19,1257.83,1643.16,2013.28,2092.26,2409.09,3691.3
-1.86304,0.982082,0.179837,3,15,0,4.27963,0.69703,0.349426,147.78,299792,0.69703,0.349426,3623.9,1279.22,1675,2056.83,2138.51,2466.88,3805.33
-1.60519,0.994438,0.179837,2,3,0,1.96105,0.703338,0.343276,147.78,299792,0.703338,0.343276,3610.51,1270.17,1664.11,2044.61,2126.05,2453.66,3791.52
-1.89207,0.991876,0.179837,4,19,0,2.65302,0.667159,0.284843,147.78,299792,0.667159,0.284843,4018.8,1265.92,1668.38,2061.65,2146.4,2489.31,3918.94
-1.61331,0.995824,0.179837,3,15,0,2.33376,0.68838,0.308913,147.78,299792,0.68838,0.308913,3805.25,1262.94,1660.27,2046.59,2129.6,2464.59,3848.41
-1.64943,0.999885,0.179837,4,19,0,1.74791,0.705568,0.346856,147.78,299792,0.705568,0.346856,3587.96,1270.17,1663.54,2043.24,2124.48,2451.17,3783.83
-2.07268,0.957269,0.179837,2,3,0,2.13583,0.697652,0.3554,147.78,299792,0.697652,0.3554,3602.29,1281.89,1677.54,2058.85,2140.36,2467.91,3800.65
-2.44862,0.982673,0.179837,2,3,0,2.45728,0.695495,0.358014,147.78,299792,0.695495,0.358014,3605.5,1285.24,1681.51,2063.24,2144.83,2472.58,3805.12
-1.90576,0.996614,0.179837,4,19,0,2.88936,0.685635,0.297314,147.78,299792,0.685635,0.297314,3862.94,1257.72,1655.39,2042.95,2126.35,2463.3,3861.2
-2.85809,0.841153,0.179837,2,3,0,3.50186,0.680611,0.332814,147.78,299792,0.680611,0.332814,3765.54,1284.85,1685.05,2072.35,2155.34,2489.49,3858.61
-1.50982,0.94766,0.179837,1,3,0,3.49344,0.68829,0.316885,147.78,299792,0.68829,0.316885,3777.61,1268.1,1665.71,2051.68,2134.54,2468.66,3844.96
-2.08943,0.948754,0.179837,2,7,0,2.25162,0.687781,0.297406,147.78,299792,0.687781,0.297406,3850.54,1255.85,1652.91,2039.87,2123.13,2459.55,3855.22
-1.59237,1,0.179837,2,7,0,2.01745,0.68344,0.313917,147.78,299792,0.68344,0.313917,3814.88,1270.65,1669.56,2057.02,2140.23,2475.85,3859.78
-2.418,0.929546,0.179837,2,7,0,2.51111,0.685879,0.290151,147.78,299792,0.685879,0.290151,3888.62,1252.54,1649.81,2037.58,2121.09,2458.77,3863.62
-2.06448,1,0.179837,1,1,0,2.38226,0.685343,0.294163,147.78,299792,0.685343,0.294163,3876.41,1255.82,1653.44,2041.2,2124.67,2462.04,3863.39
-1.88037,0.982822,0.179837,2,7,0,2.67012,0.685345,0.327175,147.78,299792,0.685345,0.327175,3758.44,1277.11,1675.83,2062.1,2144.93,2478.58,3848.19
-2.14216,0.993303,0.179837,3,15,0,2.84149,0.71421,0.350294,147.78,299792,0.71421,0.350294,3534.1,1264.43,1655.49,2032.71,2113.4,2437.75,3759.49
-1.84366,0.998346,0.179837,2,3,0,2.24664,0.710693,0.368032,147.78,299792,0.710693,0.368032,3499.08,1276.76,1668.88,2045.95,2126.45,2449.61,3759.72
-1.86529,0.995468,0.179837,2,3,0,1.90669,0.708912,0.367693,147.78,299792,0.708912,0.367693,3508.85,1278.17,1670.77,2048.33,2128.94,2452.53,3764.55
-1.82994,0.998765,0.179837,4,15,0,1.91299,0.712396,0.359167,147.78,299792,0.712396,0.359167,3516.55,1270.72,1662.34,2039.51,2120.11,2443.87,3759.77
-4.13277,0.816179,0.179837,2,3,0,4.15889,0.723897,0.343272,147.78,299792,0.723897,0.343272,3507.98,1252.25,1640.64,2015.77,2096.06,2419.05,3738.05
-2.30919,1,0.179837,3,15,0,4.55311,0.723055,0.376027,147.78,299792,0.723055,0.376027,3416.85,1269.89,1658.69,2032.06,2111.72,2431.25,3723.84
-2.3947,1,0.179837,3,15,0,2.81011,0.725644,0.3969,147.78,299792,0.725644,0.3969,3348.67,1277.39,1665.4,2036.73,2115.8,2432.46,3706.58
-1.98282,0.99885,0.179837,3,7,0,2.45634,0.71647,0.376633,147.78,299792,0.71647,0.376633,3446.56,1275.93,1666.49,2041.5,2121.5,2442.41,3740.36
-4.24797,0.816187,0.179837,2,5,0,4.49221,0.724393,0.343212,147.78,299792,0.724393,0.343212,3505.76,1251.8,1640.05,2015.06,2095.33,2418.21,3736.81
-5.3434,0.860911,0.179837,1,1,0,5.42923,0.727507,0.340037,147.78,299792,0.727507,0.340037,3500.43,1247.4,1634.79,2009.18,2089.35,2411.9,3730.46
-7.41557,0.910077,0.179837,2,3,0,7.4989,0.730222,0.330769,147.78,299792,0.730222,0.330769,3516.11,1239.88,1626.4,2000.59,2080.8,2403.79,3728.04
-7.39027,1,0.179837,3,7,0,8.68816,0.712618,0.453357,147.78,299792,0.712618,0.453357,3270.62,1312.02,1702.54,2073.14,2151.68,2465.04,3710.09
-1.93396,0.997874,0.179837,3,15,0,7.9478,0.704353,0.33064,147.78,299792,0.704353,0.33064,3645.66,1262.05,1655.5,2036.41,2118.06,2446.86,3794.98
-1.74076,0.929541,0.179837,3,13,0,3.34274,0.679899,0.312015,147.78,299792,0.679899,0.312015,3841.54,1272.69,1672.56,2061.11,2144.56,2481.26,3870.57
-2.71923,0.969194,0.179837,3,15,0,6.04634,0.729906,0.388512,147.78,299792,0.729906,0.388512,3351.1,1269.9,1656.85,2027.67,2106.69,2423.36,3700.2
-2.1391,0.987048,0.179837,4,23,0,3.37648,0.696189,0.353946,147.78,299792,0.696189,0.353946,3614.31,1282.44,1678.49,2060.28,2141.91,2469.96,3805.32
-1.63782,1,0.179837,2,3,0,2.13547,0.698441,0.344388,147.78,299792,0.698441,0.344388,3632.32,1275.17,1670.49,2052.23,2133.94,2462.55,3804.05
-1.95194,0.873055,0.179837,2,3,0,3.05289,0.6904,0.338882,147.78,299792,0.6904,0.338882,3692.3,1279.35,1676.85,2061.1,2143.38,2474.5,3828.56
-1.88166,0.9995,0.179837,3,15,0,2.3982,0.686767,0.299452,147.78,299792,0.686767,0.299452,3848.63,1258.15,1655.58,2042.75,2126.03,2462.47,3857.12
-2.55947,0.951984,0.179837,2,3,0,2.57916,0.689861,0.294489,147.78,299792,0.689861,0.294489,3849.8,1251.99,1648.33,2034.83,2118.02,2454.26,3850.75
-3.67005,0.931315,0.179837,2,3,0,3.79446,0.690137,0.284892,147.78,299792,0.690137,0.284892,3884.8,1245,1640.8,2027.56,2110.91,2448.13,3854.04
-2.20891,0.769515,0.179837,2,3,0,7.226,0.676709,0.315516,147.78,299792,0.676709,0.315516,3847.12,1277.89,1678.8,2068.08,2151.66,2488.74,3877.91
-1.86611,0.975364,0.179837,2,3,0,2.56306,0.676452,0.307953,147.78,299792,0.676452,0.307953,3875.84,1273.24,1673.98,2063.68,2147.43,2485.43,3882.16
-1.54501,0.955862,0.179837,4,19,0,2.38679,0.698959,0.337523,147.78,299792,0.698959,0.337523,3651.44,1270.83,1665.9,2047.89,2129.71,2458.98,3806.04
-1.60892,0.993164,0.179837,2,3,0,1.61429,0.69666,0.340276,147.78,299792,0.69666,0.340276,3654.66,1274.47,1670.22,2052.68,2134.57,2464.06,3810.88
-3.0828,0.924441,0.179837,3,15,0,3.86136,0.720859,0.416526,147.78,299792,0.720859,0.416526,3320.75,1290.09,1679.14,2050.32,2129.22,2444.77,3708.46
-2.8914,1,0.179837,1,1,0,3.07497,0.721339,0.413114,147.78,299792,0.721339,0.413114,3327.07,1288.23,1677.19,2048.5,2127.44,2443.26,3709.03
-2.6556,0.968431,0.179837,3,7,0,3.90461,0.726276,0.374827,147.78,299792,0.726276,0.374827,3405.01,1266.53,1654.48,2027.11,2106.62,2425.58,3716.3
-2.59541,0.964512,0.179837,2,7,0,3.49609,0.709092,0.386779,147.78,299792,0.709092,0.386779,3454.2,1287.32,1679.85,2056.11,2136.3,2457.72,3754.25
-2.67455,0.995499,0.179837,4,19,0,2.98726,0.67501,0.272794,147.78,299792,0.67501,0.272794,4020.8,1249.67,1649.11,2040.46,2124.94,2467.18,3901.24
-1.92833,0.94026,0.179837,2,3,0,3.40378,0.678458,0.287251,147.78,299792,0.678458,0.287251,3942.42,1257.22,1656.48,2046.43,2130.44,2470.26,3885.62
-1.5933,0.818617,0.179837,3,11,0,4.42305,0.700995,0.344817,147.78,299792,0.700995,0.344817,3617.73,1273.12,1667.73,2048.76,2130.31,2458.28,3796.99
-2.34612,0.942979,0.179837,2,7,0,2.68227,0.702329,0.369584,147.78,299792,0.702329,0.369584,3536.23,1285.02,1679.44,2058.61,2139.55,2464.42,3780.93
-2.5253,0.979842,0.179837,1,1,0,2.56816,0.702169,0.372482,147.78,299792,0.702169,0.372482,3528.65,1286.62,1681.08,2060.11,2141,2465.58,3779.87
-2.34926,0.99901,0.179837,2,7,0,2.76096,0.700292,0.365766,147.78,299792,0.700292,0.365766,3557.7,1284.92,1679.89,2059.85,2140.99,2466.76,3788.31
-1.53304,0.987031,0.179837,3,7,0,2.63952,0.695687,0.326684,147.78,299792,0.695687,0.326684,3704.2,1267.42,1663.2,2046.65,2128.88,2460.13,3820.12
-1.59351,0.996037,0.179837,3,13,0,1.65929,0.68512,0.317792,147.78,299792,0.68512,0.317792,3791.92,1271.56,1670.1,2056.91,2139.94,2474.71,3853.3
-1.52378,0.990712,0.179837,1,3,0,1.67714,0.687325,0.312733,147.78,299792,0.687325,0.312733,3797.5,1266.35,1664.11,2050.55,2133.54,2468.36,3849.56
-1.93108,0.960101,0.179837,3,7,0,1.97275,0.680268,0.317745,147.78,299792,0.680268,0.317745,3819.13,1275.99,1675.93,2064.1,2147.42,2483.38,3866.84
-1.5663,1,0.179837,2,3,0,1.90501,0.687589,0.309838,147.78,299792,0.687589,0.309838,3806.32,1264.26,1661.85,2048.34,2131.38,2466.46,3850.17
-1.5663,0.721199,0.179837,1,3,0,3.75291,0.687589,0.309838,147.78,299792,0.687589,0.309838,3806.32,1264.26,1661.85,2048.34,2131.38,2466.46,3850.17
-2.10789,0.947377,0.179837,3,7,0,2.10797,0.678691,0.317928,147.78,299792,0.678691,0.317928,3827.36,1277.57,1677.97,2066.57,2149.98,2486.3,3871.18
-1.63412,0.999574,0.179837,2,7,0,2.14654,0.680383,0.297927,147.78,299792,0.680383,0.297927,3890.45,1262.92,1662.12,2051.13,2134.83,2472.99,3875.6
-2.41629,0.925178,0.179837,2,3,0,2.46569,0.670954,0.306619,147.78,299792,0.670954,0.306619,3912.52,1277.5,1679.8,2071.13,2155.24,2494.76,3898.42
-1.99446,1,0.179837,1,1,0,2.33975,0.672822,0.302989,147.78,299792,0.672822,0.302989,3915.12,1273.33,1674.94,2065.9,2149.96,2489.42,3894.74
-2.48436,0.981769,0.179837,3,11,0,2.50337,0.671722,0.270978,147.78,299792,0.671722,0.270978,4048.06,1251.28,1651.56,2043.91,2128.61,2471.88,3911.34
-2.0131,0.952151,0.179837,2,3,0,3.07317,0.672204,0.30203,147.78,299792,0.672204,0.30203,3922.3,1273.26,1675.02,2066.19,2150.31,2490.03,3896.94
-1.97278,1,0.179837,2,3,0,2.08928,0.673367,0.303704,147.78,299792,0.673367,0.303704,3909.29,1273.3,1674.78,2065.55,2149.57,2488.81,3892.86
-2.39393,0.987664,0.179837,3,11,0,3.32385,0.653658,0.259815,147.78,299792,0.653658,0.259815,4208.91,1259.24,1664.13,2062,2148.03,2497.13,3968.4
-2.30785,0.934056,0.179837,3,9,0,3.23618,0.666072,0.267403,147.78,299792,0.666072,0.267403,4097.57,1253.71,1655.41,2049.48,2134.59,2479.67,3929.01
-1.97885,1,0.179837,3,7,0,2.26599,0.665919,0.285662,147.78,299792,0.665919,0.285662,4023,1267.68,1670.55,2064.16,2148.97,2492.1,3922.19
-2.06584,0.883661,0.179837,3,15,0,3.6143,0.695506,0.310465,147.78,299792,0.695506,0.310465,3760.78,1257.54,1652.91,2037.21,2119.76,2452.89,3828.21
-1.77736,0.9751,0.179837,2,3,0,2.47973,0.690206,0.307048,147.78,299792,0.690206,0.307048,3801.85,1260.08,1656.83,2042.73,2125.66,2460.43,3844.24
-2.15769,0.950984,0.179837,2,7,0,2.33919,0.684055,0.329972,147.78,299792,0.684055,0.329972,3756.08,1279.97,1679.12,2065.61,2148.45,2482.1,3850.41
-1.94245,0.977111,0.179837,3,15,0,2.83939,0.701141,0.323526,147.78,299792,0.701141,0.323526,3685.91,1260.66,1654.84,2036.98,2118.95,2449.29,3806.94
-2.54151,0.916069,0.179837,2,3,0,3.01697,0.705194,0.32156,147.78,299792,0.705194,0.32156,3671.29,1255.89,1648.9,2030.06,2111.84,2441.46,3797.07
-2.74273,0.907092,0.179837,3,15,0,5.05254,0.727147,0.41491,147.78,299792,0.727147,0.41491,3296.03,1283.9,1671.31,2041.02,2119.62,2433.99,3693.46
-2.06797,0.892055,0.179837,3,15,0,6.27809,0.66647,0.272358,147.78,299792,0.66647,0.272358,4074.15,1257.2,1659.13,2052.96,2137.97,2482.41,3925.97
-2.41434,0.997891,0.179837,4,23,0,3.08777,0.726116,0.397315,147.78,299792,0.726116,0.397315,3345.42,1277.17,1665.05,2036.23,2115.26,2431.78,3705.17
-1.62064,0.997891,0.179837,3,15,0,2.51372,0.701491,0.347399,147.78,299792,0.701491,0.347399,3607.13,1274.1,1668.61,2049.36,2130.82,2458.39,3794.39
-1.77077,0.948622,0.179837,1,3,0,2.17062,0.704913,0.336868,147.78,299792,0.704913,0.336868,3622.69,1265.15,1658.57,2039,2120.49,2448.46,3790.48
-3.47148,0.834105,0.179837,3,15,0,4.81365,0.702937,0.387895,147.78,299792,0.702937,0.387895,3481.37,1293.4,1687.6,2065.41,2145.93,2468.6,3769.84
-4.06217,0.991057,0.179837,3,15,0,4.72459,0.668184,0.318746,147.78,299792,0.668184,0.318746,3884.62,1287.95,1691.47,2083.03,2167.07,2505.89,3900.68
-4.56272,0.988603,0.179837,2,7,0,4.75878,0.674094,0.257832,147.78,299792,0.674094,0.257832,4089.96,1238.66,1637.29,2029.2,2113.96,2458.01,3909.31
-2.74763,1,0.179837,1,1,0,4.15088,0.672546,0.269086,147.78,299792,0.672546,0.269086,4051.02,1249.06,1648.97,2041.12,2125.81,2469.06,3909.69
-5.22516,0.826973,0.179837,2,5,0,6.45275,0.644604,0.279466,147.78,299792,0.644604,0.279466,4181.92,1283.53,1692.57,2092.73,2179.03,2528.4,3988.2
-3.41415,0.984735,0.179837,2,7,0,5.87344,0.642415,0.259029,147.78,299792,0.642415,0.259029,4286.16,1269.4,1677.7,2079,2165.79,2517.97,4002.76
-2.64073,0.923735,0.179837,2,3,0,4.0015,0.649462,0.260955,147.78,299792,0.649462,0.260955,4230.97,1264.19,1670.45,2069.57,2155.85,2505.94,3980.61
