# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 10:20:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpzlq1t49o/1ffs1emt.json
# init = /tmp/tmpzlq1t49o/f88cv5v3.json
# random
#   seed = 89435
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/BAO/BAO-20230724112018.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,theta.1,theta.2,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
-1.59678,0.998705,0.220681,3,7,0,1.63779,0.702469,0.345579,147.78,299792,0.702469,0.345579,3607.77,1272.22,1666.44,2047.03,2128.48,2456.02,3792.69
-1.6652,0.994069,0.220681,2,3,0,1.66874,0.700585,0.34876,147.78,299792,0.700585,0.34876,3607.57,1275.66,1670.43,2051.35,2132.83,2460.45,3796.13
-1.92845,0.901721,0.220681,3,11,0,3.47508,0.713942,0.374023,147.78,299792,0.713942,0.374023,3466.1,1276.88,1668.12,2043.96,2124.15,2445.91,3748.22
-1.84207,0.994394,0.220681,3,15,0,2.28661,0.70636,0.363771,147.78,299792,0.70636,0.363771,3532.98,1278.45,1671.73,2050.21,2131.05,2455.65,3773.24
-1.7286,0.996337,0.220681,2,3,0,1.91197,0.708128,0.359224,147.78,299792,0.708128,0.359224,3537.57,1274.52,1667.3,2045.58,2126.42,2451.14,3770.9
-1.75401,1,0.220681,2,3,0,1.75821,0.710044,0.359958,147.78,299792,0.710044,0.359958,3525.86,1273.2,1665.47,2043.2,2123.92,2448.12,3765.51
-1.82805,0.979659,0.220681,3,15,0,2.31714,0.697363,0.349098,147.78,299792,0.697363,0.349098,3623.18,1278.74,1674.42,2056.18,2137.84,2466.17,3804.59
-1.65386,0.999504,0.220681,3,15,0,2.46865,0.694108,0.337861,147.78,299792,0.694108,0.337861,3675.87,1275.4,1671.83,2055.12,2137.21,2467.57,3818.97
-1.73785,0.996492,0.220681,3,15,0,1.84288,0.690196,0.307997,147.78,299792,0.690196,0.307997,3798.5,1260.71,1657.49,2043.35,2126.27,2460.93,3843.83
-1.74691,0.997987,0.220681,3,7,0,1.803,0.687439,0.328074,147.78,299792,0.687439,0.328074,3743.96,1275.73,1673.87,2059.51,2142.2,2475.25,3841.97
-2.0879,0.978977,0.220681,2,3,0,2.1382,0.691448,0.30321,147.78,299792,0.691448,0.30321,3808.85,1256.45,1652.7,2038.42,2121.36,2456.25,3842.56
-1.61125,0.938424,0.220681,2,7,0,3.33272,0.681779,0.311016,147.78,299792,0.681779,0.311016,3834.52,1270.32,1669.61,2057.67,2141.04,2477.39,3865.76
-3.09763,0.909986,0.220681,4,23,0,3.88488,0.67784,0.272431,147.78,299792,0.67784,0.272431,4005.51,1246.82,1645.41,2035.97,2120.27,2461.85,3893.34
-3.59487,0.955657,0.220681,2,5,0,4.01502,0.68179,0.273728,147.78,299792,0.68179,0.273728,3977,1244.24,1641.77,2031.18,2115.22,2455.68,3881.7
-2.69458,0.73199,0.220681,3,15,0,8.0719,0.724626,0.411704,147.78,299792,0.724626,0.411704,3315.51,1284.75,1672.86,2043.43,2122.23,2437.49,3701.46
-2.32643,0.971317,0.220681,4,23,0,3.55141,0.672401,0.27374,147.78,299792,0.672401,0.27374,4032.48,1252.78,1653.04,2045.12,2129.74,2472.54,3908.33
-1.79945,1,0.220681,2,3,0,2.35417,0.672021,0.295022,147.78,299792,0.672021,0.295022,3949.95,1268.63,1670.15,2061.66,2145.92,2486.47,3900.58
-1.93012,0.966337,0.220681,3,15,0,4.67641,0.679363,0.315804,147.78,299792,0.679363,0.315804,3831.07,1275.61,1675.75,2064.27,2147.68,2484.08,3870.3
-1.69067,0.999304,0.220681,3,13,0,2.3047,0.696749,0.321133,147.78,299792,0.696749,0.321133,3717.23,1263.11,1658.45,2041.9,2124.17,2455.81,3819.89
-1.65776,0.993759,0.220681,3,7,0,1.84312,0.698327,0.325561,147.78,299792,0.698327,0.325561,3693.94,1264.39,1659.39,2042.19,2124.29,2455.05,3813.53
-2.21385,0.953994,0.220681,2,3,0,2.29824,0.693791,0.350647,147.78,299792,0.693791,0.350647,3637.01,1282.83,1679.53,2062.16,2144,2472.99,3813.46
-4.53757,0.869067,0.220681,3,7,0,4.79524,0.696793,0.288926,147.78,299792,0.696793,0.288926,3832.33,1241.98,1636.11,2020.91,2103.79,2438.99,3834.18
-3.10243,1,0.220681,2,3,0,4.37045,0.692788,0.293581,147.78,299792,0.692788,0.293581,3836.93,1248.75,1644.22,2029.95,2112.99,2448.63,3843.11
-1.87495,0.993896,0.220681,2,7,0,3.16412,0.678458,0.312582,147.78,299792,0.678458,0.312582,3847.67,1274.39,1674.7,2063.62,2147.15,2484.14,3874.35
-1.89183,0.999569,0.220681,3,15,0,2.52242,0.709436,0.369354,147.78,299792,0.709436,0.369354,3501.46,1278.54,1671,2048.32,2128.86,2452.15,3762.33
-1.69507,0.981819,0.220681,3,11,0,2.92392,0.695161,0.317906,147.78,299792,0.695161,0.317906,3736.76,1262.54,1658.24,2042.28,2124.71,2457.08,3825.7
-1.97033,0.997877,0.220681,3,15,0,2.88782,0.666839,0.287914,147.78,299792,0.666839,0.287914,4008.48,1268.45,1671.16,2064.42,2149.14,2491.79,3918.57
-4.57377,0.718578,0.220681,4,19,0,5.38999,0.736488,0.3711,147.78,299792,0.736488,0.3711,3368.02,1256.03,1641.32,2011.63,2090.66,2407.85,3692.68
-2.83213,0.957872,0.220681,2,3,0,5.51224,0.719958,0.409762,147.78,299792,0.719958,0.409762,3341.92,1288.01,1677.39,2049.28,2128.37,2444.86,3714.28
-2.50635,0.99067,0.220681,2,7,0,3.41669,0.713358,0.392292,147.78,299792,0.713358,0.392292,3418.63,1286.09,1677.41,2052.2,2132.03,2451.88,3740.31
-3.708,0.960964,0.220681,5,31,0,4.17816,0.71497,0.416396,147.78,299792,0.71497,0.416396,3348.43,1295.27,1685.89,2058.58,2137.81,2454.65,3723.56
-3.32936,0.98159,0.220681,2,3,0,4.223,0.713268,0.407216,147.78,299792,0.713268,0.407216,3379.81,1292.85,1684.06,2057.84,2137.35,2455.57,3732.75
-2.97101,0.994514,0.220681,3,7,0,3.62562,0.727532,0.370628,147.78,299792,0.727532,0.370628,3410.8,1263.4,1651.02,2023.59,2103.12,2422.27,3715.26
-2.46819,0.990599,0.220681,2,7,0,3.35633,0.72123,0.362634,147.78,299792,0.72123,0.362634,3463.42,1264.8,1654.07,2028.74,2108.78,2430.2,3735.26
-3.25176,0.980486,0.220681,3,11,0,4.25123,0.732668,0.382001,147.78,299792,0.732668,0.382001,3355.82,1264.5,1650.76,2021.32,2100.33,2417.13,3696.64
-1.84056,0.998382,0.220681,3,11,0,3.75031,0.711792,0.367976,147.78,299792,0.711792,0.367976,3493.83,1275.76,1667.58,2044.36,2124.81,2447.72,3756.88
-1.75123,0.997279,0.220681,4,23,0,2.78764,0.672051,0.287691,147.78,299792,0.672051,0.287691,3978.27,1263.43,1664.58,2056.35,2140.74,2482.11,3903.65
-1.86828,0.9874,0.220681,2,3,0,1.88036,0.671876,0.281822,147.78,299792,0.671876,0.281822,4002.66,1259.32,1660.22,2052.22,2136.74,2478.79,3906.6
-2.059,0.988076,0.220681,2,3,0,2.0727,0.671966,0.277447,147.78,299792,0.671966,0.277447,4019.85,1255.99,1656.6,2048.71,2133.29,2475.8,3908.11
-1.56805,0.978491,0.220681,4,23,0,2.81337,0.688292,0.323179,147.78,299792,0.688292,0.323179,3755.9,1271.99,1669.77,2055.43,2138.16,2471.57,3841.98
-1.8563,0.916876,0.220681,3,7,0,2.72652,0.6933,0.342331,147.78,299792,0.6933,0.342331,3665.79,1278.67,1675.4,2058.66,2140.7,2470.75,3818.95
-1.52707,0.99153,0.220681,3,7,0,1.99861,0.697228,0.333195,147.78,299792,0.697228,0.333195,3674.55,1269.89,1665.36,2048.06,2130.06,2460.22,3812.81
-1.52185,0.999878,0.220681,3,7,0,1.52875,0.696536,0.331963,147.78,299792,0.696536,0.331963,3682.23,1269.79,1665.43,2048.38,2130.45,2460.91,3815.28
-1.55909,0.963439,0.220681,3,11,0,2.36549,0.682683,0.309097,147.78,299792,0.682683,0.309097,3836.34,1268.25,1667.22,2055.11,2138.46,2474.8,3864.12
-2.09622,0.985409,0.220681,4,23,0,2.18577,0.66512,0.270742,147.78,299792,0.66512,0.270742,4089.23,1257.21,1659.43,2053.69,2138.82,2483.78,3930.52
-2.69328,0.989295,0.220681,3,7,0,2.83078,0.650067,0.250029,147.78,299792,0.650067,0.250029,4277.09,1254.38,1659.55,2058.61,2145.02,2496.08,3982.48
-2.87594,0.897462,0.220681,2,3,0,3.15487,0.646645,0.259662,147.78,299792,0.646645,0.259662,4255.25,1265.83,1672.86,2072.86,2159.35,2510.32,3989.61
-2.62662,0.91375,0.220681,2,5,0,3.86352,0.654381,0.273577,147.78,299792,0.654381,0.273577,4144.22,1269.55,1675.19,2072.56,2158.32,2505.76,3961.08
-1.82175,0.999313,0.220681,4,19,0,2.71791,0.712439,0.361072,147.78,299792,0.712439,0.361072,3510.73,1271.67,1663.29,2040.33,2120.88,2444.43,3758.7
-1.82759,0.992241,0.220681,1,3,0,1.96982,0.711212,0.367073,147.78,299792,0.711212,0.367073,3499.29,1275.82,1667.79,2044.78,2125.28,2448.43,3758.85
-2.05115,0.97468,0.220681,2,7,0,2.20096,0.713128,0.349925,147.78,299792,0.713128,0.349925,3540.58,1265.18,1656.52,2034.05,2114.81,2439.44,3762.49
-1.95098,0.992232,0.220681,2,3,0,2.20394,0.711727,0.349239,147.78,299792,0.711727,0.349239,3549.63,1266.03,1657.75,2035.69,2116.53,2441.56,3766.48
-2.51128,0.883309,0.220681,3,7,0,3.92057,0.716011,0.346529,147.78,299792,0.716011,0.346529,3536.63,1260.82,1651.35,2028.33,2108.99,2433.37,3756.69
-1.76224,0.905341,0.220681,1,3,0,3.75025,0.708046,0.361737,147.78,299792,0.708046,0.361737,3530.55,1275.9,1668.71,2046.87,2127.66,2452.11,3769.84
-1.63129,0.99505,0.220681,4,23,0,1.96844,0.699164,0.328546,147.78,299792,0.699164,0.328546,3679.62,1265.42,1660.26,2042.68,2124.67,2454.9,3809.85
-1.70936,0.999739,0.220681,3,11,0,1.84053,0.708316,0.356381,147.78,299792,0.708316,0.356381,3545.11,1272.86,1665.57,2043.98,2124.86,2449.86,3771.84
-1.59585,0.999532,0.220681,3,11,0,1.74139,0.702216,0.345538,147.78,299792,0.702216,0.345538,3609.19,1272.42,1666.71,2047.37,2128.83,2456.45,3793.38
-1.59585,0.948522,0.220681,1,3,0,2.10558,0.702216,0.345538,147.78,299792,0.702216,0.345538,3609.19,1272.42,1666.71,2047.37,2128.83,2456.45,3793.38
-2.2996,0.979222,0.220681,4,23,0,2.5856,0.658581,0.262195,147.78,299792,0.658581,0.262195,4166.91,1256.54,1660.11,2056.47,2142.15,2489.71,3952.9
-2.6336,0.996576,0.220681,4,19,0,3.47167,0.729011,0.409078,147.78,299792,0.729011,0.409078,3302.13,1279.81,1666.81,2036.46,2115.08,2429.69,3691.83
-2.59553,0.995546,0.220681,3,7,0,2.73447,0.724207,0.4081,147.78,299792,0.724207,0.4081,3326.51,1283.57,1671.84,2042.76,2121.67,2437.41,3704.39
-2.42322,0.951701,0.220681,4,19,0,3.82888,0.666302,0.296756,147.78,299792,0.666302,0.296756,3977.17,1275.19,1678.49,2071.58,2156.16,2497.96,3916.28
-1.74819,0.994355,0.220681,3,7,0,2.39973,0.672054,0.291364,147.78,299792,0.672054,0.291364,3963.89,1266.04,1667.38,2059.01,2143.34,2484.29,3902.08
-2.22268,0.871412,0.220681,2,3,0,2.65033,0.676893,0.280491,147.78,299792,0.676893,0.280491,3978.32,1253.73,1653.09,2043.7,2127.92,2468.87,3892.84
-2.5816,0.998463,0.220681,3,11,0,3.22993,0.649408,0.255154,147.78,299792,0.649408,0.255154,4257.67,1259.4,1665.21,2064.43,2150.8,2501.51,3982.79
-2.91088,0.896731,0.220681,2,3,0,3.61198,0.643126,0.248719,147.78,299792,0.643126,0.248719,4329.47,1259.9,1667.09,2068.28,2155.17,2508.22,4004.03
-3.17079,0.894787,0.220681,2,5,0,3.68632,0.652599,0.244865,147.78,299792,0.652599,0.244865,4284.81,1247.46,1651.37,2049.69,2136.01,2486.92,3976.45
-2.69883,0.969988,0.220681,2,3,0,3.47264,0.647545,0.250578,147.78,299792,0.647545,0.250578,4291.17,1257.27,1663.25,2063.08,2149.65,2501.33,3989.95
-2.5039,0.978375,0.220681,2,7,0,2.97237,0.652308,0.26498,147.78,299792,0.652308,0.26498,4194.66,1264.74,1670.43,2068.62,2154.65,2503.56,3970.57
-2.74046,0.795473,0.220681,2,3,0,4.72396,0.64652,0.249884,147.78,299792,0.64652,0.249884,4301.24,1257.64,1663.89,2064.03,2150.68,2502.7,3993.28
-2.73657,0.953564,0.220681,3,9,0,3.65024,0.653708,0.250986,147.78,299792,0.653708,0.250986,4248.82,1251.76,1655.89,2053.85,2140.01,2490.01,3971.23
-2.94545,0.96774,0.220681,3,7,0,3.1669,0.656686,0.250688,147.78,299792,0.656686,0.250688,4230.93,1248.7,1651.9,2048.98,2134.95,2484.19,3962.43
-2.57624,1,0.220681,4,23,0,3.6243,0.717214,0.399794,147.78,299792,0.717214,0.399794,3380.43,1286.07,1676.29,2049.57,2129.03,2447.21,3726.48
-2.83882,0.985296,0.220681,2,3,0,2.99836,0.718333,0.407431,147.78,299792,0.718333,0.407431,3355.42,1288.44,1678.28,2050.75,2129.98,2447.07,3719.64
-2.70572,1,0.220681,3,7,0,2.83178,0.719268,0.405832,147.78,299792,0.719268,0.405832,3355.16,1286.92,1676.53,2048.87,2128.08,2445.15,3718.09
-2.2983,0.936487,0.220681,3,7,0,4.17086,0.708261,0.379271,147.78,299792,0.708261,0.379271,3479.08,1284.48,1677.26,2054.24,2134.64,2457.08,3760.31
-3.35079,0.949303,0.220681,4,19,0,5.2827,0.699971,0.303062,147.78,299792,0.699971,0.303062,3763.01,1248.79,1642.65,2026.05,2108.49,2441.38,3819.49
-2.88992,1,0.220681,3,11,0,3.64573,0.700518,0.374904,147.78,299792,0.700518,0.374904,3529.99,1289.32,1684.24,2063.55,2144.48,2469.17,3783
-2.03578,1,0.220681,2,5,0,2.93227,0.716535,0.362245,147.78,299792,0.716535,0.362245,3487.24,1268.68,1659.2,2035.11,2115.41,2437.91,3747.5
-1.9758,0.99927,0.220681,3,7,0,2.18821,0.715616,0.376888,147.78,299792,0.715616,0.376888,3449.96,1276.8,1667.59,2042.81,2122.85,2443.92,3742.43
-3.40184,0.884517,0.220681,2,3,0,3.48912,0.70443,0.390154,147.78,299792,0.70443,0.390154,3467.79,1293.1,1686.88,2064.14,2144.52,2466.61,3764.72
-1.99788,0.959414,0.220681,2,7,0,4.19394,0.712245,0.376471,147.78,299792,0.712245,0.376471,3467.45,1279.58,1671.27,2047.39,2127.63,2449.5,3751.37
-1.63821,0.996188,0.220681,4,23,0,2.22124,0.690071,0.329789,147.78,299792,0.690071,0.329789,3723.95,1274.35,1671.78,2056.61,2139.1,2471.33,3833.91
-1.67671,0.939902,0.220681,3,7,0,2.55109,0.697246,0.3226,147.78,299792,0.697246,0.3226,3709.62,1263.56,1658.8,2042.04,2124.26,2455.61,3817.85
-1.70342,0.998458,0.220681,2,3,0,1.73378,0.696837,0.320906,147.78,299792,0.696837,0.320906,3717.53,1262.89,1658.2,2041.64,2123.91,2455.55,3819.76
-1.59424,1,0.220681,3,7,0,1.72996,0.696464,0.339223,147.78,299792,0.696464,0.339223,3659.06,1274.04,1669.84,2052.41,2134.34,2463.99,3811.92
-1.57331,0.995817,0.220681,3,15,0,2.08569,0.689146,0.325173,147.78,299792,0.689146,0.325173,3744.47,1272.43,1670.01,2055.34,2137.98,2470.95,3838.68
-2.21805,0.822741,0.220681,1,3,0,3.4898,0.697857,0.312247,147.78,299792,0.697857,0.312247,3741.88,1256.59,1651.36,2034.93,2117.32,2449.69,3821.03
-6.14026,0.932654,0.220681,4,19,0,7.21628,0.766049,0.492788,147.78,299792,0.766049,0.492788,2962.13,1279.34,1655.11,2009.85,2084.81,2383.2,3560.09
-3.92036,0.985672,0.220681,3,7,0,6.84911,0.744204,0.456888,147.78,299792,0.744204,0.456888,3124.08,1285.54,1667.72,2030.22,2107.03,2413.39,3629.78
-2.17093,0.96658,0.220681,4,17,0,4.94677,0.696751,0.355643,147.78,299792,0.696751,0.355643,3606.2,1282.84,1678.74,2060.28,2141.84,2469.57,3802.94
-2.34361,0.957061,0.220681,3,15,0,3.70036,0.724615,0.382724,147.78,299792,0.724615,0.382724,3391.15,1271.75,1660.12,2032.66,2112.09,2430.53,3716.46
-2.02977,0.970474,0.220681,3,15,0,9.27609,0.663055,0.272752,147.78,299792,0.663055,0.272752,4093.47,1260.7,1663.66,2058.48,2143.7,2488.98,3935.77
-2.62589,0.930891,0.220681,2,7,0,2.88101,0.663154,0.260262,147.78,299792,0.663154,0.260262,4146.67,1250.68,1652.74,2047.78,2133.2,2479.78,3940.12
-1.74158,0.999178,0.220681,4,23,0,3.92912,0.694521,0.341517,147.78,299792,0.694521,0.341517,3661.94,1277.1,1673.48,2056.45,2138.44,2468.29,3816.04
-1.90717,0.985907,0.220681,3,11,0,2.52808,0.715117,0.3678,147.78,299792,0.715117,0.3678,3478.1,1272.75,1663.67,2039.59,2119.86,2442.05,3748.35
-2.14101,0.941741,0.220681,4,19,0,4.09629,0.677597,0.316216,147.78,299792,0.677597,0.316216,3839.59,1277.51,1678.18,2067.17,2150.68,2487.47,3875.07
-1.53448,0.999767,0.220681,2,7,0,2.18892,0.685581,0.314527,147.78,299792,0.685581,0.314527,3800.81,1269.08,1667.4,2054.23,2137.3,2472.33,3853.55
-1.63582,0.992264,0.220681,4,23,0,1.6772,0.701943,0.335275,147.78,299792,0.701943,0.335275,3643.14,1266.88,1661.08,2042.39,2124.08,2452.91,3799.16
-2.87744,0.917259,0.220681,3,11,0,3.46849,0.674347,0.319866,147.78,299792,0.674347,0.319866,3845.17,1282.84,1684.56,2074.3,2157.94,2495.1,3882.53
-1.77638,1,0.220681,2,3,0,2.92064,0.687947,0.30349,147.78,299792,0.687947,0.30349,3827.22,1259.78,1657.04,2043.71,2126.85,2462.55,3852.06
-2.02894,0.830274,0.220681,1,3,0,3.48848,0.679628,0.318411,147.78,299792,0.679628,0.318411,3820.39,1277,1677.15,2065.46,2148.81,2484.84,3868.32
-1.5868,0.998616,0.220681,2,3,0,2.07897,0.683505,0.313738,147.78,299792,0.683505,0.313738,3815.15,1270.48,1669.36,2056.82,2140.02,2475.64,3859.69
-1.56257,0.996858,0.220681,3,15,0,2.23621,0.695145,0.323232,147.78,299792,0.695145,0.323232,3718.69,1265.83,1661.67,2045.45,2127.78,2459.55,3823.23
-1.73084,0.998005,0.220681,4,19,0,1.82668,0.672996,0.293525,147.78,299792,0.672996,0.293525,3949.99,1266.68,1667.85,2059.13,2143.36,2483.84,3898.45
-1.52766,0.999694,0.220681,3,15,0,2.14178,0.695424,0.326636,147.78,299792,0.695424,0.326636,3705.77,1267.63,1663.48,2047.01,2129.25,2460.57,3820.85
-1.64079,0.988756,0.220681,2,3,0,1.66643,0.693781,0.336782,147.78,299792,0.693781,0.336782,3681.1,1275.07,1671.58,2055.02,2137.15,2467.71,3820.39
-2.58007,0.997347,0.220681,4,19,0,2.82649,0.65272,0.253329,147.78,299792,0.65272,0.253329,4244.43,1254.7,1659.34,2057.57,2143.76,2493.78,3973.42
-3.17177,0.972172,0.220681,2,7,0,3.30833,0.642589,0.255577,147.78,299792,0.642589,0.255577,4300.88,1266.33,1674.29,2075.59,2162.41,2514.91,4003.43
-3.17177,0.696045,0.220681,1,3,0,5.25624,0.642589,0.255577,147.78,299792,0.642589,0.255577,4300.88,1266.33,1674.29,2075.59,2162.41,2514.91,4003.43
-2.45268,0.961465,0.220681,4,19,0,4.03699,0.723659,0.371832,147.78,299792,0.723659,0.371832,3425.68,1267.32,1655.96,2029.44,2109.15,2429.02,3724.44
-2.44274,0.964719,0.220681,4,19,0,3.34505,0.666212,0.296872,147.78,299792,0.666212,0.296872,3977.26,1275.36,1678.68,2071.79,2156.39,2498.19,3916.49
-2.35263,0.998266,0.220681,2,5,0,2.67604,0.664405,0.291407,147.78,299792,0.664405,0.291407,4009.35,1273.23,1676.85,2070.69,2155.5,2498.38,3924.14
-1.73283,0.936383,0.220681,3,15,0,4.63154,0.704539,0.356975,147.78,299792,0.704539,0.356975,3562.33,1276.53,1670.28,2049.65,2130.74,2456.53,3781.49
-2.66553,0.923954,0.220681,2,3,0,2.84144,0.716606,0.345193,147.78,299792,0.716606,0.345193,3537.78,1259.57,1649.93,2026.83,2107.49,2431.88,3755.81
-3.66292,0.874175,0.220681,3,11,0,6.25124,0.743808,0.44067,147.78,299792,0.743808,0.44067,3161.81,1279.88,1662.53,2026.31,2103.48,2411.62,3639.13
-4.03561,0.999927,0.220681,3,7,0,4.1383,0.745508,0.460321,147.78,299792,0.745508,0.460321,3111.18,1285.66,1667.42,2029.36,2106.03,2411.76,3624.87
-4.54612,0.938077,0.220681,2,7,0,5.30042,0.749622,0.422501,147.78,299792,0.749622,0.422501,3179.14,1267.88,1649.4,2013.08,2090.34,2399.22,3634.55
-1.71915,0.993715,0.220681,4,23,0,4.79949,0.705911,0.341978,147.78,299792,0.705911,0.341978,3601.42,1267.16,1660.38,2040.26,2121.59,2448.75,3785.34
-1.55648,0.996875,0.220681,3,11,0,1.79834,0.700006,0.339401,147.78,299792,0.700006,0.339401,3639.98,1270.96,1665.77,2047.38,2129.09,2457.91,3802.31
-1.67586,0.982814,0.220681,2,3,0,1.74521,0.703368,0.336952,147.78,299792,0.703368,0.336952,3630.38,1266.57,1660.41,2041.25,2122.82,2451.14,3794.54
-2.54085,0.992857,0.220681,3,15,0,4.00649,0.72691,0.405844,147.78,299792,0.72691,0.405844,3319.85,1280.24,1667.82,2038.22,2117.03,2432.44,3698.76
-3.30251,0.994032,0.220681,4,15,0,4.08766,0.737388,0.43602,147.78,299792,0.737388,0.43602,3200.04,1283.58,1667.96,2033.63,2111.23,2421.18,3657.14
-4.69289,0.928366,0.220681,2,3,0,4.98332,0.752426,0.434686,147.78,299792,0.752426,0.434686,3139.12,1270.35,1650.95,2013.1,2089.96,2396.98,3621.6
-6.99419,0.91101,0.220681,3,7,0,8.64567,0.709325,0.44084,147.78,299792,0.709325,0.44084,3315.12,1310.25,1701.96,2074.34,2153.33,2468.75,3725.21
-6.98495,0.966438,0.220681,3,15,0,8.21316,0.719626,0.312713,147.78,299792,0.719626,0.312713,3627.11,1237.99,1626.85,2004.63,2085.77,2413.1,3763.4
-8.07701,0.847994,0.220681,1,1,0,8.57496,0.72185,0.310799,147.78,299792,0.72185,0.310799,3622.4,1234.92,1623.12,2000.41,2081.47,2408.5,3758.54
-6.93402,1,0.220681,1,1,0,8.37441,0.721552,0.316593,147.78,299792,0.721552,0.316593,3604.44,1238.76,1627.22,2004.33,2085.28,2411.75,3756.67
-2.12142,0.981623,0.220681,2,3,0,7.86423,0.711435,0.379682,147.78,299792,0.711435,0.379682,3462.41,1281.85,1673.76,2049.89,2130.1,2451.78,3751.82
-1.96329,0.932475,0.220681,4,23,0,3.89471,0.684979,0.295313,147.78,299792,0.684979,0.295313,3874.14,1256.94,1654.71,2042.54,2126.01,2463.34,3863.9
-1.84451,1,0.220681,4,19,0,2.56398,0.696085,0.347229,147.78,299792,0.696085,0.347229,3635.68,1278.87,1674.89,2057.1,2138.88,2467.72,3808.97
-1.64512,0.945542,0.220681,3,7,0,2.78459,0.690295,0.330475,147.78,299792,0.690295,0.330475,3720.46,1274.56,1671.93,2056.66,2139.13,2471.23,3832.97
-1.63104,0.99996,0.220681,3,7,0,1.66264,0.690836,0.330981,147.78,299792,0.690836,0.330981,3715.86,1274.36,1671.6,2056.15,2138.57,2470.49,3831.24
-1.7413,0.995301,0.220681,3,7,0,1.74481,0.689665,0.332327,147.78,299792,0.689665,0.332327,3717.71,1276.22,1673.81,2058.62,2141.08,2473.12,3833.79
-1.55287,0.999142,0.220681,2,7,0,1.79497,0.689283,0.324295,147.78,299792,0.689283,0.324295,3746.7,1271.77,1669.29,2054.63,2137.27,2470.32,3838.72
-1.60317,0.964162,0.220681,1,3,0,1.91533,0.69252,0.316207,147.78,299792,0.69252,0.316207,3756.89,1263.85,1660.24,2045.08,2127.7,2460.89,3833.68
-1.6238,0.9997,0.220681,3,15,0,1.77376,0.682309,0.312938,147.78,299792,0.682309,0.312938,3824.68,1271.07,1670.27,2058.09,2141.39,2477.39,3863.39
-2.95761,0.868902,0.220681,2,3,0,3.07326,0.676802,0.325973,147.78,299792,0.676802,0.325973,3810.01,1284.3,1685.47,2074.2,2157.56,2493.42,3872.65
-2.05003,0.984079,0.220681,3,7,0,3.63713,0.664547,0.284558,147.78,299792,0.664547,0.284558,4035.74,1268.17,1671.38,2065.43,2150.35,2493.95,3926.64
-1.54703,0.999335,0.220681,3,13,0,2.60205,0.696608,0.336295,147.78,299792,0.696608,0.336295,3667.74,1272.24,1667.95,2050.64,2132.61,2462.57,3812.97
-1.60302,0.994868,0.220681,3,15,0,1.86084,0.691366,0.314181,147.78,299792,0.691366,0.314181,3770.22,1263.62,1660.27,2045.53,2128.25,2461.94,3837.78
-1.59376,0.997567,0.220681,3,15,0,1.71369,0.69921,0.330663,147.78,299792,0.69921,0.330663,3672.4,1266.63,1661.5,2043.8,2125.74,2455.72,3808.71
-1.54064,0.999723,0.220681,2,3,0,1.60144,0.69733,0.336412,147.78,299792,0.69733,0.336412,3663.56,1271.66,1667.16,2049.66,2131.59,2461.36,3810.97
-1.52654,0.999182,0.220681,4,23,0,2.02112,0.686772,0.31183,147.78,299792,0.686772,0.31183,3803.75,1266.28,1664.17,2050.8,2133.84,2468.89,3851.51
-2.92433,0.981472,0.220681,4,19,0,3.68744,0.644887,0.24401,147.78,299792,0.644887,0.24401,4340.17,1254.03,1660.23,2060.9,2147.73,2500.79,4000.07
-1.69075,0.989184,0.220681,3,15,0,4.18315,0.705029,0.340929,147.78,299792,0.705029,0.340929,3609.22,1267.35,1660.8,2040.97,2122.37,2449.86,3788.19
-2.35234,0.98393,0.220681,3,15,0,4.98158,0.723665,0.376507,147.78,299792,0.723665,0.376507,3412.64,1269.6,1658.24,2031.42,2111.03,2430.37,3722.04
-2.48182,0.995211,0.220681,4,23,0,2.91659,0.658924,0.281397,147.78,299792,0.658924,0.281397,4083.08,1271.15,1675.89,2071.68,2157.02,2502.41,3944.44
-2.02775,0.99979,0.220681,5,31,0,2.66335,0.671093,0.277185,147.78,299792,0.671093,0.277185,4026.15,1256.6,1657.45,2049.82,2134.46,2477.21,3910.72
