lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,Delta,A,B,C
# Adaptation terminated
# Step size = 0.932635
# Diagonal elements of inverse mass matrix:
# 0.00273033
-25.8887,0.746691,0.932635,1,3,0,27.8932,0.352152,0.379532,0.352152,0.379532,0.397777,1.00565,1.00787,1.01079,1.01354,1.01641,1.01984,1.02359,1.02718,1.03087,1.03503,1.0387,1.04406,1.04746,1.0536,1.05778,1.06384,1.07028,1.07648,1.08429,1.09144,1.10064,1.10936,1.12071,1.13013,1.14302,1.15667,1.17296,1.18942,1.2076,1.23278,1.25622,1.28663,1.32268,1.37183,1.42233,1.5125,1.61132,1.75229,2.08705,2.58661,0.0139608,0.0193245,0.0262598,0.0326817,0.0392829,0.0470424,0.0553618,0.0631638,0.0710354,0.0797484,0.0872711,0.0980262,0.10472,0.116524,0.124386,0.13551,0.147037,0.157844,0.17108,0.182846,0.197536,0.21102,0.227971,0.241566,0.259516,0.27778,0.298643,0.318793,0.34007,0.36802,0.39261,0.422737,0.456162,0.498332,0.538211,0.602379,0.664522,0.74196,0.889729,1.05272,23.7293,3.26192e+07,1.37038e+06,57571.6
-25.0812,0.909289,0.932635,1,3,0,26.6754,0.330855,0.387743,0.330855,0.387743,0.368884,1.00524,1.0073,1.01001,1.01256,1.01522,1.0184,1.02189,1.02522,1.02864,1.03251,1.03591,1.04089,1.04406,1.04976,1.05365,1.05928,1.06528,1.07105,1.07832,1.08498,1.09355,1.10168,1.11227,1.12106,1.1331,1.14587,1.16112,1.17654,1.19359,1.21724,1.23928,1.26793,1.30195,1.34844,1.39632,1.48204,1.57629,1.71117,2.03276,2.5145,0.0139636,0.01933,0.0262699,0.0326974,0.0393057,0.0470751,0.0554073,0.0632233,0.0711109,0.079844,0.087386,0.0981719,0.104887,0.116731,0.124623,0.135793,0.147372,0.158232,0.171538,0.183372,0.198153,0.211728,0.228802,0.242504,0.260605,0.279035,0.300102,0.320465,0.341984,0.370276,0.395191,0.425747,0.459684,0.502556,0.543152,0.608578,0.672051,0.751282,0.902812,1.07032,23.6933,3.25949e+07,1.36987e+06,57571.6
-25.1711,0.994461,0.932635,2,3,0,25.1712,0.328437,0.388666,0.328437,0.388666,0.365645,1.00519,1.00724,1.00992,1.01245,1.01509,1.01824,1.02169,1.025,1.02839,1.03223,1.0356,1.04054,1.04367,1.04933,1.05319,1.05877,1.06471,1.07044,1.07765,1.08425,1.09275,1.10081,1.11131,1.12004,1.13198,1.14465,1.15978,1.17508,1.192,1.21548,1.23736,1.26581,1.29959,1.34578,1.39335,1.47856,1.57228,1.70645,2.02651,2.50618,0.0139639,0.0193306,0.0262711,0.0326992,0.0393082,0.0470788,0.0554124,0.06323,0.0711194,0.0798547,0.0873989,0.0981883,0.104905,0.116755,0.12465,0.135825,0.147409,0.158275,0.17159,0.183431,0.198223,0.211808,0.228896,0.24261,0.260728,0.279177,0.300268,0.320655,0.342202,0.370533,0.395486,0.426091,0.460087,0.50304,0.54372,0.609293,0.672922,0.752363,0.904338,1.07239,23.6891,3.25921e+07,1.36981e+06,57571.6
-25.6271,0.951305,0.932635,2,7,0,25.6689,0.349407,0.380598,0.349407,0.380598,0.394016,1.0056,1.0078,1.01069,1.01341,1.01625,1.01965,1.02337,1.02692,1.03058,1.0347,1.03834,1.04365,1.04702,1.0531,1.05725,1.06325,1.06963,1.07578,1.08352,1.0906,1.09972,1.10836,1.11961,1.12895,1.14173,1.15528,1.17143,1.18776,1.20579,1.23078,1.25403,1.28422,1.32001,1.36882,1.41899,1.50859,1.60683,1.74704,2.08012,2.57742,0.0139612,0.0193252,0.0262612,0.0326838,0.0392859,0.0470466,0.0553677,0.0631715,0.0710452,0.0797608,0.087286,0.0980451,0.104742,0.116551,0.124417,0.135546,0.14708,0.157894,0.171139,0.182914,0.197616,0.211112,0.228079,0.241688,0.259656,0.277942,0.298831,0.319008,0.340317,0.36831,0.392941,0.423123,0.456613,0.498873,0.538842,0.603168,0.665479,0.743141,0.89138,1.05493,23.7247,3.26161e+07,1.37031e+06,57571.6
-25.51,1,0.932635,1,1,0,25.6675,0.347991,0.381148,0.347991,0.381148,0.392079,1.00557,1.00776,1.01064,1.01334,1.01617,1.01955,1.02325,1.02679,1.03043,1.03453,1.03815,1.04343,1.04679,1.05284,1.05697,1.06294,1.0693,1.07541,1.08312,1.09017,1.09924,1.10785,1.11905,1.12835,1.14107,1.15456,1.17064,1.1869,1.20486,1.22974,1.2529,1.28298,1.31863,1.36727,1.41727,1.50658,1.60452,1.74432,2.07654,2.57267,0.0139613,0.0193256,0.0262618,0.0326848,0.0392874,0.0470488,0.0553707,0.0631755,0.0710502,0.0797672,0.0872937,0.0980548,0.104753,0.116564,0.124432,0.135565,0.147102,0.15792,0.17117,0.182949,0.197657,0.211159,0.228134,0.24175,0.259729,0.278025,0.298928,0.319119,0.340444,0.368459,0.393113,0.423323,0.456846,0.499152,0.539168,0.603577,0.665974,0.743753,0.892236,1.05608,23.7224,3.26144e+07,1.37028e+06,57571.6
-25.3513,1,0.932635,1,1,0,25.5069,0.345773,0.382007,0.345773,0.382007,0.389053,1.00553,1.0077,1.01056,1.01324,1.01605,1.0194,1.02308,1.02659,1.03019,1.03427,1.03786,1.0431,1.04644,1.05244,1.05654,1.06247,1.06877,1.07485,1.08249,1.08949,1.0985,1.10705,1.11817,1.1274,1.14004,1.15343,1.16941,1.18555,1.2034,1.22812,1.25114,1.28103,1.31647,1.36484,1.41457,1.50342,1.60088,1.74006,2.07092,2.56522,0.0139616,0.0193262,0.0262629,0.0326865,0.0392898,0.0470522,0.0553755,0.0631817,0.0710582,0.0797772,0.0873057,0.0980701,0.10477,0.116586,0.124457,0.135595,0.147137,0.15796,0.171218,0.183004,0.197721,0.211233,0.228221,0.241848,0.259842,0.278156,0.29908,0.319293,0.340643,0.368694,0.393381,0.423635,0.457211,0.49959,0.53968,0.604218,0.666752,0.744715,0.893582,1.05789,23.7187,3.26119e+07,1.37022e+06,57571.6
-25.0153,0.888206,0.932635,2,3,0,26.3915,0.334883,0.386201,0.334883,0.386201,0.374297,1.00532,1.00741,1.01016,1.01274,1.01544,1.01867,1.0222,1.02558,1.02906,1.03298,1.03644,1.04149,1.0447,1.05048,1.05443,1.06014,1.06622,1.07207,1.07944,1.08619,1.09488,1.10312,1.11385,1.12277,1.13497,1.14791,1.16335,1.17897,1.19623,1.22018,1.24248,1.27147,1.30587,1.35288,1.40126,1.48783,1.58296,1.71901,2.04313,2.52829,0.0139631,0.019329,0.026268,0.0326945,0.0393014,0.047069,0.0553988,0.0632121,0.0710967,0.079826,0.0873644,0.0981445,0.104855,0.116692,0.124579,0.135739,0.147309,0.158159,0.171452,0.183273,0.198037,0.211595,0.228646,0.242327,0.260399,0.278798,0.299826,0.320149,0.341622,0.369848,0.394702,0.425175,0.459014,0.501752,0.542209,0.607393,0.670609,0.749491,0.900289,1.06692,23.7002,3.25995e+07,1.36996e+06,57571.6
-26.1457,0.782917,0.932635,1,3,0,26.6939,0.316764,0.393098,0.316764,0.393098,0.350133,1.00497,1.00693,1.0095,1.01192,1.01445,1.01747,1.02078,1.02394,1.02719,1.03087,1.0341,1.03883,1.04184,1.04726,1.05096,1.05631,1.06201,1.0675,1.07442,1.08075,1.08891,1.09666,1.10674,1.11512,1.12661,1.13879,1.15334,1.16807,1.18437,1.20699,1.2281,1.25556,1.28821,1.3329,1.379,1.46169,1.55282,1.68352,1.99609,2.46566,0.0139655,0.0193335,0.0262765,0.0327076,0.0393205,0.0470964,0.0554369,0.063262,0.0711601,0.0799063,0.0874609,0.0982669,0.104996,0.116867,0.124778,0.135978,0.147591,0.158485,0.171838,0.183717,0.198558,0.212193,0.229349,0.243121,0.261322,0.279863,0.301067,0.321573,0.343254,0.371776,0.39691,0.427755,0.46204,0.505391,0.546479,0.612773,0.677168,0.75765,0.911824,1.08254,23.6686,3.25788e+07,1.36953e+06,57571.6
-25.0318,0.682673,0.932635,2,3,0,29.87,0.333091,0.386888,0.333091,0.386888,0.371886,1.00528,1.00736,1.01009,1.01266,1.01534,1.01855,1.02206,1.02542,1.02887,1.03277,1.0362,1.04122,1.04441,1.05016,1.05408,1.05976,1.0658,1.07161,1.07894,1.08565,1.09429,1.10248,1.11315,1.12201,1.13414,1.147,1.16236,1.17789,1.19506,1.21887,1.24106,1.26989,1.30413,1.35091,1.39906,1.48526,1.57999,1.71553,2.03852,2.52216,0.0139633,0.0193294,0.0262689,0.0326958,0.0393033,0.0470717,0.0554026,0.0632171,0.0711031,0.079834,0.087374,0.0981567,0.104869,0.11671,0.124598,0.135763,0.147337,0.158191,0.17149,0.183317,0.198088,0.211654,0.228715,0.242406,0.26049,0.278903,0.299949,0.32029,0.341783,0.370039,0.394919,0.425429,0.459312,0.502109,0.542628,0.607919,0.671249,0.750286,0.901409,1.06843,23.6971,3.25974e+07,1.36992e+06,57571.6
-25.2581,0.972031,0.932635,2,3,0,25.3062,0.326718,0.389322,0.326718,0.389322,0.363348,1.00516,1.00719,1.00986,1.01237,1.01499,1.01813,1.02156,1.02484,1.02821,1.03202,1.03538,1.04029,1.0434,1.04902,1.05286,1.05841,1.06431,1.07,1.07717,1.08373,1.09218,1.1002,1.11064,1.11931,1.13119,1.14379,1.15883,1.17405,1.19088,1.21423,1.23599,1.2643,1.29792,1.34389,1.39124,1.47608,1.56942,1.70309,2.02205,2.50025,0.0139642,0.019331,0.0262719,0.0327004,0.03931,0.0470814,0.055416,0.0632347,0.0711254,0.0798623,0.0874081,0.0981999,0.104919,0.116771,0.124669,0.135847,0.147436,0.158306,0.171626,0.183473,0.198272,0.211865,0.228963,0.242686,0.260816,0.279278,0.300385,0.32079,0.342357,0.370716,0.395695,0.426335,0.460373,0.503385,0.544124,0.609802,0.673542,0.753135,0.905428,1.07386,23.6861,3.25902e+07,1.36977e+06,57571.6
-25.0985,0.946704,0.932635,2,7,0,25.7054,0.340583,0.38401,0.340583,0.38401,0.381999,1.00543,1.00756,1.01036,1.013,1.01576,1.01905,1.02266,1.02611,1.02965,1.03365,1.03718,1.04233,1.0456,1.05151,1.05553,1.06135,1.06755,1.07352,1.08104,1.08792,1.09677,1.10517,1.11611,1.12519,1.13762,1.15079,1.16652,1.18241,1.19998,1.22433,1.24701,1.27647,1.31143,1.35914,1.40823,1.496,1.59236,1.73005,2.05772,2.54768,0.0139623,0.0193275,0.0262654,0.0326903,0.0392954,0.0470602,0.0553866,0.0631962,0.0710766,0.0798005,0.0873338,0.0981056,0.104811,0.116637,0.124515,0.135664,0.147219,0.158055,0.171329,0.183133,0.197872,0.211406,0.228423,0.242076,0.260108,0.278462,0.299436,0.319701,0.341109,0.369244,0.39401,0.424368,0.458069,0.500618,0.540882,0.605726,0.668582,0.74698,0.896758,1.06216,23.7099,3.2606e+07,1.3701e+06,57571.6
-25.0196,0.991413,0.932635,1,3,0,25.1687,0.334154,0.386481,0.334154,0.386481,0.373315,1.0053,1.00739,1.01013,1.01271,1.0154,1.01862,1.02215,1.02552,1.02898,1.0329,1.03634,1.04138,1.04458,1.05035,1.05429,1.05998,1.06605,1.07188,1.07924,1.08597,1.09464,1.10286,1.11357,1.12246,1.13463,1.14754,1.16295,1.17853,1.19576,1.21965,1.2419,1.27083,1.30516,1.35207,1.40036,1.48678,1.58175,1.71759,2.04125,2.52579,0.0139632,0.0193291,0.0262684,0.032695,0.0393022,0.0470701,0.0554003,0.0632141,0.0710993,0.0798293,0.0873683,0.0981495,0.104861,0.116699,0.124587,0.135749,0.14732,0.158172,0.171467,0.183291,0.198058,0.211619,0.228674,0.242359,0.260436,0.27884,0.299876,0.320206,0.341688,0.369926,0.39479,0.425279,0.459135,0.501897,0.54238,0.607607,0.670869,0.749815,0.900744,1.06753,23.699,3.25987e+07,1.36995e+06,57571.6
-25.032,0.994155,0.932635,1,3,0,25.0638,0.337781,0.385089,0.337781,0.385089,0.378206,1.00537,1.00749,1.01026,1.01287,1.0156,1.01887,1.02244,1.02585,1.02936,1.03332,1.03681,1.04191,1.04516,1.051,1.05499,1.06076,1.0669,1.07281,1.08025,1.08707,1.09584,1.10416,1.115,1.124,1.13632,1.14937,1.16496,1.18072,1.19814,1.22229,1.24478,1.27401,1.3087,1.35606,1.4048,1.49199,1.58774,1.72463,2.05056,2.53816,0.0139627,0.0193282,0.0262667,0.0326924,0.0392983,0.0470645,0.0553926,0.0632041,0.0710865,0.0798131,0.0873488,0.0981248,0.104833,0.116664,0.124546,0.135701,0.147263,0.158106,0.17139,0.183202,0.197953,0.211499,0.228533,0.2422,0.260251,0.278627,0.299628,0.319921,0.341361,0.369541,0.39435,0.424765,0.458533,0.501174,0.541534,0.606544,0.669576,0.748211,0.898488,1.06449,23.7052,3.26028e+07,1.37003e+06,57571.6
-25.0574,0.994865,0.932635,2,3,0,25.0847,0.339108,0.384578,0.339108,0.384578,0.380001,1.0054,1.00752,1.01031,1.01293,1.01568,1.01896,1.02254,1.02597,1.0295,1.03348,1.03699,1.04211,1.04537,1.05124,1.05524,1.06104,1.06721,1.07314,1.08062,1.08747,1.09628,1.10464,1.11552,1.12456,1.13693,1.15005,1.1657,1.18152,1.19901,1.22326,1.24584,1.27518,1.30999,1.35752,1.40643,1.49389,1.58993,1.7272,2.05395,2.54268,0.0139625,0.0193279,0.026266,0.0326914,0.0392969,0.0470625,0.0553898,0.0632004,0.0710818,0.0798071,0.0873417,0.0981157,0.104822,0.116651,0.124532,0.135683,0.147242,0.158082,0.171361,0.183169,0.197915,0.211455,0.228481,0.242141,0.260183,0.278549,0.299537,0.319817,0.341242,0.3694,0.394189,0.424577,0.458313,0.50091,0.541225,0.606156,0.669104,0.747627,0.897667,1.06338,23.7074,3.26043e+07,1.37007e+06,57571.6
-26.445,0.848852,0.932635,2,3,0,26.6438,0.356875,0.377691,0.356875,0.377691,0.404277,1.00574,1.008,1.01097,1.01376,1.01667,1.02016,1.02397,1.02762,1.03137,1.0356,1.03932,1.04477,1.04823,1.05446,1.05871,1.06486,1.0714,1.0777,1.08563,1.09289,1.10222,1.11108,1.12259,1.13215,1.14523,1.15908,1.1756,1.19229,1.21072,1.23624,1.25997,1.29077,1.32726,1.377,1.42807,1.5192,1.61901,1.76131,2.09891,2.60234,0.0139601,0.0193233,0.0262576,0.0326782,0.0392778,0.047035,0.0553516,0.0631504,0.0710184,0.0797269,0.0872453,0.0979935,0.104683,0.116477,0.124333,0.135446,0.146962,0.157757,0.170978,0.182729,0.197398,0.210863,0.227786,0.241358,0.259274,0.277501,0.298319,0.318422,0.339647,0.367521,0.39204,0.422074,0.455387,0.497406,0.537129,0.601027,0.662885,0.73994,0.886911,1.04894,23.7371,3.26246e+07,1.37049e+06,57571.6
-26.151,1,0.932635,1,1,0,26.5276,0.35452,0.37861,0.35452,0.37861,0.401032,1.0057,1.00794,1.01088,1.01365,1.01654,1.02,1.02378,1.0274,1.03112,1.03531,1.03901,1.04441,1.04784,1.05403,1.05825,1.06435,1.07084,1.07709,1.08496,1.09216,1.10143,1.11022,1.12165,1.13114,1.14413,1.15788,1.17429,1.19086,1.20916,1.23452,1.2581,1.28871,1.32498,1.37442,1.42521,1.51586,1.61518,1.75682,2.093,2.59451,0.0139605,0.0193239,0.0262587,0.03268,0.0392804,0.0470387,0.0553567,0.0631571,0.0710269,0.0797376,0.0872582,0.0980098,0.104701,0.1165,0.124359,0.135478,0.146999,0.1578,0.171029,0.182788,0.197467,0.210941,0.227878,0.241462,0.259394,0.27764,0.29848,0.318607,0.339858,0.36777,0.392324,0.422405,0.455773,0.497867,0.537668,0.6017,0.6637,0.740945,0.888313,1.05082,23.7332,3.26219e+07,1.37043e+06,57571.6
-25.6392,0.768264,0.932635,1,3,0,28.882,0.321521,0.391297,0.321521,0.391297,0.356431,1.00506,1.00706,1.00967,1.01213,1.01471,1.01778,1.02115,1.02437,1.02768,1.03142,1.03471,1.03953,1.04259,1.0481,1.05187,1.05731,1.06311,1.06869,1.07573,1.08217,1.09047,1.09835,1.1086,1.11712,1.12879,1.14117,1.15596,1.17092,1.18748,1.21045,1.23187,1.25974,1.29285,1.33815,1.38485,1.46858,1.56077,1.69289,2.00854,2.48225,0.0139648,0.0193323,0.0262743,0.0327042,0.0393155,0.0470892,0.055427,0.063249,0.0711436,0.0798853,0.0874357,0.0982349,0.104959,0.116821,0.124726,0.135915,0.147517,0.1584,0.171737,0.183601,0.198422,0.212036,0.229165,0.242913,0.26108,0.279583,0.300741,0.321199,0.342825,0.371269,0.396329,0.427076,0.461242,0.504431,0.545351,0.611348,0.675428,0.755482,0.908749,1.07836,23.677,3.25842e+07,1.36964e+06,57571.6
-25.0344,0.950638,0.932635,1,3,0,26.0676,0.337935,0.385029,0.337935,0.385029,0.378415,1.00538,1.00749,1.01027,1.01288,1.01561,1.01888,1.02245,1.02586,1.02938,1.03334,1.03683,1.04194,1.04518,1.05103,1.05502,1.06079,1.06693,1.07284,1.08029,1.08711,1.09589,1.10422,1.11506,1.12406,1.13639,1.14945,1.16505,1.18081,1.19824,1.2224,1.24491,1.27415,1.30885,1.35623,1.40499,1.49221,1.588,1.72493,2.05095,2.53869,0.0139627,0.0193282,0.0262666,0.0326923,0.0392982,0.0470643,0.0553923,0.0632036,0.071086,0.0798124,0.087348,0.0981237,0.104832,0.116663,0.124545,0.135699,0.147261,0.158103,0.171386,0.183198,0.197948,0.211494,0.228527,0.242193,0.260243,0.278618,0.299617,0.319909,0.341347,0.369525,0.394331,0.424743,0.458507,0.501144,0.541498,0.606499,0.669521,0.748143,0.898393,1.06436,23.7054,3.2603e+07,1.37004e+06,57571.6
-25.0356,0.991725,0.932635,1,3,0,25.1074,0.332851,0.38698,0.332851,0.38698,0.371563,1.00528,1.00736,1.01008,1.01265,1.01533,1.01854,1.02204,1.0254,1.02885,1.03274,1.03617,1.04119,1.04437,1.05012,1.05404,1.05971,1.06574,1.07155,1.07887,1.08558,1.09421,1.10239,1.11305,1.12191,1.13403,1.14688,1.16222,1.17774,1.1949,1.2187,1.24087,1.26968,1.3039,1.35064,1.39877,1.48491,1.5796,1.71506,2.0379,2.52134,0.0139634,0.0193295,0.026269,0.032696,0.0393036,0.0470721,0.0554031,0.0632177,0.0711039,0.0798351,0.0873753,0.0981583,0.104871,0.116712,0.124601,0.135766,0.14734,0.158195,0.171495,0.183323,0.198095,0.211662,0.228725,0.242416,0.260503,0.278917,0.299965,0.320309,0.341805,0.370064,0.394949,0.425464,0.459352,0.502157,0.542685,0.60799,0.671335,0.750393,0.901559,1.06863,23.6967,3.25972e+07,1.36992e+06,57571.6
-25.0401,0.999153,0.932635,1,1,0,25.0428,0.33259,0.38708,0.33259,0.38708,0.371212,1.00527,1.00735,1.01007,1.01264,1.01531,1.01852,1.02202,1.02537,1.02882,1.03271,1.03614,1.04115,1.04433,1.05007,1.05399,1.05965,1.06568,1.07149,1.0788,1.0855,1.09412,1.1023,1.11295,1.1218,1.13391,1.14675,1.16208,1.17758,1.19473,1.21851,1.24066,1.26945,1.30364,1.35035,1.39845,1.48454,1.57916,1.71455,2.03723,2.52044,0.0139634,0.0193295,0.0262691,0.0326962,0.0393038,0.0470725,0.0554036,0.0632185,0.0711048,0.0798362,0.0873767,0.0981601,0.104873,0.116714,0.124604,0.13577,0.147345,0.1582,0.171501,0.183329,0.198103,0.211671,0.228735,0.242428,0.260516,0.278933,0.299983,0.320329,0.341828,0.370092,0.39498,0.425501,0.459395,0.502209,0.542746,0.608067,0.671429,0.750509,0.901723,1.06885,23.6963,3.25969e+07,1.36991e+06,57571.6
-25.1163,0.970787,0.932635,1,3,0,25.2881,0.341104,0.38381,0.341104,0.38381,0.382704,1.00544,1.00758,1.01038,1.01303,1.01579,1.01909,1.0227,1.02615,1.02971,1.03372,1.03725,1.04241,1.04569,1.0516,1.05563,1.06147,1.06768,1.07365,1.08118,1.08807,1.09695,1.10536,1.11631,1.12541,1.13786,1.15106,1.16681,1.18273,1.20032,1.22471,1.24743,1.27693,1.31193,1.35971,1.40887,1.49675,1.59321,1.73106,2.05905,2.54944,0.0139623,0.0193274,0.0262651,0.0326899,0.0392948,0.0470594,0.0553855,0.0631948,0.0710747,0.0797982,0.0873309,0.0981021,0.104807,0.116632,0.124509,0.135657,0.147211,0.158046,0.171318,0.18312,0.197857,0.211388,0.228403,0.242054,0.260081,0.278431,0.2994,0.31966,0.341063,0.369189,0.393947,0.424295,0.457983,0.500514,0.540761,0.605574,0.668398,0.746751,0.896438,1.06173,23.7108,3.26066e+07,1.37011e+06,57571.6
-25.2649,0.97229,0.932635,1,1,0,25.265,0.344342,0.38256,0.344342,0.38256,0.387103,1.0055,1.00766,1.0105,1.01318,1.01597,1.01931,1.02296,1.02645,1.03004,1.0341,1.03767,1.04289,1.04621,1.05218,1.05626,1.06216,1.06844,1.07448,1.08209,1.08906,1.09803,1.10653,1.1176,1.12679,1.13937,1.1527,1.16861,1.18469,1.20245,1.22708,1.25,1.27977,1.31508,1.36327,1.41282,1.50137,1.59854,1.7373,2.06729,2.56039,0.0139618,0.0193265,0.0262636,0.0326875,0.0392913,0.0470544,0.0553786,0.0631857,0.0710632,0.0797836,0.0873135,0.0980799,0.104781,0.1166,0.124473,0.135614,0.14716,0.157987,0.171249,0.18304,0.197763,0.211281,0.228277,0.241911,0.259916,0.27824,0.299178,0.319406,0.340772,0.368846,0.393554,0.423837,0.457448,0.499873,0.540011,0.604633,0.667255,0.745337,0.894454,1.05906,23.7163,3.26103e+07,1.37019e+06,57571.6
-25.1177,0.937031,0.932635,2,7,0,25.772,0.329747,0.388167,0.329747,0.388167,0.367398,1.00522,1.00727,1.00997,1.01251,1.01516,1.01833,1.0218,1.02511,1.02853,1.03238,1.03577,1.04073,1.04388,1.04956,1.05344,1.05905,1.06502,1.07077,1.07801,1.08464,1.09318,1.10128,1.11183,1.12059,1.13259,1.14531,1.16051,1.17587,1.19286,1.21643,1.2384,1.26696,1.30087,1.34722,1.39496,1.48045,1.57445,1.70901,2.02989,2.51069,0.0139638,0.0193303,0.0262705,0.0326982,0.0393069,0.0470768,0.0554097,0.0632263,0.0711148,0.0798489,0.0873919,0.0981794,0.104895,0.116742,0.124635,0.135807,0.147389,0.158252,0.171562,0.183399,0.198185,0.211765,0.228845,0.242553,0.260661,0.2791,0.300178,0.320552,0.342084,0.370394,0.395326,0.425904,0.459868,0.502778,0.543412,0.608905,0.67245,0.751777,0.90351,1.07127,23.6914,3.25936e+07,1.36984e+06,57571.6
-25.3988,0.69973,0.932635,2,3,0,28.154,0.324502,0.390165,0.324502,0.390165,0.360394,1.00512,1.00713,1.00978,1.01227,1.01487,1.01798,1.02138,1.02464,1.02799,1.03177,1.0351,1.03996,1.04305,1.04863,1.05243,1.05794,1.0638,1.06944,1.07656,1.08307,1.09145,1.09941,1.10977,1.11838,1.13017,1.14267,1.15761,1.17271,1.18943,1.21262,1.23424,1.26235,1.29576,1.34144,1.38852,1.47289,1.56574,1.69875,2.0163,2.49259,0.0139645,0.0193316,0.0262729,0.0327021,0.0393124,0.0470847,0.0554207,0.0632408,0.0711332,0.0798722,0.0874199,0.0982149,0.104936,0.116793,0.124693,0.135876,0.147471,0.158346,0.171674,0.183528,0.198336,0.211938,0.229049,0.242783,0.260928,0.279408,0.300537,0.320965,0.342556,0.370952,0.395965,0.426651,0.460744,0.50383,0.544646,0.61046,0.674345,0.754133,0.906839,1.07577,23.6823,3.25876e+07,1.36971e+06,57571.6
-25.1768,0.914043,0.932635,1,3,0,26.1896,0.342599,0.383233,0.342599,0.383233,0.384734,1.00547,1.00762,1.01044,1.0131,1.01587,1.01919,1.02282,1.02629,1.02986,1.03389,1.03744,1.04263,1.04593,1.05187,1.05592,1.06179,1.06803,1.07403,1.0816,1.08853,1.09744,1.1059,1.11691,1.12605,1.13856,1.15182,1.16764,1.18363,1.20131,1.22581,1.24862,1.27824,1.31339,1.36136,1.41069,1.49888,1.59567,1.73395,2.06286,2.55451,0.0139621,0.019327,0.0262644,0.0326888,0.0392932,0.0470571,0.0553823,0.0631906,0.0710694,0.0797915,0.0873229,0.0980918,0.104795,0.116617,0.124493,0.135637,0.147187,0.158018,0.171286,0.183083,0.197813,0.211339,0.228345,0.241988,0.260005,0.278343,0.299297,0.319543,0.340928,0.36903,0.393765,0.424083,0.457735,0.500218,0.540414,0.605139,0.667869,0.746097,0.89552,1.06049,23.7133,3.26083e+07,1.37015e+06,57571.6
-25.3647,0.988351,0.932635,2,3,0,25.3663,0.345978,0.381927,0.345978,0.381927,0.389332,1.00553,1.00771,1.01056,1.01325,1.01606,1.01942,1.02309,1.0266,1.03022,1.03429,1.03789,1.04313,1.04647,1.05248,1.05658,1.06251,1.06882,1.0749,1.08255,1.08956,1.09857,1.10712,1.11825,1.12749,1.14013,1.15353,1.16952,1.18568,1.20353,1.22827,1.2513,1.28121,1.31667,1.36506,1.41482,1.50371,1.60122,1.74045,2.07144,2.5659,0.0139616,0.0193261,0.0262628,0.0326863,0.0392896,0.0470519,0.0553751,0.0631811,0.0710574,0.0797763,0.0873046,0.0980687,0.104769,0.116584,0.124455,0.135592,0.147134,0.157957,0.171213,0.182999,0.197715,0.211226,0.228213,0.241839,0.259832,0.278144,0.299066,0.319277,0.340625,0.368672,0.393356,0.423607,0.457178,0.499549,0.539633,0.604159,0.66668,0.744626,0.893458,1.05772,23.719,3.26121e+07,1.37023e+06,57571.6
-25.5176,0.830481,0.932635,1,3,0,26.9496,0.322938,0.390759,0.322938,0.390759,0.358312,1.00509,1.00709,1.00972,1.0122,1.01478,1.01788,1.02126,1.0245,1.02783,1.03158,1.03489,1.03973,1.04281,1.04835,1.05214,1.05761,1.06344,1.06905,1.07612,1.0826,1.09094,1.09885,1.10916,1.11772,1.12945,1.14188,1.15674,1.17177,1.1884,1.21148,1.23299,1.26098,1.29423,1.33972,1.3866,1.47063,1.56313,1.69568,2.01223,2.48717,0.0139647,0.019332,0.0262736,0.0327032,0.039314,0.0470871,0.055424,0.0632451,0.0711386,0.0798791,0.0874282,0.0982254,0.104948,0.116808,0.124711,0.135897,0.147495,0.158374,0.171707,0.183566,0.198381,0.21199,0.22911,0.242851,0.261008,0.2795,0.300644,0.321087,0.342697,0.371118,0.396156,0.426874,0.461005,0.504145,0.545016,0.610926,0.674913,0.75484,0.90784,1.07713,23.6795,3.25859e+07,1.36968e+06,57571.6
