# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SSx43SnIa_model
# start_datetime = 2023-07-24 11:16:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpsjosbz2s/9rbfn0mp.json
# init = /tmp/tmpsjosbz2s/qwqasnzb.json
# random
#   seed = 36427
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-LCDM/SS+SnIa/LISA/SS+SnIa-20230724121610.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,alpha,theta.1,theta.2,theta.3,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,correction,Delta,A,B,C
# Adaptation terminated
# Step size = 0.522079
# Diagonal elements of inverse mass matrix:
# 7.49891e-05, 0.000166893, 0.00579836
-31.2032,0.884628,0.522079,2,3,0,31.8613,0.709908,0.287434,0.198478,0.709908,0.287434,0.198478,0.990993,2.41457,11.4119,12.5591,12.625,12.8511,16.0997,25.2438,25.2862,25.6292,26.0909,35.4613,45.0697,55.0872,60.5984,1.01806,23.6806,3.26223e+07,1.37044e+06,57571.6
-31.0721,0.999994,0.522079,3,7,0,31.163,0.709659,0.281359,-0.0750762,0.709659,0.281359,-0.0750762,0.989768,2.40678,11.2926,12.4213,12.4861,12.7085,15.9018,24.88,24.9216,25.2582,25.7113,34.9046,44.3292,54.1544,59.5597,0.993055,23.6699,3.26152e+07,1.37029e+06,57571.6
-33.2172,0.929654,0.522079,3,7,0,33.4326,0.714689,0.31044,0.595496,0.714689,0.31044,0.595496,0.984476,2.3999,11.3795,12.5271,12.593,12.8193,16.0706,25.2293,25.2717,25.6153,26.078,35.4671,45.095,55.1322,60.6536,1.05307,23.7197,3.26489e+07,1.371e+06,57571.6
-33.0902,1,0.522079,2,3,0,33.3073,0.713514,0.31007,0.566268,0.713514,0.31007,0.566268,0.985913,2.40285,11.3843,12.5317,12.5976,12.8238,16.0741,25.2287,25.2711,25.6146,26.077,35.461,45.0834,55.1147,60.6329,1.05055,23.7191,3.26485e+07,1.37099e+06,57571.6
-32.9698,0.792498,0.522079,3,7,0,34.6836,0.715348,0.270307,0.367327,0.715348,0.270307,0.367327,0.987264,2.41605,11.5821,12.759,12.8266,13.0587,16.3962,25.8109,25.8546,26.2081,26.684,36.3474,46.2627,56.6042,62.2947,1.03294,23.6501,3.26022e+07,1.37002e+06,57571.6
-31.9576,0.993303,0.522079,3,7,0,33.3298,0.719716,0.289791,0.324235,0.719716,0.289791,0.324235,0.97821,2.38562,11.3129,12.4533,12.5187,12.7436,15.9739,25.0718,25.1139,25.4552,25.9148,35.2413,44.8058,54.778,60.2643,1.02927,23.6847,3.26251e+07,1.3705e+06,57571.6
-31.798,1,0.522079,2,3,0,31.9767,0.714357,0.287335,0.497143,0.714357,0.287335,0.497143,0.987273,2.4127,11.5224,12.6902,12.7573,12.9876,16.2985,25.6339,25.6771,26.0275,26.4994,36.0772,45.9026,56.1483,61.7854,1.04438,23.6804,3.26222e+07,1.37044e+06,57571.6
-32.1668,0.984112,0.522079,1,3,0,32.7218,0.71791,0.290045,0.667145,0.71791,0.290045,0.667145,0.9833,2.4058,11.5392,12.7129,12.7803,13.0118,16.341,25.7352,25.7787,26.1315,26.6065,36.25,46.1445,56.4632,62.1405,1.05897,23.6851,3.26254e+07,1.37051e+06,57571.6
-31.2954,0.98803,0.522079,2,7,0,33.8605,0.715678,0.282806,0.276913,0.715678,0.282806,0.276913,0.984324,2.402,11.4092,12.5605,12.6266,12.8536,16.1154,25.3036,25.3462,25.6909,26.1551,35.5758,45.2379,55.3127,60.8556,1.02504,23.6725,3.26169e+07,1.37033e+06,57571.6
-31.7449,0.562622,0.522079,2,7,0,33.4914,0.708518,0.292918,0.327109,0.708518,0.292918,0.327109,0.993253,2.42122,11.4662,12.6209,12.6872,12.9148,16.1854,25.3946,25.4373,25.7828,26.2479,35.6872,45.3668,55.4586,61.0105,1.02955,23.6901,3.26287e+07,1.37058e+06,57571.6
-31.8906,0.924476,0.522079,3,7,0,32.5929,0.71431,0.300093,0.413741,0.71431,0.300093,0.413741,0.984922,2.40038,11.3644,12.5088,12.5745,12.8001,16.0417,25.1694,25.2117,25.5541,26.0151,35.3707,44.964,54.9654,60.4673,1.03722,23.7023,3.2637e+07,1.37075e+06,57571.6
-31.3178,0.977029,0.522079,3,7,0,32.7277,0.705864,0.291979,-0.00654611,0.705864,0.291979,-0.00654611,0.99413,2.41507,11.3041,12.4321,12.4969,12.7191,15.9102,24.8796,24.9211,25.2573,25.71,34.892,44.3037,54.1143,59.5112,0.999396,23.6885,3.26276e+07,1.37055e+06,57571.6
-32.8273,0.760706,0.522079,3,7,0,34.0041,0.699982,0.28159,-0.624489,0.699982,0.28159,-0.624489,0.997529,2.40888,11.0475,12.1327,12.195,12.4087,15.4722,24.0592,24.0989,24.4204,24.8532,33.628,42.6175,51.9865,57.1403,0.939985,23.6703,3.26155e+07,1.3703e+06,57571.6
-33.1352,0.885009,0.522079,2,3,0,33.9159,0.696818,0.274478,-0.416475,0.696818,0.274478,-0.416475,1.00563,2.43824,11.3226,12.4452,12.5096,12.7307,15.9031,24.8089,24.8501,25.1838,25.633,34.7433,44.0802,53.8132,59.1676,0.960614,23.6577,3.26071e+07,1.37012e+06,57571.6
-33.117,0.990204,0.522079,2,7,0,36.5144,0.725124,0.293948,0.780743,0.725124,0.293948,0.780743,0.973826,2.38367,11.454,12.6209,12.6879,12.918,16.2287,25.5739,25.6172,25.9682,26.4407,36.0364,45.8825,56.1509,61.8006,1.0686,23.6919,3.26299e+07,1.3706e+06,57571.6
-36.5379,0.82486,0.522079,3,7,0,38.2507,0.700371,0.325572,0.255963,0.700371,0.325572,0.255963,0.999513,2.42267,11.2808,12.403,12.4674,12.6886,15.8623,24.7786,24.8198,25.1539,25.6038,34.7268,44.0747,53.8162,59.1739,1.02335,23.7443,3.26661e+07,1.37136e+06,57571.6
-35.1978,0.799929,0.522079,2,3,0,38.3563,0.707626,0.321497,0.301587,0.707626,0.321497,0.301587,0.990261,2.40289,11.2262,12.3458,12.41,12.6306,15.7977,24.6995,24.7407,25.0743,25.5235,34.6347,43.9718,53.7027,59.0548,1.02742,23.7378,3.26615e+07,1.37127e+06,57571.6
-36.7022,0.611965,0.522079,1,1,0,37.028,0.707948,0.323987,0.12802,0.707948,0.323987,0.12802,0.987809,2.39142,11.091,12.191,12.2542,12.4709,15.5804,24.3114,24.3518,24.6789,25.1192,34.0492,43.1981,52.7317,57.9752,1.01177,23.7418,3.26643e+07,1.37132e+06,57571.6
-32.9963,0.818415,0.522079,2,3,0,38.9772,0.709221,0.309253,0.196954,0.709221,0.309253,0.196954,0.9888,2.40105,11.235,12.3565,12.4208,12.6418,15.8145,24.733,24.7742,25.1085,25.5586,34.6883,44.0453,53.798,59.1624,1.01799,23.7177,3.26475e+07,1.37097e+06,57571.6
-31.2577,0.944256,0.522079,2,7,0,34.4665,0.711149,0.277443,0.0538461,0.711149,0.277443,0.0538461,0.989461,2.411,11.3893,12.5335,12.5992,12.8247,16.0643,25.1813,25.2236,25.5655,26.0259,35.368,44.9476,54.9358,60.431,1.00494,23.663,3.26106e+07,1.3702e+06,57571.6
-31.8648,0.730145,0.522079,2,3,0,32.6954,0.713835,0.269427,-0.0106287,0.713835,0.269427,-0.0106287,0.986368,2.40497,11.3785,12.5227,12.5884,12.8139,16.0538,25.1735,25.2157,25.5578,26.0183,35.3646,44.9494,54.9439,60.4429,0.999023,23.6485,3.26012e+07,1.37e+06,57571.6
-31.1646,0.999378,0.522079,3,7,0,31.9936,0.708717,0.280399,-0.158045,0.708717,0.280399,-0.158045,0.990435,2.40649,11.2602,12.3832,12.4476,12.6689,15.8453,24.7722,24.8135,25.1481,25.5985,34.7368,44.1041,53.8693,59.2414,0.9853,23.6682,3.26141e+07,1.37027e+06,57571.6
-32.5468,0.692658,0.522079,2,7,0,33.1269,0.708623,0.282344,0.352292,0.708623,0.282344,0.352292,0.994808,2.42958,11.5731,12.7436,12.8108,13.0416,16.3588,25.7072,25.7505,26.1013,26.5737,36.1619,45.9969,56.2525,61.8951,1.0317,23.6717,3.26164e+07,1.37032e+06,57571.6
-32.162,0.784967,0.522079,2,7,0,34.6214,0.715792,0.279342,-0.137206,0.715792,0.279342,-0.137206,0.981006,2.38458,11.1725,12.2879,12.3519,12.5716,15.7268,24.5957,24.6368,24.9692,25.4168,34.4969,43.8051,53.5089,58.8474,0.987259,23.6664,3.26129e+07,1.37024e+06,57571.6
-33.1742,0.819415,0.522079,2,3,0,33.3771,0.701719,0.28459,0.133011,0.701719,0.28459,0.133011,1.0024,2.44178,11.5286,12.6866,12.753,12.9813,16.2598,25.4864,25.5291,25.8751,26.3411,35.7949,45.4885,55.595,61.1551,1.01214,23.6756,3.2619e+07,1.37037e+06,57571.6
-33.5531,0.536319,0.522079,2,5,0,36.6317,0.715275,0.283896,-0.282711,0.715275,0.283896,-0.282711,0.979572,2.37515,11.0397,12.1352,12.1981,12.4139,15.5106,24.2056,24.2458,24.5716,25.0102,33.9054,43.0215,52.5236,57.7508,0.973465,23.6744,3.26182e+07,1.37036e+06,57571.6
-34.905,0.979308,0.522079,2,3,0,36.2095,0.706002,0.252322,-0.444014,0.706002,0.252322,-0.444014,0.995937,2.42349,11.3708,12.5062,12.5713,12.7951,16.0066,25.0335,25.0753,25.4136,25.8692,35.1126,44.5904,54.4733,59.9112,0.958113,23.6167,3.25807e+07,1.36957e+06,57571.6
-33.7754,1,0.522079,3,7,0,35.6056,0.695618,0.299491,-0.0717455,0.695618,0.299491,-0.0717455,1.00698,2.4415,11.3598,12.4886,12.5533,12.7757,15.9668,24.9294,24.9708,25.3067,25.7588,34.9285,44.3252,54.119,59.5062,0.993343,23.7013,3.26363e+07,1.37074e+06,57571.6
-34.0754,1,0.522079,2,3,0,34.8781,0.697769,0.301837,-0.467308,0.697769,0.301837,-0.467308,0.999166,2.40953,11.0207,12.1019,12.1639,12.3767,15.4283,23.98,24.0196,24.3397,24.7707,33.507,42.4551,51.7793,56.9077,0.955438,23.7053,3.2639e+07,1.37079e+06,57571.6
-32.042,0.879611,0.522079,3,7,0,35.4974,0.718823,0.286906,0.612836,0.718823,0.286906,0.612836,0.982069,2.40272,11.521,12.6924,12.7597,12.9907,16.3134,25.6882,25.7317,26.0837,26.5577,36.1809,46.0545,56.3515,62.017,1.05432,23.6797,3.26217e+07,1.37043e+06,57571.6
-32.4331,0.976842,0.522079,3,15,0,33.6259,0.698199,0.282566,-0.530346,0.698199,0.282566,-0.530346,1.00102,2.42,11.1392,12.2364,12.2994,12.5155,15.614,24.3033,24.3435,24.6688,25.1069,33.9887,43.0887,52.573,57.7903,0.949366,23.6721,3.26167e+07,1.37032e+06,57571.6
-32.2033,0.889906,0.522079,3,15,0,33.5955,0.71498,0.268351,0.108317,0.71498,0.268351,0.108317,0.985973,2.40746,11.4468,12.6023,12.6686,12.8964,16.1702,25.3922,25.435,25.781,26.2469,35.7032,45.4029,55.518,61.0836,1.00987,23.6466,3.25999e+07,1.36997e+06,57571.6
-32.2846,0.995239,0.522079,2,7,0,33.3506,0.698989,0.287413,-0.453191,0.698989,0.287413,-0.453191,0.999963,2.41788,11.1403,12.2386,12.3016,12.5179,15.6199,24.3202,24.3604,24.6862,25.1249,34.0186,43.1306,52.6272,57.8512,0.956931,23.6806,3.26223e+07,1.37044e+06,57571.6
-31.6748,0.998058,0.522079,3,7,0,32.5361,0.705277,0.275629,-0.378715,0.705277,0.275629,-0.378715,0.993785,2.41017,11.2035,12.3151,12.3789,12.5979,15.7398,24.5612,24.6021,24.9326,25.3775,34.4024,43.6518,53.2936,58.5979,0.964271,23.6597,3.26085e+07,1.37015e+06,57571.6
-31.923,0.931619,0.522079,3,7,0,33.2006,0.719223,0.275363,0.161323,0.719223,0.275363,0.161323,0.979578,2.39043,11.3482,12.4926,12.5583,12.784,16.0259,25.1566,25.1989,25.5415,26.0028,35.3639,44.9651,54.9767,60.485,1.01468,23.6592,3.26082e+07,1.37015e+06,57571.6
-33.2867,0.894395,0.522079,3,7,0,33.8583,0.713981,0.306939,0.777058,0.713981,0.306939,0.777058,0.987312,2.4121,11.5223,12.691,12.7581,12.9885,16.3024,25.6482,25.6915,26.0423,26.5147,36.1042,45.9408,56.1973,61.8399,1.06846,23.7139,3.26449e+07,1.37092e+06,57571.6
-32.8544,0.866584,0.522079,3,7,0,35.6323,0.697685,0.283917,-0.185251,0.697685,0.283917,-0.185251,1.00527,2.44031,11.3868,12.5202,12.5852,12.8085,16.0133,25.0168,25.0585,25.3959,25.8502,35.0643,44.5085,54.353,59.7687,0.982727,23.6744,3.26182e+07,1.37036e+06,57571.6
-32.9969,0.878024,0.522079,2,7,0,35.2567,0.718186,0.293246,0.0696485,0.718186,0.293246,0.0696485,0.977592,2.37644,11.1485,12.263,12.327,12.5466,15.7002,24.5672,24.6082,24.9406,25.3882,34.4675,43.7745,53.4764,58.8134,1.0064,23.6907,3.26291e+07,1.37059e+06,57571.6
-31.9851,1,0.522079,1,3,0,32.9614,0.718426,0.289863,0.204269,0.718426,0.289863,0.204269,0.978946,2.38445,11.259,12.3902,12.4551,12.6781,15.8808,24.8947,24.9364,25.2745,25.7297,34.9657,44.4358,54.3089,59.7405,1.01858,23.6848,3.26252e+07,1.3705e+06,57571.6
-32.3603,0.962458,0.522079,3,7,0,33.5314,0.711215,0.279044,-0.351273,0.711215,0.279044,-0.351273,0.985225,2.38881,11.0982,12.199,12.2622,12.479,15.5903,24.3255,24.3659,24.6932,25.1338,34.0699,43.228,52.7743,58.0259,0.966902,23.6658,3.26125e+07,1.37024e+06,57571.6
-31.1555,0.756679,0.522079,3,7,0,34.6743,0.714413,0.284894,0.153783,0.714413,0.284894,0.153783,0.984724,2.39914,11.3342,12.4732,12.5386,12.7631,15.9881,25.0651,25.1071,25.4475,25.9059,35.207,44.7443,54.6878,60.1582,1.01402,23.6762,3.26194e+07,1.37038e+06,57571.6
-31.4089,0.962773,0.522079,3,15,0,31.577,0.709231,0.276193,0.00515639,0.709231,0.276193,0.00515639,0.991888,2.41614,11.3998,12.5439,12.6096,12.8351,16.074,25.1874,25.2296,25.5714,26.0315,35.3687,44.9429,54.9253,60.4173,1.00047,23.6607,3.26092e+07,1.37017e+06,57571.6
-31.1063,0.995551,0.522079,3,7,0,32.173,0.70824,0.288894,-0.0119455,0.70824,0.288894,-0.0119455,0.991205,2.40902,11.2898,12.4174,12.4821,12.7043,15.8944,24.8626,24.9041,25.2402,25.6929,34.8748,44.2869,54.0984,59.4958,0.998898,23.6831,3.2624e+07,1.37048e+06,57571.6
-31.3859,0.904918,0.522079,2,7,0,32.2908,0.710473,0.287054,0.277129,0.710473,0.287054,0.277129,0.99093,2.41652,11.4552,12.6094,12.6757,12.9033,16.1728,25.3803,25.423,25.7684,26.2335,35.6719,45.3512,55.4432,60.9954,1.02508,23.6799,3.26219e+07,1.37043e+06,57571.6
-32.0497,0.806152,0.522079,3,7,0,32.9762,0.703241,0.274919,-0.175681,0.703241,0.274919,-0.175681,0.998833,2.42863,11.3864,12.5236,12.5889,12.8129,16.0299,25.0728,25.1147,25.4537,25.9101,35.169,44.661,54.5569,60.0011,0.983658,23.6585,3.26077e+07,1.37014e+06,57571.6
-36.8495,0.390892,0.522079,2,7,0,38.594,0.704219,0.267972,0.280839,0.704219,0.267972,0.280839,1.00252,2.45225,11.7341,12.9246,12.9929,13.2277,16.6031,26.1212,26.1653,26.5226,27.0037,36.771,46.7922,57.2439,62.995,1.02531,23.6459,3.25994e+07,1.36996e+06,57571.6
-34.3992,1,0.522079,2,3,0,36.4579,0.720234,0.286021,-0.118618,0.720234,0.286021,-0.118618,0.974122,2.36573,11.0566,12.1585,12.2217,12.4388,15.5553,24.3127,24.3532,24.6814,25.1233,34.087,43.2748,52.8522,58.1209,0.988985,23.6781,3.26207e+07,1.37041e+06,57571.6
-33.3633,0.947353,0.522079,3,7,0,36.9921,0.720084,0.303983,0.456831,0.720084,0.303983,0.456831,0.976848,2.38034,11.2665,12.4009,12.466,12.6897,15.9029,24.9509,24.9928,25.3322,25.7892,35.0628,44.5718,54.485,59.9384,1.04101,23.7089,3.26415e+07,1.37085e+06,57571.6
-32.77,0.978375,0.522079,3,7,0,36.5883,0.699511,0.283447,-0.0779963,0.699511,0.283447,-0.0779963,1.00378,2.43992,11.4353,12.5773,12.6429,12.8679,16.0987,25.1809,25.2229,25.5634,26.0217,35.3204,44.8526,54.7896,60.2563,0.99278,23.6736,3.26177e+07,1.37035e+06,57571.6
-31.7943,0.937782,0.522079,2,3,0,32.8796,0.705335,0.285844,-0.349435,0.705335,0.285844,-0.349435,0.992362,2.40336,11.1299,12.2315,12.2946,12.5116,15.624,24.3591,24.3995,24.7267,25.1672,34.1004,43.2543,52.7953,58.0438,0.967039,23.6778,3.26205e+07,1.3704e+06,57571.6
-31.0913,0.981412,0.522079,3,7,0,33.0394,0.709729,0.280156,-0.0741902,0.709729,0.280156,-0.0741902,0.989862,2.40751,11.303,12.4332,12.4981,12.7208,15.9187,24.9103,24.9519,25.289,25.7429,34.9505,44.3901,54.231,59.645,0.993139,23.6678,3.26138e+07,1.37026e+06,57571.6
-32.1987,0.785419,0.522079,3,7,0,32.6974,0.701554,0.292911,0.0405929,0.701554,0.292911,0.0405929,1.00055,2.43158,11.3966,12.5351,12.6005,12.8248,16.0459,25.1015,25.1434,25.4828,25.9399,35.2114,44.7152,54.622,60.0718,1.00373,23.6901,3.26287e+07,1.37058e+06,57571.6
-33.411,0.946683,0.522079,3,7,0,36.7807,0.704214,0.307984,0.379667,0.704214,0.307984,0.379667,0.99765,2.42769,11.4399,12.5879,12.6538,12.8801,16.1304,25.2769,25.3192,25.6622,26.124,35.494,45.1,55.1132,60.6213,1.03427,23.7156,3.26461e+07,1.37094e+06,57571.6
-34.3401,0.906761,0.522079,3,7,0,35.3859,0.703321,0.257532,-0.391849,0.703321,0.257532,-0.391849,0.99939,2.43114,11.3998,12.5378,12.6031,12.8274,16.0461,25.0931,25.135,25.4741,25.9307,35.1941,44.6917,54.5949,60.0438,0.96313,23.6266,3.2587e+07,1.3697e+06,57571.6
-33.122,0.959551,0.522079,2,3,0,35.315,0.707691,0.285052,-0.478188,0.707691,0.285052,-0.478188,0.987774,2.3886,11.0061,12.0912,12.1534,12.3671,15.4317,24.0268,24.0665,24.3884,24.8217,33.608,42.6102,51.9926,57.1537,0.954494,23.6764,3.26196e+07,1.37039e+06,57571.6
-31.74,1,0.522079,2,3,0,32.7076,0.702688,0.282071,-0.398877,0.702688,0.282071,-0.398877,0.996178,2.41265,11.1703,12.2755,12.3389,12.5566,15.6792,24.4424,24.483,24.8112,25.2531,34.215,43.3985,52.9706,58.2362,0.962272,23.6712,3.26161e+07,1.37031e+06,57571.6
-31.3283,0.973327,0.522079,2,7,0,33.5271,0.711013,0.29227,0.293799,0.711013,0.29227,0.293799,0.989578,2.41168,11.4111,12.5595,12.6254,12.8518,16.104,25.2604,25.3028,25.6463,26.1087,35.493,45.1157,55.1481,60.6673,1.02659,23.689,3.2628e+07,1.37056e+06,57571.6
-31.8294,0.887607,0.522079,3,7,0,32.9226,0.717996,0.28677,0.151239,0.717996,0.28677,0.151239,0.979517,2.38567,11.2596,12.3903,12.4552,12.678,15.8792,24.8879,24.9296,25.2675,25.7224,34.9526,44.4167,54.2837,59.712,1.0138,23.6794,3.26216e+07,1.37043e+06,57571.6
-33.1589,0.844266,0.522079,3,7,0,33.7988,0.706727,0.296004,0.505413,0.706727,0.296004,0.505413,0.996804,2.43301,11.5762,12.7463,12.8135,13.0443,16.3605,25.7057,25.749,26.0997,26.5719,36.1558,45.9854,56.2343,61.8728,1.04517,23.6954,3.26323e+07,1.37065e+06,57571.6
-34.0514,0.93001,0.522079,2,7,0,35.2574,0.70528,0.306199,0.569379,0.70528,0.306199,0.569379,0.997972,2.43369,11.5513,12.7169,12.7839,13.0137,16.3166,25.6217,25.6648,26.0139,26.484,36.0242,45.8075,56.0072,61.6182,1.05079,23.7126,3.2644e+07,1.3709e+06,57571.6
-32.1776,0.998627,0.522079,2,7,0,35.0095,0.70574,0.279986,-0.466562,0.70574,0.279986,-0.466562,0.99147,2.40003,11.0915,12.1872,12.2501,12.4659,15.5614,24.2461,24.2863,24.6116,25.0495,33.9298,43.0293,52.5138,57.7314,0.955676,23.6675,3.26136e+07,1.37026e+06,57571.6
-34.4832,0.693304,0.522079,2,3,0,35.5764,0.697819,0.281676,-0.826078,0.697819,0.281676,-0.826078,0.998071,2.40312,10.9195,11.9849,12.046,12.2557,15.2605,23.6742,23.713,24.0279,24.4517,33.0433,41.8432,51.0138,56.0583,0.919432,23.6705,3.26156e+07,1.3703e+06,57571.6
-33.3578,0.853386,0.522079,2,3,0,35.6482,0.698951,0.282919,-0.0311441,0.698951,0.282919,-0.0311441,1.00511,2.44467,11.481,12.6294,12.6953,12.9216,16.1711,25.3085,25.3508,25.6933,26.1546,35.5117,45.1045,55.1051,60.6068,0.997126,23.6727,3.26171e+07,1.37033e+06,57571.6
-32.9899,0.993837,0.522079,3,7,0,34.7023,0.701717,0.266682,-0.357522,0.701717,0.266682,-0.357522,1.00051,2.43092,11.361,12.4925,12.5574,12.7804,15.9801,24.97,25.0116,25.3485,25.8021,35.004,44.437,54.2716,59.6823,0.966378,23.6435,3.25979e+07,1.36993e+06,57571.6
-32.8295,1,0.522079,2,3,0,33.6812,0.706087,0.272037,-0.585557,0.706087,0.272037,-0.585557,0.990979,2.39846,11.0709,12.1634,12.2261,12.4412,15.5268,24.1821,24.2221,24.5463,24.9827,33.8321,42.9002,52.3525,57.5526,0.94398,23.6533,3.26043e+07,1.37006e+06,57571.6
-31.5953,0.948262,0.522079,3,7,0,33.2365,0.703758,0.290121,-0.240957,0.703758,0.290121,-0.240957,0.995052,2.41139,11.1938,12.3038,12.3675,12.5861,15.7233,24.5309,24.5717,24.9016,25.3459,34.3552,43.5875,53.2102,58.5035,0.977423,23.6853,3.26255e+07,1.37051e+06,57571.6
-31.2524,0.741035,0.522079,2,3,0,32.3848,0.706456,0.285688,-0.189845,0.706456,0.285688,-0.189845,0.992466,2.40839,11.2263,12.3429,12.4069,12.6269,15.7839,24.652,24.6931,25.0254,25.4728,34.5475,43.8482,53.5431,58.8763,0.982288,23.6775,3.26203e+07,1.3704e+06,57571.6
-31.9374,0.4885,0.522079,2,3,0,33.6999,0.703754,0.283551,0.031781,0.703754,0.283551,0.031781,0.998739,2.43062,11.4387,12.5847,12.6505,12.8764,16.1198,25.2432,25.2855,25.6275,26.0881,35.433,45.0138,55.0022,60.4973,1.00292,23.6738,3.26178e+07,1.37035e+06,57571.6
-33.5635,0.832836,0.522079,3,7,0,34.9479,0.717142,0.276256,0.657892,0.717142,0.276256,0.657892,0.986119,2.41745,11.6672,12.8593,12.9278,13.163,16.5468,26.1042,26.1485,26.5075,26.991,36.8095,46.8869,57.3986,63.1829,1.05802,23.6608,3.26092e+07,1.37017e+06,57571.6
-33.1332,0.972416,0.522079,3,7,0,34.5727,0.718316,0.27557,-0.186747,0.718316,0.27557,-0.186747,0.977665,2.3766,11.134,12.2454,12.3091,12.5281,15.6717,24.5077,24.5486,24.8798,25.3257,34.372,43.6457,53.3138,58.6328,0.982613,23.6596,3.26084e+07,1.37015e+06,57571.6
-33.1236,0.982785,0.522079,2,7,0,34.394,0.71644,0.26665,-0.284775,0.71644,0.26665,-0.284775,0.980674,2.38482,11.1788,12.2947,12.3588,12.5787,15.7353,24.608,24.649,24.9816,25.4294,34.5138,43.8273,53.5377,58.8802,0.973355,23.6435,3.25979e+07,1.36993e+06,57571.6
-32.3857,1,0.522079,3,7,0,34.563,0.719295,0.28598,0.689026,0.719295,0.28598,0.689026,0.982102,2.40478,11.5642,12.7427,12.8104,13.0429,16.3868,25.8264,25.8702,26.2247,26.7021,36.3953,46.3421,56.7162,62.4242,1.06078,23.6781,3.26206e+07,1.37041e+06,57571.6
-31.524,0.965777,0.522079,3,7,0,33.1023,0.706064,0.294785,0.116362,0.706064,0.294785,0.116362,0.99458,2.41839,11.3568,12.4931,12.5583,12.7823,15.9978,25.0405,25.0823,25.4213,25.8778,35.138,44.6307,54.5262,59.9697,1.01066,23.6933,3.26309e+07,1.37062e+06,57571.6
-31.049,0.842501,0.522079,3,7,0,32.9058,0.711783,0.285963,0.066677,0.711783,0.285963,0.066677,0.987432,2.40308,11.3108,12.4442,12.5093,12.7327,15.9406,24.9644,25.0062,25.3445,25.8001,35.0431,44.5195,54.3988,59.8337,1.00612,23.678,3.26206e+07,1.37041e+06,57571.6
-33.5212,0.660136,0.522079,2,7,0,36.8934,0.69995,0.268159,-0.750254,0.69995,0.268159,-0.750254,0.998399,2.41264,11.0761,12.1645,12.227,12.4413,15.5137,24.126,24.1658,24.4882,24.9223,33.724,42.7423,52.1425,57.3139,0.92741,23.6462,3.25997e+07,1.36997e+06,57571.6
-31.6304,0.9736,0.522079,3,7,0,34.0444,0.71723,0.29187,0.309649,0.71723,0.29187,0.309649,0.981189,2.39177,11.3253,12.4657,12.5311,12.7559,15.9858,25.0803,25.1225,25.4636,25.9229,35.2445,44.8032,54.7691,60.2517,1.02799,23.6883,3.26275e+07,1.37055e+06,57571.6
-31.7281,0.933764,0.522079,3,7,0,32.5036,0.71701,0.286609,0.512783,0.71701,0.286609,0.512783,0.983839,2.40493,11.4952,12.661,12.728,12.9579,16.2635,25.5852,25.6284,25.9783,26.4495,36.0143,45.8266,56.059,61.6889,1.04573,23.6792,3.26214e+07,1.37042e+06,57571.6
-32.7051,0.35884,0.522079,2,3,0,36.3888,0.717506,0.275603,0.520052,0.717506,0.275603,0.520052,0.984712,2.41125,11.5888,12.7689,12.8367,13.0694,16.4174,25.8664,25.9102,26.2651,26.7429,36.4447,46.4005,56.7843,62.498,1.04625,23.6597,3.26085e+07,1.37015e+06,57571.6
-32.7051,0.261186,0.522079,2,3,0,36.285,0.717506,0.275603,0.520052,0.717506,0.275603,0.520052,0.984712,2.41125,11.5888,12.7689,12.8367,13.0694,16.4174,25.8664,25.9102,26.2651,26.7429,36.4447,46.4005,56.7843,62.498,1.04625,23.6597,3.26085e+07,1.37015e+06,57571.6
-32.6955,1,0.522079,2,7,0,34.0352,0.70211,0.301513,-0.207791,0.70211,0.301513,-0.207791,0.99595,2.41001,11.1434,12.2454,12.3086,12.5257,15.6395,24.3776,24.418,24.7453,25.1859,34.1208,43.2751,52.8152,58.0627,0.980536,23.7048,3.26387e+07,1.37079e+06,57571.6
