# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SSx43SnIa_model
# start_datetime = 2023-07-24 11:16:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpsjosbz2s/9rbfn0mp.json
# init = /tmp/tmpsjosbz2s/qwqasnzb.json
# random
#   seed = 36427
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-LCDM/SS+SnIa/LISA/SS+SnIa-20230724121610.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,alpha,theta.1,theta.2,theta.3,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,correction,Delta,A,B,C
-31.9813,0.972175,0.350434,2,3,0,32.0659,0.721225,0.284064,0.379003,0.721225,0.284064,0.379003,0.977398,2.38705,11.3717,12.522,12.588,12.8148,16.0748,25.2623,25.3048,25.6496,26.1139,35.5372,45.203,55.2822,60.8276,1.03406,23.6747,3.26184e+07,1.37036e+06,57571.6
-34.0215,0.962403,0.350434,3,7,0,35.3181,0.717447,0.256231,-0.107628,0.717447,0.256231,-0.107628,0.982557,2.39852,11.383,12.5299,12.5958,12.8219,16.0703,25.217,25.2594,25.6025,26.0646,35.4416,45.06,55.0909,60.6105,0.990072,23.6241,3.25854e+07,1.36967e+06,57571.6
-33.5758,0.957358,0.350434,3,15,0,36.1037,0.722883,0.264077,0.231178,0.722883,0.264077,0.231178,0.976803,2.38968,11.4371,12.5976,12.6642,12.893,16.1831,25.4607,25.5037,25.8519,26.3209,35.8414,45.6099,55.7982,61.4044,1.02089,23.6387,3.25948e+07,1.36987e+06,57571.6
-31.1672,0.934155,0.350434,3,7,0,34.3492,0.709022,0.288204,0.14948,0.709022,0.288204,0.14948,0.991689,2.41473,11.3883,12.5313,12.5969,12.8222,16.058,25.1632,25.2054,25.5468,26.0066,35.335,44.8994,54.8708,60.3564,1.01364,23.6819,3.26232e+07,1.37046e+06,57571.6
-31.5965,0.965334,0.350434,2,3,0,31.7213,0.708007,0.289185,0.249153,0.708007,0.289185,0.249153,0.993839,2.42211,11.4589,12.6118,12.6779,12.9052,16.1703,25.3623,25.4049,25.7497,26.2139,35.6345,45.2946,55.3661,60.9069,1.0226,23.6836,3.26244e+07,1.37049e+06,57571.6
-31.2004,0.994342,0.350434,2,7,0,32.2185,0.713759,0.281496,0.201772,0.713759,0.281496,0.201772,0.986529,2.40603,11.405,12.554,12.62,12.8465,16.101,25.2654,25.3078,25.6516,26.1145,35.5087,45.1428,55.1881,60.7148,1.01833,23.6702,3.26154e+07,1.3703e+06,57571.6
-31.7391,0.852577,0.350434,2,3,0,32.5591,0.716451,0.284173,0.0337717,0.716451,0.284173,0.0337717,0.980965,2.38717,11.2317,12.3568,12.4214,12.6432,15.8274,24.7839,24.8254,25.1612,25.6134,34.7871,44.1923,53.9976,59.3919,1.0031,23.6749,3.26185e+07,1.37036e+06,57571.6
-31.8079,0.990032,0.350434,2,7,0,32.1959,0.714822,0.276863,0.313939,0.714822,0.276863,0.313939,0.986646,2.4108,11.4987,12.6626,12.7294,12.959,16.258,25.5569,25.6,25.9489,26.4189,35.9576,45.7426,55.9467,61.5612,1.02829,23.6619,3.261e+07,1.37018e+06,57571.6
-31.955,0.975338,0.350434,3,7,0,32.5968,0.707398,0.298519,0.311269,0.707398,0.298519,0.311269,0.993897,2.42032,11.4263,12.5743,12.6402,12.8665,16.1172,25.2667,25.3091,25.6522,26.1143,35.4891,45.1011,55.1216,60.634,1.02817,23.6997,3.26352e+07,1.37071e+06,57571.6
-32.9944,0.931096,0.350434,3,15,0,34.7755,0.709501,0.297839,0.612126,0.709501,0.297839,0.612126,0.993495,2.42673,11.5776,12.7504,12.8177,13.049,16.374,25.7481,25.7916,26.1434,26.6172,36.234,46.0985,56.3842,62.0429,1.05437,23.6985,3.26344e+07,1.3707e+06,57571.6
-31.4371,0.940717,0.350434,3,15,0,34.4776,0.705311,0.281295,-0.307427,0.705311,0.281295,-0.307427,0.993569,2.40942,11.2018,12.3136,12.3773,12.5964,15.7389,24.5627,24.6035,24.9341,25.3792,34.4065,43.6581,53.3018,58.607,0.971109,23.6698,3.26152e+07,1.37029e+06,57571.6
-31.8937,0.944152,0.350434,2,3,0,31.9969,0.707066,0.281466,-0.380941,0.707066,0.281466,-0.380941,0.9903,2.39922,11.1197,12.2207,12.2839,12.5008,15.6119,24.3441,24.3845,24.7116,25.152,34.0831,43.2352,52.7748,58.0227,0.964017,23.6701,3.26154e+07,1.3703e+06,57571.6
-31.7438,0.99682,0.350434,2,7,0,33.3054,0.714256,0.279081,0.342355,0.714256,0.279081,0.342355,0.987341,2.41233,11.505,12.6696,12.7365,12.9661,16.267,25.5711,25.6142,25.9634,26.4336,35.9776,45.768,55.9776,61.5949,1.03081,23.6659,3.26126e+07,1.37024e+06,57571.6
-31.7196,0.998188,0.350434,3,7,0,31.9518,0.714089,0.294584,0.136401,0.714089,0.294584,0.136401,0.983613,2.39232,11.2437,12.3694,12.434,12.6558,15.8416,24.8018,24.8433,25.1792,25.6315,34.808,44.2152,54.0216,59.4162,1.01247,23.693,3.26307e+07,1.37062e+06,57571.6
-31.6168,0.986781,0.350434,3,15,0,32.163,0.705752,0.286706,0.116648,0.705752,0.286706,0.116648,0.996212,2.42547,11.4333,12.5803,12.6461,12.8722,16.1192,25.2552,25.2975,25.64,26.1013,35.4606,45.0567,55.061,60.5648,1.01067,23.6793,3.26215e+07,1.37043e+06,57571.6
-31.3268,0.973629,0.350434,2,7,0,32.3878,0.709187,0.277979,0.0316936,0.709187,0.277979,0.0316936,0.99192,2.41621,11.4015,12.546,12.6117,12.8372,16.0772,25.1939,25.2361,25.578,26.0384,35.379,44.9567,54.9427,60.4367,1.00291,23.6639,3.26113e+07,1.37021e+06,57571.6
-34.6616,0.909326,0.350434,3,11,0,35.4635,0.709003,0.253566,-0.610818,0.709003,0.253566,-0.610818,0.989775,2.4029,11.1861,12.2964,12.3601,12.5788,15.7168,24.5275,24.5683,24.8984,25.3429,34.3583,43.6001,53.2359,58.5376,0.941667,23.6191,3.25822e+07,1.3696e+06,57571.6
-33.2632,0.972663,0.350434,3,7,0,37.0631,0.716555,0.260281,-0.158771,0.716555,0.260281,-0.158771,0.982698,2.39584,11.3238,12.4613,12.5266,12.7508,15.9711,25.0331,25.075,25.4149,25.8725,35.1586,44.6821,54.613,60.0773,0.985291,23.6317,3.25903e+07,1.36977e+06,57571.6
-35.5422,0.812327,0.350434,3,15,0,37.0093,0.695563,0.304417,-0.594582,0.695563,0.304417,-0.594582,1.00034,2.40701,10.9357,12.0032,12.0644,12.2746,15.2861,23.7193,23.7583,24.0738,24.4987,33.1093,41.9271,51.1147,56.1679,0.942767,23.7096,3.2642e+07,1.37086e+06,57571.6
-33.4525,0.864231,0.350434,3,7,0,37.5006,0.702027,0.292938,-0.523373,0.702027,0.292938,-0.523373,0.99391,2.39868,10.9898,12.069,12.1309,12.3434,15.3897,23.9281,23.9676,24.2873,24.7176,33.4417,42.3783,51.6912,56.8138,0.949968,23.6901,3.26287e+07,1.37058e+06,57571.6
-32.2863,0.967191,0.350434,2,3,0,33.9888,0.701731,0.293932,-0.340482,0.701731,0.293932,-0.340482,0.996252,2.40975,11.121,12.2191,12.2821,12.4983,15.6,24.3017,24.342,24.6678,25.1066,34.0028,43.1174,52.6165,57.8416,0.967858,23.6918,3.26299e+07,1.3706e+06,57571.6
-32.5838,0.994365,0.350434,2,3,0,32.7697,0.697544,0.294539,-0.22996,0.697544,0.294539,-0.22996,1.00333,2.43,11.2619,12.3773,12.4413,12.6611,15.8134,24.662,24.703,25.0344,25.4807,34.5305,43.8036,53.4684,58.7846,0.978453,23.6929,3.26306e+07,1.37062e+06,57571.6
-33.0522,0.995443,0.350434,2,3,0,33.2046,0.696374,0.298116,-0.230918,0.696374,0.298116,-0.230918,1.00444,2.43122,11.2485,12.3613,12.4251,12.6443,15.7888,24.6135,24.6544,24.9849,25.4299,34.4539,43.6998,53.3358,58.6361,0.978348,23.699,3.26347e+07,1.3707e+06,57571.6
-32.223,0.998514,0.350434,3,11,0,33.7709,0.721867,0.280752,0.517567,0.721867,0.280752,0.517567,0.978047,2.393,11.4717,12.6377,12.7046,12.9346,16.2416,25.5713,25.6145,25.9648,26.4365,36.0129,45.8386,56.0859,61.7242,1.04608,23.6689,3.26145e+07,1.37028e+06,57571.6
-31.5848,0.998722,0.350434,3,15,0,33.1474,0.702857,0.279676,-0.326443,0.702857,0.279676,-0.326443,0.997099,2.41808,11.2422,12.3579,12.4219,12.6417,15.7954,24.6505,24.6915,25.0232,25.4699,34.5292,43.8137,53.4918,58.816,0.969291,23.6669,3.26133e+07,1.37025e+06,57571.6
-33.7237,0.788597,0.350434,3,11,0,36.4783,0.724602,0.268248,0.501656,0.724602,0.268248,0.501656,0.975932,2.39206,11.531,12.7078,12.7754,13.0075,16.3472,25.7767,25.8205,26.1746,26.6516,36.3369,46.2776,56.6467,62.3527,1.04459,23.6464,3.25998e+07,1.36997e+06,57571.6
-32.5928,0.991276,0.350434,4,15,0,34.7733,0.720007,0.300162,0.554765,0.720007,0.300162,0.554765,0.978248,2.38738,11.3564,12.5042,12.5701,12.7965,16.0495,25.2166,25.2591,25.6031,26.0663,35.4675,45.1094,55.1623,60.6928,1.04947,23.7025,3.26371e+07,1.37075e+06,57571.6
-31.6837,0.987345,0.350434,3,15,0,33.0774,0.711068,0.297225,0.387631,0.711068,0.297225,0.387631,0.989592,2.41218,11.4248,12.5756,12.6417,12.8685,16.1282,25.3072,25.3497,25.694,26.1577,35.5662,45.214,55.2725,60.8059,1.03491,23.6975,3.26337e+07,1.37068e+06,57571.6
-32.7461,0.892897,0.350434,2,3,0,33.0225,0.706752,0.296471,0.447782,0.706752,0.296471,0.447782,0.996239,2.4301,11.5374,12.7017,12.7685,12.9981,16.2968,25.5896,25.6326,25.9813,26.4507,35.9784,45.7495,55.9369,61.5414,1.04017,23.6962,3.26328e+07,1.37066e+06,57571.6
-32.4917,0.999378,0.350434,3,15,0,32.9926,0.716927,0.297015,0.182309,0.716927,0.297015,0.182309,0.979779,2.38326,11.2074,12.33,12.3944,12.6156,15.7929,24.7302,24.7716,25.1067,25.5579,34.7114,44.0952,53.8771,59.2582,1.01663,23.6971,3.26335e+07,1.37068e+06,57571.6
-31.2712,0.984142,0.350434,2,3,0,32.8466,0.712953,0.29269,0.240961,0.712953,0.29269,0.240961,0.986374,2.40241,11.3438,12.4835,12.5489,12.7736,16.0008,25.0836,25.1257,25.4663,25.925,35.2317,44.7742,54.7226,60.1955,1.02188,23.6897,3.26285e+07,1.37057e+06,57571.6
-31.2387,0.986948,0.350434,2,7,0,31.5317,0.710209,0.286083,0.210396,0.710209,0.286083,0.210396,0.99087,2.41509,11.4265,12.5761,12.6421,12.8687,16.1244,25.2899,25.3324,25.6761,26.139,35.5324,45.1648,55.2077,60.7328,1.01912,23.6782,3.26208e+07,1.37041e+06,57571.6
-31.0526,0.97652,0.350434,3,11,0,33.0398,0.708925,0.284599,-0.0628009,0.708925,0.284599,-0.0628009,0.990415,2.4074,11.2833,12.4102,12.4749,12.6969,15.885,24.8472,24.8887,25.2246,25.6769,34.8528,44.259,54.0646,59.459,0.994192,23.6756,3.2619e+07,1.37037e+06,57571.6
-31.5438,0.953481,0.350434,2,7,0,31.7358,0.712681,0.281283,-0.14032,0.712681,0.281283,-0.14032,0.984961,2.39333,11.2016,12.319,12.3831,12.6033,15.764,24.6472,24.6883,25.0212,25.4695,34.5633,43.885,53.6026,58.9486,0.986962,23.6698,3.26151e+07,1.37029e+06,57571.6
-32.2888,0.983065,0.350434,3,15,0,33.0028,0.700722,0.272796,-0.462233,0.700722,0.272796,-0.462233,0.999815,2.42344,11.2417,12.3552,12.419,12.6384,15.7849,24.6168,24.6576,24.9885,25.4339,34.4677,43.726,53.377,58.6864,0.956159,23.6546,3.26052e+07,1.37008e+06,57571.6
-31.2505,1,0.350434,3,7,0,32.4554,0.70808,0.292365,0.12053,0.70808,0.292365,0.12053,0.99214,2.41349,11.3483,12.4847,12.55,12.7739,15.9903,25.0371,25.079,25.4182,25.8749,35.1404,44.6392,54.5414,59.9887,1.01103,23.6891,3.26281e+07,1.37056e+06,57571.6
-31.1376,0.993104,0.350434,3,7,0,31.3396,0.709947,0.289783,0.0247039,0.709947,0.289783,0.0247039,0.989033,2.40439,11.2789,12.4063,12.471,12.6932,15.883,24.8517,24.8933,25.2295,25.6822,34.8655,44.2794,54.0929,59.4914,1.00227,23.6847,3.26251e+07,1.3705e+06,57571.6
-31.0315,0.998136,0.350434,4,23,0,31.2528,0.709315,0.282847,-0.0251836,0.709315,0.282847,-0.0251836,0.99049,2.4093,11.3179,12.4502,12.5151,12.7383,15.9423,24.9522,24.9939,25.3317,25.7865,35.0134,44.4727,54.3342,59.7594,0.997677,23.6726,3.2617e+07,1.37033e+06,57571.6
-38.4198,0.381618,0.350434,2,3,0,39.1895,0.701512,0.263516,0.156831,0.701512,0.263516,0.156831,1.00604,2.4596,11.744,12.9332,13.0015,13.236,16.607,26.1088,26.1528,26.5094,26.9896,36.7375,46.7382,57.1684,62.9076,1.01424,23.6377,3.25941e+07,1.36985e+06,57571.6
-34.533,0.93349,0.350434,3,7,0,39.1167,0.715458,0.285503,-0.341663,0.715458,0.285503,-0.341663,0.978456,2.37006,10.981,12.0682,12.1305,12.3447,15.4167,24.0388,24.0787,24.4017,24.8365,33.6547,42.6908,52.1092,57.2902,0.967792,23.6772,3.26201e+07,1.3704e+06,57571.6
-32.0891,1,0.350434,2,7,0,35.365,0.713243,0.289397,-0.104127,0.713243,0.289397,-0.104127,0.983297,2.38709,11.1448,12.2548,12.3185,12.5372,15.676,24.4954,24.5363,24.8668,25.3118,34.338,43.5894,53.2327,58.5375,0.990334,23.684,3.26246e+07,1.37049e+06,57571.6
-32.1758,0.99956,0.350434,4,15,0,32.8607,0.721823,0.287015,0.394535,0.721823,0.287015,0.394535,0.976306,2.38366,11.3459,12.4928,12.5586,12.7848,16.0352,25.1946,25.237,25.5807,26.0435,35.4371,45.0721,55.1186,60.646,1.03544,23.6799,3.26219e+07,1.37043e+06,57571.6
-31.6823,0.996917,0.350434,4,15,0,32.2522,0.705516,0.274396,-0.365926,0.705516,0.274396,-0.365926,0.993782,2.41106,11.2205,12.3347,12.3986,12.6182,15.7677,24.6121,24.6531,24.9844,25.4306,34.4798,43.7547,53.4232,58.7423,0.965517,23.6575,3.2607e+07,1.37012e+06,57571.6
-31.7024,0.999209,0.350434,2,3,0,31.7626,0.705689,0.27338,-0.3539,0.705689,0.27338,-0.3539,0.993829,2.41196,11.236,12.3525,12.4166,12.6366,15.7931,24.6582,24.6992,25.0313,25.4786,34.5498,43.8475,53.5401,58.8725,0.966684,23.6557,3.26058e+07,1.3701e+06,57571.6
-31.9896,0.858731,0.350434,2,7,0,35.6994,0.7134,0.277166,-0.227667,0.7134,0.277166,-0.227667,0.983755,2.3896,11.168,12.2807,12.3446,12.5638,15.7106,24.5525,24.5934,24.9248,25.3709,34.4212,43.6982,53.3692,58.6897,0.978738,23.6625,3.26103e+07,1.37019e+06,57571.6
-31.4293,1,0.350434,2,3,0,32.0361,0.711298,0.274461,-0.155378,0.711298,0.274461,-0.155378,0.987785,2.40252,11.2755,12.4025,12.4672,12.6893,15.8776,24.8417,24.8832,25.2193,25.6717,34.8508,44.2613,54.0724,59.47,0.985568,23.6576,3.26071e+07,1.37012e+06,57571.6
-32.5118,0.903247,0.350434,2,3,0,32.623,0.715106,0.273758,-0.255516,0.715106,0.273758,-0.255516,0.981668,2.38513,11.1535,12.2651,12.3289,12.5479,15.6917,24.5258,24.5666,24.8977,25.3435,34.3863,43.6559,53.3196,58.6362,0.976107,23.6564,3.26063e+07,1.37011e+06,57571.6
-31.532,0.930798,0.350434,2,7,0,34.9764,0.7071,0.273415,-0.215111,0.7071,0.273415,-0.215111,0.993236,2.41453,11.3111,12.44,12.5048,12.7272,15.9204,24.8954,24.937,25.2734,25.7263,34.915,44.3348,54.1553,59.5582,0.979942,23.6557,3.26059e+07,1.3701e+06,57571.6
-31.3905,0.999758,0.350434,3,7,0,31.6829,0.707776,0.275065,-0.149134,0.707776,0.275065,-0.149134,0.992666,2.41432,11.3303,12.4627,12.5277,12.7509,15.9546,24.962,25.0037,25.3414,25.796,35.0194,44.4753,54.3335,59.7572,0.986152,23.6587,3.26078e+07,1.37014e+06,57571.6
-31.7376,0.960212,0.350434,3,7,0,32.3979,0.70189,0.280144,-0.238033,0.70189,0.280144,-0.238033,0.99931,2.42586,11.3163,12.4422,12.5068,12.7287,15.9124,24.8561,24.8974,25.2326,25.6838,34.8366,44.2178,53.9971,59.377,0.977742,23.6678,3.26138e+07,1.37026e+06,57571.6
-31.8764,0.971161,0.350434,3,15,0,32.5814,0.708901,0.297007,-0.0449308,0.708901,0.297007,-0.0449308,0.988746,2.399,11.1863,12.2996,12.3635,12.5828,15.7308,24.5748,24.6157,24.9471,25.3933,34.4435,43.7187,53.3861,58.704,0.99584,23.6971,3.26335e+07,1.37068e+06,57571.6
-32.0632,0.929449,0.350434,2,3,0,32.8645,0.708267,0.295396,-0.14837,0.708267,0.295396,-0.14837,0.988847,2.39695,11.1403,12.2462,12.3096,12.5275,15.6535,24.4317,24.4723,24.8012,25.244,34.2241,43.4265,53.0178,58.2938,0.986172,23.6943,3.26316e+07,1.37064e+06,57571.6
-31.5685,0.997063,0.350434,3,7,0,32.3711,0.708942,0.276577,0.0595127,0.708942,0.276577,0.0595127,0.992721,2.41944,11.4364,12.5859,12.6518,12.8784,16.1331,25.2935,25.3359,25.6795,26.1421,35.5293,45.1554,55.1922,60.7142,1.00545,23.6614,3.26096e+07,1.37018e+06,57571.6
-31.7315,0.999527,0.350434,3,15,0,32.0034,0.706826,0.285953,-0.306702,0.706826,0.285953,-0.306702,0.990704,2.40059,11.1361,12.2396,12.3029,12.5203,15.6389,24.3936,24.4341,24.762,25.2036,34.1582,43.3344,52.8989,58.1603,0.971155,23.678,3.26206e+07,1.37041e+06,57571.6
-33.5285,0.980192,0.350434,3,7,0,34.3439,0.706258,0.266859,-0.668175,0.706258,0.266859,-0.668175,0.99068,2.39731,11.0542,12.144,12.2065,12.4211,15.4987,24.13,24.1699,24.4931,24.9283,33.7526,42.7951,52.2211,57.4067,0.935755,23.6438,3.25981e+07,1.36993e+06,57571.6
-31.6592,0.950487,0.350434,3,7,0,34.597,0.709169,0.270872,-0.21056,0.709169,0.270872,-0.21056,0.990782,2.40974,11.3051,12.4345,12.4993,12.7219,15.9171,24.8995,24.9411,25.2778,25.7312,34.9287,44.3582,54.1893,59.5981,0.980382,23.6512,3.26029e+07,1.37003e+06,57571.6
-31.724,0.957742,0.350434,3,15,0,32.5214,0.700932,0.285614,-0.282178,0.700932,0.285614,-0.282178,0.999347,2.42241,11.2503,12.3661,12.4302,12.65,15.8037,24.6582,24.6992,25.0309,25.4775,34.5353,43.8175,53.4927,58.815,0.973507,23.6774,3.26202e+07,1.3704e+06,57571.6
-33.2865,0.930631,0.350434,3,7,0,33.6091,0.69453,0.292244,-0.292933,0.69453,0.292244,-0.292933,1.00738,2.43882,11.2861,12.4026,12.4667,12.6866,15.8415,24.6954,24.7364,25.068,25.5145,34.5686,43.8457,53.5146,58.8333,0.972445,23.6889,3.26279e+07,1.37056e+06,57571.6
-33.085,0.992827,0.350434,3,15,0,33.8958,0.720115,0.268274,0.39063,0.720115,0.268274,0.39063,0.981189,2.40248,11.5379,12.7119,12.7793,13.0109,16.3409,25.7373,25.7808,26.1337,26.6088,36.2554,46.1544,56.4795,62.161,1.03497,23.6464,3.25998e+07,1.36997e+06,57571.6
-32.8424,0.92898,0.350434,3,7,0,34.7568,0.721302,0.276711,0.0352259,0.721302,0.276711,0.0352259,0.975478,2.37674,11.2237,12.3509,12.4156,12.6378,15.8292,24.8102,24.8518,25.1886,25.6422,34.8445,44.2807,54.1194,59.5324,1.00323,23.6617,3.26098e+07,1.37018e+06,57571.6
-31.7344,0.988664,0.350434,2,3,0,33.0479,0.718502,0.276652,0.187099,0.718502,0.276652,0.187099,0.98059,2.39304,11.364,12.5103,12.5761,12.8021,16.0496,25.1965,25.2389,25.5821,26.0442,35.4222,45.0408,55.0705,60.5888,1.017,23.6616,3.26097e+07,1.37018e+06,57571.6
-32.4289,0.90614,0.350434,4,15,0,33.6412,0.716911,0.267695,-0.108563,0.716911,0.267695,-0.108563,0.981523,2.39129,11.2814,12.4133,12.4782,12.7013,15.9052,24.9193,24.961,25.299,25.7542,34.9894,44.4595,54.334,59.767,0.989961,23.6454,3.25991e+07,1.36996e+06,57571.6
-31.548,0.998171,0.350434,3,7,0,33.0084,0.702622,0.287817,-0.24753,0.702622,0.287817,-0.24753,0.996955,2.41674,11.2279,12.3419,12.4058,12.6253,15.7739,24.6148,24.6557,24.9869,25.4328,34.4768,43.745,53.4054,58.7195,0.976806,23.6813,3.26228e+07,1.37045e+06,57571.6
-33.1598,0.743782,0.350434,3,7,0,35.2112,0.704951,0.284965,-0.550151,0.704951,0.284965,-0.550151,0.990802,2.39364,10.9956,12.0772,12.1392,12.3522,15.4059,23.9674,24.007,24.3275,24.7591,33.5088,42.4727,51.815,56.954,0.947379,23.6763,3.26195e+07,1.37038e+06,57571.6
-34.3126,0.870915,0.350434,2,5,0,36.927,0.698665,0.275478,-0.84714,0.698665,0.275478,-0.84714,0.997703,2.40425,10.9473,12.0167,12.0781,12.2886,15.3055,23.7544,23.7934,24.1096,24.5353,33.1645,42.0037,51.216,56.2836,0.917335,23.6595,3.26083e+07,1.37015e+06,57571.6
-32.2434,0.988015,0.350434,3,7,0,34.6695,0.698766,0.278867,-0.427746,0.698766,0.278867,-0.427746,1.00198,2.42717,11.2415,12.3539,12.4177,12.6368,15.7799,24.6006,24.6414,24.9718,25.4167,34.4378,43.6822,53.3181,58.619,0.959483,23.6655,3.26123e+07,1.37023e+06,57571.6
-31.5801,0.964053,0.350434,3,15,0,32.9234,0.712188,0.275832,0.157511,0.712188,0.275832,0.157511,0.989153,2.41352,11.4536,12.6084,12.6746,12.9023,16.1733,25.3855,25.4282,25.7738,26.2391,35.6834,45.3696,55.4698,61.0269,1.01433,23.6601,3.26087e+07,1.37016e+06,57571.6
-31.8889,0.6899,0.350434,2,3,0,35.8172,0.709047,0.2687,-0.190117,0.709047,0.2687,-0.190117,0.99149,2.41293,11.3416,12.4763,12.5414,12.765,15.9756,25.0037,25.0455,25.3839,25.8397,35.0857,44.5657,54.4499,59.888,0.982319,23.6472,3.26003e+07,1.36998e+06,57571.6
-32.8819,0.936238,0.350434,2,3,0,33.4364,0.711852,0.261714,-0.337252,0.711852,0.261714,-0.337252,0.987273,2.40144,11.2613,12.3857,12.4502,12.6717,15.8521,24.7917,24.8331,25.1682,25.6193,34.7727,44.1573,53.9423,59.326,0.968361,23.6344,3.2592e+07,1.36981e+06,57571.6
-32.5095,0.997774,0.350434,2,3,0,33.1061,0.708335,0.263787,-0.321927,0.708335,0.263787,-0.321927,0.99199,2.41248,11.308,12.4367,12.5015,12.7239,15.9165,24.89,24.9315,25.2679,25.7208,34.9085,44.328,54.1492,59.5527,0.969818,23.6382,3.25945e+07,1.36986e+06,57571.6
-32.8384,0.984514,0.350434,3,15,0,33.4273,0.712286,0.261334,-0.187329,0.712286,0.261334,-0.187329,0.98816,2.40795,11.3621,12.502,12.5674,12.7921,16.0186,25.096,25.138,25.4784,25.9367,35.237,44.7743,54.7193,60.1913,0.982608,23.6337,3.25915e+07,1.3698e+06,57571.6
-31.6123,0.994033,0.350434,3,7,0,33.8682,0.718126,0.288936,0.310752,0.718126,0.288936,0.310752,0.980384,2.39092,11.3372,12.4799,12.5455,12.7708,16.0078,25.1241,25.1663,25.5083,25.9688,35.3141,44.898,54.8904,60.3878,1.02808,23.6832,3.26241e+07,1.37048e+06,57571.6
-31.6879,0.976049,0.350434,3,15,0,34.1112,0.70577,0.272625,-0.297837,0.70577,0.272625,-0.297837,0.99441,2.41534,11.2818,12.4052,12.4696,12.691,15.8676,24.7925,24.8338,25.1683,25.6186,34.7533,44.1169,53.8786,59.249,0.972075,23.6543,3.2605e+07,1.37008e+06,57571.6
-32.7975,0.971773,0.350434,3,7,0,33.0596,0.701864,0.272502,-0.64184,0.701864,0.272502,-0.64184,0.996211,2.40907,11.0897,12.1818,12.2444,12.4595,15.5432,24.1904,24.2304,24.5542,24.9901,33.8293,42.8862,52.3266,57.5199,0.938341,23.6541,3.26048e+07,1.37008e+06,57571.6
-32.0185,0.992407,0.350434,2,3,0,32.934,0.703524,0.275906,-0.484604,0.703524,0.275906,-0.484604,0.995071,2.40991,11.151,12.2535,12.3167,12.5339,15.6487,24.3891,24.4295,24.7569,25.1976,34.1358,43.2951,52.8425,58.0947,0.953938,23.6602,3.26088e+07,1.37016e+06,57571.6
-31.3382,0.979614,0.350434,3,15,0,33.6664,0.711879,0.277517,-0.127649,0.711879,0.277517,-0.127649,0.986771,2.39958,11.257,12.3819,12.4464,12.6681,15.8504,24.7972,24.8386,25.174,25.6256,34.7866,44.1782,53.9693,59.3559,0.988158,23.6631,3.26107e+07,1.3702e+06,57571.6
-31.5213,0.906384,0.350434,2,7,0,32.2428,0.708162,0.275393,-0.0311754,0.708162,0.275393,-0.0311754,0.993177,2.41863,11.4004,12.5437,12.6093,12.8346,16.0708,25.1751,25.2172,25.5586,26.0183,35.3451,44.9084,54.8793,60.3651,0.997128,23.6593,3.26082e+07,1.37015e+06,57571.6
-32.5288,0.822997,0.350434,2,7,0,33.7878,0.718075,0.286646,0.00873758,0.718075,0.286646,0.00873758,0.978154,2.37872,11.1683,12.2853,12.3494,12.5695,15.7302,24.6178,24.6589,24.9921,25.4407,34.5418,43.8718,53.5981,58.9488,1.0008,23.6792,3.26214e+07,1.37042e+06,57571.6
-31.641,0.990184,0.350434,2,7,0,32.6988,0.711081,0.284625,0.330511,0.711081,0.284625,0.330511,0.99087,2.41858,11.4996,12.661,12.7277,12.9567,16.2476,25.5193,25.5623,25.9102,26.3786,35.8862,45.6377,55.8057,61.3999,1.0298,23.6757,3.26191e+07,1.37037e+06,57571.6
-32.7535,0.965986,0.350434,2,7,0,33.6487,0.721361,0.269373,0.114258,0.721361,0.269373,0.114258,0.977151,2.38566,11.3398,12.4843,12.55,12.7757,16.0181,25.1516,25.1939,25.5366,25.998,35.3632,44.9692,54.9866,60.4983,1.01041,23.6484,3.26011e+07,1.37e+06,57571.6
-31.7325,0.997766,0.350434,3,7,0,33.7827,0.708794,0.270215,-0.233407,0.708794,0.270215,-0.233407,0.991188,2.41036,11.3014,12.43,12.4947,12.7171,15.9096,24.8835,24.925,25.2614,25.7143,34.9026,44.3226,54.1436,59.5469,0.978223,23.65,3.26021e+07,1.37002e+06,57571.6
