# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 10:21:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpseqr2vt3/mculhrra.json
# init = /tmp/tmpseqr2vt3/mi8fyus0.json
# random
#   seed = 77511
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CC/CC-20230724112113.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
# Adaptation terminated
# Step size = 0.369154
# Diagonal elements of inverse mass matrix:
# 0.00222, 0.0368718
-9.01542,0.944132,0.369154,2,3,0,9.74636,0.674156,0.314374,69.7596,70.4727,71.5781,73.5149,73.8759,74.6917,74.733,77.7353,78.1822,81.5296,82.8917,83.8848,83.9049,85.1497,86.1801,87.4909,87.9316,88.0222,94.2969,99.4528,103.795,105.772,111.957,112.294,113.649,123.258,143.179,148.217,153.68,162.032,181.192,200.895
-10.5188,0.845889,0.369154,2,3,0,10.6984,0.698165,0.346132,72.4847,73.2947,74.5488,76.7422,77.1506,78.0725,78.1192,81.5055,82.0087,85.7713,87.2994,88.4125,88.4349,89.8289,90.9818,92.4473,92.9398,93.041,100.038,105.769,110.586,112.776,119.619,119.991,121.489,132.089,153.997,159.526,165.518,174.67,195.64,217.175
-9.16497,0.832498,0.369154,2,7,0,12.1978,0.666101,0.324432,68.9989,69.7251,70.8505,72.8211,73.1883,74.0178,74.0598,77.1105,77.5644,80.962,82.3437,83.3508,83.3711,84.6331,85.6774,87.0055,87.452,87.5438,93.8961,99.1105,103.499,105.496,111.741,112.082,113.45,123.143,143.218,148.292,153.793,162.2,181.477,201.293
-8.88995,0.999841,0.369154,2,7,0,9.14221,0.6675,0.337277,69.2369,69.9923,71.1623,73.2096,73.5909,74.4519,74.4955,77.6597,78.1302,81.6493,83.0793,84.1212,84.1422,85.4474,86.527,87.8997,88.361,88.4559,95.0141,100.391,104.913,106.969,113.396,113.746,115.153,125.118,145.729,150.933,156.575,165.194,184.947,205.241
-9.71555,0.84086,0.369154,2,7,0,10.4409,0.671093,0.382113,69.9352,70.7911,72.1145,74.4243,74.8537,75.8225,75.8715,79.4218,79.9485,83.8789,85.4718,86.631,86.6543,88.1047,89.3032,90.8254,91.3366,91.4416,98.6888,104.607,109.571,111.824,118.855,119.238,120.774,131.637,154.016,159.653,165.759,175.076,196.398,218.266
-10.0534,0.980204,0.369154,2,3,0,10.1387,0.646143,0.346086,67.0833,67.8328,68.9934,71.0231,71.401,72.2541,72.2973,75.4309,75.8966,79.3785,80.7925,81.8225,81.8433,83.1333,84.2002,85.5563,86.012,86.1057,92.5803,97.8843,102.342,104.368,110.701,111.045,112.431,122.241,142.514,147.631,153.176,161.646,181.052,200.98
-9.23349,1,0.369154,2,3,0,9.9566,0.656565,0.386922,68.4554,69.3027,70.6128,72.8988,73.3236,74.2821,74.3306,77.8422,78.363,82.2487,83.823,84.9686,84.9917,86.4248,87.609,89.1127,89.6177,89.7215,96.8784,102.721,107.619,109.843,116.78,117.157,118.673,129.386,151.448,157.004,163.021,172.203,193.212,214.754
-9.67578,0.984409,0.369154,3,11,0,10.1601,0.717842,0.272975,73.9562,74.6188,75.6475,77.4546,77.7921,78.5552,78.5939,81.4104,81.8306,84.9858,86.2732,87.2131,87.2321,88.4117,89.3891,90.6341,91.053,91.1391,97.1216,102.059,106.231,108.133,114.099,114.424,115.734,125.042,144.433,149.352,154.693,162.867,181.659,201.026
-9.8268,0.99261,0.369154,1,3,0,10.2501,0.719827,0.253145,74.0047,74.6223,75.582,77.2698,77.5853,78.2991,78.3352,80.9731,81.3671,84.3292,85.5395,86.4238,86.4416,87.552,88.4726,89.6459,90.0409,90.1222,95.7718,100.446,104.401,106.206,111.875,112.185,113.431,122.297,140.815,145.522,150.635,158.466,176.489,195.089
-11.0864,0.952602,0.369154,2,3,0,11.2794,0.738737,0.221442,75.692,76.2486,77.1146,78.6407,78.9263,79.5731,79.6058,82.0016,82.3602,85.0611,86.1673,86.9765,86.9928,88.0099,88.8541,89.9311,90.2939,90.3686,95.5724,99.8949,103.564,105.242,110.521,110.81,111.972,120.263,137.668,142.106,146.933,154.335,171.41,189.074
-10.0409,0.88187,0.369154,3,7,0,11.981,0.723715,0.246504,74.3517,74.9569,75.8975,77.5524,77.8618,78.5619,78.5974,81.1862,81.573,84.4823,85.6716,86.5408,86.5583,87.6499,88.5552,89.7092,90.0977,90.1776,95.738,100.342,104.24,106.02,111.612,111.917,113.147,121.898,140.197,144.851,149.908,157.654,175.492,193.908
-8.85879,0.995925,0.369154,3,9,0,10.3799,0.677757,0.339307,70.3158,71.0872,72.2819,74.3723,74.7615,75.6406,75.685,78.915,79.3952,82.9867,84.4458,85.509,85.5304,86.8621,87.9636,89.364,89.8347,89.9314,96.621,102.105,106.715,108.812,115.365,115.721,117.156,127.314,148.32,153.623,159.372,168.154,188.28,208.954
-10.6382,0.857248,0.369154,4,15,0,11.3234,0.704264,0.239726,72.3011,72.8743,73.7654,75.3339,75.6273,76.2912,76.3248,78.7808,79.148,81.9103,83.0402,83.8661,83.8827,84.9202,85.7808,86.878,87.2475,87.3235,92.6144,96.9986,100.714,102.411,107.743,108.035,109.208,117.562,135.047,139.496,144.333,151.743,168.815,186.45
-12.5169,0.833611,0.369154,3,9,0,17.0067,0.60347,0.42907,63.1934,64.0528,65.3796,67.6891,68.1177,69.0837,69.1325,72.6631,73.1856,77.0766,78.6494,79.7927,79.8157,81.2447,82.4243,83.9209,84.4232,84.5264,91.6288,97.408,102.243,104.434,111.262,111.633,113.123,123.638,145.227,150.653,156.526,165.481,185.945,206.903
-11.7442,1,0.369154,1,1,0,12.4885,0.605184,0.4479,63.4952,64.3929,65.7779,68.1863,68.6329,69.6392,69.6901,73.3639,73.9072,77.9492,79.5814,80.7674,80.7913,82.273,83.4957,85.0464,85.5667,85.6736,93.0238,98.9967,103.989,106.251,113.293,113.676,115.212,126.045,148.26,153.839,159.876,169.079,190.099,211.616
-11.6522,0.884388,0.369154,1,3,0,12.8131,0.612461,0.415886,64.0481,64.8948,66.2026,68.4808,68.9037,69.8573,69.9055,73.3934,73.9099,77.7585,79.3153,80.4473,80.4701,81.8853,83.0539,84.537,85.0348,85.1371,92.1814,97.9189,102.722,104.9,111.689,112.058,113.54,124.003,145.506,150.913,156.766,165.694,186.104,207.013
-10.6003,1,0.369154,1,1,0,11.3845,0.619479,0.429294,64.8713,65.754,67.1166,69.4886,69.9287,70.9209,70.971,74.5968,75.1334,79.1294,80.7446,81.9187,81.9423,83.4098,84.6212,86.1581,86.6739,86.7799,94.0735,100.008,104.973,107.224,114.235,114.616,116.146,126.944,149.112,154.684,160.714,169.909,190.923,212.443
-12.6334,0.837106,0.369154,3,11,0,13.236,0.722922,0.200873,73.9081,74.4035,75.1748,76.5358,76.7908,77.3684,77.3977,79.5408,79.862,82.2845,83.2784,84.0059,84.0206,84.9358,85.6959,86.6663,86.9935,87.0608,91.7612,95.677,99.0081,100.533,105.339,105.603,106.663,114.234,130.189,134.268,138.707,145.523,161.272,177.596
-13.7137,0.972017,0.369154,2,3,0,14.2189,0.769467,0.219567,78.8249,79.3999,80.2945,81.8713,82.1664,82.8348,82.8686,85.3447,85.7153,88.5073,89.6511,90.4877,90.5046,91.5563,92.4293,93.5431,93.9183,93.9955,99.3783,103.851,107.648,109.384,114.849,115.147,116.351,124.935,142.962,147.559,152.56,160.23,177.924,196.232
-10.8024,1,0.369154,2,3,0,13.6378,0.733988,0.22628,75.2444,75.8092,76.6877,78.2354,78.525,79.1807,79.214,81.642,82.0053,84.7408,85.8609,86.68,86.6965,87.7259,88.5802,89.6699,90.0369,90.1124,95.3747,99.7429,103.449,105.143,110.472,110.764,111.937,120.3,137.843,142.313,147.175,154.629,171.817,189.59
-10.441,0.997462,0.369154,2,3,0,10.9294,0.725972,0.233087,74.4769,75.0519,75.9459,77.5203,77.8149,78.4816,78.5154,80.9829,81.352,84.1297,85.2664,86.0974,86.1142,87.1584,88.0249,89.1297,89.5018,89.5783,94.9098,99.3315,103.081,104.794,110.18,110.474,111.659,120.104,137.799,142.305,147.203,154.712,172.017,189.902
-11.1541,0.721954,0.369154,1,3,0,12.9725,0.733991,0.274816,75.6348,76.3167,77.3754,79.2348,79.582,80.3672,80.4069,83.3044,83.7366,86.9817,88.3056,89.2721,89.2917,90.5045,91.5096,92.7895,93.2202,93.3088,99.4584,104.533,108.82,110.774,116.903,117.238,118.583,128.144,148.057,153.108,158.591,166.983,186.273,206.153
-11.1245,0.997386,0.369154,2,3,0,11.4584,0.698751,0.23829,71.7242,72.2896,73.1686,74.716,75.0054,75.6604,75.6936,78.1171,78.4794,81.2056,82.3208,83.136,83.1525,84.1766,85.0262,86.1094,86.4741,86.5492,91.7732,96.1029,99.7721,101.448,106.716,107.004,108.163,116.417,133.697,138.095,142.876,150.201,167.079,184.515
-10.663,0.980844,0.369154,2,7,0,12.0903,0.689816,0.365384,71.7617,72.6046,73.9087,76.1871,76.6109,77.5674,77.6158,81.1249,81.6459,85.5372,87.1157,88.2649,88.2881,89.7267,90.9159,92.4268,92.9344,93.0387,100.241,106.132,111.076,113.322,120.336,120.717,122.251,133.1,155.48,161.123,167.236,176.568,197.936,219.863
-8.94468,0.991871,0.369154,2,3,0,10.6735,0.679093,0.309402,70.2338,70.9411,72.0379,73.9601,74.3185,75.1284,75.1694,78.151,78.595,81.9211,83.2749,84.2623,84.2822,85.5199,86.5445,87.8481,88.2864,88.3765,94.6196,99.7521,104.076,106.045,112.207,112.543,113.893,123.471,143.337,148.363,153.814,162.148,181.271,200.941
-9.25399,0.927553,0.369154,1,1,0,9.25981,0.676603,0.30131,69.9166,70.6036,71.6691,73.5375,73.886,74.6736,74.7134,77.6146,78.0467,81.286,82.6053,83.5676,83.587,84.7935,85.7926,87.064,87.4916,87.5795,93.6729,98.6864,102.913,104.838,110.865,111.194,112.515,121.891,141.355,146.283,151.628,159.801,178.564,197.872
-9.62602,0.926141,0.369154,2,7,0,11.1877,0.704475,0.259694,72.4769,73.0965,74.059,75.7511,76.0673,76.7825,76.8187,79.4609,79.8554,82.8199,84.0307,84.915,84.9329,86.0431,86.9636,88.1363,88.531,88.6122,94.2553,98.9199,102.866,104.666,110.316,110.625,111.866,120.696,139.123,143.803,148.887,156.67,174.578,193.05
-12.9697,0.65297,0.369154,3,11,0,15.1668,0.706803,0.361261,73.4973,74.3516,75.6736,77.9838,78.4136,79.3837,79.4328,82.9926,83.5212,87.4705,89.0729,90.2397,90.2632,91.7238,92.9314,94.4658,94.9813,95.0873,102.404,108.39,113.417,115.7,122.831,123.219,124.779,135.813,158.586,164.328,170.55,180.049,201.802,224.129
-9.10253,0.929687,0.369154,2,3,0,13.3935,0.667228,0.324546,69.1165,69.8442,70.9718,72.9464,73.3144,74.1455,74.1876,77.2444,77.6992,81.1036,82.488,83.4971,83.5175,84.7819,85.8283,87.1591,87.6064,87.6984,94.0632,99.2878,103.685,105.686,111.943,112.284,113.655,123.367,143.481,148.564,154.075,162.498,181.812,201.665
-9.76177,0.938706,0.369154,2,5,0,9.92592,0.657597,0.325037,68.1223,68.8406,69.9535,71.9024,72.2655,73.0858,73.1272,76.144,76.5928,79.9524,81.3186,82.3144,82.3345,83.5822,84.6147,85.9279,86.3693,86.46,92.7402,97.8952,102.234,104.208,110.381,110.717,112.07,121.651,141.493,146.508,151.945,160.253,179.305,198.888
-9.14365,0.996662,0.369154,2,7,0,9.62964,0.679755,0.350383,70.6046,71.4025,72.6378,74.7976,75.1996,76.1072,76.1531,79.4859,79.981,83.6824,85.1852,86.2798,86.3019,87.6725,88.806,90.2467,90.7307,90.8302,97.7059,103.336,108.067,110.217,116.935,117.3,118.77,129.174,150.665,156.088,161.965,170.939,191.499,212.609
-8.8884,0.999074,0.369154,3,9,0,9.5423,0.666459,0.354953,69.2566,70.0487,71.2747,73.4178,73.8167,74.717,74.7625,78.0676,78.5585,82.2275,83.7167,84.8013,84.8231,86.1811,87.3039,88.7308,89.2103,89.3088,96.1167,101.689,106.37,108.497,115.142,115.503,116.957,127.243,148.484,153.842,159.648,168.514,188.821,209.667
-9.35418,0.927373,0.369154,3,11,0,9.62025,0.684053,0.287207,70.5813,71.2445,72.2736,74.0797,74.4168,75.1788,75.2174,78.0271,78.446,81.5882,82.8691,83.8038,83.8227,84.9952,85.9665,87.203,87.6189,87.7045,93.6383,98.5279,102.654,104.535,110.427,110.749,112.042,121.221,140.31,145.147,150.397,158.427,176.875,195.872
-9.3959,0.995707,0.369154,2,7,0,9.82888,0.675012,0.366959,70.233,71.0612,72.3426,74.5809,74.9972,75.9369,75.9844,79.4312,79.9429,83.7645,85.3145,86.443,86.4658,87.8783,89.046,90.5295,91.0278,91.1302,98.2012,103.983,108.836,111.041,117.924,118.298,119.803,130.448,152.407,157.942,163.939,173.094,194.054,215.562
-8.85514,0.974221,0.369154,3,11,0,10.2181,0.688212,0.307149,71.16,71.8718,72.9755,74.9104,75.2711,76.0864,76.1277,79.1297,79.5767,82.9264,84.2901,85.2846,85.3047,86.5515,87.5837,88.8971,89.3387,89.4295,95.7207,100.894,105.253,107.238,113.451,113.789,115.151,124.811,144.851,149.921,155.422,163.831,183.129,202.982
-9.06356,0.970534,0.369154,3,11,0,9.25715,0.660724,0.34306,68.5755,69.3355,70.5124,72.5711,72.9544,73.8199,73.8637,77.0433,77.5158,81.0499,82.4854,83.5312,83.5523,84.862,85.9454,87.3225,87.7853,87.8805,94.457,99.8459,104.376,106.436,112.872,113.222,114.631,124.605,145.223,150.428,156.069,164.685,184.43,204.709
-8.90228,1,0.369154,2,3,0,9.02841,0.670234,0.353485,69.6382,70.4316,71.6598,73.8068,74.2063,75.1084,75.154,78.4657,78.9576,82.6345,84.127,85.2141,85.236,86.5971,87.7226,89.1529,89.6335,89.7323,96.5572,102.144,106.838,108.971,115.635,115.997,117.455,127.772,149.078,154.453,160.278,169.172,189.546,210.463
-8.91529,0.965186,0.369154,4,15,0,9.58325,0.68908,0.319667,71.3436,72.0842,73.2322,75.2429,75.6176,76.4642,76.5071,79.6218,80.0853,83.556,84.9678,85.9971,86.0178,87.3077,88.3752,89.733,90.1895,90.2834,96.7803,102.116,106.608,108.652,115.048,115.396,116.797,126.728,147.304,152.506,158.147,166.767,186.541,206.871
-9.13469,0.977184,0.369154,2,7,0,9.79177,0.659801,0.341474,68.4683,69.2239,70.394,72.441,72.8222,73.6829,73.7264,76.8886,77.3586,80.8739,82.3019,83.3422,83.3632,84.6663,85.7441,87.1143,87.5748,87.6694,94.2135,99.5768,104.086,106.136,112.543,112.892,114.294,124.224,144.754,149.937,155.555,164.136,183.8,203.999
-9.10093,0.990463,0.369154,2,3,0,9.28067,0.681235,0.346019,70.7262,71.5163,72.7396,74.8792,75.2775,76.1768,76.2223,79.5256,80.0164,83.6868,85.1774,86.2632,86.2851,87.645,88.7696,90.1992,90.6796,90.7783,97.6035,103.195,107.894,110.03,116.706,117.069,118.53,128.871,150.243,155.637,161.483,170.411,190.869,211.877
-8.93042,0.961086,0.369154,1,3,0,9.40108,0.671231,0.324732,69.5325,70.2649,71.4,73.3875,73.7578,74.5944,74.6367,77.7135,78.1712,81.5977,82.9911,84.0067,84.0272,85.2999,86.353,87.6923,88.1426,88.2351,94.6409,99.8991,104.325,106.338,112.636,112.978,114.358,124.132,144.374,149.489,155.036,163.512,182.948,202.926
-9.02159,0.98017,0.369154,3,11,0,9.3005,0.663395,0.368887,69.0382,69.8562,71.1218,73.3322,73.7433,74.6712,74.7181,78.1212,78.6263,82.3987,83.9286,85.0424,85.0649,86.4589,87.6113,89.0752,89.5669,89.668,96.6448,102.349,107.136,109.31,116.099,116.468,117.952,128.449,150.1,155.557,161.469,170.493,191.155,212.354
-9.4191,0.991635,0.369154,3,9,0,10.0717,0.706531,0.266011,72.7372,73.3732,74.361,76.0969,76.4212,77.1546,77.1918,79.9,80.3042,83.3404,84.5799,85.4851,85.5034,86.6396,87.5813,88.7809,89.1847,89.2677,95.0365,99.8015,103.83,105.667,111.432,111.747,113.013,122.015,140.785,145.55,150.724,158.645,176.861,195.645
-10.1446,0.934317,0.369154,3,7,0,10.3582,0.725818,0.268334,74.7412,75.4001,76.4233,78.2213,78.5571,79.3166,79.3551,82.1591,82.5776,85.7205,87.0033,87.9401,87.959,89.1347,90.1091,91.3503,91.768,91.8539,97.8213,102.749,106.914,108.813,114.773,115.098,116.407,125.709,145.1,150.021,155.365,163.545,182.355,201.747
-9.68951,0.953078,0.369154,2,3,0,10.3406,0.713086,0.255189,73.3276,73.9442,74.9023,76.587,76.9019,77.6143,77.6503,80.2827,80.6758,83.6309,84.8382,85.7202,85.738,86.8454,87.7636,88.9337,89.3276,89.4086,95.0414,99.7001,103.642,105.441,111.09,111.398,112.639,121.47,139.912,144.598,149.689,157.484,175.424,193.935
-8.98054,0.93044,0.369154,3,15,0,10.236,0.696789,0.299033,71.9852,72.6876,73.7769,75.6875,76.0439,76.8493,76.8901,79.8576,80.2997,83.6139,84.9638,85.9486,85.9685,87.2033,88.2259,89.5272,89.9649,90.0549,96.293,101.427,105.756,107.727,113.902,114.238,115.592,125.199,145.148,150.199,155.678,164.058,183.295,203.094
-8.90014,0.997788,0.369154,3,11,0,9.04649,0.669342,0.354273,69.5513,70.3453,71.5744,73.723,74.1228,75.0255,75.0711,78.3849,78.8771,82.556,84.0493,85.1368,85.1588,86.5205,87.6465,89.0774,89.5582,89.657,96.4844,102.073,106.768,108.902,115.566,115.929,117.387,127.705,149.012,154.387,160.211,169.106,189.478,210.393
-9.22461,0.901475,0.369154,1,3,0,9.43765,0.660458,0.335393,68.493,69.2364,70.388,72.4031,72.7785,73.6261,73.669,76.7844,77.2476,80.7131,82.1214,83.1476,83.1683,84.4539,85.5174,86.8695,87.324,87.4174,93.8787,99.177,103.633,105.66,111.995,112.34,113.727,123.551,143.873,149.005,154.569,163.068,182.551,202.568
-9.62268,0.90473,0.369154,1,1,0,9.65576,0.657485,0.329042,68.1393,68.8659,69.9916,71.9625,72.3296,73.1589,73.2009,76.2501,76.7037,80.0979,81.4778,82.4835,82.5038,83.7638,84.8064,86.1322,86.5778,86.6694,93.008,98.2088,102.585,104.575,110.8,111.139,112.502,122.16,142.151,147.201,152.677,161.044,180.228,199.942
-8.95227,0.997132,0.369154,3,11,0,9.71757,0.695298,0.301598,71.8506,72.5572,73.6532,75.5749,75.9333,76.7434,76.7844,79.7683,80.2127,83.5443,84.901,85.8907,85.9107,87.1516,88.179,89.4866,89.9263,90.0167,96.2831,101.439,105.785,107.765,113.963,114.3,115.659,125.3,145.315,150.381,155.877,164.281,183.573,203.425
-8.81884,0.977027,0.369154,2,7,0,11.2105,0.676756,0.336787,70.1933,70.9581,72.1427,74.2156,74.6016,75.4735,75.5176,78.7216,79.1979,82.7615,84.2095,85.2647,85.286,86.6076,87.701,89.0911,89.5583,89.6543,96.2961,101.742,106.321,108.404,114.914,115.268,116.693,126.787,147.665,152.937,158.652,167.382,187.393,207.951
-9.78592,0.759589,0.369154,1,3,0,10.2439,0.666625,0.305585,68.9165,69.6026,70.6666,72.5318,72.8796,73.6657,73.7055,76.6001,77.0311,80.2616,81.5768,82.5361,82.5554,83.7581,84.7538,86.0207,86.4468,86.5344,92.6041,97.5959,101.803,103.718,109.715,110.042,111.357,120.681,140.03,144.927,150.238,158.359,176.996,196.171
-9.73261,0.996823,0.369154,2,3,0,10.2534,0.668853,0.38633,69.7322,70.5942,71.9269,74.2523,74.6845,75.6597,75.7089,79.2815,79.8113,83.7648,85.3665,86.5321,86.5555,88.0137,89.2186,90.7487,91.2625,91.3681,98.6506,104.596,109.581,111.843,118.903,119.287,120.829,131.732,154.187,159.841,165.966,175.311,196.694,218.621
-10.3523,0.938296,0.369154,2,3,0,10.5118,0.672087,0.393723,70.123,71.005,72.3682,74.7459,75.1877,76.1843,76.2346,79.8843,80.4254,84.4612,86.0956,87.2847,87.3087,88.7961,90.0249,91.5852,92.1091,92.2167,99.6388,105.694,110.77,113.073,120.257,120.647,122.217,133.306,156.131,161.877,168.099,177.593,199.311,221.575
-13.5455,0.327267,0.369154,1,1,0,13.7714,0.677854,0.426086,70.9609,71.9199,73.4005,75.9783,76.4567,77.5351,77.5896,81.5316,82.115,86.4606,88.2175,89.4946,89.5203,91.1167,92.4346,94.1068,94.6679,94.7833,102.72,109.18,114.585,117.035,124.67,125.084,126.75,138.51,162.658,168.728,175.298,185.317,208.215,231.666
-14.245,0.962531,0.369154,2,7,0,15.6287,0.60001,0.406175,62.6833,63.4943,64.7475,66.9316,67.3372,68.252,68.2983,71.6459,72.1419,75.8393,77.3357,78.424,78.4459,79.8069,80.9309,82.3577,82.8367,82.9351,89.7165,95.244,99.8736,101.974,108.521,108.877,110.307,120.405,141.171,146.396,152.052,160.681,180.412,200.633
-9.78521,0.894249,0.369154,2,3,0,14.2765,0.636616,0.422597,66.6201,67.5137,68.8936,71.2965,71.7424,72.7479,72.7987,76.4746,77.0188,81.0724,82.7115,83.9032,83.9272,85.4169,86.6467,88.2073,88.7311,88.8387,96.2478,102.279,107.327,109.616,116.747,117.134,118.691,129.678,152.245,157.918,164.059,173.424,194.83,216.756
-9.85991,0.879088,0.369154,3,7,0,10.4879,0.634193,0.396634,66.1892,67.0273,68.3226,70.5814,71.0011,71.9477,71.9956,75.4616,75.9754,79.807,81.3586,82.4873,82.51,83.9218,85.088,86.5687,87.0659,87.168,94.2102,99.9545,104.768,106.952,113.765,114.135,115.623,126.136,147.771,153.217,159.113,168.11,188.688,209.783
-10.5132,0.783978,0.369154,3,7,0,11.5586,0.62642,0.397278,65.3823,66.2114,67.4928,69.7273,70.1424,71.0788,71.1261,74.5545,75.0627,78.8525,80.387,81.5033,81.5258,82.9221,84.0755,85.5398,86.0315,86.1325,93.0968,98.7773,103.537,105.697,112.433,112.799,114.271,124.666,146.057,151.441,157.27,166.165,186.51,207.365
-9.6594,0.914059,0.369154,2,3,0,11.2552,0.638248,0.391067,66.5741,67.4063,68.6927,70.9367,71.3537,72.2944,72.3419,75.7875,76.2983,80.1094,81.653,82.7762,82.7988,84.2038,85.3646,86.8385,87.3334,87.4351,94.4481,100.171,104.968,107.145,113.937,114.306,115.79,126.275,147.862,153.297,159.183,168.163,188.709,209.774
-12.8803,0.579981,0.369154,3,11,0,15.2146,0.704545,0.213395,72.1264,72.6385,73.4354,74.8405,75.1036,75.6995,75.7296,77.9381,78.2688,80.7611,81.7826,82.5299,82.545,83.4847,84.2649,85.2604,85.5959,85.6649,90.4799,94.4839,97.8854,99.4415,104.341,104.609,105.688,113.392,129.586,133.72,138.216,145.116,161.04,177.525
-10.8869,1,0.369154,2,3,0,12.7458,0.707417,0.233321,72.5751,73.1359,74.008,75.5436,75.8309,76.4812,76.5141,78.9209,79.2808,81.9899,83.0985,83.909,83.9254,84.9438,85.7888,86.8663,87.2292,87.3038,92.5033,96.8153,100.471,102.142,107.394,107.681,108.837,117.072,134.325,138.719,143.495,150.816,167.689,185.127
-9.51165,0.99902,0.369154,3,7,0,11.3055,0.713692,0.265713,73.4721,74.1139,75.1106,76.8623,77.1895,77.9296,77.9671,80.6999,81.1079,84.1719,85.4228,86.3363,86.3547,87.5013,88.4517,89.6624,90.0698,90.1536,95.9757,100.785,104.851,106.705,112.524,112.842,114.12,123.206,142.152,146.962,152.185,160.181,178.57,197.531
-9.36617,0.974749,0.369154,1,3,0,9.79045,0.702857,0.269011,72.382,73.0216,74.0149,75.7601,76.086,76.8233,76.8606,79.5821,79.9883,83.0384,84.2834,85.1924,85.2108,86.3517,87.2972,88.5017,88.907,88.9903,94.7805,99.5614,103.602,105.445,111.226,111.541,112.811,121.835,140.643,145.416,150.599,158.532,176.774,195.579
-10.4196,0.765779,0.369154,1,3,0,11.1968,0.682867,0.267492,70.312,70.93,71.8899,73.5764,73.8914,74.6039,74.64,77.2707,77.6633,80.6121,81.8158,82.6948,82.7125,83.8157,84.7301,85.8948,86.2868,86.3674,91.9677,96.5926,100.502,102.285,107.879,108.184,109.413,118.146,136.353,140.974,145.992,153.673,171.337,189.549
-9.92098,0.998103,0.369154,2,5,0,10.6513,0.679768,0.280557,70.0899,70.7342,71.7343,73.4901,73.8178,74.559,74.5965,77.3304,77.7381,80.7979,82.0457,82.9566,82.9749,84.1177,85.0645,86.27,86.6757,86.7591,92.5481,97.3219,101.353,103.19,108.95,109.264,110.528,119.508,138.195,142.933,148.076,155.945,174.028,192.657
-10.1994,0.981449,0.369154,3,11,0,10.7958,0.673512,0.38824,70.2319,71.104,72.4522,74.8045,75.2416,76.2279,76.2777,79.8907,80.4265,84.4239,86.0432,87.2216,87.2453,88.7194,89.9374,91.4841,92.0034,92.1101,99.4705,105.478,110.515,112.801,119.934,120.321,121.88,132.893,155.572,161.283,167.467,176.905,198.497,220.637
-9.98697,1,0.369154,3,11,0,10.6288,0.677824,0.282259,69.902,70.5482,71.5512,73.3119,73.6406,74.3838,74.4214,77.1623,77.5711,80.6381,81.8888,82.8017,82.8201,83.9653,84.9141,86.1221,86.5286,86.6122,92.4122,97.1941,101.231,103.072,108.84,109.154,110.42,119.41,138.116,142.858,148.006,155.881,173.976,192.615
-9.99816,0.872401,0.369154,2,3,0,11.9525,0.677356,0.377218,70.5521,71.4053,72.725,75.0289,75.4572,76.4238,76.4727,80.016,80.5417,84.4663,86.0572,87.2152,87.2385,88.6875,89.885,91.406,91.9169,92.0219,99.2662,105.185,110.15,112.404,119.44,119.823,121.361,132.234,154.645,160.291,166.407,175.742,197.106,219.021
-10.5733,0.818894,0.369154,3,9,0,12.0137,0.681862,0.266549,70.2015,70.8166,71.7717,73.4502,73.7637,74.4729,74.5088,77.1272,77.518,80.4534,81.6517,82.5268,82.5445,83.6428,84.5532,85.7128,86.1031,86.1834,91.7597,96.3655,100.259,102.035,107.607,107.911,109.134,117.834,135.972,140.576,145.576,153.23,170.831,188.979
-9.34314,0.996703,0.369154,2,3,0,10.9334,0.706105,0.269647,72.7213,73.3654,74.3655,76.1226,76.4508,77.1931,77.2306,79.9706,80.3795,83.45,84.7033,85.6183,85.6368,86.7852,87.737,88.9494,89.3573,89.4412,95.269,100.081,104.147,106.002,111.819,112.137,113.414,122.494,141.418,146.22,151.434,159.415,177.767,196.685
-10.0132,0.832173,0.369154,2,3,0,10.2886,0.719313,0.285588,74.2069,74.9004,75.9768,77.8659,78.2185,79.0157,79.056,81.9956,82.4339,85.7219,87.0624,88.0407,88.0604,89.2876,90.3043,91.5985,92.0339,92.1235,98.3355,103.455,107.777,109.746,115.918,116.254,117.608,127.224,147.225,152.294,157.795,166.211,185.546,205.459
