# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 10:21:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpseqr2vt3/mculhrra.json
# init = /tmp/tmpseqr2vt3/mi8fyus0.json
# random
#   seed = 77511
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CC/CC-20230724112113.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-9.31708,0.996444,0.370598,2,7,0,9.69686,0.649363,0.394872,67.7602,68.6147,69.9354,72.2389,72.6668,73.6323,73.6811,77.2163,77.7403,81.6492,83.2321,84.3837,84.4069,85.8474,87.0373,88.5482,89.0555,89.1598,96.3465,102.21,107.123,109.353,116.308,116.685,118.205,128.939,151.032,156.593,162.615,171.803,192.821,214.367
-10.7283,0.673107,0.370598,4,15,0,13.9032,0.670918,0.402498,70.0645,70.9636,72.3529,74.7749,75.2248,76.2394,76.2907,80.0046,80.5549,84.6582,86.3191,87.5273,87.5516,89.0626,90.3105,91.8948,92.4267,92.536,100.068,106.209,111.353,113.687,120.964,121.36,122.949,134.176,157.268,163.079,169.371,178.969,200.919,223.417
-10.7283,0.771034,0.370598,1,1,0,11.6756,0.670918,0.402498,70.0645,70.9636,72.3529,74.7749,75.2248,76.2394,76.2907,80.0046,80.5549,84.6582,86.3191,87.5273,87.5516,89.0626,90.3105,91.8948,92.4267,92.536,100.068,106.209,111.353,113.687,120.964,121.36,122.949,134.176,157.268,163.079,169.371,178.969,200.919,223.417
-9.12171,0.966734,0.370598,1,3,0,10.8446,0.65367,0.364999,67.9987,68.7966,70.0312,72.1881,72.5893,73.4949,73.5407,76.8628,77.356,81.0402,82.5346,83.6228,83.6447,85.0067,86.1327,87.5632,88.0438,88.1426,94.9624,100.54,105.222,107.349,113.99,114.351,115.804,126.077,147.271,152.614,158.403,167.241,187.477,208.244
-10.3495,0.89365,0.370598,3,7,0,10.7264,0.648118,0.433176,67.8974,68.8288,70.2664,72.7685,73.2327,74.279,74.3319,78.1549,78.7206,82.9323,84.6344,85.8716,85.8965,87.4426,88.7188,90.3379,90.8812,90.9929,98.6743,104.923,110.149,112.518,119.897,120.298,121.908,133.269,156.588,162.448,168.79,178.46,200.556,223.182
-9.47301,1,0.370598,3,11,0,10.5877,0.661057,0.32515,68.4816,69.2039,70.323,72.2828,72.6479,73.4728,73.5145,76.5481,76.9994,80.3777,81.7514,82.7527,82.7729,84.0276,85.0658,86.3862,86.8301,86.9213,93.2363,98.4197,102.782,104.767,110.974,111.312,112.672,122.306,142.257,147.299,152.766,161.119,180.275,199.965
-9.81401,0.93512,0.370598,2,3,0,10.3841,0.666852,0.391628,69.5617,70.4324,71.7782,74.1259,74.5621,75.5462,75.596,79.2004,79.7348,83.7215,85.3362,86.511,86.5347,88.0043,89.2185,90.7602,91.2778,91.3842,98.7193,104.705,109.722,111.999,119.102,119.488,121.04,132.005,154.579,160.262,166.417,175.808,197.291,219.318
-9.38039,1,0.370598,2,3,0,9.75863,0.665924,0.381247,69.3903,70.2377,71.5482,73.8354,74.2606,75.22,75.2685,78.7845,79.3061,83.1989,84.7765,85.9247,85.9478,87.3845,88.5716,90.0794,90.5858,90.6898,97.8689,103.732,108.65,110.882,117.849,118.228,119.75,130.514,152.69,158.276,164.326,173.559,194.69,216.362
-9.23897,0.830642,0.370598,2,3,0,10.2004,0.658292,0.340475,68.3046,69.0564,70.2206,72.2574,72.6367,73.4931,73.5364,76.6832,77.151,80.6495,82.0708,83.1063,83.1272,84.4242,85.497,86.8609,87.3193,87.4135,93.9281,99.2675,103.757,105.798,112.178,112.525,113.921,123.81,144.256,149.418,155.013,163.56,183.146,203.266
-9.1195,0.998809,0.370598,4,15,0,10.329,0.66148,0.337668,68.6153,69.3647,70.5254,72.5564,72.9346,73.7888,73.832,76.9709,77.4376,80.9285,82.3469,83.3804,83.4012,84.6958,85.7667,87.1283,87.5859,87.6799,94.1847,99.5176,104.002,106.041,112.416,112.763,114.158,124.041,144.481,149.642,155.236,163.783,183.372,203.495
-8.94534,1,0.370598,2,3,0,9.07886,0.664206,0.341707,68.9271,69.6882,70.8669,72.9289,73.3128,74.1798,74.2237,77.4089,77.8823,81.4231,82.8615,83.9094,83.9305,85.243,86.3286,87.7087,88.1725,88.2678,94.8591,100.261,104.802,106.867,113.32,113.671,115.083,125.084,145.76,150.98,156.637,165.279,185.083,205.424
-8.98974,0.995943,0.370598,3,11,0,10.0924,0.6962,0.304471,71.9657,72.6797,73.787,75.7284,76.0904,76.9086,76.95,79.9632,80.4119,83.7751,85.1445,86.1433,86.1635,87.4157,88.4525,89.7718,90.2154,90.3066,96.6277,101.827,106.209,108.204,114.451,114.792,116.161,125.876,146.037,151.139,156.674,165.136,184.56,204.544
-8.87446,1,0.370598,3,7,0,9.01691,0.680037,0.312348,70.3532,71.068,72.1762,74.1182,74.4802,75.2983,75.3397,78.3508,78.799,82.157,83.5235,84.52,84.5401,85.7892,86.8231,88.1385,88.5808,88.6717,94.9696,100.145,104.506,106.49,112.701,113.04,114.401,124.052,144.065,149.127,154.617,163.009,182.264,202.067
-9.55895,0.992717,0.370598,3,7,0,9.88377,0.715697,0.270485,73.7158,74.3705,75.3873,77.1735,77.5071,78.2616,78.2998,81.0848,81.5004,84.621,85.8946,86.8246,86.8433,88.0104,88.9776,90.2095,90.6241,90.7094,96.6309,101.519,105.651,107.535,113.444,113.767,115.064,124.287,143.506,148.383,153.678,161.783,180.418,199.627
-10.019,0.880431,0.370598,2,3,0,10.5674,0.721345,0.279309,74.367,75.0477,76.1044,77.9598,78.3062,79.0895,79.1292,82.0186,82.4496,85.6839,87.0031,87.9661,87.9855,89.1937,90.1947,91.4693,91.8982,91.9864,98.108,103.157,107.42,109.364,115.457,115.789,117.126,126.626,146.4,151.414,156.857,165.185,184.324,204.042
-10.9668,0.850074,0.370598,3,7,0,11.5058,0.720107,0.306059,74.4493,75.1916,76.3426,78.3604,78.7366,79.5869,79.63,82.7611,83.2274,86.7217,88.1443,89.1819,89.2028,90.5036,91.5805,92.9508,93.4116,93.5064,100.071,105.469,110.019,112.091,118.576,118.929,120.351,130.433,151.355,156.65,162.393,171.173,191.324,212.055
-10.1201,1,0.370598,1,1,0,10.9557,0.712759,0.306116,73.6901,74.4249,75.5644,77.5619,77.9344,78.7762,78.8188,81.9185,82.3801,85.8393,87.2476,88.2748,88.2955,89.5832,90.6493,92.0058,92.462,92.5558,99.0543,104.398,108.902,110.953,117.373,117.722,119.13,129.111,149.822,155.063,160.748,169.439,189.387,209.908
-9.98115,0.999994,0.370598,3,7,0,10.271,0.705106,0.320769,73.0113,73.7717,74.9501,77.0142,77.3989,78.2679,78.3119,81.5089,81.9846,85.5465,86.9953,88.0514,88.0727,89.3963,90.4917,91.8849,92.3533,92.4496,99.1153,104.589,109.197,111.294,117.854,118.211,119.648,129.833,150.933,156.267,162.051,170.89,191.164,212.006
-9.52094,0.996334,0.370598,3,11,0,10.6247,0.644325,0.372002,67.0753,67.8762,69.1152,71.2788,71.6811,72.5892,72.6351,75.9648,76.4589,80.1488,81.645,82.7342,82.7562,84.1193,85.2459,86.6772,87.1579,87.2567,94.076,99.6497,104.327,106.451,113.081,113.442,114.892,125.143,146.279,151.606,157.377,166.185,186.348,207.034
-10.5561,0.71921,0.370598,1,3,0,11.4648,0.663044,0.413538,69.3211,70.2328,71.6411,74.0947,74.5503,75.5775,75.6294,79.3868,79.9433,84.0904,85.7681,86.988,87.0126,88.538,89.7975,91.3962,91.9328,92.043,99.6373,105.824,111.003,113.352,120.674,121.072,122.671,133.958,157.157,162.991,169.307,178.941,200.967,223.533
-10.4372,0.994613,0.370598,3,11,0,12.8968,0.727037,0.233553,74.5898,75.1668,76.0639,77.6436,77.9391,78.608,78.6419,81.1176,81.4879,84.2746,85.4149,86.2486,86.2655,87.313,88.1821,89.2904,89.6637,89.7405,95.0885,99.5236,103.284,105.002,110.404,110.699,111.888,120.357,138.1,142.619,147.531,155.06,172.411,190.343
-9.53337,1,0.370598,4,15,0,10.4262,0.714884,0.267625,73.6097,74.257,75.2623,77.0287,77.3587,78.105,78.1427,80.898,81.3092,84.3976,85.6582,86.5788,86.5974,87.7528,88.7105,89.9303,90.3409,90.4253,96.2904,101.134,105.228,107.096,112.954,113.274,114.56,123.706,142.772,147.612,152.866,160.91,179.408,198.479
-9.14086,0.995582,0.370598,3,7,0,10.0306,0.703563,0.287045,72.5931,73.2749,74.3327,76.1894,76.5359,77.3193,77.3589,80.2473,80.6779,83.9081,85.2249,86.1859,86.2053,87.4107,88.4092,89.6804,90.108,90.196,96.2963,101.323,105.566,107.499,113.557,113.888,115.217,124.654,144.281,149.254,154.652,162.908,181.876,201.409
-8.94072,0.990368,0.370598,3,11,0,9.24274,0.684746,0.331521,70.983,71.7452,72.926,74.9929,75.3779,76.2475,76.2915,79.4884,79.9638,83.5215,84.9676,86.0215,86.0427,87.363,88.4554,89.8444,90.3113,90.4073,97.0468,102.493,107.075,109.159,115.675,116.03,117.457,127.565,148.483,153.767,159.495,168.247,188.312,208.931
-8.84169,0.995111,0.370598,3,11,0,9.20933,0.668548,0.345858,69.4078,70.1828,71.3829,73.4817,73.8724,74.7546,74.7992,78.0396,78.5212,82.1218,83.584,84.6492,84.6707,86.0047,87.108,88.5105,88.9817,89.0786,95.7743,101.26,105.87,107.966,114.514,114.871,116.304,126.45,147.417,152.709,158.445,167.205,187.276,207.888
-8.84169,0.232043,0.370598,2,3,0,13.8886,0.668548,0.345858,69.4078,70.1828,71.3829,73.4817,73.8724,74.7546,74.7992,78.0396,78.5212,82.1218,83.584,84.6492,84.6707,86.0047,87.108,88.5105,88.9817,89.0786,95.7743,101.26,105.87,107.966,114.514,114.871,116.304,126.45,147.417,152.709,158.445,167.205,187.276,207.888
-8.8126,0.996384,0.370598,2,7,0,9.20941,0.684282,0.317567,70.8311,71.562,72.6948,74.6793,75.0492,75.8849,75.9272,79.0022,79.4598,82.887,84.2812,85.2978,85.3183,86.5923,87.6467,88.988,89.4389,89.5316,95.9506,101.223,105.663,107.684,114.006,114.35,115.735,125.554,145.902,151.047,156.627,165.154,184.716,204.829
-9.19857,0.917445,0.370598,2,3,0,9.48893,0.684277,0.343808,71.0256,71.8144,73.0357,75.1721,75.5699,76.4681,76.5135,79.8127,80.3031,83.9699,85.4592,86.5442,86.5661,87.9249,89.0489,90.4776,90.9577,91.0564,97.8786,103.469,108.168,110.304,116.98,117.343,118.804,129.148,150.53,155.927,161.777,170.712,191.186,212.213
-9.26645,0.871873,0.370598,2,3,0,10.1583,0.669242,0.314237,69.2501,69.9576,71.0545,72.9765,73.3347,74.1442,74.1852,77.1645,77.608,80.9297,82.2814,83.2669,83.2868,84.5221,85.5446,86.8454,87.2828,87.3727,93.5996,98.7162,103.026,104.987,111.125,111.46,112.805,122.341,142.111,147.111,152.533,160.822,179.837,199.392
-9.37022,0.991918,0.370598,2,7,0,9.69529,0.70256,0.309076,72.6583,73.3893,74.5228,76.5095,76.88,77.717,77.7594,80.8411,81.3,84.7379,86.1373,87.1579,87.1785,88.4578,89.5169,90.8644,91.3175,91.4107,97.8643,103.17,107.64,109.675,116.046,116.393,117.789,127.69,148.229,153.426,159.062,167.678,187.45,207.788
-9.34249,0.9828,0.370598,2,7,0,10.5265,0.662073,0.327012,68.6002,69.3276,70.4546,72.4277,72.7954,73.6258,73.6678,76.7215,77.1758,80.5757,81.9581,82.9657,82.986,84.2485,85.2931,86.6216,87.0682,87.16,93.5125,98.7257,103.113,105.109,111.35,111.69,113.057,122.742,142.795,147.862,153.356,161.751,181,200.783
-8.80604,0.99221,0.370598,2,3,0,9.40363,0.673562,0.337684,69.8686,70.6318,71.8138,73.8819,74.2671,75.1369,75.1809,78.3773,78.8525,82.4073,83.8517,84.9041,84.9253,86.2436,87.3341,88.7206,89.1866,89.2823,95.9062,101.337,105.903,107.98,114.471,114.824,116.245,126.309,147.122,152.378,158.075,166.778,186.725,207.216
-10.2668,0.737801,0.370598,2,7,0,10.9276,0.674438,0.282632,69.5555,70.1993,71.1985,72.9527,73.2801,74.0204,74.0579,76.7884,77.1955,80.2508,81.4966,82.4059,82.4243,83.565,84.5101,85.7134,86.1182,86.2015,91.9785,96.7413,100.762,102.595,108.339,108.653,109.913,118.867,137.495,142.217,147.343,155.185,173.203,191.764
-8.85575,0.967805,0.370598,1,3,0,10.4011,0.689019,0.309895,71.264,71.9828,73.0973,75.0505,75.4147,76.2376,76.2792,79.3087,79.7598,83.1391,84.5146,85.5177,85.5379,86.7953,87.8363,89.1606,89.6059,89.6975,96.0397,101.253,105.646,107.645,113.904,114.245,115.617,125.345,145.522,150.626,156.162,164.626,184.046,204.022
-9.03285,0.990184,0.370598,2,7,0,9.59838,0.699284,0.293381,72.1999,72.8919,73.9655,75.849,76.2004,76.9947,77.0349,79.9626,80.3989,83.6707,85.0038,85.9765,85.9962,87.2161,88.2264,89.5124,89.945,90.0339,96.2018,101.281,105.565,107.517,113.631,113.965,115.306,124.825,144.604,149.614,155.051,163.365,182.458,202.115
-9.00774,0.998376,0.370598,2,3,0,9.05747,0.69786,0.292666,72.0475,72.7364,73.8054,75.6807,76.0306,76.8216,76.8616,79.7769,80.2114,83.4696,84.7973,85.7661,85.7856,87.0006,88.0069,89.2877,89.7186,89.8071,95.9507,101.01,105.278,107.223,113.314,113.646,114.982,124.466,144.175,149.167,154.584,162.87,181.897,201.486
-8.86334,0.978316,0.370598,2,7,0,9.13202,0.6882,0.305618,71.1472,71.8556,72.9541,74.8799,75.239,76.0506,76.0917,79.0802,79.5253,82.8606,84.2185,85.209,85.2289,86.4706,87.4986,88.8067,89.2466,89.337,95.6037,100.757,105.101,107.079,113.27,113.607,114.965,124.592,144.568,149.624,155.107,163.491,182.733,202.53
-8.95546,0.974146,0.370598,2,3,0,8.99224,0.691096,0.317563,71.5364,72.2745,73.4186,75.4229,75.7965,76.6405,76.6832,79.7887,80.2509,83.7122,85.1203,86.1469,86.1677,87.4543,88.5193,89.8739,90.3293,90.4229,96.9057,102.231,106.715,108.756,115.141,115.488,116.887,126.804,147.355,152.551,158.186,166.798,186.554,206.868
-10.2443,0.867207,0.370598,2,7,0,12.1286,0.728357,0.262499,74.9562,75.6035,76.6089,78.3762,78.7064,79.4532,79.4911,82.2495,82.6613,85.7552,87.0186,87.9413,87.9599,89.1182,90.0784,91.3017,91.7134,91.7981,97.6826,102.545,106.657,108.533,114.42,114.742,116.035,125.231,144.415,149.287,154.578,162.678,181.311,200.527
-10.1563,1,0.370598,2,3,0,10.322,0.72685,0.264166,74.8143,75.4642,76.4737,78.2479,78.5793,79.329,79.367,82.1355,82.5488,85.6534,86.9211,87.8468,87.8655,89.0275,89.9908,91.2179,91.6309,91.7158,97.6178,102.494,106.617,108.497,114.399,114.721,116.017,125.234,144.457,149.338,154.639,162.753,181.417,200.663
-10.1758,0.999845,0.370598,3,7,0,10.3779,0.718557,0.239894,73.7698,74.355,75.2648,76.8662,77.1657,77.8435,77.8778,80.3853,80.7601,83.5803,84.7338,85.5769,85.5939,86.6531,87.5317,88.6518,89.029,89.1066,94.5078,98.9835,102.776,104.508,109.952,110.249,111.447,119.974,137.822,142.364,147.301,154.865,172.291,190.291
-10.7271,0.973828,0.370598,4,15,0,10.7758,0.736279,0.252294,75.6892,76.3189,77.2974,79.0183,79.3399,80.0677,80.1046,82.7945,83.1964,86.2171,87.4516,88.3534,88.3716,89.5041,90.4432,91.64,92.0429,92.1258,97.889,102.657,106.693,108.535,114.32,114.635,115.907,124.954,143.855,148.659,153.878,161.871,180.27,199.258
-10.8399,0.941543,0.370598,1,3,0,11.8853,0.731858,0.224068,75.0083,75.5661,76.4338,77.9627,78.2489,78.8967,78.9295,81.3288,81.6878,84.3917,85.499,86.3088,86.3252,87.343,88.1878,89.2654,89.6284,89.7031,94.9082,99.2304,102.898,104.575,109.851,110.139,111.301,119.582,136.961,141.391,146.208,153.595,170.632,188.252
-12.4558,0.832914,0.370598,2,3,0,13.6392,0.757618,0.204875,77.4886,78.0178,78.8417,80.2952,80.5674,81.1841,81.2154,83.5026,83.8453,86.4295,87.4893,88.265,88.2806,89.2562,90.0665,91.1007,91.4492,91.5209,96.528,100.697,104.241,105.864,110.975,111.255,112.382,120.43,137.374,141.704,146.416,153.648,170.353,187.66
-11.4069,1,0.370598,2,3,0,12.4299,0.737888,0.212658,75.5338,76.0683,76.9002,78.3669,78.6416,79.2636,79.2951,81.6007,81.946,84.5482,85.6147,86.3951,86.4109,87.3921,88.2068,89.2464,89.5967,89.6688,94.6973,98.8793,102.432,104.058,109.176,109.456,110.584,118.632,135.554,139.873,144.572,151.782,168.425,185.656
-11.3546,1,0.370598,3,7,0,11.4446,0.738031,0.213836,75.558,76.0955,76.932,78.4068,78.6829,79.3083,79.3399,81.6578,82.0048,84.6204,85.6923,86.4766,86.4924,87.4785,88.2973,89.3419,89.694,89.7664,94.8187,99.0198,102.589,104.221,109.361,109.642,110.775,118.856,135.844,140.179,144.896,152.132,168.835,186.124
-11.6006,0.902015,0.370598,2,3,0,12.0805,0.74823,0.237852,76.7995,77.4038,78.3434,79.9975,80.3069,81.0071,81.0426,83.6333,84.0207,86.9352,88.1275,88.999,89.0166,90.1115,91.0199,92.178,92.568,92.6482,98.2338,102.863,106.787,108.58,114.213,114.521,115.76,124.587,143.069,147.773,152.886,160.721,178.774,197.425
-10.3805,0.998293,0.370598,3,15,0,12.0778,0.622057,0.439586,65.21,66.1165,67.5154,69.9492,70.4006,71.418,71.4694,75.1854,75.7351,79.8265,81.4795,82.6807,82.7049,84.2059,85.4447,87.0162,87.5435,87.6518,95.1042,101.164,106.23,108.526,115.677,116.065,117.625,128.631,151.211,156.883,163.022,172.38,193.763,215.654
-11.4909,0.827925,0.370598,2,3,0,11.7224,0.621278,0.494602,65.4942,66.5064,68.0654,70.77,71.2706,72.3978,72.4547,76.5593,77.1649,81.6625,83.4746,84.7898,84.8163,86.4581,87.8116,89.5268,90.1019,90.22,98.3271,104.895,110.374,112.853,120.562,120.98,122.659,134.488,158.678,164.743,171.301,181.293,204.093,227.405
-12.2801,0.740368,0.370598,1,3,0,13.1855,0.634985,0.491179,66.916,67.9438,69.527,72.274,72.7825,73.9276,73.9854,78.1559,78.7714,83.3425,85.1845,86.5216,86.5485,88.2176,89.5938,91.3378,91.9225,92.0426,100.287,106.968,112.542,115.064,122.908,123.333,125.042,137.08,161.703,167.877,174.554,184.726,207.94,231.677
-10.092,0.990676,0.370598,2,7,0,13.652,0.647433,0.42756,67.7866,68.7055,70.1242,72.5941,73.0524,74.0856,74.1378,77.9141,78.473,82.6354,84.318,85.5412,85.5658,87.0947,88.3567,89.9581,90.4955,90.6059,98.206,104.391,109.565,111.911,119.22,119.616,121.211,132.468,155.58,161.39,167.677,177.265,199.177,221.619
-9.7095,1,0.370598,2,3,0,10.0211,0.641712,0.419195,67.1298,68.0237,69.4041,71.8085,72.2548,73.261,73.3119,76.9914,77.5362,81.5952,83.2367,84.4303,84.4543,85.9464,87.1784,88.7418,89.2665,89.3743,96.7984,102.844,107.904,110.198,117.348,117.737,119.297,130.316,152.953,158.645,164.806,174.203,195.683,217.686
-10.4319,0.815311,0.370598,3,7,0,11.0281,0.655603,0.423587,68.614,69.5363,70.9605,73.4403,73.9005,74.9381,74.9906,78.7838,79.3453,83.5279,85.2191,86.4486,86.4733,88.0102,89.2791,90.8891,91.4294,91.5405,99.1837,105.406,110.612,112.973,120.328,120.727,122.333,133.664,156.937,162.788,169.12,178.778,200.851,223.46
-10.4167,0.988076,0.370598,2,3,0,10.9627,0.660886,0.414567,69.1027,70.0136,71.4206,73.8718,74.3269,75.353,75.4049,79.1581,79.714,83.856,85.5316,86.75,86.7746,88.2979,89.5558,91.1523,91.6881,91.7983,99.3817,105.559,110.73,113.076,120.386,120.783,122.379,133.647,156.805,162.629,168.934,178.55,200.534,223.058
-10.3894,0.99411,0.370598,3,7,0,10.7394,0.633796,0.37393,65.9925,66.7842,68.0088,70.1473,70.5449,71.4423,71.4876,74.7778,75.266,78.9114,80.3893,81.4652,81.4869,82.8333,83.946,85.3596,85.8344,85.9319,92.6659,98.169,102.786,104.883,111.428,111.784,113.215,123.332,144.189,149.445,155.138,163.829,183.72,204.127
-12.5831,0.859001,0.370598,2,3,0,12.7348,0.628313,0.345475,65.2281,65.9557,67.0823,69.0528,69.4196,70.248,70.2899,73.3323,73.7844,77.1651,78.5381,79.5383,79.5585,80.8111,81.8471,83.164,83.6065,83.6974,89.9849,95.1359,99.4653,101.433,107.583,107.918,109.264,118.792,138.485,143.455,148.842,157.069,175.92,195.28
-9.01815,1,0.370598,2,3,0,12.2883,0.662452,0.369377,68.9436,69.7615,71.0268,73.2368,73.6478,74.5755,74.6224,78.0246,78.5295,82.3008,83.8302,84.9436,84.9661,86.3596,87.5115,88.9749,89.4664,89.5675,96.5413,102.243,107.028,109.201,115.985,116.354,117.838,128.329,149.966,155.42,161.328,170.347,190.994,212.179
-9.79662,0.845541,0.370598,2,7,0,11.9876,0.688163,0.352374,71.4928,72.305,73.5622,75.7602,76.1693,77.0929,77.1396,80.5304,81.0342,84.7994,86.3278,87.4411,87.4636,88.8575,90.0102,91.4752,91.9674,92.0686,99.0594,104.783,109.592,111.777,118.604,118.975,120.469,131.04,152.874,158.382,164.352,173.467,194.349,215.787
-9.29323,0.854741,0.370598,2,7,0,12.2568,0.656051,0.344256,68.0989,68.8561,70.0286,72.0793,72.4611,73.3232,73.3668,76.5336,77.0043,80.5237,81.9531,82.9945,83.0155,84.3197,85.3983,86.7695,87.2303,87.325,93.8723,99.2368,103.746,105.796,112.202,112.551,113.953,123.879,144.395,149.574,155.187,163.759,183.403,203.578
-8.99137,0.988637,0.370598,3,9,0,9.74184,0.693453,0.291703,71.5853,72.2677,73.3265,75.1843,75.5309,76.3145,76.3542,79.2425,79.673,82.9015,84.2171,85.1771,85.1965,86.4005,87.3977,88.6671,89.0941,89.1819,95.271,100.286,104.517,106.445,112.484,112.813,114.138,123.541,143.084,148.035,153.407,161.624,180.495,199.924
-10.6523,0.981171,0.370598,3,11,0,11.1987,0.617427,0.452882,64.8128,65.7383,67.1659,69.6479,70.108,71.1448,71.1971,74.981,75.5404,79.7016,81.3816,82.6021,82.6267,84.1514,85.4095,87.0049,87.5401,87.65,95.2097,101.351,106.482,108.807,116.044,116.437,118.015,129.144,151.959,157.688,163.886,173.333,194.912,216.997
-10.8144,0.978489,0.370598,1,1,0,10.8183,0.614676,0.452453,64.5211,65.4417,66.8617,69.3305,69.7881,70.8194,70.8715,74.6355,75.192,79.3314,81.0027,82.2168,82.2413,83.7581,85.0096,86.5968,87.1292,87.2386,94.7593,100.869,105.974,108.287,115.488,115.878,117.448,128.522,151.222,156.922,163.089,172.49,193.961,215.936
-9.76868,0.994743,0.370598,2,7,0,11.0162,0.63533,0.418804,66.4596,67.3438,68.7093,71.0877,71.5292,72.5246,72.5749,76.2149,76.7539,80.7694,82.3934,83.5742,83.598,85.0741,86.2929,87.8397,88.3588,88.4655,95.8107,101.792,106.798,109.068,116.143,116.527,118.072,128.974,151.374,157.006,163.103,172.401,193.656,215.43
-10.6409,0.950152,0.370598,2,7,0,10.8044,0.617787,0.440656,64.7695,65.6719,67.0643,69.4868,69.9361,70.9487,70.9998,74.698,75.245,79.3165,80.9612,82.1565,82.1806,83.6741,84.9068,86.4703,86.9949,87.1027,94.5171,100.545,105.585,107.869,114.982,115.368,116.92,127.867,150.324,155.966,162.071,171.378,192.643,214.413
-11.4054,0.821158,0.370598,1,1,0,11.4094,0.611809,0.427563,64.0567,64.9251,66.2658,68.5998,69.0329,70.0092,70.0586,73.6271,74.1552,78.0886,79.6787,80.8345,80.8578,82.3025,83.4952,85.0085,85.5163,85.6206,92.8026,98.6471,103.537,105.754,112.66,113.035,114.542,125.179,147.02,152.51,158.451,167.512,188.219,209.425
-11.4054,0.893155,0.370598,1,3,0,12.2519,0.611809,0.427563,64.0567,64.9251,66.2658,68.5998,69.0329,70.0092,70.0586,73.6271,74.1552,78.0886,79.6787,80.8345,80.8578,82.3025,83.4952,85.0085,85.5163,85.6206,92.8026,98.6471,103.537,105.754,112.66,113.035,114.542,125.179,147.02,152.51,158.451,167.512,188.219,209.425
-10.735,1,0.370598,2,3,0,11.2535,0.616941,0.436542,64.6535,65.5466,66.9251,69.3236,69.7686,70.7714,70.8221,74.4856,75.0275,79.0622,80.6925,81.8773,81.9012,83.3819,84.6039,86.1543,86.6745,86.7814,94.1349,100.115,105.116,107.383,114.443,114.826,116.367,127.234,149.535,155.138,161.202,170.447,191.572,213.201
-10.5874,1,0.370598,3,11,0,11.5058,0.728873,0.229841,74.7485,75.318,76.2036,77.7634,78.0553,78.716,78.7494,81.1953,81.5612,84.3155,85.443,86.2673,86.284,87.3199,88.1796,89.2759,89.6452,89.7211,95.0134,99.4045,103.129,104.831,110.183,110.476,111.654,120.05,137.652,142.135,147.011,154.484,171.713,189.524
-10.2125,0.999326,0.370598,2,3,0,10.6082,0.725255,0.240297,74.4607,75.0523,75.9721,77.591,77.8937,78.5789,78.6137,81.1483,81.5273,84.3779,85.5439,86.3961,86.4133,87.4838,88.3719,89.504,89.8853,89.9637,95.4227,99.9459,103.779,105.529,111.03,111.331,112.541,121.158,139.192,143.781,148.769,156.412,174.018,192.203
-11.0613,0.896673,0.370598,3,7,0,11.6547,0.734937,0.219597,75.2877,75.837,76.6916,78.1978,78.4798,79.1182,79.1505,81.5158,81.8698,84.5369,85.6294,86.4286,86.4447,87.4494,88.2833,89.3472,89.7057,89.7794,94.9212,99.1934,102.82,104.479,109.699,109.984,111.134,119.334,136.553,140.944,145.721,153.047,169.949,187.436
-10.2627,0.881179,0.370598,3,7,0,12.1822,0.715271,0.303359,73.9283,74.6593,75.793,77.7807,78.1514,78.9892,79.0316,82.1172,82.5768,86.0213,87.4238,88.4469,88.4675,89.7502,90.8122,92.1636,92.6181,92.7116,99.1873,104.514,109.004,111.049,117.451,117.8,119.203,129.16,149.825,155.055,160.729,169.405,189.318,209.807
-9.40402,1,0.370598,1,1,0,10.0613,0.707113,0.297743,73.0419,73.7516,74.8526,76.7836,77.1439,77.9581,77.9993,80.9991,81.446,84.7968,86.1618,87.1576,87.1777,88.4264,89.4604,90.7764,91.2191,91.3101,97.6193,102.812,107.192,109.186,115.433,115.774,117.144,126.864,147.054,152.166,157.712,166.194,185.668,205.71
