                  Mean      MCSE        StdDev          5%         50%         95%       N_Eff   N_Eff/s     R_hat
lp__       -541.413000  0.027284  9.814300e-01 -543.386000 -541.108000 -540.502000  1293.93000  18.60300  1.000960
h             0.694333  0.000238  6.781220e-03    0.682702    0.694397    0.705417   811.05300  11.66060  1.008670
Om            0.282850  0.000686  1.974650e-02    0.252087    0.281817    0.317825   829.26300  11.92240  1.007080
k             2.997900       NaN  1.776580e-15    2.997900    2.997900    2.997900         NaN       NaN       NaN
lambda        0.405687  0.000253  7.283970e-03    0.392679    0.406130    0.416923   826.25400  11.87920  1.007120
deriv_0       0.306472  0.000877  2.519030e-02    0.267762    0.304879    0.351534   824.95400  11.86050  1.007140
S[94,1]       1.344200  0.000867  2.499790e-02    1.305130    1.342950    1.388370   830.37800  11.93840  1.007070
S[94,2]       0.561778  0.000172  4.962640e-03    0.553052    0.561998    0.569592   832.98500  11.97590  1.007030
S[95,1]       1.348710  0.000877  2.527690e-02    1.309200    1.347460    1.393370   830.43100  11.93920  1.007070
S[95,2]       0.566108  0.000175  5.043130e-03    0.557242    0.566330    0.574050   833.05700  11.97690  1.007030
S[96,1]       1.349340  0.000878  2.531540e-02    1.309760    1.348080    1.394060   830.44300  11.93940  1.007070
S[96,2]       0.566702  0.000175  5.054220e-03    0.557816    0.566925    0.574662   833.06900  11.97710  1.007030
S[97,1]       1.349910  0.000880  2.535040e-02    1.310280    1.348650    1.394700   830.45200  11.93950  1.007070
S[97,2]       0.567248  0.000175  5.064420e-03    0.558344    0.567471    0.575224   833.07900  11.97730  1.007030
S[98,1]       1.351800  0.000884  2.546680e-02    1.311980    1.350530    1.396790   830.47000  11.93980  1.007070
S[98,2]       0.569044  0.000177  5.098050e-03    0.560082    0.569268    0.577074   833.11300  11.97780  1.007030
S[99,1]       1.353010  0.000886  2.554170e-02    1.313080    1.351750    1.398140   830.48700  11.94000  1.007070
S[99,2]       0.570199  0.000177  5.119750e-03    0.561200    0.570424    0.578264   833.13500  11.97810  1.007030
S[100,1]      1.353500  0.000887  2.557170e-02    1.313530    1.352240    1.398680   830.49100  11.94010  1.007070
S[100,2]      0.570663  0.000178  5.128480e-03    0.561649    0.570888    0.578742   833.14000  11.97810  1.007030
S[101,1]      1.354680  0.000890  2.564420e-02    1.314590    1.353410    1.399990   830.51600  11.94040  1.007070
S[101,2]      0.571780  0.000178  5.149510e-03    0.562728    0.572005    0.579892   833.15800  11.97840  1.007030
S[102,1]      1.361930  0.000905  2.608770e-02    1.321140    1.360650    1.408010   830.59300  11.94150  1.007070
S[102,2]      0.578584  0.000183  5.278500e-03    0.569308    0.578813    0.586902   833.28100  11.98020  1.007030
S[103,1]      1.365180  0.000912  2.628510e-02    1.324060    1.363880    1.411590   830.62700  11.94200  1.007070
S[103,2]      0.581598  0.000185  5.336140e-03    0.572222    0.581829    0.590008   833.33200  11.98090  1.007030
S[104,1]      1.365670  0.000913  2.631510e-02    1.324510    1.364380    1.412140   830.64000  11.94220  1.007070
S[104,2]      0.582056  0.000185  5.344940e-03    0.572666    0.582288    0.590481   833.34000  11.98100  1.007030
S[105,1]      1.365940  0.000914  2.633140e-02    1.324750    1.364640    1.412440   830.64000  11.94220  1.007070
S[105,2]      0.582305  0.000185  5.349710e-03    0.572906    0.582537    0.590737   833.33500  11.98100  1.007030
S[106,1]      1.368530  0.000919  2.648900e-02    1.327100    1.367230    1.415310   830.66700  11.94260  1.007070
S[106,2]      0.584703  0.000187  5.395820e-03    0.575224    0.584936    0.593208   833.38700  11.98170  1.007030
S[107,1]      1.369030  0.000920  2.651880e-02    1.327540    1.367720    1.415850   830.67300  11.94270  1.007070
S[107,2]      0.585155  0.000187  5.404550e-03    0.575661    0.585388    0.593674   833.39300  11.98180  1.007030
S[108,1]      1.369360  0.000921  2.653930e-02    1.327850    1.368060    1.416230   830.68300  11.94280  1.007070
S[108,2]      0.585466  0.000187  5.410570e-03    0.575962    0.585700    0.593996   833.39700  11.98180  1.007030
S[109,1]      1.372660  0.000928  2.673840e-02    1.330820    1.371350    1.419870   830.71900  11.94330  1.007060
S[109,2]      0.588488  0.000189  5.469010e-03    0.578882    0.588723    0.597110   833.45200  11.98260  1.007030
S[110,1]      1.376340  0.000935  2.696090e-02    1.334160    1.375030    1.423940   830.76000  11.94390  1.007060
S[110,2]      0.591849  0.000192  5.534380e-03    0.582129    0.592087    0.600576   833.50800  11.98340  1.007030
S[111,1]      1.377390  0.000938  2.702410e-02    1.335110    1.376070    1.425100   830.77000  11.94410  1.007060
S[111,2]      0.592803  0.000192  5.553000e-03    0.583051    0.593041    0.601560   833.52700  11.98370  1.007020
S[112,1]      1.377670  0.000938  2.704090e-02    1.335360    1.376350    1.425410   830.77600  11.94420  1.007060
S[112,2]      0.593055  0.000193  5.557930e-03    0.583295    0.593294    0.601820   833.53100  11.98380  1.007020
S[113,1]      1.378870  0.000941  2.711310e-02    1.336450    1.377550    1.426740   830.79200  11.94440  1.007060
S[113,2]      0.594145  0.000193  5.579240e-03    0.584347    0.594384    0.602944   833.54500  11.98400  1.007020
S[114,1]      1.379620  0.000942  2.715770e-02    1.337120    1.378290    1.427560   830.78800  11.94430  1.007060
S[114,2]      0.594815  0.000194  5.592360e-03    0.584995    0.595054    0.603635   833.56000  11.98420  1.007020
S[115,1]      1.381110  0.000945  2.724740e-02    1.338470    1.379780    1.429210   830.81300  11.94470  1.007060
S[115,2]      0.596162  0.000195  5.618800e-03    0.586296    0.596403    0.605025   833.58200  11.98450  1.007020
S[116,1]      1.382710  0.000949  2.734310e-02    1.339910    1.381380    1.430970   830.83600  11.94500  1.007060
S[116,2]      0.597601  0.000196  5.647120e-03    0.587686    0.597842    0.606509   833.60900  11.98490  1.007020
S[117,1]      1.390040  0.000964  2.778080e-02    1.346550    1.388690    1.439060   830.91000  11.94610  1.007060
S[117,2]      0.604148  0.000200  5.776700e-03    0.594008    0.604393    0.613263   833.72100  11.98650  1.007020
S[118,1]      1.393370  0.000971  2.797890e-02    1.349560    1.392010    1.442740   830.95100  11.94670  1.007060
