lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,k,lambda,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,E,intofEinv,correction,dGW.1,dGW.2,dGW.3,dGW.4,dGW.5,dGW.6,dGW.7,dGW.8,dGW.9,dGW.10,dGW.11,dGW.12,dGW.13,dGW.14,dGW.15
# Adaptation terminated
# Step size = 0.405963
# Diagonal elements of inverse mass matrix:
# 0.000122378, 0.000786582
-8.40095,0.844867,0.405963,3,7,0,10.4192,0.7085,0.240306,2.9979,0.421144,0.253399,1.0636,1.17026,2.1106,2.24825,2.25623,2.28368,2.68756,3.90344,3.90931,3.95691,4.02121,5.37508,6.85251,8.47963,9.40991,0.198049,0.409906,1.12794,1.18479,1.18792,1.19856,1.33573,1.61548,1.61652,1.62491,1.63603,1.82525,1.96922,2.08591,2.1399,9.40991,2.1399,0.939157,0.992761,2.41644,11.4436,12.598,12.6642,12.8918,16.1606,25.3558,25.3984,25.7431,26.2072,35.6222,45.2728,55.3329,60.8671
-8.71056,0.786157,0.405963,1,3,0,10.1685,0.713268,0.258213,2.9979,0.414722,0.275307,1.06905,1.18436,2.17676,2.3204,2.32871,2.35734,2.77794,4.04121,4.0473,4.09672,4.16346,5.56821,7.1005,8.78769,9.75224,0.197569,0.407642,1.10948,1.16458,1.16762,1.17792,1.31071,1.58112,1.58213,1.59023,1.60097,1.78367,1.92262,2.03523,2.08733,9.75224,2.08733,0.941323,0.983313,2.38643,11.2029,12.3253,12.3897,12.6109,15.7861,24.7067,24.748,25.0822,25.5322,34.6575,44.0074,53.7514,59.111
-8.41155,0.997027,0.405963,2,7,0,9.25442,0.714738,0.246148,2.9979,0.419058,0.260497,1.06537,1.17485,2.1324,2.27203,2.28012,2.30796,2.71737,3.94892,3.95486,4.00306,4.06816,5.43884,6.9344,8.58135,9.52295,0.197893,0.409167,1.1218,1.17807,1.18116,1.19169,1.32739,1.60398,1.60501,1.61331,1.62429,1.81131,1.95358,2.06889,2.12225,9.52295,2.12225,0.939866,0.983175,2.39079,11.2891,12.4253,12.4905,12.7145,15.9308,24.9742,25.0161,25.355,25.8114,35.0681,44.5551,54.4437,59.8834
-8.13173,0.994081,0.405963,3,11,0,9.79936,0.704875,0.266183,2.9979,0.411836,0.285204,1.0715,1.19067,2.20562,2.35184,2.3603,2.38944,2.81726,4.10105,4.10724,4.15744,4.22524,5.65205,7.20814,8.9214,9.90081,0.197353,0.406636,1.10159,1.15596,1.15895,1.16912,1.30009,1.56663,1.56762,1.57561,1.58618,1.7662,1.90308,2.014,2.06532,9.90081,2.06532,0.942281,0.993776,2.40876,11.2656,12.3911,12.4556,12.6774,15.86,24.7967,24.8381,25.1728,25.6235,34.7618,44.1235,53.8788,59.2444
-8.24367,0.996534,0.405963,2,5,0,8.4394,0.703324,0.271797,2.9979,0.409792,0.292229,1.07324,1.19512,2.22573,2.37374,2.38231,2.4118,2.84463,4.14268,4.14894,4.19968,4.26822,5.71036,7.283,9.01438,10.0041,0.197201,0.405929,1.09614,1.15002,1.15298,1.16306,1.29279,1.5567,1.55768,1.56558,1.57606,1.75424,1.88972,1.9995,2.05029,10.0041,2.05029,0.942952,0.995095,2.40983,11.2416,12.3625,12.4268,12.6476,15.8164,24.7113,24.7524,25.0855,25.534,34.6273,43.9417,53.6471,58.9849
-8.53481,0.876644,0.405963,3,11,0,9.70052,0.711207,0.23227,2.9979,0.423998,0.243712,1.06118,1.16397,2.08028,2.21515,2.22297,2.24988,2.64602,3.84001,3.84578,3.89254,3.95571,5.28611,6.73825,8.33766,9.25215,0.198263,0.410924,1.13657,1.19427,1.19744,1.20824,1.34752,1.63179,1.63285,1.64138,1.65268,1.84507,1.99146,2.11014,2.16505,9.25215,2.16505,0.938177,0.990269,2.41365,11.4774,12.639,12.7057,12.9347,16.2254,25.4881,25.531,25.8784,26.346,35.8345,45.5624,55.7043,61.284
-8.27494,1,0.405963,2,3,0,8.50581,0.71413,0.244264,2.9979,0.419732,0.258202,1.0648,1.17337,2.12539,2.26438,2.27243,2.30015,2.70779,3.9343,3.94022,3.98823,4.05308,5.41835,6.90809,8.54867,9.48663,0.197943,0.409405,1.12377,1.18022,1.18333,1.19389,1.33006,1.60766,1.60869,1.61702,1.62805,1.81577,1.95858,2.07433,2.12789,9.48663,2.12789,0.939637,0.984308,2.39429,11.3162,12.456,12.5214,12.7461,15.9728,25.0468,25.0888,25.4289,25.8869,35.1757,44.6962,54.6199,60.079
-8.27494,0.802018,0.405963,1,3,0,9.47386,0.71413,0.244264,2.9979,0.419732,0.258202,1.0648,1.17337,2.12539,2.26438,2.27243,2.30015,2.70779,3.9343,3.94022,3.98823,4.05308,5.41835,6.90809,8.54867,9.48663,0.197943,0.409405,1.12377,1.18022,1.18333,1.19389,1.33006,1.60766,1.60869,1.61702,1.62805,1.81577,1.95858,2.07433,2.12789,9.48663,2.12789,0.939637,0.984308,2.39429,11.3162,12.456,12.5214,12.7461,15.9728,25.0468,25.0888,25.4289,25.8869,35.1757,44.6962,54.6199,60.079
-8.16691,0.99136,0.405963,3,7,0,8.40044,0.705903,0.25371,2.9979,0.416345,0.269756,1.06767,1.18081,2.1603,2.30246,2.31069,2.33903,2.75549,4.00701,4.01305,4.06201,4.12815,5.52028,7.03897,8.71126,9.6673,0.19769,0.408211,1.11402,1.16955,1.17261,1.183,1.31685,1.58951,1.59053,1.59871,1.60953,1.79381,1.93398,2.04757,2.10013,9.6673,2.10013,0.940781,0.994281,2.4148,11.3605,12.5007,12.5661,12.7908,16.0168,25.0828,25.1248,25.4645,25.9219,35.198,44.7033,54.61,60.0592
-8.36836,0.991755,0.405963,3,7,0,8.55387,0.71509,0.232324,2.9979,0.423979,0.243776,1.0612,1.16401,2.08049,2.21538,2.22319,2.25011,2.6463,3.84044,3.8462,3.89297,3.95615,5.28671,6.73902,8.33862,9.25322,0.198261,0.410917,1.13651,1.1942,1.19738,1.20818,1.34744,1.63168,1.63274,1.64127,1.65257,1.84493,1.99131,2.10997,2.16488,9.25322,2.16488,0.938183,0.984883,2.4005,11.4146,12.5697,12.6361,12.8638,16.1364,25.3482,25.3908,25.7363,26.2014,35.6376,45.3119,55.3979,60.9468
-8.68,0.980841,0.405963,4,15,0,10.4941,0.717669,0.224977,2.9979,0.426574,0.234998,1.05901,1.15828,2.05241,2.18471,2.19238,2.21879,2.60777,3.78153,3.7872,3.83319,3.89532,5.20405,6.63284,8.2067,9.10662,0.198456,0.411848,1.14461,1.20309,1.20631,1.21727,1.35855,1.64711,1.64819,1.65685,1.66832,1.86372,2.01243,2.133,2.18879,9.10662,2.18879,0.937283,0.982522,2.39778,11.4456,12.6076,12.6743,12.9034,16.1965,25.4719,25.5149,25.8628,26.3312,35.8369,45.5843,55.7478,61.3397
-10.1048,0.625823,0.405963,1,3,0,11.5463,0.719895,0.249812,2.9979,0.417746,0.264973,1.06648,1.17773,2.14596,2.28682,2.29498,2.32306,2.7359,3.97717,3.98316,4.03173,4.09734,5.47845,6.98526,8.64454,9.59316,0.197795,0.408703,1.11801,1.17391,1.17699,1.18745,1.32224,1.59691,1.59794,1.60617,1.61708,1.80276,1.944,2.05847,2.11143,9.59316,2.11143,0.94031,0.975561,2.37084,11.1748,12.298,12.3624,12.5838,15.7624,24.6976,24.7389,25.0738,25.5246,34.6687,44.0396,53.8066,59.1792
-11.6794,0.742302,0.405963,1,1,0,11.7925,0.72109,0.258418,2.9979,0.414648,0.275561,1.06911,1.18452,2.17751,2.32121,2.32953,2.35817,2.77896,4.04277,4.04886,4.09829,4.16506,5.57038,7.1033,8.79116,9.75609,0.197563,0.407616,1.10927,1.16436,1.16739,1.1777,1.31044,1.58074,1.58175,1.58985,1.60058,1.78321,1.92211,2.03467,2.08675,9.75609,2.08675,0.941348,0.972615,2.36039,11.0796,12.1896,12.2533,12.472,15.612,24.4335,24.4743,24.8048,25.2498,34.2736,43.5195,53.1551,58.4551
-19.5135,0.71783,0.405963,2,3,0,20.0403,0.702928,0.198793,2.9979,0.43571,0.204317,1.05132,1.13804,1.94942,2.07204,2.07916,2.10367,2.46572,3.56373,3.56904,3.61215,3.67039,4.89817,6.23979,7.71826,8.56379,0.19914,0.415167,1.17514,1.23677,1.24016,1.25171,1.40094,1.70669,1.70784,1.71703,1.72921,1.9367,2.09474,2.22292,2.28225,8.56379,2.28225,0.934046,1.00751,2.47033,11.9656,13.1949,13.2655,13.5081,16.9987,26.8557,26.9014,27.2716,27.77,37.8906,48.2768,59.1116,65.0745
-13.9172,1,0.405963,1,1,0,18.6751,0.706458,0.208483,2.9979,0.432349,0.215562,1.05414,1.1455,1.98809,2.11438,2.1217,2.14694,2.51919,3.64584,3.65129,3.69548,3.75519,5.01354,6.38807,7.90254,8.7686,0.198888,0.413938,1.16352,1.22393,1.22725,1.23857,1.3847,1.68375,1.68487,1.69385,1.70575,1.90851,2.0629,2.1881,2.24604,8.7686,2.24604,0.93525,1.00084,2.44964,11.7994,13.006,13.0753,13.3134,16.7372,26.3955,26.4402,26.8028,27.2909,37.2002,47.3663,57.9695,63.8043
-10.8113,1,0.405963,2,3,0,13.7727,0.705766,0.225232,2.9979,0.426484,0.235303,1.05908,1.15848,2.05339,2.18579,2.19346,2.21989,2.60912,3.7836,3.78927,3.83529,3.89746,5.20695,6.63657,8.21133,9.11177,0.198449,0.411815,1.14432,1.20278,1.206,1.21695,1.35815,1.64656,1.64764,1.6563,1.66777,1.86305,2.01168,2.13218,2.18794,9.11177,2.18794,0.937315,0.999051,2.43801,11.6361,12.8172,12.885,13.1179,16.4655,25.8938,25.9374,26.2911,26.7673,36.4295,46.3374,56.6682,62.3521
-10.0731,1,0.405963,3,7,0,11.0907,0.70611,0.294455,2.9979,0.401454,0.32104,1.08034,1.21317,2.30524,2.46026,2.46923,2.50009,2.95259,4.30663,4.31315,4.36604,4.43747,5.93991,7.57763,9.38029,10.4107,0.196581,0.403083,1.07506,1.12706,1.12992,1.13964,1.26471,1.51874,1.51968,1.52729,1.53736,1.7087,1.83893,1.94444,1.99324,10.4107,1.99324,0.945638,0.987725,2.38373,11.0098,12.0994,12.1619,12.3765,15.4539,24.0814,24.1213,24.4442,24.879,33.6908,42.7132,52.1118,57.2801
-8.67056,0.998236,0.405963,3,7,0,10.2147,0.698893,0.281828,2.9979,0.406119,0.304894,1.07637,1.2031,2.26126,2.41241,2.42116,2.45126,2.89292,4.21605,4.22243,4.27413,4.34397,5.81311,7.41489,9.17818,10.1861,0.196927,0.404667,1.08663,1.13966,1.14257,1.15249,1.28009,1.53949,1.54045,1.54822,1.55851,1.73357,1.86664,1.97447,2.02435,10.1861,2.02435,0.944146,0.999851,2.4176,11.2274,12.343,12.407,12.6268,15.7794,24.6238,24.6647,24.9959,25.4417,34.4796,43.7355,53.3787,58.682
-9.59656,0.90118,0.405963,3,15,0,10.6444,0.723489,0.22283,2.9979,0.42733,0.232448,1.05837,1.15661,2.04414,2.17568,2.18331,2.20956,2.59641,3.76415,3.76979,3.81555,3.87737,5.17966,6.60151,8.16777,9.06335,0.198512,0.41212,1.14701,1.20574,1.20897,1.21997,1.36185,1.65172,1.6528,1.6615,1.67303,1.86934,2.01875,2.13989,2.19595,9.06335,2.19595,0.93702,0.974962,2.38022,11.3748,12.5306,12.597,12.8249,16.1012,25.3307,25.3734,25.7197,26.1858,35.6458,45.3469,55.4625,61.0282
-9.75746,0.897779,0.405963,1,3,0,10.693,0.721878,0.236877,2.9979,0.422364,0.249255,1.06257,1.16758,2.09771,2.23418,2.24209,2.26932,2.66991,3.8765,3.88233,3.92957,3.9934,5.3373,6.80399,8.41935,9.34293,0.19814,0.41034,1.13159,1.1888,1.19195,1.20266,1.34072,1.62237,1.62342,1.63187,1.64306,1.83361,1.9786,2.09613,2.15051,9.34293,2.15051,0.938739,0.974903,2.37434,11.2638,12.4016,12.4669,12.6912,15.9137,24.9811,25.0231,25.363,25.8208,35.1067,44.6258,54.5492,60.0085
-9.49776,1,0.405963,2,3,0,9.849,0.72195,0.231988,2.9979,0.424098,0.243373,1.0611,1.16375,2.07921,2.21398,2.22179,2.24869,2.64455,3.83776,3.84353,3.89026,3.95339,5.28296,6.7342,8.33263,9.24656,0.19827,0.410959,1.13688,1.1946,1.19778,1.20859,1.34794,1.63237,1.63344,1.64197,1.65328,1.84578,1.99226,2.11101,2.16595,9.24656,2.16595,0.938142,0.975579,2.37796,11.3093,12.454,12.5198,12.7455,15.9884,25.1169,25.1592,25.5015,25.9624,35.3136,44.9008,54.8961,60.3951
-8.11969,0.999221,0.405963,3,15,0,10.1072,0.712374,0.243789,2.9979,0.419902,0.257624,1.06465,1.173,2.12362,2.26245,2.27049,2.29818,2.70537,3.93061,3.93652,3.98448,4.04926,5.41318,6.90144,8.54041,9.47745,0.197956,0.409465,1.12427,1.18077,1.18388,1.19445,1.33074,1.60859,1.60963,1.61796,1.629,1.8169,1.95985,2.07571,2.12932,9.47745,2.12932,0.93958,0.98681,2.40057,11.3486,12.4918,12.5574,12.7828,16.0194,25.1216,25.1637,25.5049,25.9643,35.2822,44.8326,54.7876,60.2639
-9.73891,0.876026,0.405963,2,5,0,10.6636,0.724128,0.212031,2.9979,0.431113,0.219712,1.05518,1.14824,2.00208,2.12969,2.13709,2.16258,2.53849,3.67544,3.68094,3.72553,3.78577,5.05512,6.4415,7.96895,8.8424,0.198796,0.413489,1.15936,1.21934,1.22264,1.23388,1.37893,1.67562,1.67673,1.68564,1.69745,1.89855,2.05167,2.17582,2.23328,8.8424,2.23328,0.935689,0.975842,2.38692,11.4744,12.6459,12.7132,12.9443,16.2675,25.6388,25.6822,26.0339,26.5075,36.1198,45.9803,56.2639,61.9227
-10.0923,0.871305,0.405963,2,3,0,10.5446,0.721038,0.203918,2.9979,0.433935,0.21025,1.05281,1.14198,1.96996,2.09453,2.10176,2.12666,2.49414,3.60739,3.61278,3.65646,3.71548,4.95953,6.31866,7.81628,8.67273,0.199007,0.414517,1.16894,1.22992,1.23327,1.2447,1.39227,1.69442,1.69555,1.70463,1.71666,1.92161,2.07769,2.20426,2.26284,8.67273,2.26284,0.934683,0.981356,2.40394,11.6094,12.7992,12.8675,13.1022,16.4793,26.0102,26.0544,26.4122,26.894,36.6759,46.7128,57.1821,62.9436
-11.4393,0.92577,0.405963,2,3,0,12.3403,0.730313,0.196227,2.9979,0.436596,0.20136,1.05058,1.13608,1.93906,2.06069,2.06775,2.09207,2.45137,3.54167,3.54694,3.58976,3.6476,4.86715,6.19993,7.66871,8.50872,0.199207,0.415492,1.17829,1.24024,1.24366,1.25527,1.40535,1.71296,1.71411,1.72336,1.73561,1.94442,2.10347,2.23248,2.29219,8.50872,2.29219,0.933726,0.970151,2.37987,11.5449,12.7325,12.8007,13.035,16.4079,25.9349,25.9791,26.3369,26.8188,36.6027,46.6442,57.1201,62.8857
-9.23438,0.986253,0.405963,2,3,0,11.5335,0.721532,0.21745,2.9979,0.429218,0.226083,1.05678,1.15243,2.02328,2.15288,2.16039,2.18627,2.56771,3.72022,3.72579,3.77097,3.83201,5.11799,6.52228,8.06932,8.95395,0.198654,0.412802,1.15311,1.21245,1.21571,1.22683,1.37026,1.66347,1.66457,1.67337,1.68504,1.88369,2.03492,2.15753,2.21427,8.95395,2.21427,0.936358,0.978473,2.39105,11.4599,12.6271,12.6941,12.9243,16.234,25.5624,25.6056,25.9556,26.4269,35.9916,45.8016,56.0317,61.6606
-9.61803,0.952868,0.405963,3,7,0,9.78157,0.720682,0.209125,2.9979,0.432126,0.216312,1.05433,1.14599,1.99062,2.11715,2.1245,2.14977,2.52269,3.65121,3.65667,3.70094,3.76074,5.02109,6.39777,7.9146,8.782,0.198872,0.413857,1.16276,1.22309,1.22641,1.23772,1.38365,1.68227,1.68339,1.69236,1.70424,1.9067,2.06085,2.18586,2.24371,8.782,2.24371,0.935329,0.980985,2.40075,11.5597,12.7415,12.8094,13.0425,16.3956,25.8539,25.8977,26.2527,26.7308,36.4343,46.3892,56.772,62.4855
-11.7837,0.919935,0.405963,3,11,0,12.8344,0.685042,0.321845,2.9979,0.391174,0.35686,1.0891,1.2351,2.398,2.56109,2.57052,2.60296,3.07811,4.49686,4.50368,4.55905,4.63383,6.20607,7.91916,9.80441,10.8819,0.195821,0.399665,1.05132,1.10129,1.10404,1.11338,1.23342,1.47687,1.47778,1.48506,1.49471,1.65874,1.78337,1.88432,1.93101,10.8819,1.93101,0.948834,1.01394,2.43726,11.1321,12.2248,12.2875,12.5026,15.5859,24.2188,24.2587,24.5816,25.0164,33.8252,42.8407,52.2295,57.3916
-9.12839,0.994412,0.405963,3,7,0,12.9065,0.704555,0.288382,2.9979,0.403703,0.313245,1.07843,1.20832,2.28418,2.43736,2.44622,2.47672,2.92404,4.26331,4.26976,4.32208,4.39274,5.87926,7.49979,9.28363,10.3033,0.196748,0.403844,1.08057,1.13306,1.13595,1.14576,1.27203,1.52859,1.52955,1.53723,1.54741,1.72051,1.85208,1.95868,2.008,10.3033,2.008,0.944922,0.99082,2.39338,11.0832,12.1821,12.2451,12.4616,15.5662,24.2729,24.3132,24.6391,25.0779,33.9726,43.0809,52.5696,57.7876
-9.3223,0.976111,0.405963,3,11,0,13.3212,0.71162,0.222455,2.9979,0.427462,0.232003,1.05826,1.15632,2.04269,2.17409,2.18171,2.20795,2.59441,3.7611,3.76673,3.81246,3.87422,5.17538,6.59601,8.16093,9.05576,0.198522,0.412167,1.14743,1.2062,1.20944,1.22044,1.36243,1.65253,1.65361,1.66232,1.67386,1.87033,2.01987,2.14111,2.19721,9.05576,2.19721,0.936974,0.991285,2.42023,11.5684,12.744,12.8115,13.0434,16.376,25.7646,25.8081,26.1603,26.6345,36.2578,46.1265,56.4168,62.0787
-8.86831,0.999482,0.405963,2,3,0,9.43847,0.718528,0.238065,2.9979,0.421942,0.250688,1.06292,1.16851,2.10219,2.23907,2.247,2.2743,2.67604,3.88586,3.8917,3.93906,4.00305,5.35041,6.82084,8.44028,9.36618,0.198109,0.41019,1.13032,1.18741,1.19055,1.20123,1.33898,1.61997,1.62102,1.62945,1.64061,1.8307,1.97533,2.09257,2.14682,9.36618,2.14682,0.938884,0.97926,2.38448,11.305,12.4465,12.512,12.737,15.9695,25.0643,25.1064,25.4474,25.9065,35.2198,44.7667,54.719,60.194
-8.26938,0.994059,0.405963,2,3,0,8.95928,0.714557,0.240125,2.9979,0.421209,0.253179,1.06354,1.17012,2.10992,2.24751,2.25548,2.28292,2.68663,3.90202,3.90789,3.95547,4.01974,5.37308,6.84995,8.47644,9.40637,0.198054,0.409929,1.12813,1.185,1.18813,1.19878,1.33599,1.61584,1.61689,1.62528,1.6364,1.82569,1.96971,2.08645,2.14046,9.40637,2.14046,0.939134,0.984375,2.39611,11.3483,12.4932,12.5589,12.7846,16.0264,25.146,25.1882,25.5301,25.9904,35.328,44.8993,54.8768,60.3656
-8.30958,0.957834,0.405963,1,3,0,8.59351,0.711924,0.235234,2.9979,0.422948,0.247274,1.06207,1.16629,2.09151,2.22741,2.23529,2.2624,2.66141,3.86353,3.86933,3.9164,3.98,5.3191,6.78062,8.3903,9.31065,0.198184,0.410548,1.13336,1.19074,1.1939,1.20464,1.34313,1.62571,1.62676,1.63524,1.64647,1.83767,1.98315,2.10109,2.15566,9.31065,2.15566,0.938539,0.988796,2.40885,11.4371,12.5932,12.6595,12.8875,16.162,25.3772,25.4198,25.7653,26.2306,35.6687,45.3442,55.4309,60.9802
-8.04803,0.999591,0.405963,2,7,0,8.54779,0.709524,0.254372,2.9979,0.416107,0.27057,1.06787,1.18133,2.16273,2.3051,2.31335,2.34173,2.7588,4.01206,4.0181,4.06713,4.13336,5.52735,7.04805,8.72253,9.67983,0.197672,0.408127,1.11335,1.16882,1.17187,1.18225,1.31594,1.58827,1.58929,1.59745,1.60826,1.79231,1.93229,2.04574,2.09823,9.67983,2.09823,0.940861,0.989102,2.40197,11.2966,12.43,12.495,12.7184,15.9253,24.9374,24.9791,25.3167,25.7714,34.992,44.4402,54.2873,59.7038
-8.15656,0.971492,0.405963,2,5,0,8.41523,0.712894,0.240779,2.9979,0.420976,0.253971,1.06374,1.17063,2.11237,2.25018,2.25817,2.28565,2.68998,3.90714,3.91301,3.96066,4.02503,5.38026,6.85917,8.4879,9.4191,0.198036,0.409846,1.12744,1.18424,1.18737,1.198,1.33505,1.61454,1.61558,1.62396,1.63507,1.82411,1.96794,2.08452,2.13846,9.4191,2.13846,0.939214,0.986567,2.40118,11.3686,12.5152,12.581,12.807,16.0537,25.1864,25.2287,25.571,26.032,35.3827,44.9673,54.9585,60.4548
-8.86793,0.829256,0.405963,1,3,0,9.44585,0.708387,0.23411,2.9979,0.423346,0.245922,1.06173,1.16541,2.08726,2.22277,2.23063,2.25766,2.65559,3.85462,3.86041,3.90737,3.9708,5.30661,6.76458,8.37038,9.28851,0.198214,0.41069,1.13458,1.19207,1.19524,1.206,1.34479,1.628,1.62906,1.63756,1.64882,1.84046,1.98629,2.1045,2.1592,9.28851,2.1592,0.938401,0.993915,2.42178,11.5051,12.6686,12.7354,12.9648,16.2606,25.5362,25.5792,25.927,26.3953,35.896,45.636,55.7902,61.3765
-8.37211,0.928735,0.405963,2,7,0,10.5267,0.715553,0.239255,2.9979,0.421518,0.252127,1.06328,1.16944,2.10666,2.24395,2.2519,2.27929,2.68216,3.8952,3.90106,3.94855,4.01271,5.36353,6.83768,8.4612,9.38943,0.198077,0.410039,1.12905,1.18602,1.18915,1.19981,1.33725,1.61758,1.61863,1.62704,1.63817,1.8278,1.97208,2.08902,2.14314,9.38943,2.14314,0.939029,0.983142,2.39345,11.3407,12.4852,12.5509,12.7765,16.0175,25.1352,25.1774,25.5192,25.9794,35.3156,44.8856,54.8618,60.35
-8.05621,0.992384,0.405963,2,7,0,8.65807,0.707568,0.25263,2.9979,0.416733,0.268429,1.06734,1.17996,2.15634,2.29813,2.30635,2.33461,2.75007,3.99877,4.00479,4.05365,4.11964,5.50872,7.02413,8.69282,9.64682,0.197719,0.408347,1.11512,1.17076,1.17382,1.18423,1.31834,1.59155,1.59257,1.60076,1.61161,1.79628,1.93673,2.05057,2.10324,9.64682,2.10324,0.94065,0.992111,2.40996,11.3437,12.4825,12.5479,12.7723,15.995,25.0524,25.0944,25.4338,25.8907,35.1585,44.6556,54.5537,59.9983
-9.29782,0.977196,0.405963,3,11,0,10.1521,0.722022,0.217507,2.9979,0.429198,0.226151,1.05679,1.15248,2.02351,2.15312,2.16064,2.18652,2.56802,3.72069,3.72626,3.77145,3.8325,5.11866,6.52314,8.07039,8.95513,0.198652,0.412794,1.15304,1.21237,1.21564,1.22675,1.37017,1.66335,1.66444,1.67324,1.68491,1.88354,2.03474,2.15734,2.21408,8.95513,2.21408,0.936365,0.9778,2.38938,11.4515,12.6178,12.6848,12.9149,16.2221,25.5433,25.5865,25.9362,26.4071,35.9645,45.7669,55.9891,61.6137
-8.85336,0.997083,0.405963,3,7,0,9.64404,0.718816,0.221714,2.9979,0.427722,0.231124,1.05804,1.15574,2.03983,2.17096,2.17857,2.20475,2.59047,3.75507,3.7607,3.80634,3.868,5.16692,6.58514,8.14743,9.04075,0.198542,0.412261,1.14827,1.20712,1.21036,1.22138,1.36358,1.65413,1.65522,1.66394,1.6755,1.87229,2.02207,2.14351,2.19971,9.04075,2.19971,0.936882,0.98148,2.3966,11.46,12.625,12.6919,12.9216,16.2243,25.529,25.5721,25.9211,26.3911,35.9289,45.7101,55.9093,61.5211
-8.92473,0.993635,0.405963,2,3,0,8.99886,0.720064,0.2264,2.9979,0.426073,0.236693,1.05943,1.15939,2.05788,2.19068,2.19838,2.22489,2.61527,3.79301,3.7987,3.84484,3.90718,5.22017,6.65354,8.23242,9.1352,0.198418,0.411667,1.14302,1.20135,1.20456,1.21549,1.35637,1.64408,1.64516,1.65379,1.66523,1.86003,2.00828,2.12847,2.18409,9.1352,2.18409,0.937458,0.979025,2.38866,11.3935,12.5494,12.6158,12.8437,16.1196,25.3451,25.3878,25.7339,26.1998,35.6535,45.3474,55.4547,61.0156
-10.7344,0.97536,0.405963,3,11,0,11.6085,0.690026,0.323772,2.9979,0.390442,0.359422,1.08973,1.23665,2.4044,2.56804,2.5775,2.61005,3.08675,4.50994,4.51679,4.57233,4.64734,6.22437,7.94264,9.83357,10.9143,0.195767,0.399426,1.04972,1.09956,1.10229,1.11161,1.23131,1.47407,1.47498,1.48224,1.49186,1.65541,1.77967,1.88032,1.92687,10.9143,1.92687,0.949056,1.00632,2.41831,11.0373,12.12,12.1821,12.3953,15.4504,24.0039,24.0434,24.3634,24.7941,33.5213,42.453,51.7544,56.8684
-14.7912,0.625171,0.405963,2,3,0,15.2741,0.682824,0.292037,2.9979,0.402351,0.317931,1.07958,1.21124,2.29688,2.45117,2.4601,2.49081,2.94125,4.28943,4.29593,4.34859,4.41972,5.91584,7.54674,9.34193,10.3681,0.196647,0.403386,1.07724,1.12944,1.13231,1.14206,1.2676,1.52264,1.52359,1.53122,1.54133,1.71337,1.84413,1.95007,1.99907,10.3681,1.99907,0.945353,1.02178,2.46682,11.4053,12.5349,12.5997,12.8222,16.0128,24.9591,25.0004,25.3353,25.7862,34.9243,44.2813,54.0287,59.3888
-10.5742,1,0.405963,2,3,0,14.6683,0.689311,0.314153,2.9979,0.394084,0.34669,1.08663,1.22893,2.3723,2.53317,2.54247,2.57447,3.04338,4.44426,4.451,4.50568,4.57954,6.13249,7.82475,9.68718,10.7517,0.196035,0.400622,1.05781,1.10833,1.1111,1.12054,1.24193,1.48822,1.48914,1.49651,1.50627,1.67226,1.79839,1.90056,1.94782,10.7517,1.94782,0.947942,1.00881,2.42759,11.1218,12.2159,12.2786,12.4941,15.582,24.2312,24.2711,24.5947,25.0304,33.858,42.8937,52.3042,57.4785
-8.26178,0.98561,0.405963,2,7,0,11.5685,0.702894,0.271875,2.9979,0.409764,0.292326,1.07327,1.19518,2.22601,2.37404,2.38261,2.4121,2.84501,4.14326,4.14951,4.20026,4.26881,5.71116,7.28403,9.01565,10.0055,0.197199,0.405919,1.09607,1.14994,1.1529,1.16298,1.29269,1.55656,1.55754,1.56545,1.57592,1.75408,1.88954,1.99931,2.05009,10.0055,2.05009,0.942961,0.995692,2.41125,11.2479,12.3693,12.4336,12.6546,15.825,24.7245,24.7656,25.0989,25.5477,34.6456,43.9648,53.6751,59.0157
-8.02449,0.993751,0.405963,3,11,0,8.9519,0.708916,0.251967,2.9979,0.416972,0.267614,1.06714,1.17943,2.1539,2.29548,2.30368,2.3319,2.74675,3.9937,3.99971,4.0485,4.1144,5.50161,7.015,8.68148,9.63422,0.197737,0.408431,1.1158,1.1715,1.17456,1.18498,1.31925,1.59281,1.59383,1.60203,1.61289,1.7978,1.93843,2.05242,2.10516,9.63422,2.10516,0.94057,0.990329,2.40589,11.3281,12.4657,12.531,12.7552,15.9744,25.0224,25.0643,25.4034,25.8599,35.1184,44.606,54.4944,59.9338
